case,source_name,local_id,leakage_class,volume,material,raw_material,t0,t1,length_cm
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.020473927232,0.2874297334336001
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,CsI_Active_Shield_Top00,CsI,CsI,0.041155706344,0.247973497464,2.9034772809994323
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Passive_Top_W_Aperture_Annulus,W,W,0.253143942242,0.273825721354,0.2903477280999437
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.294507500466,0.3100188348,0.21776079607495719
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.341041503468,0.351382393024,0.14517386404997146
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.423768619916,0.434109509472,0.14517386404997146
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.542425676374,0.552307769121,0.13873289925524784
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.599563742369,0.630586411037,0.4355215921499144
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.663677257616,0.671949969261,0.11613909124278488
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Nb_SC_Detector_Can,Nb,Nb,0.674018147172,0.677120414039,0.04355215921779914
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,TES_SampleBox_Cu,Copper,Copper,0.732699576862,0.762597822508,0.41973602224836054
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,Substrate_L5,Silicon,Silicon,0.903068850837,0.906171117704,0.0435521592178007
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,113903,,TP_L4_00337,Ta/TES,Ta,0.996136856842,1.0,0.05423396281218964
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014448997059,0.18904521678786554
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015995247183,0.01986087995,0.05057647817878149
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.01986087995,0.028365310021,0.11126874895638653
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,CsI_Active_Shield_Side05,CsI,CsI,0.029911575717,0.33921432357,4.046800257636685
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Passive_W_Outer_Liner,W,W,0.346175240286,0.350815907142,0.0607167312894104
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Passive_Cu_Inner_Liner,Copper,Copper,0.352362806169,0.358550453478,0.08095683888371674
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.358550453478,0.367832081536,0.12143731369064166
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.37015251871,0.401092902415,0.4048122870485437
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.424299803294,0.43590382241,0.15182260058862312
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.542682984605,0.551970449229,0.12151367711436321
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.682056074131,0.689804107733,0.10137234342209343
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.714602955096,0.749492027911,0.45647544302952286
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.756472452674,0.76267810471,0.08119240592722975
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,Nb_SC_Detector_Can,Nb,Nb,0.76616914368,0.768496651862,0.030452237414475183
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,TES_SampleBox_Cu,Copper,Copper,0.831006612437,0.854338640872,0.30526744213348694
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,TP_L4_00068,Ta/TES,Ta,0.979895582755,0.99512350342,0.19923635886895116
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,TP_L4_00088,Ta/TES,Ta,0.995686626813,0.995831850128,0.0019000469689850704
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,160548,,TP_L4_00089,Ta/TES,Ta,0.996363059041,1.0,0.04758436099276302
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014121210953,0.2565561354651205
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015538304951,0.019081104359,0.06436607510997482
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.019081104359,0.026875591135,0.14161132581619798
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,CsI_Active_Shield_Side07,CsI,CsI,0.02829281964,0.312168356232,5.157490449192564
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Passive_W_Outer_Liner,W,W,0.318569508258,0.322837429099,0.07754018271396049
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Passive_Cu_Inner_Liner,Copper,Copper,0.324260157318,0.329951517172,0.10340142177207298
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.329951517172,0.338489928854,0.1551270575473397
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.340624795234,0.36910035928,0.5173480299350138
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.390471153187,0.401161535628,0.19422436325295966
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.499708382612,0.508298187013,0.15606076765347518
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.629102605679,0.636337128402,0.13143782058954062
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.659534700316,0.692301360269,0.595309260489128
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.698879050398,0.70473369202,0.10636794776827983
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Nb_SC_Detector_Can,Nb,Nb,0.70803032119,0.710229481598,0.03995465384819055
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,TES_SampleBox_Cu,Copper,Copper,0.769771120865,0.7923205358,0.4096809241061594
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,Substrate_L4,Silicon,Silicon,0.986332479237,0.988969478027,0.047909362804673186
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,TP_L4_00265,Ta/TES,Ta,0.988969478027,0.996330886437,0.13374309749609725
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,163107,,TP_L4_00245,Ta/TES,Ta,0.996688064693,1.0,0.060171703836341225
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.012532913772,0.19034840492460503
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.013899631439,0.017316505353,0.051895074935523304
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.017316505353,0.024834034164,0.11417533417851496
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,CsI_Active_Shield_Side01,CsI,CsI,0.026200918368,0.300110476114,4.160105810911909
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Passive_W_Outer_Liner,W,W,0.306290751706,0.310411539319,0.06258603254097457
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Passive_Cu_Inner_Liner,Copper,Copper,0.311785244431,0.317280620179,0.08346311377567515
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.317280620179,0.325525388338,0.1252205589688965
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.327586907752,0.355087106566,0.41766975139086726
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.375729813869,0.386057369525,0.15685368794937296
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.481314204704,0.48962299679,0.12619294676340015
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.606631403188,0.613651211247,0.10661601054758496
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.636174045854,0.66803043587,0.483831065665591
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.674432648264,0.680133443311,0.08658299767631629
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Nb_SC_Detector_Can,Nb,Nb,0.683344465855,0.685486943261,0.03253969222466247
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,TES_SampleBox_Cu,Copper,Copper,0.743658138429,0.765803468626,0.3363406432225829
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,Substrate_L1,Silicon,Silicon,0.982430936631,0.990308070917,0.11963697939635193
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,TP_L1_00043,Ta/TES,Ta,0.990308070917,0.991705025224,0.02121677599698034
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,TP_L1_00026,Ta/TES,Ta,0.992280130726,0.993437046582,0.01757110052999734
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,180637,,TP_L1_00025,Ta/TES,Ta,0.993858750334,1.0,0.09327257008489953
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Outer_Al_Mech_Shell,Aluminium,Aluminium,2.1171e-08,0.01436232605,0.26625148459418957
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015798564034,0.01938916507,0.06656333119750613
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.01938916507,0.027288518295,0.14643990231438325
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,CsI_Active_Shield_Side04,CsI,CsI,0.028724768966,0.316015319534,5.325853770898223
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Passive_W_Outer_Liner,W,W,0.322480664366,0.326790939639,0.07990480637435066
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Passive_Cu_Inner_Liner,Copper,Copper,0.32822770627,0.333974814505,0.1065411236276993
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.333974814505,0.342595604828,0.1598140577860918
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.344750826976,0.37348811723,0.5327380429396912
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.395042398923,0.405820002993,0.1997975330687774
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.504992031538,0.513617575822,0.15990218773352077
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.634424967232,0.641619825473,0.13337982338140986
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.664647555941,0.697043075851,0.600555087982416
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.703524304134,0.70928607138,0.1068128755139252
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Nb_SC_Detector_Can,Nb,Nb,0.712527358153,0.714688337136,0.04006069131994822
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,TES_SampleBox_Cu,Copper,Copper,0.772719477484,0.794375582716,0.4014655180436077
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,Substrate_L1,Silicon,Silicon,0.907558260294,0.910010864148,0.0454668956515291
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,TP_L0_00095,Ta/TES,Ta,0.981358403278,0.992126704936,0.19962508296232495
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,214960,,TP_L0_00115,Ta/TES,Ta,0.992485648325,1.0,0.13930266110399517
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.014880652036,0.20041409038577598
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.016369624247,0.020092101912,0.0501346966119155
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.020092101912,0.028281792858,0.11029956600775497
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,CsI_Active_Shield_Side03,CsI,CsI,0.029770863499,0.327899204493,4.015221922667433
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Passive_W_Outer_Liner,W,W,0.334617279838,0.339096351263,0.06032457604966556
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Passive_Cu_Inner_Liner,Copper,Copper,0.340589439194,0.346562116828,0.08044061189588446
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.346562116828,0.355522133466,0.12067438846106415
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.357762329681,0.387639394927,0.40238726368895833
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.4100574803,0.421270152864,0.15101338081631932
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.524568750979,0.533566129896,0.12117758732240541
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.659924959326,0.667477857652,0.10172318014825496
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.691680904814,0.725820147868,0.4597906950968182
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.73266535158,0.738755523698,0.082023039203454
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,Nb_SC_Detector_Can,Nb,Nb,0.742183654002,0.744470072501,0.030793710020885143
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,TES_SampleBox_Cu,Copper,Copper,0.806196412629,0.829451227895,0.31319814732241047
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,TP_L0_00147,Ta/TES,Ta,0.980094287972,0.982985522893,0.03893943728957433
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,TP_L0_00167,Ta/TES,Ta,0.983453924397,0.99750596952,0.18925433069550868
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,TP_L0_00187,Ta/TES,Ta,0.997974371024,0.998365335025,0.005265541754786318
old,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,225621,,TP_L0_00186,Ta/TES,Ta,0.998974369927,1.0,0.013813287055924951
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.012731872831,0.20139497699578948
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.014025582787,0.017259860883,0.051160372977959265
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.017259860883,0.024375289019,0.11255307878003366
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,CsI_Active_Shield_Side07,CsI,CsI,0.025669005669,0.284433655531,4.093184199844684
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Passive_W_Outer_Liner,W,W,0.290256549741,0.294138503148,0.06140541360088991
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Passive_Cu_Inner_Liner,Copper,Copper,0.295432491945,0.300608469128,0.08187450656614376
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.300608469128,0.308372502386,0.12281282731494612
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.310313523655,0.336194331884,0.4093871221538513
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.355605630898,0.365311524636,0.15352951384565075
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.45461527318,0.462381812466,0.12285246810134974
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.571139580902,0.577615333316,0.10243457704607972
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.598339942979,0.627490645358,0.46111087606336987
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.633321902941,0.638505598097,0.08199659080429378
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,Nb_SC_Detector_Can,Nb,Nb,0.641421580475,0.643365632393,0.030751351077820385
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,TES_SampleBox_Cu,Copper,Copper,0.695554592638,0.715019420756,0.30789803378390374
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,TP_L5_00118,Ta/TES,Ta,0.96861771604,0.969733548037,0.017650424438720856
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,TP_L5_00098,Ta/TES,Ta,0.970117347695,0.981300388234,0.1768952786436203
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,TP_L5_00079,Ta/TES,Ta,0.98201513711,0.993529126866,0.18213029087074648
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,27173,,TP_L5_00059,Ta/TES,Ta,0.993912926525,0.999910317854,0.0948677782735784
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Outer_Al_Mech_Shell,Aluminium,Aluminium,0.0,0.013879203264,0.23032741955047273
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.015267535913,0.018738460813,0.057600509226930954
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.018738460813,0.026374970712,0.12672900496893477
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,CsI_Active_Shield_Side02,CsI,CsI,0.027763498154,0.306092512524,4.61891093072679
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Passive_W_Outer_Liner,W,W,0.312375191629,0.31656435229,0.0695197373204551
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Passive_Cu_Inner_Liner,Copper,Copper,0.317960867245,0.323547578099,0.09271228832811136
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.323547578099,0.331929642916,0.13910159849103754
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.334025542989,0.361986444064,0.46401526589176306
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.382977717445,0.393480632106,0.174297413591576
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.490393252728,0.498850522481,0.14034963546526746
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.618060306165,0.625221149401,0.11883524673432978
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.648206317211,0.680747359899,0.5400233896170161
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.687292396131,0.693122061322,0.09674415128489693
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Nb_SC_Detector_Can,Nb,Nb,0.696406410792,0.698598121712,0.036371765079164044
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,TES_SampleBox_Cu,Copper,Copper,0.758226406439,0.781011838134,0.3781275903110017
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,Substrate_L3,Silicon,Silicon,0.966803173561,0.970506785376,0.061461982805470244
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,TP_L3_00008,Ta/TES,Ta,0.970506785376,0.977097426166,0.10937265327630262
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,TP_L3_00007,Ta/TES,Ta,0.977442961575,0.987809023827,0.17202632773566093
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,TP_L3_00006,Ta/TES,Ta,0.988154559236,0.998520621488,0.17202632773566093
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,32527,,TP_L3_00005,Ta/TES,Ta,0.998866156897,1.0,0.018816293062475866
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Outer_Al_Mech_Shell,Aluminium,Aluminium,1.46116e-07,0.012780668136,0.20021834970834618
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,ActiveShield_Flex_Readout_Kapton,Kapton,Kapton,0.014058720731,0.017253852539,0.05005460783975118
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,ActiveShield_Al_Backplane_Liner,Aluminium,Aluminium,0.017253852539,0.024283144139,0.11012016266380487
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,CsI_Active_Shield_Side07,CsI,CsI,0.0255611974,0.281173970219,4.004403533604223
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Passive_W_Outer_Liner,W,W,0.286925326184,0.290759565873,0.060066806482276976
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Passive_Cu_Inner_Liner,Copper,Copper,0.2920376462,0.297149969694,0.08008913654247456
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Vacuum_Jacket_Al_Reinforcement,Aluminium,Aluminium,0.297149969694,0.304818461644,0.12013380991621986
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Vacuum_Jacket_Al,Aluminium,Aluminium,0.306735585919,0.332297295083,0.4004471191811916
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Thermal_60K_Al_Shield,Aluminium,Aluminium,0.351468645829,0.361054345479,0.15016858949262793
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Thermal_4K_Al_Shield,Aluminium,Aluminium,0.449243728942,0.456912469933,0.12013771136703301
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Thermal_1K_Al_Shield,Aluminium,Aluminium,0.564277446992,0.57066842542,0.10012041385112318
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Cryoperm_Inner_Mag_Shield,Cryoperm,Cryoperm,0.591119774749,0.619880150838,0.4505571078019981
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Thermal_50mK_Al_Shield,Aluminium,Aluminium,0.62563233673,0.630745426021,0.08010113343988844
old,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,37120,,Nb_SC_Detector_Can,Nb,Nb,0.633621553981,0.635538978924,0.030038182883009763
