case,cohort,source_name,source_file,local_id,leakage_class,has_tes_hit,stop_class,stop_process,stop_material,stop_volume,n_ia,n_cc_hits,n_segments_after_annihilation,path_length_total_cm,path_length_by_endpoint_material_cm,path_endpoint_material_sequence,cc_edep_total_keV,cc_edep_by_material_keV,shield_edep_keV,tes_edep_keV,first_primary_volume,last_primary_volume,primary_volume_sequence,path_cm_Ta/TES,path_cm_CsI,path_cm_Aluminium,path_cm_Copper,path_cm_W,path_cm_Be,path_cm_Kapton,path_cm_StainlessSteel,path_cm_LowCarbonSteel,path_cm_other,path_cm_unknown,edep_keV_Ta/TES,edep_keV_CsI,edep_keV_Aluminium,edep_keV_Copper,edep_keV_W,edep_keV_Be,edep_keV_Kapton,edep_keV_StainlessSteel,edep_keV_LowCarbonSteel,edep_keV_other,edep_keV_unknown,group
current,selected,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,38093,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L1_00266,6,17,2,74.53598926130016,Ta/TES:74.5,Ta/TES,546.7224091,Ta/TES:511; Aluminium:35.7,35.7234191,510.99899,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,74.53598926130016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99899,0.0,35.7234191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,43996,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00340,12,29,8,64.35225169805419,Ta/TES:64.4,Ta/TES,602.7781348000001,Ta/TES:511; Aluminium:91.8,91.7792008,510.9989340000001,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,64.35225169805419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989340000001,0.0,91.7792008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,48330,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L1_00025,10,25,6,50.8851939924018,Ta/TES:50.9,Ta/TES,591.9883120000001,Ta/TES:511; Aluminium:81,80.989469,510.998843,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,50.8851939924018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998843,0.0,80.989469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,12294,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L2_00206,13,14,9,136.99400848044934,Ta/TES:137,Ta/TES,512.36794407,Ta/TES:511; Aluminium:1.37,1.36903407,510.99891,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,136.99400848044934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99891,0.0,1.36903407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,57164,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L4_00160,9,7,5,288.9521077591761,Ta/TES:289,Ta/TES,510.9989,Ta/TES:511,0.0,510.9989,,,,288.9521077591761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,93630,inner_window_or_foil_only,True,TES hit,CC_TES,Ta/TES,TP_L2_00049,7,73,3,36.47470707635992,Ta/TES:36.5,Ta/TES,584.0885540669999,Ta/TES:511; Aluminium:73.1,73.08964406,510.9989100069999,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,36.47470707635992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989100069999,0.0,73.08964406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz,114158,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L1_00022,5,52,1,15.87337842264841,Ta/TES:15.9,Ta/TES,798.748403623,Ta/TES:511; Aluminium:288,287.74950794999995,510.998895673,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,15.87337842264841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998895673,0.0,287.74950794999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,68149,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L3_00190,7,25,3,59.244530664808174,Ta/TES:59.2,Ta/TES,566.5499799400001,Ta/TES:511; Aluminium:55.6,55.55109594,510.99888400000003,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,59.244530664808174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99888400000003,0.0,55.55109594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,111810,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L2_00071,11,42,5,33.477595209909644,Ta/TES:33.5,Ta/TES,1118.577496386,Aluminium:608; Ta/TES:511,607.578596386,510.9989,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_top_annulus -> Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,33.477595209909644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,0.0,607.578596386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,143342,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L4_00341,8,44,4,50.24948089629278,Ta/TES:50.2,Ta/TES,568.73093322,Ta/TES:511; Aluminium:57.7,57.73205722,510.998876,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,50.24948089629278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998876,0.0,57.73205722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,152134,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L3_00243,9,29,5,53.16656509292632,Ta/TES:53.2,Ta/TES,1079.84361,Aluminium:569; Ta/TES:511,568.84471,510.9989,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,53.16656509292632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,0.0,568.84471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,4412,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L1_00259,12,26,8,71.07068737182256,Ta/TES:71.1,Ta/TES,523.7796952,Ta/TES:511; Aluminium:12.8,12.780718199999999,510.998977,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,71.07068737182256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998977,0.0,12.780718199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,19872,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L4_00353,11,36,7,60.59203751307555,Ta/TES:60.6,Ta/TES,522.5797282000001,Ta/TES:511; Aluminium:11.6,11.580800199999999,510.99892800000003,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,60.59203751307555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99892800000003,0.0,11.580800199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,20315,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L4_00317,6,7,2,20.25172703271706,Ta/TES:20.3,Ta/TES,517.6521001,Ta/TES:511; Aluminium:6.65,6.6532001,510.9989,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,20.25172703271706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,0.0,6.6532001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,107525,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L4_00257,10,85,6,77.03253497522012,Ta/TES:48.1; unknown:29,unknown -> Ta/TES,603.6232750629999,Ta/TES:511; Aluminium:92.6,92.62436723,510.9989078329999,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_top_annulus -> Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,48.06603495554561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.966500019674505,510.9989078329999,0.0,92.62436723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,23934,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00134,10,26,6,75.88261691206037,Ta/TES:75.9,Ta/TES,520.0836363,Ta/TES:511; Aluminium:9.08,9.0847363,510.9989,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,75.88261691206037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,0.0,9.0847363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,28510,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L4_00257,7,16,3,47.80309681999739,Ta/TES:47.8,Ta/TES,517.85226922,Ta/TES:511; Aluminium:6.85,6.8534592199999995,510.99881000000005,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,47.80309681999739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99881000000005,0.0,6.8534592199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,62189,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00010,7,39,2,33.92410521288366,Ta/TES:33.9,Ta/TES,1521.29617391,Aluminium:1.01e+03; Ta/TES:511,1010.29721991,510.998954,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,33.92410521288366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998954,0.0,1010.29721991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,67296,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00300,9,34,4,46.41969224560035,Ta/TES:46.4,Ta/TES,1589.17531189,Aluminium:1.08e+03; Ta/TES:511,1078.1763518900002,510.99896,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,46.41969224560035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99896,0.0,1078.1763518900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00329,9,30,4,47.46924873123897,Ta/TES:47.5,Ta/TES,1385.91538468,Aluminium:875; Ta/TES:511,874.9165146800001,510.99886999999995,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,47.46924873123897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99886999999995,0.0,874.9165146800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L5_00302,5,46,1,14.4759518469253,Ta/TES:14.5,Ta/TES,566.25339044,Ta/TES:511; Aluminium:55.3,55.25449544,510.99889499999995,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port -> Outer_Al_Mechanical_Shell_detector_bay_top_annulus,14.4759518469253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99889499999995,0.0,55.25449544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L3_00084,12,56,3,40.15311681614967,Ta/TES:40.2,Ta/TES,3066.7248582900006,Aluminium:2.56e+03; Ta/TES:511,2555.7259582900006,510.99890000000005,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,40.15311681614967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99890000000005,0.0,2555.7259582900006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00005,9,31,4,30.351805314862563,Ta/TES:30.4,Ta/TES,576.0851271099999,Ta/TES:511; Aluminium:65.1,65.08623410999999,510.99889299999995,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,30.351805314862563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99889299999995,0.0,65.08623410999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,20619,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L0_00218,8,27,4,36.76970562505457,Ta/TES:36.8,Ta/TES,548.22431566,Ta/TES:511; Aluminium:37.2,37.22541566,510.99890000000005,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,36.76970562505457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99890000000005,0.0,37.22541566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,29279,strict_outer_filter_and_be_window,True,TES hit,CC_TES,Ta/TES,TP_L0_00299,9,19,4,154.18486534875754,Ta/TES:154,Ta/TES,510.998895,Ta/TES:511,0.0,510.998895,,,,154.18486534875754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,55913,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L2_00196,7,36,3,44.419942007669675,Ta/TES:44.4,Ta/TES,2006.77386783,Aluminium:1.5e+03; Ta/TES:511,1495.77486783,510.999,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,44.419942007669675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.999,0.0,1495.77486783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
current,selected,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,57706,non_window_no_window_disk_intersection,True,TES hit,CC_TES,Ta/TES,TP_L3_00212,6,23,2,34.43014611116169,Ta/TES:34.4,Ta/TES,607.3037497,Ta/TES:511; Aluminium:96.3,96.30484970000002,510.99890000000005,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,34.43014611116169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99890000000005,0.0,96.30484970000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,current_selected
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,12,24,8,10.743946669668288,CsI:10.7,CsI,520.07022223,CsI:511; Aluminium:9.07,520.07022223,0.0,,,,0.0,10.743946669668288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99895,9.07127223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,23,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,7,10,3,4.525397263372016,CsI:4.53,CsI,513.162517665,CsI:511; Aluminium:2.16,513.162517665,0.0,,,,0.0,4.525397263372016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99886999999995,2.163647665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,36,,False,no TES,ANNI,Aluminium,Outer_Al_Mech_Shell,5,21,0,0,,,34.87275948,Aluminium:34.9,34.87275948,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87275948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,39,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,6,21,1,1.6411811971564876,Aluminium:1.64,Aluminium,222.25743988,Aluminium:222,222.25743988,0.0,,,,0.0,0.0,1.6411811971564876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.25743988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,48,,False,scattered/no TES,COMP,CsI,CsI_Active_Shield_Side07,7,25,1,2.909532691842455,CsI:2.91,CsI,194.55204288,CsI:151; Aluminium:43.1,194.55204288000002,0.0,,,,0.0,2.909532691842455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.48941,43.06263288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
