case,source_name,local_id,leakage_class,first_primary_volume,last_primary_volume,ray_total_cm,ray_material_cm,top_volume_chords_cm,passive_before_tes_cm,p0_x_cm,p0_y_cm,p0_z_cm,p1_x_cm,p1_y_cm,p1_z_cm,ray_cm_Ta/TES,ray_cm_CsI,ray_cm_Aluminium,ray_cm_Copper,ray_cm_W,ray_cm_Be,ray_cm_Kapton,ray_cm_StainlessSteel,ray_cm_LowCarbonSteel,ray_cm_Nb,ray_cm_Cryoperm,ray_cm_Silicon,ray_cm_SilverSinterProxy,ray_cm_CuNi,ray_cm_G10,ray_cm_SaltProxy,ray_cm_CharcoalProxy,ray_cm_NbTiCableProxy,ray_cm_other
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,131598,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,15.402355746168588,CsI:4.41; Aluminium:1.41; Copper:0.808; Cryoperm:0.5; W:0.0662; Kapton:0.0551; Ta/TES:0.0379,CsI_Active_Shield_Side04:3.95; TES_SampleBox_Cu:0.719; Cryoperm_Inner_Mag_Shield:0.5; CsI_Active_Shield_Top04:0.454; Vacuum_Jacket_Al:0.441; Outer_Al_Mech_Shell:0.217,7.2803647060708405,-10.88779,-9.49625,13.7218,0.08658666863455103,-0.8045324218445488,7.299209805378701,0.03786730703388343,4.408184344657163,1.4100062493331913,0.8076769900076377,0.0661703506244858,0.0,0.05507478290900292,0.0,0.0,0.033391544579244065,0.4998604439601159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,136055,,Outer_Al_Mech_Shell,ActiveShield_Al_Backplane_Liner,16.27785962553535,CsI:4.13; Aluminium:1.11; Cryoperm:0.466; Copper:0.394; Ta/TES:0.271; Silicon:0.12; W:0.062,CsI_Active_Shield_Side06:4.13; Cryoperm_Inner_Mag_Shield:0.466; Vacuum_Jacket_Al:0.413; TES_SampleBox_Cu:0.311; TP_L2_00045:0.165; Thermal_60K_Al_Shield:0.155,6.314059450792949,8.45857,-11.37114,7.72169,-1.2280712636296836,1.0588678030101566,3.643381400165116,0.27090315969884493,4.133259987275616,1.1083934503340458,0.39381384219132065,0.06200848723543621,0.0,0.0,0.0,0.0,0.03106524094114406,0.46577865931493373,0.11973978350045328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,144836,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.426113411923783,CsI:2.16; Ta/TES:1.14; Aluminium:0.807; Copper:0.323; Cryoperm:0.323; W:0.216; Silicon:0.129,CsI_Active_Shield_Top05:1.77; CsI_Active_Shield_Top04:0.39; Cryoperm_Inner_Mag_Shield:0.323; TES_SampleBox_Cu:0.323; TP_L3_00058:0.318; TP_L4_00019:0.298,3.987536312460311,-3.42537,-3.67502,15.74903,-0.5252459912282498,0.8653109351777174,2.3666750537843977,1.1419303138642918,2.1559902528249184,0.8074506895439165,0.3233985379259015,0.21559902528393435,0.0,0.0,0.0,0.0,0.03233985379403289,0.3233985379259015,0.12935941516170577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,158191,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,15.778008854906108,CsI:4.05; Aluminium:1.21; Ta/TES:1.14; Cryoperm:0.464; Copper:0.398; W:0.0608; Kapton:0.0505,CsI_Active_Shield_Side00:4.05; Cryoperm_Inner_Mag_Shield:0.464; Vacuum_Jacket_Al:0.406; TES_SampleBox_Cu:0.317; Thermal_60K_Al_Shield:0.152; TP_L1_00124:0.151,6.264946984136034,14.28228,1.53291,4.31557,-1.3666014972061584,1.0124318702257478,2.3695037554129765,1.1443426921475184,4.0468319388286815,1.213807444785983,0.3977949168838977,0.0608073318680453,0.0,0.050524866656671934,0.0,0.0,0.031093471826920877,0.46408701328583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,163724,,W_Collimator_Aperture_Stop,W_Collimator_Aperture_Stop,10.447159563171398,CsI:2.07; Aluminium:0.576; Ta/TES:0.527; W:0.244; Silicon:0.031,CsI_Active_Shield_Top07:2.07; TP_L5_00254:0.31; Passive_Top_W_Aperture_Annulus:0.207; Outer_Al_Mech_Shell:0.207; TP_L4_00235:0.179; Vacuum_Jacket_Al:0.155,2.9190569952325722,2.47649,-1.86111,15.98549,0.2996661667448338,-0.3356296818812711,5.8821494268841805,0.5269872631718563,2.068060457344948,0.5764718524779973,0.0,0.2435037785426101,0.0,0.0,0.0,0.0,0.0,0.0,0.03102090686701676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,193292,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,16.07827880184394,CsI:3.85; Aluminium:1.5; Cryoperm:0.583; Copper:0.403; Ta/TES:0.0747; Nb:0.0392,CsI_Active_Shield_Top00:3.32; Cryoperm_Inner_Mag_Shield:0.583; Vacuum_Jacket_Al:0.506; TES_SampleBox_Cu:0.403; CsI_Active_Shield_Side07:0.386; Outer_Al_Mech_Shell:0.328,6.373617635632437,13.62475,0.40551,15.74775,0.885792871990468,-1.1748798794829107,6.066201138924762,0.07473025379700123,3.851357520799108,1.4972494828026908,0.4026848054779224,0.0,0.0,0.0,0.0,0.0,0.03916650517125284,0.5831593213814631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,196548,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,16.71769268696329,CsI:4.42; Aluminium:1.42; Cryoperm:0.503; Copper:0.429; Ta/TES:0.399; Silicon:0.0713; W:0.0664,CsI_Active_Shield_Side00:4.42; Cryoperm_Inner_Mag_Shield:0.503; Vacuum_Jacket_Al:0.443; TES_SampleBox_Cu:0.34; Outer_Al_Mech_Shell:0.221; Thermal_60K_Al_Shield:0.166,6.996458811178409,12.6803,6.92883,10.70402,-1.0241700279219375,0.4340640782334608,3.6693369473674813,0.3992067863746616,4.4202005143261935,1.417925775020122,0.4286731864454857,0.066373459161807,0.0,0.0552117854485719,0.0,0.0,0.03364363548170998,0.5031364429215089,0.07129401237300997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,198841,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,19.11680197565174,CsI:5.7; Aluminium:1.78; Cryoperm:0.641; Copper:0.541; Ta/TES:0.235; W:0.0854; Kapton:0.0712,CsI_Active_Shield_Side06:4.27; CsI_Active_Shield_Top06:1.42; Cryoperm_Inner_Mag_Shield:0.641; Vacuum_Jacket_Al:0.57; TES_SampleBox_Cu:0.427; Outer_Al_Mech_Shell:0.245,8.901073627652632,9.3112,-11.01353,14.7409,0.5979273403782566,-0.7975763823506828,1.1333547027243662,0.2348613463933643,5.6950726379134595,1.7826926990405343,0.5410933224755134,0.08542660238647258,0.0,0.07118811098962037,0.0,0.0,0.04271655379283398,0.6407376676084159,0.04214603344578308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,224385,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.399343024924306,CsI:4.21; Aluminium:1.34; Cryoperm:0.474; Copper:0.401; Ta/TES:0.0797; W:0.0631; Kapton:0.0526,CsI_Active_Shield_Side06:4.21; Cryoperm_Inner_Mag_Shield:0.474; Vacuum_Jacket_Al:0.421; TES_SampleBox_Cu:0.316; Outer_Al_Mech_Shell:0.207; Thermal_60K_Al_Shield:0.158,6.575101138009968,8.8245,-11.43883,5.25008,0.882957262440937,-1.4819998360629831,1.086448708251835,0.0797102089446044,4.209139999747149,1.344138689027901,0.40050272892556826,0.06314238296864855,0.0,0.05261119103854378,0.0,0.0,0.0316047531336822,0.4739613931684755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,230501,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.112964425967661,CsI:4.02; Aluminium:1.29; Cryoperm:0.462; Copper:0.397; Ta/TES:0.0762; W:0.0604; Kapton:0.0502,CsI_Active_Shield_Side02:4.02; Cryoperm_Inner_Mag_Shield:0.462; Vacuum_Jacket_Al:0.403; TES_SampleBox_Cu:0.317; Outer_Al_Mech_Shell:0.199; Thermal_60K_Al_Shield:0.151,6.313537656354649,-4.07568,13.86197,2.81731,-1.3757617718994786,1.0377869621699003,2.369418260296401,0.07618164349456275,4.020640021294065,1.2915038440313054,0.3973402172015704,0.06042928643034959,0.0,0.05018893614999428,0.0,0.0,0.03100645124666859,0.4624289000006955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,51708,non_window_no_window_disk_intersection,Passive_W_Liner_detector_bay_above_side_port,Passive_Cu_Liner_detector_bay_above_side_port,11.918143315676884,Aluminium:0.879; Ta/TES:0.165; Copper:0.0913,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.457; Shield_60K_Al_side_window_side_wall_above_side_port:0.171; TP_L0_00302:0.165; Shield_4K_Al_side_window_side_wall_above_side_port:0.137; Still_Shield_Al_side_window_side_wall_above_side_port:0.114; Passive_Cu_Liner_detector_bay_above_side_port:0.0913,0.9707166211292534,-12.528723010029793,5.02785,1.8576614380586154,-3.0170743010621948,0.6994225221155209,-3.872556227868501,0.16496650324674986,0.0,0.8794613669244267,0.09125525420482672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,84231,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,18.43815362389851,Copper:1.11; Aluminium:1.03; Ta/TES:0.339; Silicon:0.0445,ColdPlate_MXC_50mK_SD_anchor:0.902; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.535; Cu_SubstrateSupport_OpenRing_L4_ZP_panel:0.205; Shield_60K_Al_side_window_side_wall_above_side_port:0.201; TP_L2_00129:0.196; Shield_4K_Al_side_window_side_wall_above_side_port:0.161,2.182920485028659,11.742802107012192,-6.24216,7.657577531520655,-0.6940413396462897,-0.34404827733807686,-4.610377157374627,0.3386564298753613,0.0,1.031332583522956,1.1071116152850282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04447628622067507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,104848,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,18.575047769768894,CsI:4.01; Aluminium:1.26; Copper:0.242; Cryoperm:0.132; W:0.0702; Nb:0.0551; Kapton:0.0301,CsI_Side_Segment_05:4.01; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port:0.401; Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port:0.3; Cu_SubstrateSupport_OpenRing_L3_YM_panel:0.162; Shield_60K_Al_side_window_side_wall_below_side_port:0.15; Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel:0.132,5.800131053814496,-7.318880454400113,-17.09885,-7.959759614460728,0.4024280486112306,-0.24540914746154324,-6.7870166415510464,0.0,4.009739551678268,1.2606778783890698,0.2420963061539217,0.07018160253958065,0.0,0.030069933276988037,0.0,0.0,0.05510758287549003,0.13225819890117813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,113651,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,37.17633370469393,Copper:2.43; Aluminium:1.89; Ta/TES:0.495; Silicon:0.101,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:1.25; ColdPlate_4K:0.634; ColdPlate_Still_0p7K:0.634; ColdPlate_MXC_50mK_SD_anchor:0.634; ColdPlate_CP_100mK_intercept:0.528; Shield_60K_Al_side_window_side_wall_above_side_port:0.472,4.424242157719209,12.828840341168801,-3.50832,29.663553734844378,1.7878226033712497,1.0634619515697024,-5.539777426051505,0.49485038603149256,0.0,1.8943232430559902,2.4289055808162545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101333384696436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,118057,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,16.610842868750485,Aluminium:1.47; CsI:1.01; Copper:0.524; Ta/TES:0.351,CsI_TopAnnulus_Segment_04:1.01; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.518; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.493; ColdPlate_MXC_50mK_SD_anchor:0.458; TP_L1_00338:0.2; Shield_60K_Al_side_window_side_wall_above_side_port:0.185,3.0067843819012614,-15.119944093959145,-0.29184,5.499996752221769,-1.6584625297094706,1.1270353161591835,-4.127848683953408,0.3511172353060168,1.013685393901212,1.468781965789029,0.5243170222110203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,121643,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,19.30191269188331,CsI:4.03; Aluminium:1.26; Ta/TES:0.722; Cryoperm:0.127; Silicon:0.0967; Copper:0.0805; W:0.0705,CsI_Side_Segment_06:4.03; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01:0.403; Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01:0.301; TP_L3_00253:0.159; TP_L3_00232:0.159; TP_L3_00274:0.159,5.7457494056707334,6.5089320629577925,-17.42356,-6.985168480086934,0.5195502122368421,0.8193707000161252,-5.013717723473997,0.7215069290491589,4.0255148610275375,1.2624815147906578,0.08054545144940328,0.0704752636978024,0.0,0.03018334394845014,0.0,0.0,0.05290244481517899,0.12696586754871153,0.09668065839299138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,144428,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,20.006361918200824,CsI:4.48; Aluminium:1.39; Ta/TES:0.197; Cryoperm:0.151; Copper:0.0969; W:0.0848; Nb:0.0628,CsI_Bottom_Quadrant_02:3.74; CsI_Side_Segment_05:0.738; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port:0.485; Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port:0.357; TP_L1_00001:0.186; Shield_60K_Al_side_window_side_wall_below_side_port:0.182,6.2648339133992454,-6.600976152664847,-17.38455,-16.88551901590383,-1.8766348719977335,-1.4607477074046438,-5.733495109358637,0.19734846313662063,4.477568358002892,1.3920535924041362,0.09687226241156596,0.08475493838605365,0.0,0.0,0.0,0.0,0.06281904770782373,0.15076571448677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,169432,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,18.425975494769876,Aluminium:1.21; Copper:0.788; Ta/TES:0.132; Silicon:0.0492,ColdPlate_MXC_50mK_SD_anchor:0.788; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.624; Shield_60K_Al_side_window_side_wall_above_side_port:0.235; Shield_4K_Al_side_window_side_wall_above_side_port:0.189; Still_Shield_Al_side_window_side_wall_above_side_port:0.159; TP_L4_00366:0.132,2.0437347310703684,13.042648218596174,-2.60372,9.733077355659407,1.8068185128858807,1.456147587848428,-4.295114934414033,0.13150057328264517,0.0,1.206439183365854,0.7880976442605203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04919790344399392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,181723,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,20.499406460619024,Aluminium:1.5; Copper:1.21; CsI:1.14; Ta/TES:0.439; Silicon:0.0798,ColdPlate_MXC_50mK_SD_anchor:1.21; CsI_TopAnnulus_Segment_00:1.14; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.602; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.466; TP_L0_00256:0.186; Shield_60K_Al_side_window_side_wall_above_side_port:0.175,3.9289966577033955,12.349506796338064,9.27504,5.499819975526471,-3.064555299658412,0.4145461871082582,-4.70429705291557,0.4389454182966417,1.1410035576421311,1.5028372265802354,1.2053609187434604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07979495473756865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,184929,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,18.491504810237316,CsI:4.02; Aluminium:1.28; Ta/TES:0.506; Cryoperm:0.163; Copper:0.0804; W:0.0703; Nb:0.0681,CsI_Side_Segment_04_side_port_band_00:4.02; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01:0.402; Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01:0.301; TP_L1_00077:0.204; Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel:0.163; Shield_60K_Al_side_window_side_wall_side_port_band_01:0.151,5.758213072645035,-13.176765161783829,-13.12755,-7.35980779489519,-0.6951634559289976,0.4449171592094229,-5.9693027731087485,0.5056466661969616,4.01662674836371,1.2847147110843828,0.08037384421496604,0.0703247557877766,0.0,0.030115280692121122,0.0,0.0,0.0681213835199283,0.16349132042933684,0.04444502855281371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213599,inner_window_or_foil_only,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,16.66546895242903,Aluminium:0.808; Ta/TES:0.317; Silicon:0.0305; Kapton:0.03,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01:0.4; Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01:0.3; TP_L0_00131:0.142; TP_L0_00110:0.134; ActiveShield_Al_Backplane_detector_bay_side_port_band_01:0.1; TP_L1_00152:0.0408,0.8684244039585232,-18.30763096102278,-3.28485,-3.707912397050391,-1.9098421135814347,-0.34645081523971966,-4.172871051238342,0.31735260258049525,0.0,0.8079229958581978,0.0,0.0,0.0,0.03001168335310693,0.0,0.0,0.0,0.0,0.030489724747218422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,214319,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,16.929052313532186,Aluminium:1.46; Copper:1.08; CsI:0.513; Ta/TES:0.291; Silicon:0.0427,ColdPlate_MXC_50mK_SD_anchor:1.08; Outer_Al_Mechanical_Shell_detector_bay_top_annulus:0.53; CsI_TopAnnulus_Segment_00:0.513; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.482; Shield_60K_Al_side_window_side_wall_above_side_port:0.181; TP_L3_00282:0.172,3.0896860108227657,12.42940279154433,7.96763,5.495513695229044,0.5311502635125793,0.48330300103061274,-3.938957587571778,0.2911018434705298,0.5126899011577994,1.457681921907929,1.076629636536602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426845512204353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,36481,non_window_no_window_disk_intersection,,,17.52052193727315,CsI:4.22; Aluminium:1.23; Ta/TES:0.458; Copper:0.0843; W:0.0738; Silicon:0.0343; Kapton:0.0316,CsI_Side_Segment_03_above_side_port:4.22; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.422; Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port:0.316; TP_L0_00362:0.161; Shield_60K_Al_side_window_side_wall_above_side_port:0.158; TP_L1_00312:0.132,5.6750290983532174,-17.132292211470126,7.24186,0.2692096937333446,-1.797411691327916,0.839628460411738,-5.282507130901533,0.4581695470336251,4.2173787521942385,1.2335917737307616,0.08434801857344555,0.07380449095432066,0.0,0.03163023940258111,0.0,0.0,0.0,0.0,0.03427582349786999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,38093,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,37.275926384918336,Copper:3.6; G10:1.53; Aluminium:1.4; Ta/TES:0.526; Silicon:0.159; SilverSinterProxy:0.0677,DR_MixingChamber_Cu:1.1; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:1.02; G10_Support_Ring_Still_4K:0.768; G10_Support_Ring_4K_60K:0.767; ColdPlate_4K:0.653; ColdPlate_Still_0p7K:0.653,6.763009152669556,5.270130479793648,-12.21088,27.961102235256213,-1.7549813981935998,0.6747051967269779,-6.304101471908639,0.5262593260305104,0.0,1.4025530916814068,3.5985375610095502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591829156760512,0.06774470869025923,0.0,1.534990875612289,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,43996,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,16.07155137387649,CsI:4.19; Aluminium:1.22; Ta/TES:0.148; Copper:0.0838; W:0.0734; Kapton:0.0314,CsI_Side_Segment_03_below_side_port:4.19; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port:0.419; Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port:0.311; Shield_60K_Al_side_window_side_wall_below_side_port:0.157; Shield_4K_Al_side_window_side_wall_below_side_port:0.126; Still_Shield_Al_side_window_side_wall_below_side_port:0.105,5.602306887655674,-16.06720555124008,9.3645,-10.8424076871883,-3.021711808077398,1.2790061895391547,-6.074321446226,0.1481076563166278,4.190699839063682,1.2229991898818702,0.08383058142303232,0.07335081258479852,0.0,0.0314264647022911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,48330,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,16.96075914238444,CsI:4.15; Aluminium:1.21; Copper:0.0831; W:0.0727; Ta/TES:0.0682; Kapton:0.0312,CsI_Side_Segment_04_above_side_port:3.96; Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.415; Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port:0.309; CsI_Side_Segment_04_side_port_band_00:0.196; Shield_60K_Al_side_window_side_wall_side_port_band_01:0.156; Shield_4K_Al_side_window_side_wall_side_port_band_01:0.125,5.554216176489553,-15.63449155649297,-10.07191,-1.3634362244160876,-1.8947486741927575,-1.2452503572802942,-5.943490347004733,0.06820392763649141,4.154339847410878,1.2129309789475364,0.08308683279240818,0.07270097665382556,0.0,0.031157540684905484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,71871,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,17.546458280748602,CsI:6.69; Aluminium:1.39; Ta/TES:0.246; W:0.212; Cryoperm:0.134; Nb:0.0558,CsI_Bottom_Quadrant_02:6.69; Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap:0.558; Outer_Al_Mechanical_Shell_detector_bay_bottom_cap:0.334; Passive_W_Bottom_Plate_detector_bay:0.212; Shield_60K_Al_side_window_bottom_cap:0.167; Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel:0.134,8.485879167666548,-5.589870024110579,-7.55115,-20.999890532915877,-3.1120469093856657,-0.1929248221784078,-5.264735209797568,0.24568689950913844,6.690671145117487,1.3937677538328865,0.0,0.2118712529184272,0.0,0.0,0.0,0.0,0.055755592880658546,0.13381342291708895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,87905,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,23.045389770530534,Aluminium:1.6; Copper:1.27; Ta/TES:0.18,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port:0.823; ColdPlate_MXC_50mK_SD_anchor:0.693; ColdPlate_CP_100mK_intercept:0.578; Shield_60K_Al_side_window_side_wall_above_side_port:0.311; Shield_4K_Al_side_window_side_wall_above_side_port:0.252; Still_Shield_Al_side_window_side_wall_above_side_port:0.215,2.871615818877353,-11.867769088451292,-6.00377,15.298085505343472,-3.079307165724053,1.4640424049019813,-4.653974653788939,0.17959785132542075,0.0,1.601073902635721,1.270541916241632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
