case,cohort,source_file,local_id,parent_ia_id,child_ia_id,parent_process,child_process,length_cm,endpoint_material,endpoint_volume,endpoint_x_cm,endpoint_y_cm,endpoint_z_cm,nearest_cc_distance_cm,group
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1225,3,5,ANNI,COMP,0.29172016488408953,Aluminium,Outer_Al_Mech_Shell,12.83431,6.59079,-9.45195,2.2360679774151375e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1228,2,4,ANNI,COMP,0.007618405344951562,Aluminium,Outer_Al_Mech_Shell,9.99269,-10.43367,-8.23398,3.162277661733863e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1228,3,6,ANNI,COMP,1.763659622319454,CsI,CsI_Active_Shield_Side06,8.9133,-9.56056,-9.33399,5.830951894746411e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1228,3,7,ANNI,PHOT,1.5552442666346653,CsI,CsI_Active_Shield_Side06,8.95993,-9.89883,-9.2778,3.3166247900156033e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1228,3,8,ANNI,PHOT,1.5552442666346653,CsI,CsI_Active_Shield_Side06,8.95993,-9.89883,-9.2778,3.3166247900156033e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1228,8,9,PHOT,PHOT,0.014813271076977606,CsI,CsI_Active_Shield_Side06,8.96908,-9.90619,-9.28683,2.4494897438507575e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1252,2,4,ANNI,PHOT,1.4404214442308192,CsI,CsI_Active_Shield_Side03,-12.175,6.57162,0.88918,3.944616584793521e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1252,2,5,ANNI,PHOT,1.4404214442308192,CsI,CsI_Active_Shield_Side03,-12.175,6.57162,0.88918,3.944616584793521e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1252,5,6,PHOT,PHOT,0.01225930666881262,CsI,CsI_Active_Shield_Side03,-12.17891,6.58157,0.88318,6.1717096495311645e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,5,ANNI,COMP,1.8030889140860458,CsI,CsI_Active_Shield_Side03,-12.35213,3.09841,-3.89436,4.999999999721893e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,6,ANNI,COMP,7.6555606565489365,other,ADR_Magnet_Yoke_Fe,-6.41359,5.0038,-4.93189,6.403124237079473e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,7,ANNI,RAYL,7.741744542478781,other,ADR_Magnet_Yoke_Fe,-6.34224,4.9947,-5.03095,6.403124237218183e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,8,ANNI,COMP,8.582042302307768,other,ADR_Magnet_Yoke_Fe,-5.60644,5.096,-5.57739,3.162277659767796e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,9,ANNI,COMP,11.054252125811134,other,ADR_Magnet_Yoke_Fe,-3.24304,6.77687,-4.70962,1.000000000139778e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,10,ANNI,COMP,10.906730106768938,other,ADR_Magnet_Yoke_Fe,-3.37602,6.69484,-4.71936,4.1231056257631495e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,11,ANNI,PHOT,10.793361743052996,other,ADR_Magnet_Yoke_Fe,-3.48401,6.63205,-4.77697,4.582575694627301e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,3,12,ANNI,PHOT,10.793361743052996,other,ADR_Magnet_Yoke_Fe,-3.48401,6.63205,-4.77697,4.582575694627301e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,12,13,PHOT,PHOT,0.000545343928176753,other,ADR_Magnet_Yoke_Fe,-3.48412,6.63163,-4.7773,4.242640686770257e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1272,3,5,ANNI,COMP,1.8503257973935292,CsI,CsI_Active_Shield_Side03,-11.04509,8.19512,-5.25569,2.000000000279556e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1272,3,6,ANNI,COMP,1.9709474189079725,Aluminium,Outer_Al_Mech_Shell,-11.68999,8.39879,-5.14982,4.472135955624685e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1272,5,8,COMP,PHOT,0.03298084595640357,CsI,CsI_Active_Shield_Side03,-11.0159,8.20607,-5.24493,3.162277660048663e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1273,2,4,ANNI,PHOT,6.1952508974374885,CsI,CsI_Active_Shield_Side00,11.65008,2.39387,-10.87876,3.9999999996709334e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1273,2,5,ANNI,PHOT,6.1952508974374885,CsI,CsI_Active_Shield_Side00,11.65008,2.39387,-10.87876,3.9999999996709334e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1273,5,6,PHOT,PHOT,0.06102182724238932,CsI,CsI_Active_Shield_Side00,11.66796,2.34478,-10.84723,4.000000000115023e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1273,4,8,PHOT,PHOT,0.0007590125163663219,CsI,CsI_Active_Shield_Side00,11.65002,2.39321,-10.87913,0.0,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1279,3,5,ANNI,COMP,4.284431730824987,Aluminium,Outer_Al_Mech_Shell,-14.23931,1.34743,-9.1457,2.2360679772165345e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,2,4,ANNI,COMP,2.176888822011817,CsI,CsI_Active_Shield_Side00,12.53208,4.331,-11.5118,2.000000000279556e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,2,5,ANNI,COMP,6.919112795944288,CsI,CsI_Active_Shield_Bottom00,11.85486,6.49637,-16.04469,2.000000000279556e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,2,6,ANNI,PHOT,6.895323075208297,CsI,CsI_Active_Shield_Bottom00,11.82656,6.47665,-16.01596,1.000000000139778e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,2,7,ANNI,PHOT,6.895323075208297,CsI,CsI_Active_Shield_Bottom00,11.82656,6.47665,-16.01596,1.000000000139778e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,5,9,COMP,BREM,0.002442662481802135,CsI,CsI_Active_Shield_Bottom00,11.85563,6.49778,-16.04653,9.999999992515995e-07,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,9,10,BREM,PHOT,0.00320020311855337,CsI,CsI_Active_Shield_Bottom00,11.85344,6.49614,-16.04819,2.9999999995311555e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1323,3,5,ANNI,COMP,1.1324982982327163,Aluminium,Outer_Al_Mech_Shell,-12.38138,-7.25981,-9.61074,5.656854250283083e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1323,3,6,ANNI,COMP,2.7165258150991307,Aluminium,Outer_Al_Mech_Shell,-13.16965,-5.85866,-9.59068,4.472135955624685e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,3,5,ANNI,COMP,1.3555997041531085,CsI,CsI_Active_Shield_Side00,12.96014,3.38498,-7.16357,3.6055512757216295e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,3,6,ANNI,COMP,3.6672022019381463,CsI,CsI_Active_Shield_Side00,10.60448,2.09528,-7.87371,1.4142135625707708e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,3,7,ANNI,PHOT,3.7046665762116824,CsI,CsI_Active_Shield_Side00,10.57379,2.04782,-7.8552,3.000000000419334e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,3,8,ANNI,PHOT,3.7046665762116824,CsI,CsI_Active_Shield_Side00,10.57379,2.04782,-7.8552,3.000000000419334e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,3,9,ANNI,PHOT,3.7046665762116824,CsI,CsI_Active_Shield_Side00,10.57379,2.04782,-7.8552,3.000000000419334e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,9,10,PHOT,PHOT,0.000268514431643429,CsI,CsI_Active_Shield_Side00,10.57355,2.04774,-7.85529,2.9999999995311555e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1346,2,4,ANNI,COMP,4.354980164466883,CsI,CsI_Active_Shield_Side03,-12.82056,1.91083,-1.19261,4.472135955128178e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1346,2,5,ANNI,PHOT,4.361563603583009,CsI,CsI_Active_Shield_Side03,-12.8191,1.91164,-1.19908,2.8284271248275233e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1346,2,6,ANNI,PHOT,4.361563603583009,CsI,CsI_Active_Shield_Side03,-12.8191,1.91164,-1.19908,2.8284271248275233e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,3,5,ANNI,PHOT,0.5521841727177624,CsI,CsI_Active_Shield_Side06,9.08011,-10.53387,-3.55915,2.2360679774151375e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,3,6,ANNI,PHOT,0.5521841727177624,CsI,CsI_Active_Shield_Side06,9.08011,-10.53387,-3.55915,2.2360679774151375e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,6,7,PHOT,PHOT,0.03396922872247771,CsI,CsI_Active_Shield_Side06,9.05656,-10.55105,-3.57659,4.999999999810711e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,5,8,PHOT,BREM,0.002912404504873049,CsI,CsI_Active_Shield_Side06,9.08031,-10.53098,-3.55945,4.12310562447066e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,5,9,PHOT,BREM,0.004024736016188932,CsI,CsI_Active_Shield_Side06,9.07926,-10.53005,-3.56009,4.999999999810711e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,9,10,BREM,PHOT,8.717797887128272e-05,CsI,CsI_Active_Shield_Side06,9.0792,-10.53011,-3.56011,3.9999999996709334e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,8,11,BREM,PHOT,0.00011401754251003756,CsI,CsI_Active_Shield_Side06,9.08022,-10.53098,-3.55938,4.12310562447066e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1392,3,5,ANNI,COMP,0.6188041894654557,CsI,CsI_Active_Shield_Side01,6.58256,12.32815,-9.55131,5.385164806402857e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1392,3,6,ANNI,COMP,3.6753067290771795,CsI,CsI_Active_Shield_Side01,5.38954,12.24447,-6.61394,4.123105625116906e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,3,5,ANNI,COMP,2.592631950759691,CsI,CsI_Active_Shield_Side03,-13.32881,4.0149,1.00165,1.000000000139778e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,3,6,ANNI,COMP,3.3275314084918866,CsI,CsI_Active_Shield_Side03,-12.76321,3.97044,0.17359,5.348831647949278e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,3,7,ANNI,COMP,3.7233441140324377,CsI,CsI_Active_Shield_Side03,-12.68563,5.11469,-0.65356,3.6891733493191586e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,3,8,ANNI,PHOT,3.96643725470352,CsI,CsI_Active_Shield_Side03,-12.76887,5.02033,-0.89844,3.0066592760933693e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,3,9,ANNI,PHOT,3.96643725470352,CsI,CsI_Active_Shield_Side03,-12.76887,5.02033,-0.89844,3.0066592760933693e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,9,10,PHOT,PHOT,0.020909935437490115,CsI,CsI_Active_Shield_Side03,-12.78622,5.02638,-0.90842,4.924428900977658e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,2,4,ANNI,COMP,0.5038519204091616,CsI,CsI_Active_Shield_Side00,13.06855,5.02472,-1.36542,2.9999999999752447e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,2,5,ANNI,COMP,0.5749377978529502,CsI,CsI_Active_Shield_Side00,13.0493,5.15859,-0.84865,4.1725292086872964e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,2,6,ANNI,COMP,1.1514632129599276,Aluminium,Outer_Al_Mech_Shell,13.68571,4.5324,-2.15955,2.2360679778123426e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,5,9,COMP,BREM,4.582575694995552e-05,CsI,CsI_Active_Shield_Side00,13.04929,5.15861,-0.84861,5.946427499314973e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,4,10,COMP,BREM,0.0008725823743347113,CsI,CsI_Active_Shield_Side00,13.06793,5.02455,-1.36601,5.8309518954318575e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,9,11,BREM,PHOT,0.011732702161054374,CsI,CsI_Active_Shield_Side00,13.05046,5.15126,-0.83954,1.0770329615197206e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1408,2,4,ANNI,PHOT,1.9034741160835371,CsI,CsI_Active_Shield_Side00,12.79947,2.23277,-9.32323,5.385164807474905e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1408,2,5,ANNI,PHOT,1.9034741160835371,CsI,CsI_Active_Shield_Side00,12.79947,2.23277,-9.32323,5.385164807474905e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1408,5,6,PHOT,PHOT,0.05710370565909096,CsI,CsI_Active_Shield_Side00,12.82889,2.20099,-9.28601,2.8284271248275237e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1408,5,7,PHOT,PHOT,0.05710370565909096,CsI,CsI_Active_Shield_Side00,12.82889,2.20099,-9.28601,2.8284271248275237e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1408,7,8,PHOT,PHOT,0.00015427248620518798,CsI,CsI_Active_Shield_Side00,12.82886,2.20114,-9.28599,2.23606797761374e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1413,3,5,ANNI,COMP,0.701580196199977,Aluminium,Outer_Al_Mech_Shell,11.47134,8.65999,-9.80406,3.162277660048663e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1413,3,6,ANNI,COMP,3.103969854267273,Aluminium,Outer_Al_Mech_Shell,12.51881,6.95428,-8.38119,6.403124237634314e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,3,6,ANNI,COMP,1.7380147857541366,CsI,CsI_Active_Shield_Side00,11.23061,8.02436,-2.54082,3.162277659767796e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,3,7,ANNI,PHOT,1.8714788055973268,CsI,CsI_Active_Shield_Side00,11.26002,7.79564,-2.90858,5.000000000432436e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,3,8,ANNI,PHOT,1.8714788055973268,CsI,CsI_Active_Shield_Side00,11.26002,7.79564,-2.90858,5.000000000432436e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,8,9,PHOT,PHOT,0.007554303409314241,CsI,CsI_Active_Shield_Side00,11.26621,7.79199,-2.90625,7.071067811597781e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,6,16,COMP,BREM,0.0022876625625309205,CsI,CsI_Active_Shield_Side00,11.22919,8.02613,-2.54111,4.000000000559112e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,16,17,BREM,PHOT,5.477225575079436e-05,CsI,CsI_Active_Shield_Side00,11.22914,8.02611,-2.5411,9.999999996956888e-07,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,3,5,ANNI,COMP,4.702534902007638,CsI,CsI_Active_Shield_Side04,-9.0212,-4.92955,0.2516,5.141984053547667e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,3,6,ANNI,PHOT,17.593192155581086,W,Passive_W_Outer_Liner,6.09172,-7.80704,2.97227,5.830951894365607e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,3,7,ANNI,PHOT,17.593192155581086,W,Passive_W_Outer_Liner,6.09172,-7.80704,2.97227,5.830951894365607e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,7,8,PHOT,PHOT,0.007507616132967572,W,Passive_W_Outer_Liner,6.09533,-7.80135,2.96896,6.7082039322454116e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,5,9,COMP,BREM,0.001959515246177194,CsI,CsI_Active_Shield_Side04,-9.0214,-4.92761,0.25141,4.605431576469092e-06,old_shielded
old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,9,10,BREM,PHOT,0.04371580606599783,CsI,CsI_Active_Shield_Side04,-9.025,-4.8851,0.24187,4.242640686979603e-06,old_shielded
