VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
Cryoperm_Inner_Mag_Shield,25056,Mn-56,0.0,12.0,9284.039999999999,0.022161926027952833,12
CsI_Active_Shield_Side02,52127,Te-127,0.0,12.0,33660.0,0.022152623454568733,12
CsI_Active_Shield_Side01,52127,Te-127,0.0,12.0,33660.0,0.02212553509770717,12
CsI_Active_Shield_Top05,53124,I-124,0.0,13.0,360806.4,0.02202684425637596,13
CsI_Active_Shield_Side03,53125,I-125,0.0,74.0,5132160.0,0.021952896188436002,74
CsI_Active_Shield_Side04,52121,Te-121,0.0,27.0,1655424.0,0.02088767516532612,27
Passive_Top_W_Aperture_Annulus,73185,Ta-185,0.0,11.0,2964.0,0.020401837306270282,11
CsI_Active_Shield_Top06,53124,I-124,0.0,12.0,360806.4,0.02033143120333078,12
CsI_Active_Shield_Bottom01,54123,Xe-123,0.0,11.0,7488.0,0.02032536736447012,11
CsI_Active_Shield_Side07,54123,Xe-123,0.0,11.0,7488.0,0.02032536736447012,11
CsI_Active_Shield_Side01,54123,Xe-123,0.0,11.0,7488.0,0.02032454800135009,11
CsI_Active_Shield_Side06,53122,I-122,0.0,11.0,217.79999999999998,0.02032413831979007,11
CsI_Active_Shield_Side03,53122,I-122,0.0,11.0,217.79999999999998,0.02032413831979007,11
CsI_Active_Shield_Bottom03,53122,I-122,0.0,11.0,217.79999999999998,0.020323728638230055,11
CsI_Active_Shield_Bottom03,52119,Te-119,0.0,11.0,57780.0,0.020323725041327116,11
CsI_Active_Shield_Bottom01,55127,Cs-127,0.0,11.0,22500.0,0.02032331895667004,11
CsI_Active_Shield_Bottom02,53121,I-121,0.0,11.0,7632.0,0.02032290927511002,11
Harness_Cu_Bundle_A,29066,Cu-66,0.0,11.0,307.2,0.020322499593550005,11
ActiveShield_Bottom_Al_Retainer,13028,Al-28,0.0,11.0,134.484,0.020322499593550005,11
Thermal_4K_Al_Shield,11024,Na-24,0.0,11.0,53852.4,0.02032249843622447,11
CsI_Active_Shield_Side06,54125,Xe-125,0.0,11.0,60839.99999999999,0.02031523756935756,11
CsI_Active_Shield_Side03,51120,Sb-120,0.0,11.0,953.4000000000001,0.020314016383342817,11
CsI_Active_Shield_Side03,52127,Te-127,0.0,11.0,33660.0,0.020286928026429098,11
CsI_Active_Shield_Bottom03,51119,Sb-119,0.0,11.0,137484.0,0.02028449606372683,11
CsI_Active_Shield_Side06,52127,Te-127,0.0,11.0,33660.0,0.020278035134661917,11
CsI_Active_Shield_Side02,56131,Ba-131,0.0,18.0,993600.0,0.01979430199490826,18
CsI_Active_Shield_Side02,54133,Xe-133,0.0,12.0,452995.2,0.01908002692821384,12
CsI_Active_Shield_Side03,54133,Xe-133,0.0,12.0,452995.2,0.01906468930011687,12
CsI_Active_Shield_Side01,50111,Sn-111,0.0,10.0,2118.0,0.018563230234987488,10
CsI_Active_Shield_Side05,54123,Xe-123,0.0,10.0,7488.0,0.01847786740142012,10
CsI_Active_Shield_Bottom00,53121,I-121,0.0,10.0,7632.0,0.018476228675180055,10
CsI_Active_Shield_Bottom01,53121,I-121,0.0,10.0,7632.0,0.01847581899362004,10
CsI_Active_Shield_Bottom03,55127,Cs-127,0.0,10.0,22500.0,0.018475409312060022,10
CsI_Active_Shield_Side03,55126,Cs-126,0.0,10.0,98.39999999999999,0.018475409312060022,10
Vacuum_Jacket_Al_Reinforcement,12027,Mg-27,0.0,10.0,567.48,0.018474999630500005,10
CsI_Active_Shield_Side00,55127,Cs-127,0.0,10.0,22500.0,0.018474999630500005,10
CsI_Active_Shield_Side05,54125,Xe-125,0.0,10.0,60839.99999999999,0.018468557683789858,10
CsI_Active_Shield_Top01,55130,Cs-130,0.0,10.0,1752.6000000000001,0.018467745464972866,10
CsI_Active_Shield_Side05,52127,Te-127,0.0,10.0,33660.0,0.018457213846918202,10
CsI_Active_Shield_Side00,52127,Te-127,0.0,10.0,33660.0,0.01842164227984948,10
Outer_Al_Mech_Shell,9020,F-20,0.0,10.0,11.0062,0.018395373286155182,10
ActiveShield_Readout_Box_XP,12027,Mg-27,0.0,10.0,567.48,0.018394963604595166,10
ActiveShield_Al_Backplane_Liner,11025,Na-25,0.0,10.0,59.1,0.01838607071282796,10
Outer_Al_Mech_Shell,9021,F-21,0.0,10.0,4.158,0.01838607071282796,10
W_Collimator_Aperture_Stop,73180,Ta-180,0.0,10.0,29347.199999999997,0.018386070712827027,10
CsI_Active_Shield_Side01,52118,Te-118,0.0,12.0,518400.0,0.018251534819071775,12
CsI_Active_Shield_Top07,53124,I-124,0.0,10.0,360806.4,0.016943235042587074,10
Passive_W_Outer_Liner,74181,W-181,0.0,111.0,10471680.0,0.016858470181072834,111
CsI_Active_Shield_Top00,51116,Sb-116,0.0,9.0,948.0,0.016715730271937488,9
CsI_Active_Shield_Side00,56129,Ba-129,0.0,9.0,8028.0,0.016631186801490155,9
CsI_Active_Shield_Side06,51120,Sb-120,0.0,9.0,953.4000000000001,0.016629138393690072,9
CsI_Active_Shield_Side05,51118,Sb-118,0.0,9.0,216.0,0.016628728712130055,9
CsI_Active_Shield_Side00,52119,Te-119,0.0,9.0,57780.0,0.01662872576916992,9
CsI_Active_Shield_Bottom01,52119,Te-119,0.0,9.0,57780.0,0.01662872576916992,9
CsI_Active_Shield_Side01,51117,Sb-117,0.0,9.0,10080.0,0.01662831903057004,9
CsI_Active_Shield_Top02,55130,Cs-130,0.0,9.0,1752.6000000000001,0.01662831903057004,9
CsI_Active_Shield_Side07,51120,Sb-120,0.0,9.0,953.4000000000001,0.016627909349010022,9
CsI_Active_Shield_Bottom02,51120,Sb-120,0.0,9.0,953.4000000000001,0.016627499667450005,9
CsI_Active_Shield_Side07,55127,Cs-127,0.0,9.0,22500.0,0.016627499667450005,9
Passive_Bottom_W_Shield,74177,W-177,0.0,9.0,7920.0,0.016627499667450005,9
Passive_Top_W_Aperture_Annulus,74179,W-179,0.0,9.0,2223.0,0.016627499667450005,9
Thermal_1K_Al_Shield,12027,Mg-27,0.0,9.0,567.48,0.0166186067756828,9
CsI_Active_Shield_Side02,52119,Te-119,0.0,9.0,57780.0,0.016610939988783248,9
CsI_Active_Shield_Bottom00,54133,Xe-133,0.0,10.0,452995.2,0.015916638203949913,10
CsI_Active_Shield_Side01,54133,Xe-133,0.0,10.0,452995.2,0.01589363176180446,10
CsI_Active_Shield_Top03,55131,Cs-131,0.0,13.0,837129.6,0.01580582055539469,13
ADR_Magnet_Yoke_Fe,24051,Cr-51,0.0,27.0,2393496.0,0.01560686140628769,27
CsI_Active_Shield_Side03,56131,Ba-131,0.0,14.0,993600.0,0.015446123490303724,14
CsI_Active_Shield_Bottom03,53117,I-117,0.0,8.0,133.20000000000002,0.014868230308887486,8
CsI_Active_Shield_Side04,56126,Ba-126,0.0,8.0,6000.0,0.014868230308887486,8
Outer_Al_Mech_Shell,15030,P-30,0.0,8.0,149.88000000000002,0.014868230308887486,8
CsI_Active_Shield_Top02,54122,Xe-122,0.0,8.0,72360.0,0.014868169958888407,8
CsI_Active_Shield_Side00,54123,Xe-123,0.0,8.0,7488.0,0.01478163843064007,8
CsI_Active_Shield_Side01,54122,Xe-122,0.0,8.0,72360.0,0.014781578432116565,8
CsI_Active_Shield_Side01,53122,I-122,0.0,8.0,217.79999999999998,0.014781228749080054,8
CsI_Active_Shield_Side03,52119,Te-119,0.0,8.0,57780.0,0.014781226133091322,8
CsI_Active_Shield_Side07,53121,I-121,0.0,8.0,7632.0,0.014780819067520039,8
CsI_Active_Shield_Top02,53123,I-123,0.0,8.0,47772.0,0.014780818966804318,8
CsI_Active_Shield_Top06,53123,I-123,0.0,8.0,47772.0,0.014780818966804318,8
CsI_Active_Shield_Bottom00,51118,Sb-118,0.0,8.0,216.0,0.01478040938596002,8
Vacuum_Jacket_Al,9018,F-18,0.0,8.0,6586.2,0.01478040938596002,8
CsI_Active_Shield_Top04,55130,Cs-130,0.0,8.0,1752.6000000000001,0.01478040938596002,8
CsI_Active_Shield_Bottom02,51117,Sb-117,0.0,8.0,10080.0,0.014779999704400004,8
CsI_Active_Shield_Side00,51116,Sb-116,0.0,8.0,948.0,0.014779999704400004,8
CsI_Active_Shield_Side03,53121,I-121,0.0,8.0,7632.0,0.014779999704400004,8
Thermal_50mK_Al_Shield,13028,Al-28,0.0,8.0,134.484,0.014779999704400004,8
CsI_Active_Shield_Bottom02,51114,Sb-114,0.0,8.0,209.4,0.014779999704400004,8
CsI_Active_Shield_Side07,52119,Te-119,0.0,8.0,57780.0,0.014772333242897985,8
CsI_Active_Shield_Side04,52119,Te-119,0.0,8.0,57780.0,0.014771104198435454,8
CsI_Active_Shield_Side07,51119,Sb-119,0.0,8.0,137484.0,0.014758521415372141,8
CsI_Active_Shield_Bottom01,53130,I-130,0.0,8.0,44496.0,0.014744428112168095,8
CsI_Active_Shield_Side02,52121,Te-121,0.0,19.0,1655424.0,0.014689921746165296,19
CsI_Active_Shield_Side04,54133,Xe-133,0.0,9.0,452995.2,0.014315771806696742,9
CsI_Active_Shield_Side07,54133,Xe-133,0.0,9.0,452995.2,0.014315771806696742,9
Cryoperm_Inner_Mag_Shield,25052,Mn-52,0.0,9.0,483062.4,0.014038448622715539,9
CsI_Active_Shield_Top02,55131,Cs-131,0.0,11.0,837129.6,0.013373243391348396,11
CsI_Active_Shield_Side01,56131,Ba-131,0.0,12.0,993600.0,0.013196201329938838,12
CsI_Active_Shield_Bottom02,52121,Te-121,0.0,17.0,1655424.0,0.01315381868880783,17
CsI_Active_Shield_Bottom03,52121,Te-121,0.0,17.0,1655424.0,0.013149922817530812,17
CsI_Active_Shield_Side07,56129,Ba-129,0.0,7.0,8028.0,0.012935367512270118,7
CsI_Active_Shield_Side06,56129,Ba-129,0.0,7.0,8028.0,0.012935367512270118,7
CsI_Active_Shield_Side06,54123,Xe-123,0.0,7.0,7488.0,0.012934957830710102,7
CsI_Active_Shield_Side02,55127,Cs-127,0.0,7.0,22500.0,0.01293413846759007,7
CsI_Active_Shield_Side02,51118,Sb-118,0.0,7.0,216.0,0.01293413846759007,7
ADR_Magnet_Yoke_Fe,26053,Fe-53,0.0,7.0,510.59999999999997,0.012933728786030052,7
CsI_Active_Shield_Side00,55126,Cs-126,0.0,7.0,98.39999999999999,0.012933728786030052,7
CsI_Active_Shield_Side05,51115,Sb-115,0.0,7.0,1926.0,0.012933728786030052,7
CsI_Active_Shield_Bottom00,54122,Xe-122,0.0,7.0,72360.0,0.012933676288153433,7
CsI_Active_Shield_Side01,55127,Cs-127,0.0,7.0,22500.0,0.012933319104470037,7
CsI_Active_Shield_Side03,53120,I-120,0.0,7.0,4896.0,0.012933319104470037,7
CsI_Active_Shield_Top07,53120,I-120,0.0,7.0,4896.0,0.012933319104470037,7
CsI_Active_Shield_Bottom02,55125,Cs-125,0.0,7.0,2700.0,0.012933319104470037,7
CsI_Active_Shield_Side01,52119,Te-119,0.0,7.0,57780.0,0.012933316815525214,7
ColdPlate_4K,29061,Cu-61,0.0,7.0,11998.800000000001,0.01293290942291002,7
CsI_Active_Shield_Top03,55128,Cs-128,0.0,7.0,218.4,0.01293290942291002,7
ColdPlate_60K,11024,Na-24,0.0,7.0,53852.4,0.012932908686406805,7
CsI_Active_Shield_Side03,51118,Sb-118,0.0,7.0,216.0,0.012932499741350004,7
ADR_Magnet_Coil_Cu,27061,Co-61,0.0,7.0,5940.0,0.012932499741350004,7
CsI_Active_Shield_Top04,55128,Cs-128,0.0,7.0,218.4,0.012932499741350004,7
CsI_Active_Shield_Side01,51118,Sb-118,0.0,7.0,216.0,0.012932499741350004,7
Passive_Bottom_W_Shield,73180,Ta-180,0.0,7.0,29347.199999999997,0.012932499741349347,7
Harness_Cu_Bundle_B,29064,Cu-64,0.0,7.0,45720.0,0.012932499703457898,7
Thermal_1K_Al_Shield,11024,Na-24,0.0,7.0,53852.4,0.012932499004870118,7
CsI_Active_Shield_Top01,55129,Cs-129,0.0,7.0,115416.00000000001,0.012927521185131727,7
CsI_Active_Shield_Top04,51120,Sb-120,0.0,7.0,953.4000000000001,0.012924426212702832,7
CsI_Active_Shield_Side04,52127,Te-127,0.0,7.0,33660.0,0.012923606849549615,7
CsI_Active_Shield_Bottom03,52127,Te-127,0.0,7.0,33660.0,0.012923606849549615,7
CsI_Active_Shield_Side04,51120,Sb-120,0.0,7.0,953.4000000000001,0.012914713957815595,7
CsI_Active_Shield_Bottom02,51119,Sb-119,0.0,7.0,137484.0,0.01291411532466158,7
CsI_Active_Shield_Side00,51119,Sb-119,0.0,7.0,137484.0,0.012895946301208975,7
W_Collimator_Aperture_Stop,73176,Ta-176,0.0,7.0,29124.0,0.012870249498979056,7
W_Collimator_Aperture_Stop,73184,Ta-184,0.0,7.0,31319.999999999996,0.012870249498975073,7
CsI_Active_Shield_Side00,54127,Xe-127,0.0,28.0,3144960.0,0.012845073229452372,28
CsI_Active_Shield_Side00,54133,Xe-133,0.0,8.0,452995.2,0.01271490540944357,8
CsI_Active_Shield_Side02,51122,Sb-122,0.0,7.0,235336.32,0.012648114796791796,7
CsI_Active_Shield_Bottom03,51122,Sb-122,0.0,7.0,235336.32,0.012639417459216184,7
CsI_Active_Shield_Bottom00,51122,Sb-122,0.0,7.0,235336.32,0.01263072012164057,7
CsI_Active_Shield_Side04,51122,Sb-122,0.0,7.0,235336.32,0.012604628108913732,7
CsI_Active_Shield_Side06,56131,Ba-131,0.0,11.0,993600.0,0.012096517885777269,11
Passive_W_Outer_Liner,74178,W-178,0.0,16.0,1866240.0000000002,0.011293636087669118,16
CsI_Active_Shield_Bottom03,53120,I-120,0.0,6.0,4896.0,0.011086228822980052,6
CsI_Active_Shield_Side03,56129,Ba-129,0.0,6.0,8028.0,0.011086228822980052,6
CsI_Active_Shield_Side02,51116,Sb-116,0.0,6.0,948.0,0.011086228822980052,6
CsI_Active_Shield_Side02,54123,Xe-123,0.0,6.0,7488.0,0.011086228822980052,6
CsI_Active_Shield_Top05,53122,I-122,0.0,6.0,217.79999999999998,0.011086228822980052,6
CsI_Active_Shield_Top04,53123,I-123,0.0,6.0,47772.0,0.011086228747439076,6
Cryoperm_Inner_Mag_Shield,27055,Co-55,0.0,6.0,63108.00000000001,0.011086221532358888,6
Passive_Cu_Inner_Liner,29061,Cu-61,0.0,6.0,11998.800000000001,0.011085819141420036,6
CsI_Active_Shield_Top03,55130,Cs-130,0.0,6.0,1752.6000000000001,0.011085819141420036,6
CsI_Active_Shield_Side00,53121,I-121,0.0,6.0,7632.0,0.011085819141420036,6
ActiveShield_Al_Backplane_Liner,12023,Mg-23,0.0,6.0,11.3039,0.011085819141420036,6
Passive_Top_W_Aperture_Annulus,74174,W-174,0.0,6.0,1992.0000000000002,0.011085819141420036,6
Passive_W_Outer_Liner,73174,Ta-174,0.0,6.0,4104.0,0.011085819141420036,6
CsI_Active_Shield_Side01,55126,Cs-126,0.0,6.0,98.39999999999999,0.011085819141420036,6
CsI_Active_Shield_Side04,54123,Xe-123,0.0,6.0,7488.0,0.011085819141420036,6
CsI_Active_Shield_Side07,51117,Sb-117,0.0,6.0,10080.0,0.011085819141420036,6
CsI_Active_Shield_Side07,54122,Xe-122,0.0,6.0,72360.0,0.0110857741441903,6
CsI_Active_Shield_Side01,49110,In-110,0.0,6.0,17640.0,0.011085409459860019,6
CsI_Active_Shield_Bottom01,51116,Sb-116,0.0,6.0,948.0,0.011085409459860019,6
CsI_Active_Shield_Side02,51120,Sb-120,0.0,6.0,953.4000000000001,0.011084999778300004,6
CsI_Active_Shield_Side04,55127,Cs-127,0.0,6.0,22500.0,0.011084999778300004,6
CsI_Active_Shield_Top05,55130,Cs-130,0.0,6.0,1752.6000000000001,0.011084999778300004,6
Thermal_50mK_Al_Shield,12027,Mg-27,0.0,6.0,567.48,0.011084999778300004,6
ADR_Magnet_Yoke_Fe,24049,Cr-49,0.0,6.0,2538.0,0.011084999778300004,6
CsI_Active_Shield_Bottom02,51118,Sb-118,0.0,6.0,216.0,0.011084999778300004,6
ADR_HeatSwitch_Stainless_Link,25056,Mn-56,0.0,6.0,9284.039999999999,0.011084999778300004,6
Harness_Cu_Bundle_A,29064,Cu-64,0.0,6.0,45720.0,0.011084999745821058,6
CsI_Active_Shield_Side03,51119,Sb-119,0.0,6.0,137484.0,0.011068891061529107,6
CsI_Active_Shield_Side04,51119,Sb-119,0.0,6.0,137484.0,0.011068891061529107,6
CsI_Active_Shield_Bottom00,51119,Sb-119,0.0,6.0,137484.0,0.011068891061529107,6
CsI_Active_Shield_Side02,53130,I-130,0.0,6.0,44496.0,0.0110672139758781,6
CsI_Active_Shield_Side02,51119,Sb-119,0.0,6.0,137484.0,0.011060420179119236,6
W_Collimator_Aperture_Stop,73175,Ta-175,0.0,6.0,37800.0,0.011040535318936798,6
CsI_Active_Shield_Side04,56131,Ba-131,0.0,10.0,993600.0,0.0109968344416157,10
CsI_Active_Shield_Bottom01,51122,Sb-122,0.0,6.0,235336.32,0.010841241254392968,6
CsI_Active_Shield_Bottom01,52121,Te-121,0.0,14.0,1655424.0,0.010828579955932975,14
CsI_Active_Shield_Top00,51122,Sb-122,0.0,6.0,235336.32,0.010815950587037071,6
Passive_Bottom_W_Shield,74181,W-181,0.0,71.0,10471680.0,0.01078289118700472,71
CsI_Active_Shield_Bottom02,52118,Te-118,0.0,7.0,518400.0,0.010647009693964964,7
CsI_Active_Shield_Side07,54127,Xe-127,0.0,23.0,3144960.0,0.010553787490906994,23
Cryoperm_Inner_Mag_Shield,27056,Co-56,0.0,44.0,6672672.0,0.010239361655673013,44
CsI_Active_Shield_Side02,54127,Xe-127,0.0,22.0,3144960.0,0.010093047690498048,22
CsI_Active_Shield_Side04,54127,Xe-127,0.0,22.0,3144960.0,0.010092844107392984,22
CsI_Active_Shield_Side00,52121,Te-121,0.0,13.0,1655424.0,0.010058923636800672,13
CsI_Active_Shield_Bottom02,56131,Ba-131,0.0,9.0,993600.0,0.00989715099745413,9
CsI_Active_Shield_Top04,55131,Cs-131,0.0,8.0,837129.6,0.009726534376517581,8
CsI_Active_Shield_Side05,54127,Xe-127,0.0,21.0,3144960.0,0.009634415671404477,21
CsI_Active_Shield_Bottom02,54133,Xe-133,0.0,6.0,452995.2,0.009544201161352734,6
CsI_Active_Shield_Side05,54133,Xe-133,0.0,6.0,452995.2,0.009536179057082678,6
CsI_Active_Shield_Side04,56129,Ba-129,0.0,5.0,8028.0,0.009239548223050086,5
CsI_Active_Shield_Top05,54125,Xe-125,0.0,5.0,60839.99999999999,0.00923954464886156,5
CsI_Active_Shield_Bottom01,56129,Ba-129,0.0,5.0,8028.0,0.009239138541490069,5
CsI_Active_Shield_Side00,54122,Xe-122,0.0,5.0,72360.0,0.009239101039918539,5
CsI_Active_Shield_Bottom01,53120,I-120,0.0,5.0,4896.0,0.009238728859930052,5
CsI_Active_Shield_Side07,51118,Sb-118,0.0,5.0,216.0,0.009238728859930052,5
Vacuum_Jacket_Al,14027,Si-27,0.0,5.0,4.117,0.009238728859930052,5
CsI_Active_Shield_Top00,53123,I-123,0.0,5.0,47772.0,0.009238728796977841,5
CsI_Active_Shield_Side05,52119,Te-119,0.0,5.0,57780.0,0.009238727224855525,5
CsI_Active_Shield_Side00,51118,Sb-118,0.0,5.0,216.0,0.009238319178370036,5
CsI_Active_Shield_Side02,53121,I-121,0.0,5.0,7632.0,0.009238319178370036,5
CsI_Active_Shield_Side04,51118,Sb-118,0.0,5.0,216.0,0.009238319178370036,5
Passive_Cu_Inner_Liner,29060,Cu-60,0.0,5.0,1422.0,0.009238319178370036,5
CsI_Active_Shield_Top06,55128,Cs-128,0.0,5.0,218.4,0.009238319178370036,5
CsI_Active_Shield_Bottom02,52119,Te-119,0.0,5.0,57780.0,0.009238317543368015,5
CsI_Active_Shield_Side06,52119,Te-119,0.0,5.0,57780.0,0.009238317543368015,5
CsI_Active_Shield_Bottom03,54123,Xe-123,0.0,5.0,7488.0,0.00923790949681002,5
CsI_Active_Shield_Side00,51117,Sb-117,0.0,5.0,10080.0,0.00923790949681002,5
CsI_Active_Shield_Side06,51114,Sb-114,0.0,5.0,209.4,0.00923790949681002,5
CsI_Active_Shield_Side06,51116,Sb-116,0.0,5.0,948.0,0.00923790949681002,5
Passive_Bottom_W_Shield,74175,W-175,0.0,5.0,2112.0,0.00923790949681002,5
Passive_W_Outer_Liner,74174,W-174,0.0,5.0,1992.0000000000002,0.00923790949681002,5
Vacuum_Jacket_Al,13025,Al-25,0.0,5.0,7.1666,0.00923790949681002,5
CsI_Active_Shield_Side04,53120,I-120,0.0,5.0,4896.0,0.00923790949681002,5
CsI_Active_Shield_Side05,51114,Sb-114,0.0,5.0,209.4,0.00923790949681002,5
CsI_Active_Shield_Top07,55130,Cs-130,0.0,5.0,1752.6000000000001,0.00923790949681002,5
Thermal_Bus_Cu,29061,Cu-61,0.0,5.0,11998.800000000001,0.00923790949681002,5
Passive_Bottom_W_Shield,72170,Hf-170,0.0,5.0,57636.00000000001,0.009237907924169753,5
ADR_Magnet_Coil_Cu,28065,Ni-65,0.0,5.0,9061.884,0.009237499815250003,5
CsI_Active_Shield_Side04,51114,Sb-114,0.0,5.0,209.4,0.009237499815250003,5
CsI_Active_Shield_Bottom01,51118,Sb-118,0.0,5.0,216.0,0.009237499815250003,5
CsI_Active_Shield_Bottom03,50110,Sn-110,0.0,5.0,14796.000000000002,0.009237499815250003,5
CsI_Active_Shield_Bottom03,51117,Sb-117,0.0,5.0,10080.0,0.009237499815250003,5
CsI_Active_Shield_Bottom03,55126,Cs-126,0.0,5.0,98.39999999999999,0.009237499815250003,5
CsI_Active_Shield_Side05,51120,Sb-120,0.0,5.0,953.4000000000001,0.009237499815250003,5
CsI_Active_Shield_Side05,52116,Te-116,0.0,5.0,8964.0,0.009237499815250003,5
CsI_Active_Shield_Top03,51120,Sb-120,0.0,5.0,953.4000000000001,0.009237499815250003,5
Passive_Cu_Inner_Liner,28065,Ni-65,0.0,5.0,9061.884,0.009237499815250003,5
CsI_Active_Shield_Bottom02,50110,Sn-110,0.0,5.0,14796.000000000002,0.009237499815250003,5
Thermal_60K_Al_Shield,9018,F-18,0.0,5.0,6586.2,0.009237499815250003,5
CsI_Active_Shield_Top04,55129,Cs-129,0.0,5.0,115416.00000000001,0.009234060706772488,5
CsI_Active_Shield_Bottom03,51120,Sb-120,0.0,5.0,953.4000000000001,0.009228606923482797,5
TES_L3,73180,Ta-180,0.0,5.0,29347.199999999997,0.009228606923482329,5
CsI_Active_Shield_Side01,51119,Sb-119,0.0,5.0,137484.0,0.009224075884607589,5
CsI_Active_Shield_Top00,52127,Te-127,0.0,5.0,33660.0,0.009211230821484754,5
ActiveShield_Al_Backplane_Liner,10024,Ne-24,0.0,5.0,202.79999999999998,0.00919303535641398,5
CsI_Active_Shield_Side06,52118,Te-118,0.0,6.0,518400.0,0.009126779187759025,6
Passive_W_Outer_Liner,73177,Ta-177,0.0,5.0,203616.0,0.00912542141111164,5
CsI_Active_Shield_Bottom01,56128,Ba-128,0.0,5.0,209952.0,0.009111480146565027,5
CsI_Active_Shield_Bottom02,51122,Sb-122,0.0,5.0,235336.32,0.009026471719789469,5
CsI_Active_Shield_Side06,51122,Sb-122,0.0,5.0,235336.32,0.009025670374418527,5
CsI_Active_Shield_Side03,51122,Sb-122,0.0,5.0,235336.32,0.009025670374418527,5
CsI_Active_Shield_Top05,56131,Ba-131,0.0,8.0,993600.0,0.008797467553292559,8
CsI_Active_Shield_Side05,56131,Ba-131,0.0,8.0,993600.0,0.008797467553292559,8
CsI_Active_Shield_Side03,52121,Te-121,0.0,11.0,1655424.0,0.008504027513427999,11
CsI_Active_Shield_Top01,53124,I-124,0.0,5.0,360806.4,0.008471805374532584,5
CsI_Active_Shield_Side04,53131,I-131,0.0,6.0,692988.48,0.008026935519818193,6
Cryoperm_Inner_Mag_Shield,23048,V-48,0.0,9.0,1380110.4,0.007997234953820346,9
CsI_Active_Shield_Top03,54133,Xe-133,0.0,5.0,452995.2,0.007942981473877989,5
CsI_Active_Shield_Top00,54133,Xe-133,0.0,5.0,452995.2,0.007935312659829505,5
CsI_Active_Shield_Bottom03,54133,Xe-133,0.0,5.0,452995.2,0.007927643845781021,5
CsI_Active_Shield_Side03,54127,Xe-127,0.0,17.0,3144960.0,0.007802169118162804,17
CsI_Active_Shield_Bottom03,54127,Xe-127,0.0,17.0,3144960.0,0.00779764818087446,17
CsI_Active_Shield_Side07,52118,Te-118,0.0,5.0,518400.0,0.007605874162737664,5
CsI_Active_Shield_Side05,52118,Te-118,0.0,5.0,518400.0,0.007604862384514525,5
Passive_Top_W_Aperture_Annulus,74181,W-181,0.0,50.0,10471680.0,0.007594120107877573,50
CsI_Active_Shield_Top00,53125,I-125,0.0,25.0,5132160.0,0.007416782862367595,25
CsI_Active_Shield_Bottom02,56129,Ba-129,0.0,4.0,8028.0,0.007391638578440068,4
CsI_Active_Shield_Side01,56129,Ba-129,0.0,4.0,8028.0,0.007391638578440068,4
CsI_Active_Shield_Bottom03,56129,Ba-129,0.0,4.0,8028.0,0.007391638578440068,4
CsI_Active_Shield_Top05,54123,Xe-123,0.0,4.0,7488.0,0.007391638578440068,4
CsI_Active_Shield_Bottom01,51115,Sb-115,0.0,4.0,1926.0,0.007391638578440068,4
CsI_Active_Shield_Side06,56127,Ba-127,0.0,4.0,762.0,0.007391638578440068,4
CsI_Active_Shield_Top01,54125,Xe-125,0.0,4.0,60839.99999999999,0.007391635719089249,4
CsI_Active_Shield_Top04,54125,Xe-125,0.0,4.0,60839.99999999999,0.007391635719089249,4
CsI_Active_Shield_Bottom01,55124,Cs-124,0.0,4.0,30.8,0.007391228896880052,4
CsI_Active_Shield_Side04,55125,Cs-125,0.0,4.0,2700.0,0.007391228896880052,4
CsI_Active_Shield_Side07,55125,Cs-125,0.0,4.0,2700.0,0.007391228896880052,4
CsI_Active_Shield_Bottom01,54122,Xe-122,0.0,4.0,72360.0,0.007391198895955405,4
CsI_Active_Shield_Side04,51116,Sb-116,0.0,4.0,948.0,0.007390819215320035,4
CsI_Active_Shield_Side05,51116,Sb-116,0.0,4.0,948.0,0.007390819215320035,4
CsI_Active_Shield_Side01,55125,Cs-125,0.0,4.0,2700.0,0.007390819215320035,4
CsI_Active_Shield_Side07,55126,Cs-126,0.0,4.0,98.39999999999999,0.007390819215320035,4
ADR_Magnet_Coil_Cu,25051,Mn-51,0.0,4.0,2772.0,0.007390819215320035,4
CsI_Active_Shield_Bottom02,55127,Cs-127,0.0,4.0,22500.0,0.007390819215320035,4
CsI_Active_Shield_Side03,55125,Cs-125,0.0,4.0,2700.0,0.007390819215320035,4
CsI_Active_Shield_Top05,55128,Cs-128,0.0,4.0,218.4,0.007390819215320035,4
Cryoperm_Inner_Mag_Shield,26053,Fe-53,0.0,4.0,510.59999999999997,0.007390409533760019,4
CsI_Active_Shield_Bottom00,51117,Sb-117,0.0,4.0,10080.0,0.007390409533760019,4
CsI_Active_Shield_Bottom03,51118,Sb-118,0.0,4.0,216.0,0.007390409533760019,4
CsI_Active_Shield_Top00,55130,Cs-130,0.0,4.0,1752.6000000000001,0.007390409533760019,4
ColdPlate_60K,9018,F-18,0.0,4.0,6586.2,0.007390409533760019,4
CsI_Active_Shield_Bottom00,53120,I-120,0.0,4.0,4896.0,0.007390409533760019,4
CsI_Active_Shield_Side07,51116,Sb-116,0.0,4.0,948.0,0.007390409533760019,4
Passive_Bottom_W_Shield,74174,W-174,0.0,4.0,1992.0000000000002,0.007390409533760019,4
CsI_Active_Shield_Top06,52119,Te-119,0.0,4.0,57780.0,0.007390408225801906,4
CsI_Active_Shield_Bottom02,54122,Xe-122,0.0,4.0,72360.0,0.00739037953616116,4
