time_bin_id,day_mid,incident_family,ZA,nuclide,half_life_s,day15_activity_Bq,activity_Bq,activity_scale_to_day15,selected_events_day15,event_weight_cps,selection_response_cps_per_Bq,selected_rate_cps
33,8.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001337692376190065,0.9868711807502748,0,3.481826869560595e-07,0.0,0.0
34,8.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001355770922349047,1.0002084745195472,0,3.481826869560595e-07,0.0,0.0
35,8.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013719778964859995,1.0121650319370883,0,3.481826869560595e-07,0.0,0.0
36,9.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013844054957710707,1.0213333876806414,0,3.481826869560595e-07,0.0,0.0
37,9.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001391657188479631,1.026683262340253,0,3.481826869560595e-07,0.0,0.0
38,9.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013931562046294124,1.027789148763791,0,3.481826869560595e-07,0.0,0.0
39,9.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013892201138972983,1.0248853312811759,0,3.481826869560595e-07,0.0,0.0
40,10.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013808688643824596,1.018724267933471,0,3.481826869560595e-07,0.0,0.0
41,10.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013694766674718884,1.0103197714912502,0,3.481826869560595e-07,0.0,0.0
42,10.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013559783992863022,1.0003615388665466,0,3.481826869560595e-07,0.0,0.0
43,10.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013410413396519748,0.9893418500796146,0,3.481826869560595e-07,0.0,0.0
44,11.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013261207024636802,0.97833427681266,0,3.481826869560595e-07,0.0,0.0
45,11.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013129058560364258,0.9685851361812081,0,3.481826869560595e-07,0.0,0.0
46,11.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001302615255058384,0.9609933327751407,0,3.481826869560595e-07,0.0,0.0
47,11.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0012960947048958936,0.9561828523145091,0,3.481826869560595e-07,0.0,0.0
48,12.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001293990669137451,0.9546306178170763,0,3.481826869560595e-07,0.0,0.0
49,12.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0012959980431166188,0.9561115409084308,0,3.481826869560595e-07,0.0,0.0
50,12.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013011456251231335,0.9599091257816035,0,3.481826869560595e-07,0.0,0.0
51,12.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013090261370118002,0.9657229064466584,0,3.481826869560595e-07,0.0,0.0
52,13.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013193708950758793,0.9733546637826389,0,3.481826869560595e-07,0.0,0.0
53,13.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013313849499368073,0.9822179306422222,0,3.481826869560595e-07,0.0,0.0
54,13.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013437475287081876,0.9913383180544451,0,3.481826869560595e-07,0.0,0.0
55,13.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013548202938331755,0.9995071564118782,0,3.481826869560595e-07,0.0,0.0
56,14.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013630190917133125,1.0055557498618524,0,3.481826869560595e-07,0.0,0.0
57,14.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001367211980990643,1.0086490182885286,0,3.481826869560595e-07,0.0,0.0
58,14.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013669967858605204,1.0084902599103427,0,3.481826869560595e-07,0.0,0.0
59,14.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001362759821410293,1.0053644753994806,0,3.481826869560595e-07,0.0,0.0
60,15.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013554883375691204,1.0,0,3.481826869560595e-07,0.0,0.0
61,15.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013465688308584433,0.9934197097359959,0,3.481826869560595e-07,0.0,0.0
62,15.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001336849253614048,0.9862491742359812,0,3.481826869560595e-07,0.0,0.0
63,15.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013266200088691699,0.97870263586943,0,3.481826869560595e-07,0.0,0.0
64,16.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013169754892491117,0.9715874734938139,0,3.481826869560595e-07,0.0,0.0
65,16.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013093502497888733,0.9659620178931312,0,3.481826869560595e-07,0.0,0.0
66,16.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013046981872990048,0.9625299983316709,0,3.481826869560595e-07,0.0,0.0
67,16.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013036584209830942,0.9617629195696541,0,3.481826869560595e-07,0.0,0.0
68,17.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013066716612121314,0.9639859119374388,0,3.481826869560595e-07,0.0,0.0
69,17.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013131746956091186,0.9687834702909466,0,3.481826869560595e-07,0.0,0.0
70,17.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013219440463812856,0.9752529842875728,0,3.481826869560595e-07,0.0,0.0
71,17.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001332368202395608,0.9829433167864985,0,3.481826869560595e-07,0.0,0.0
72,18.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013440310670341544,0.9915474960444787,0,3.481826869560595e-07,0.0,0.0
73,18.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013560456009143245,1.0004111162964364,0,3.481826869560595e-07,0.0,0.0
74,18.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013670661877467256,1.0085414605620056,0,3.481826869560595e-07,0.0,0.0
75,18.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013755309700634797,1.0147862817693458,0,3.481826869560595e-07,0.0,0.0
76,19.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013800013148313685,1.0180842406259347,0,3.481826869560595e-07,0.0,0.0
77,19.25,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001379548785752936,1.0177503911446149,0,3.481826869560595e-07,0.0,0.0
78,19.5,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.0013740471389787534,1.0136915979984864,0,3.481826869560595e-07,0.0,0.0
79,19.75,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001364287168029025,1.0064912623856905,0,3.481826869560595e-07,0.0,0.0
80,20.0,alpha,83203,Bi-203,42336.0,0.0013554883375691204,0.001355178243370064,0.9997712306403075,0,3.481826869560595e-07,0.0,0.0
0,0.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.00023294773730401152,0.08592760658898828,0,3.481826869560595e-07,0.0,0.0
1,0.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0008108864692108839,0.29911230012830303,0,3.481826869560595e-07,0.0,0.0
2,0.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0013629212931022064,0.5027417996878942,0,3.481826869560595e-07,0.0,0.0
3,0.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0017368894617802242,0.6406877185745498,0,3.481826869560595e-07,0.0,0.0
4,1.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.001990395970599162,0.7341988546329916,0,3.481826869560595e-07,0.0,0.0
5,1.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002164568550673326,0.7984460248884808,0,3.481826869560595e-07,0.0,0.0
6,1.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002287636270226917,0.8438421069109645,0,3.481826869560595e-07,0.0,0.0
7,1.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0023791907838212186,0.8776138890137902,0,3.481826869560595e-07,0.0,0.0
8,2.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002452648800846424,0.904710402853336,0,3.481826869560595e-07,0.0,0.0
9,2.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002515182505553268,0.9277772574138896,0,3.481826869560595e-07,0.0,0.0
10,2.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002569919252755408,0.9479680424113337,0,3.481826869560595e-07,0.0,0.0
11,2.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026194036387731435,0.9662213849989905,0,3.481826869560595e-07,0.0,0.0
12,3.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026652755018684838,0.9831421735465788,0,3.481826869560595e-07,0.0,0.0
13,3.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002707278158012929,0.9986357248239721,0,3.481826869560595e-07,0.0,0.0
14,3.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027435739697422162,1.0120241881213508,0,3.481826869560595e-07,0.0,0.0
15,3.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027714287811100593,1.0222990132839702,0,3.481826869560595e-07,0.0,0.0
16,4.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027881752065131286,1.028476279783575,0,3.481826869560595e-07,0.0,0.0
17,4.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027921560182970814,1.0299446848122524,0,3.481826869560595e-07,0.0,0.0
18,4.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027833393134371327,1.026692460277321,0,3.481826869560595e-07,0.0,0.0
19,4.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002763294662007422,1.0192985746693326,0,3.481826869560595e-07,0.0,0.0
20,5.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002734964941712923,1.0088485694947176,0,3.481826869560595e-07,0.0,0.0
21,5.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002701969107929437,0.9966773715374571,0,3.481826869560595e-07,0.0,0.0
22,5.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002666794525763445,0.983702497030104,0,3.481826869560595e-07,0.0,0.0
23,5.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026309492233868143,0.9704802134555582,0,3.481826869560595e-07,0.0,0.0
24,6.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025974834896840653,0.9581356831626162,0,3.481826869560595e-07,0.0,0.0
25,6.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025701481428202157,0.9480524732612253,0,3.481826869560595e-07,0.0,0.0
26,6.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025514768441070586,0.9411651772999178,0,3.481826869560595e-07,0.0,0.0
27,6.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025430727177921508,0.9380651409223628,0,3.481826869560595e-07,0.0,0.0
28,7.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025460561438519574,0.9391656395308547,0,3.481826869560595e-07,0.0,0.0
29,7.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025594151369229693,0.944093381325285,0,3.481826869560595e-07,0.0,0.0
30,7.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002580700854834735,0.9519450600574093,0,3.481826869560595e-07,0.0,0.0
31,7.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002608580091046448,0.9622288948305074,0,3.481826869560595e-07,0.0,0.0
32,8.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026419467826930233,0.9745368914058992,0,3.481826869560595e-07,0.0,0.0
33,8.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026786341172700717,0.9880697760298054,0,3.481826869560595e-07,0.0,0.0
34,8.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027153166382066552,1.0016008850425426,0,3.481826869560595e-07,0.0,0.0
35,8.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002747934962856737,1.013632830922602,0,3.481826869560595e-07,0.0,0.0
36,9.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027726192555424358,1.022738144480793,0,3.481826869560595e-07,0.0,0.0
37,9.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027865819022292824,1.0278885564372853,0,3.481826869560595e-07,0.0,0.0
38,9.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002788740272939731,1.0286847162602013,0,3.481826869560595e-07,0.0,0.0
39,9.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027798507460618464,1.0254056298128913,0,3.481826869560595e-07,0.0,0.0
40,10.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002762092676314338,1.0188551973051383,0,3.481826869560595e-07,0.0,0.0
41,10.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002738338138572971,1.0100928431506542,0,3.481826869560595e-07,0.0,0.0
42,10.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.00271050249492112,0.9998250883978103,0,3.481826869560595e-07,0.0,0.0
43,10.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026799348405808538,0.9885495748131012,0,3.481826869560595e-07,0.0,0.0
44,11.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026496227302263554,0.9773683239301013,0,3.481826869560595e-07,0.0,0.0
45,11.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026230107627542927,0.9675519475275519,0,3.481826869560595e-07,0.0,0.0
46,11.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002602543856174805,0.9600023043457397,0,3.481826869560595e-07,0.0,0.0
47,11.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025898891571368736,0.9553343560195695,0,3.481826869560595e-07,0.0,0.0
48,12.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025863076458520168,0.954013241265501,0,3.481826869560595e-07,0.0,0.0
49,12.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0025910840146949805,0.9557751040232683,0,3.481826869560595e-07,0.0,0.0
50,12.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026021562444659813,0.9598593257239658,0,3.481826869560595e-07,0.0,0.0
51,12.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026186753700743115,0.9659527479777918,0,3.481826869560595e-07,0.0,0.0
52,13.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026400865062130765,0.9738506898253833,0,3.481826869560595e-07,0.0,0.0
53,13.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026647446760731342,0.9829463674372859,0,3.481826869560595e-07,0.0,0.0
54,13.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002689927934726934,0.9922357349463953,0,3.481826869560595e-07,0.0,0.0
55,13.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002712279483580186,1.0004805675373651,0,3.481826869560595e-07,0.0,0.0
56,14.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027285815396621066,1.0064939191921647,0,3.481826869560595e-07,0.0,0.0
57,14.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002736574045426998,1.0094421207886866,0,3.481826869560595e-07,0.0,0.0
58,14.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027355150639343834,1.0090514934911838,0,3.481826869560595e-07,0.0,0.0
59,14.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027262840034889576,1.0056464253006372,0,3.481826869560595e-07,0.0,0.0
60,15.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027109766761950526,1.0,0,3.481826869560595e-07,0.0,0.0
61,15.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002692481790191915,0.9931777775273611,0,3.481826869560595e-07,0.0,0.0
62,15.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002672525575501802,0.9858165136458429,0,3.481826869560595e-07,0.0,0.0
63,15.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.00265166951195152,0.9781233218403147,0,3.481826869560595e-07,0.0,0.0
64,16.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002632159327490274,0.9709265854638773,0,3.481826869560595e-07,0.0,0.0
65,16.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026169236430445266,0.9653065871143781,0,3.481826869560595e-07,0.0,0.0
66,16.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002607873121710257,0.9619681145211825,0,3.481826869560595e-07,0.0,0.0
67,16.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002606263083351715,0.961374218464208,0,3.481826869560595e-07,0.0,0.0
68,17.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002612943399387112,0.9638383916509626,0,3.481826869560595e-07,0.0,0.0
69,17.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026266788226857398,0.9689049875458067,0,3.481826869560595e-07,0.0,0.0
70,17.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026449008500724638,0.975626560455943,0,3.481826869560595e-07,0.0,0.0
71,17.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026663547320806514,0.9835402700044511,0,3.481826869560595e-07,0.0,0.0
72,18.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0026901971491079726,0.9923350402570617,0,3.481826869560595e-07,0.0,0.0
73,18.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002714607866754169,1.001339439985228,0,3.481826869560595e-07,0.0,0.0
74,18.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027368269085156667,1.0095353945858714,0,3.481826869560595e-07,0.0,0.0
75,18.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027536668784760607,1.0157471669365026,0,3.481826869560595e-07,0.0,0.0
76,19.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002762217608573955,1.0189012811614524,0,3.481826869560595e-07,0.0,0.0
77,19.25,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027606424380213204,1.0183202468181967,0,3.481826869560595e-07,0.0,0.0
78,19.5,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002748768381994473,1.0139402548650704,0,3.481826869560595e-07,0.0,0.0
79,19.75,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.0027283064986729525,1.0063924646161926,0,3.481826869560595e-07,0.0,0.0
80,20.0,alpha,83204,Bi-204,40392.0,0.0027109766761950526,0.002709433413240391,0.9994307354363419,0,3.481826869560595e-07,0.0,0.0
0,0.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,2.5165439962872704e-05,0.005688737175275196,0,3.481826869560595e-07,0.0,0.0
1,0.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,9.973441480856276e-05,0.02254531905712099,0,3.481826869560595e-07,0.0,0.0
2,0.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0001973673760797342,0.04461559707073514,0,3.481826869560595e-07,0.0,0.0
3,0.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00029299685727834,0.0662329812908952,0,3.481826869560595e-07,0.0,0.0
4,1.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0003869303182918145,0.08746697411827975,0,3.481826869560595e-07,0.0,0.0
5,1.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00047965730148872155,0.10842823834579171,0,3.481826869560595e-07,0.0,0.0
6,1.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0005716424837523969,0.12922181583499293,0,3.481826869560595e-07,0.0,0.0
7,1.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0006633550900761115,0.1499537765638662,0,3.481826869560595e-07,0.0,0.0
8,2.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0007552504986470519,0.17072706039064875,0,3.481826869560595e-07,0.0,0.0
9,2.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0008475380462147783,0.19158898863184184,0,3.481826869560595e-07,0.0,0.0
10,2.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0009401844733016563,0.21253204286427746,0,3.481826869560595e-07,0.0,0.0
11,2.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0010331953892210994,0.23355749109319576,0,3.481826869560595e-07,0.0,0.0
12,3.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0011265745002909343,0.2546661711449187,0,3.481826869560595e-07,0.0,0.0
13,3.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0012201571783663028,0.27582086824199215,0,3.481826869560595e-07,0.0,0.0
14,3.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0013135772829548668,0.29693881502436964,0,3.481826869560595e-07,0.0,0.0
15,3.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0014062901507705216,0.31789688841976455,0,3.481826869560595e-07,0.0,0.0
16,4.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00149765673299766,0.3385506291713738,0,3.481826869560595e-07,0.0,0.0
17,4.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0015870622445676402,0.35876106292866167,0,3.481826869560595e-07,0.0,0.0
18,4.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0016740311412483005,0.378420691227227,0,3.481826869560595e-07,0.0,0.0
19,4.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.001758288017385869,0.39746725763987434,0,3.481826869560595e-07,0.0,0.0
20,5.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00183978740598396,0.41589048419042,0,3.481826869560595e-07,0.0,0.0
21,5.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0019186838119153416,0.4337252972546705,0,3.481826869560595e-07,0.0,0.0
22,5.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0019951411882959706,0.4510087590173967,0,3.481826869560595e-07,0.0,0.0
23,5.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0020692874772902867,0.46776979125974794,0,3.481826869560595e-07,0.0,0.0
24,6.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.002141480832484837,0.4840893558733206,0,3.481826869560595e-07,0.0,0.0
25,6.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0022122939514596907,0.5000969131822234,0,3.481826869560595e-07,0.0,0.0
26,6.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.002282289595043397,0.5159196772725552,0,3.481826869560595e-07,0.0,0.0
27,6.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0023520041033837894,0.5316788897416047,0,3.481826869560595e-07,0.0,0.0
28,7.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0024219693632608306,0.5474947854870206,0,3.481826869560595e-07,0.0,0.0
29,7.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0024925097036418258,0.5634406802249612,0,3.481826869560595e-07,0.0,0.0
30,7.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.002563715149332279,0.5795369243827796,0,3.481826869560595e-07,0.0,0.0
31,7.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.002635710142050903,0.5958116484534233,0,3.481826869560595e-07,0.0,0.0
32,8.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.002708607336601937,0.6122903184559165,0,3.481826869560595e-07,0.0,0.0
33,8.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00278234744552377,0.6289595322487752,0,3.481826869560595e-07,0.0,0.0
34,8.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.002856649643810895,0.6457558083410763,0,3.481826869560595e-07,0.0,0.0
35,8.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0029310165652843318,0.662566715339756,0,3.481826869560595e-07,0.0,0.0
36,9.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0030048207443400155,0.6792504124141626,0,3.481826869560595e-07,0.0,0.0
37,9.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.003077421879539931,0.6956621571477442,0,3.481826869560595e-07,0.0,0.0
38,9.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.003148285686518495,0.7116811726600987,0,3.481826869560595e-07,0.0,0.0
39,9.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0032170662765516867,0.7272292695754096,0,3.481826869560595e-07,0.0,0.0
40,10.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0032836261486111525,0.7422753652973546,0,3.481826869560595e-07,0.0,0.0
41,10.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00334799991621498,0.7568272843347604,0,3.481826869560595e-07,0.0,0.0
42,10.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0034102260138390373,0.7708937149375444,0,3.481826869560595e-07,0.0,0.0
43,10.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.003470334433307597,0.7844814368642148,0,3.481826869560595e-07,0.0,0.0
44,11.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0035285965839392747,0.7976518031561964,0,3.481826869560595e-07,0.0,0.0
45,11.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00358546664762455,0.8105074832446031,0,3.481826869560595e-07,0.0,0.0
46,11.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0036414018066274357,0.8231518248056524,0,3.481826869560595e-07,0.0,0.0
47,11.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0036968523328672408,0.8356866134075738,0,3.481826869560595e-07,0.0,0.0
48,12.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0037522747827350824,0.8482150552457917,0,3.481826869560595e-07,0.0,0.0
49,12.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0038079442798313943,0.860799342988342,0,3.481826869560595e-07,0.0,0.0
50,12.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.00386392417662239,0.8734537976854516,0,3.481826869560595e-07,0.0,0.0
51,12.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.003920339246951033,0.8862066249079359,0,3.481826869560595e-07,0.0,0.0
52,13.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.003977329153175913,0.899089395828501,0,3.481826869560595e-07,0.0,0.0
53,13.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.004034879435243007,0.9120988417005246,0,3.481826869560595e-07,0.0,0.0
54,13.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.004092781838162964,0.9251878857432467,0,3.481826869560595e-07,0.0,0.0
55,13.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.004150646829395435,0.9382684727410016,0,3.481826869560595e-07,0.0,0.0
56,14.0,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.004207974486852248,0.9512275935283653,0,3.481826869560595e-07,0.0,0.0
57,14.25,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.004264260659558725,0.963951282985084,0,3.481826869560595e-07,0.0,0.0
58,14.5,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.004319103308884634,0.9763486588494108,0,3.481826869560595e-07,0.0,0.0
59,14.75,alpha,83205,Bi-205,1288224.0,0.004423730467325608,0.0043722739104690945,0.9883680623770865,0,3.481826869560595e-07,0.0,0.0
