time_bin_id,day_mid,elapsed_stop_day,dt_s,prompt_event_rate_hz,delayed_event_rate_hz,atm511_event_rate_hz,coincidence_occupancy_rate_hz,accidental_live_factor,prompt_final_cps_noacc,delayed_final_cps_noacc,atm511_final_cps_noacc,background_final_cps_noacc,signal_final_cps_noacc,prompt_final_upper95_cps_noacc,delayed_final_upper95_cps_noacc,atm511_final_upper95_cps_noacc,background_final_componentwise_transport_counting_endpoint_cps_noacc,signal_final_lower95_cps_noacc,cumulative_source_counts,cumulative_background_counts,cumulative_source_transport_counting_lower_endpoint_counts,cumulative_background_componentwise_transport_counting_upper_endpoint_counts,counting_Z,counting_Z_componentwise_transport_counting_endpoint_conditional,prompt_scale_alpha,delayed_alpha_activity_Bq,delayed_alpha_selected_cps,delayed_alpha_upper95_cps,prompt_scale_eminus,delayed_eminus_activity_Bq,delayed_eminus_selected_cps,delayed_eminus_upper95_cps,prompt_scale_eplus,delayed_eplus_activity_Bq,delayed_eplus_selected_cps,delayed_eplus_upper95_cps,prompt_scale_gamma,delayed_gamma_activity_Bq,delayed_gamma_selected_cps,delayed_gamma_upper95_cps,prompt_scale_muminus,delayed_muminus_activity_Bq,delayed_muminus_selected_cps,delayed_muminus_upper95_cps,prompt_scale_muplus,delayed_muplus_activity_Bq,delayed_muplus_selected_cps,delayed_muplus_upper95_cps,prompt_scale_n,delayed_n_activity_Bq,delayed_n_selected_cps,delayed_n_upper95_cps,prompt_scale_p,delayed_p_activity_Bq,delayed_p_selected_cps,delayed_p_upper95_cps
54,13.5,13.625,21600.0,27801.4374114376,20.642955638753634,267.82844048169085,28089.908807558044,0.9723009444527829,0.003898062252721101,0.0020355265191947147,0.002057241706812283,0.0079908304787281,0.0009849278934256267,0.05091721674368019,0.002658949696136542,0.004053586287019434,0.05762975272683617,0.0009791530100673595,1285.578382655608,7906.758127164762,1278.0407088245581,56408.662706967305,14.457704174598428,5.381108953275852,1.03470718472,0.25646954619339074,3.1474278514167374e-07,1.753634558680308e-06,1.10067281483,0.0,0.0,0.0,1.10232497116,0.0019371916099864656,0.0,8.046747686724702e-09,1.17751894755,0.006273491052032055,0.0,2.330037918436029e-08,1.38445989404,5.300691941807712,2.3629396032863947e-05,5.514312794905725e-05,1.39088535277,0.0005034788543798608,0.0,2.6727714291020103e-09,1.17987421517,32.742580214054826,0.001983919994124775,0.0025536982918925514,1.05567265134,1.7471822708310156,2.7662386251934005e-05,4.832062183795298e-05
55,13.75,13.875,21600.0,28071.063348442764,21.009852580142088,271.71175234054573,28363.78495336345,0.9720346908794687,0.003934654274788161,0.002093544547384107,0.002087070171265972,0.00811526899343824,0.0009772862356442543,0.051454972135759974,0.0027348469514562167,0.004112360253185847,0.05830217934040204,0.0009715561572738911,1306.0974349332569,8077.145903693477,1298.439452667126,57632.77230981864,14.532710176176932,5.408625948961916,1.03864392213,0.2577942087223479,3.204159665591854e-07,1.7852435024307843e-06,1.10779136396,0.0,0.0,0.0,1.10924825541,0.0019606991660793293,0.0,8.144393872902498e-09,1.18905179709,0.0063595457125289355,0.0,2.361999488214776e-08,1.41471681723,5.429744988038039,2.46653453692175e-05,5.756068812384269e-05,1.42157265661,0.0005145972236618139,0.0,2.731794483390183e-09,1.19323431898,33.357995814229156,0.002040662105555422,0.0026267366369205447,1.06106706885,1.7592996228774358,2.7896680492908596e-05,4.8729886726160225e-05
56,14.0,14.125,21600.0,27837.109433453617,21.068719740578576,267.82844048169085,28126.006593675887,0.9722658471747188,0.003906104450795668,0.002128416206393659,0.002057241706812283,0.00809176236400161,0.0009849278934256267,0.051000210716102605,0.00278014370810142,0.004053586287019434,0.057833940711223455,0.0009791530100673595,1326.7818487917384,8247.080538196884,1319.0025885334173,58847.33956161732,14.609972672094898,5.437286672131175,1.0373111438,0.25802505166990153,3.2608336888598133e-07,1.8168202471486687e-06,1.10262205372,0.0,0.0,0.0,1.10401023177,0.0019722984826252344,0.0,8.192575360527257e-09,1.17882676705,0.0063317547136680485,0.0,2.3516776306397816e-08,1.3872981269,5.346612597799387,2.5004471386650688e-05,5.8352095121472405e-05,1.39370023871,0.0005254333030010733,0.0,2.7893189712798054e-09,1.18270132851,33.50858111007971,0.0020751218468380555,0.0026710931546798924,1.05815523902,1.760015633653672,2.7963804800066697e-05,4.88471393822681e-05
57,14.25,14.375,21600.0,27144.88779583775,20.8271059275515,256.8700456599868,27422.584947425286,0.9729500006134907,0.0038186381527827323,0.00213557319475737,0.001973068170848814,0.007927279518388916,0.001006661758223545,0.04966021825408799,0.0027889368463584483,0.0038877308651788203,0.056336885965625264,0.0010007594436746597,1347.9375704506117,8413.678025022127,1340.0342688023013,60031.299783489376,14.69524510562292,5.469240629615153,1.03118379687,0.2572162587893009,3.3171373704939457e-07,1.8481906507149027e-06,1.08608146085,0.0,0.0,0.0,1.08744340917,0.0019712123625812796,0.0,8.188063812001988e-09,1.14876298459,0.006195455116210237,0.0,2.3010545839644538e-08,1.31096252157,5.0802868072779885,2.4626723207273633e-05,5.747055688160621e-05,1.31614507065,0.0005350382097993327,0.0,2.8403076478572864e-09,1.15077855321,33.193333371172436,0.0020827547088675662,0.002680918161124072,1.04787317274,1.7500927477626425,2.786004894548085e-05,4.866589878475581e-05
58,14.5,14.625,21600.0,26119.8446180733,20.35387818092267,240.68815637614964,26380.886652630372,0.9739640490446129,0.0036894301710335897,0.002115593584466845,0.001848771970378632,0.007653795725879067,0.001039192943240187,0.04771818179739654,0.002762147756604124,0.0036428177992585,0.05412314735325917,0.0010330998900593355,1369.7997202921265,8574.695697538058,1361.7682352852796,61169.9221779429,14.792709032526549,5.505975005655602,1.021682664,0.25562603371640474,3.3728178434915664e-07,1.8792138246530572e-06,1.06087643937,0.0,0.0,0.0,1.06206465312,0.0019584734838696835,0.0,8.135148786830718e-09,1.1041887676,0.005974922860165722,0.0,2.2191466774160704e-08,1.20702176615,4.7065530432733675,2.3686926569780933e-05,5.527738503094707e-05,1.21051350759,0.0005427593424520567,0.0,2.881296107600895e-09,1.10422539142,32.50153910298228,0.002063950685858343,0.002656713656112999,1.03277594088,1.7326198308335314,2.761869025437203e-05,4.8244293723856294e-05
59,14.75,14.875,21600.0,24928.623020893938,19.747808130776914,221.74131940625466,25170.11214843097,0.9751440140748402,0.0035406551377193994,0.0020734450575347558,0.0017032376755272776,0.007317337870781433,0.001077892062860316,0.04552124918425948,0.002706441631112647,0.003356057220787337,0.05158374803615946,0.0010715721068743295,1392.5034801391341,8728.82159516902,1384.33887719971,62256.43637335662,14.904536695632805,5.54817673409052,1.01071511396,0.25363077600968237,3.4277262767781783e-07,1.9098068455958733e-06,1.03084265227,0.0,0.0,0.0,1.03157928322,0.0019366922311498122,0.0,8.044673356298158e-09,1.05224719975,0.005706090067968119,0.0,2.1192994640632192e-08,1.09807372703,4.307556080011974,2.2419790535372546e-05,5.2320312223116455e-05,1.09974698956,0.0005483559474403476,0.0,2.9110062846670165e-09,1.0514649876,31.574627547367356,0.002023388139965731,0.0026045016191016605,1.01594339333,1.7116528355934195,2.729435440597416e-05,4.7677744267992564e-05
60,15.0,15.125,21600.0,23733.994096992763,19.10454293591002,202.4765592953111,23955.575199223986,0.9763290820194607,0.0033930315141215083,0.0020165706738668157,0.0015552613519498118,0.006964863539938136,0.0011178311747596364,0.043376079007110026,0.002631655800017891,0.003064484872204819,0.049072219679332736,0.0011112770455776314,1416.0770955687797,8875.701569817935,1407.774274511717,63291.306093507716,15.030919629063595,5.595784689995873,1.0,0.2515905022764697,3.481826869560595e-07,1.9399497666180763e-06,1.0,0.0,0.0,0.0,1.0,0.001909400776570383,0.0,7.931309532155895e-09,1.0,0.005426799257161888,0.0,2.0155680370073895e-08,1.0,3.9424028918235132,2.1045431805048917e-05,4.911301741080998e-05,1.0,0.0005519391501331986,0.0,2.9300280999802534e-09,1.0,30.559753115361033,0.0019682331184627056,0.002533506173408948,1.0,1.6908806588947134,2.6943940912105566e-05,4.706564241351296e-05
61,15.25,15.375,21600.0,22669.330408533016,18.503647087362566,216.85819290814374,22904.692248528525,0.9773556289018588,0.003263486914037411,0.0019531861564502967,0.0016657294427440577,0.006882402513231765,0.0011547294594097721,0.0415122759563095,0.0025485626496394645,0.003282151049452718,0.04734298965540168,0.0011479589861772056,1440.4544524482592,9020.995154290124,1432.0087007325144,64290.7583419687,15.166043787820064,5.647696918867233,0.991309050136,0.24988444805365415,3.5351923652846114e-07,1.9696831177735656e-06,0.972152630502,0.0,0.0,0.0,0.971169065103,0.0018805582271736781,0.0,7.811502737391385e-09,0.953252941211,0.005169669345433018,0.0,1.9200673916213866e-08,0.920882140759,3.642476949607663,1.9728280794968892e-05,4.6039226333964175e-05,0.919505539555,0.0005538322010180892,0.0,2.9400775633786795e-09,0.955584264584,29.587107599756653,0.0019064827713564957,0.0024540212363167806,0.987178892665,1.6735682590101915,2.662158506230348e-05,4.6502551616729314e-05
62,15.5,15.625,21600.0,21757.71454552977,17.90243705725648,199.7872373261192,21975.404219913144,0.9782642959288003,0.0031472590912015952,0.0018867635972204541,0.0015346041532291765,0.006568626841651225,0.0011854942324020024,0.039770347470680575,0.002461380752308344,0.0030237819556807556,0.045255510178669675,0.0011785433774615368,1465.5045487489685,9159.79358151941,1456.911921931792,65247.03029768833,15.312437439486786,5.703650719758494,0.982576093837,0.24815775814478716,3.587886108143156e-07,1.99904219218773e-06,0.945834156455,0.0,0.0,0.0,0.946433460269,0.001852557552121424,0.0,7.695192938173832e-09,0.91379456719,0.004949134348417369,0.0,1.8381584670486487e-08,0.832155368917,3.306175502597083,1.8265239717676904e-05,4.26249765068576e-05,0.823960394127,0.0005541163718451288,0.0,2.941586114653253e-09,0.914979480494,28.64127073969036,0.001841895515153992,0.002370884634875792,0.970801925162,1.651713001408234,2.6244053737970757e-05,4.5843080369783373e-05
63,15.75,15.875,21600.0,21041.99305682755,17.331649790512873,187.20135972241323,21246.526066340477,0.9789775913236591,0.0030499393276884204,0.001820997879461059,0.0014379296093435037,0.006308866816492983,0.001208271778999407,0.03825797885497434,0.002374926759059964,0.0028332945646750373,0.04346620017870934,0.0012011873734958335,1491.054562259743,9293.20034910324,1482.3121291990722,66166.16291431514,15.467170960977187,5.762642625591739,0.974119611825,0.24646378030598795,3.639917030454784e-07,2.0280319666299338e-06,0.922614298282,0.0,0.0,0.0,0.927300320313,0.0018277922553245317,0.0,7.592322321924963e-09,0.883458539631,0.004775209754327136,0.0,1.773561116734812e-08,0.740901712924,2.958898212340991,1.6716713998435175e-05,3.90112340417607e-05,0.724761356487,0.0005526709571626712,0.0,2.9339129759844293e-09,0.879927400216,27.767877423959938,0.0017781116119452124,0.0022887821079811232,0.951795868059,1.6259541788457337,2.5805561814366074e-05,4.507712322398518e-05
64,16.0,16.125,21600.0,20620.304388536555,16.93973035950509,179.5418803657453,20816.785999261803,0.9793983876294635,0.0029938057264690308,0.0017642307855192268,0.0013790956768579726,0.00613713218884623,0.0012221587334103527,0.03739908163090368,0.0023004900586604928,0.0027173682633828493,0.04241693995294702,0.0012149929051524233,1516.9093365870174,9423.031412304417,1508.0153103924827,67063.49349843392,15.626593145451366,5.823212843578423,0.969798175019,0.24555521568893848,3.6914238950551733e-07,2.056729754803808e-06,0.909075411906,0.0,0.0,0.0,0.916015599961,0.0018091789409274389,0.0,7.515005940935613e-09,0.865476227211,0.004663569738290602,0.0,1.7320968875803486e-08,0.691491603137,2.7618872930302842,1.5534087384533902e-05,3.62513780303917e-05,0.672558785315,0.0005499296206336118,0.0,2.9193602973789924e-09,0.859875490554,27.14268322572832,0.0017228487518540139,0.002217647852649295,0.941531558186,1.6106356975687364,2.5478803891173514e-05,4.4506342890887976e-05
65,16.25,16.375,21600.0,20491.543588192595,16.736490003131753,176.97586285940073,20685.255941055126,0.9795272164286399,0.0029778836316610192,0.0017215167862611796,0.0013593856034058464,0.006058786021328045,0.0012268135998361324,0.03714477854426443,0.002244637084391512,0.002678531561211627,0.042067947189867574,0.0012196204789095351,1542.865998494342,9551.221921722834,1533.819781773084,67953.5582014079,15.786968420530362,5.883939972549516,0.969464715918,0.24546687026704736,3.742660369707068e-07,2.085276891340732e-06,0.905292237868,0.0,0.0,0.0,0.912817067753,0.0017981481309837432,0.0,7.469185928119353e-09,0.859896244822,0.004618174215627005,0.0,1.7152365321169993e-08,0.67642827016,2.690941849450335,1.4757911099752854e-05,3.444004150180767e-05,0.656827497362,0.0005466652314472243,0.0,2.9020309377148364e-09,0.85418627847,26.795391666915723,0.0016810821904687208,0.002163886009034779,0.939206752707,1.606000235448046,2.5302418655735153e-05,4.419823338139765e-05
66,16.5,16.625,21600.0,20653.911829034376,16.7305855967785,179.5418803657453,20850.1842949969,0.979365677938698,0.003001642934045234,0.0016962591300096984,0.0013790956768579726,0.0060769977409129055,0.0012221587334103527,0.03747755580600564,0.002211799795541424,0.0027173682633828493,0.04240672386492991,0.0012149929051524233,1568.7199093306367,9679.776546789833,1559.5221045383828,68850.64270253804,15.944567464791321,5.94343524687005,0.972995367556,0.2462018174217066,3.7938710846937436e-07,2.1138096755108083e-06,0.911214135917,0.0,0.0,0.0,0.917737327486,0.0017957010760831736,0.0,7.459021299458492e-09,0.866675212044,0.00463908140557614,0.0,1.7230016735582468e-08,0.693326756991,2.7391138745684467,1.443052802379641e-05,3.3676038612325686e-05,0.674414934154,0.0005435090281059472,0.0,2.8852758941978803e-09,0.862577562516,26.745980773132978,0.0016561578368984049,0.0021318034253985764,0.944480897092,1.612036442241259,2.529137797902779e-05,4.4178947541081747e-05
67,16.75,16.875,21600.0,21108.76968827543,16.93637405507483,187.20135972241323,21312.907422052922,0.978912607620812,0.0030654713409826694,0.0016910662947612527,0.0014379296093435037,0.0061944672450874256,0.001208271778999407,0.03841405944736274,0.0022054133383402705,0.0028332945646750373,0.04345276735037804,0.0012011873734958335,1594.2682268531676,9810.755535797975,1584.9206257614308,69769.4302773165,16.095710931883396,6.000327140067833,0.980352002855,0.24776942430930815,3.845295040971637e-07,2.142461270123974e-06,0.926791007016,0.0,0.0,0.0,0.930705294462,0.0018025292837867198,0.0,7.487384453758633e-09,0.88584662133,0.004726393846984661,0.0,1.7554303958670447e-08,0.744721924626,2.9167380720248817,1.4619772698275024e-05,3.411767255353765e-05,0.728617464984,0.0005410766549921451,0.0,2.8723633809772526e-09,0.885287248504,27.01601789593741,0.0016506023368739952,0.002124652395636813,0.957577017498,1.6292703829581494,2.5459655684885305e-05,4.447289482800211e-05
68,17.0,17.125,21600.0,21856.744062292826,17.374640704077056,199.7872373261192,22073.905940323024,0.9781679399583281,0.0031701851941695345,0.0017082038618344375,0.0015346041532291765,0.006412993209233149,0.0011854942324020024,0.04000232404516303,0.002228521807056509,0.0030237819556807556,0.045254627807900294,0.0011785433774615368,1619.3158557978163,9946.251997897129,1609.8213940713854,70725.58940013549,16.23685226680906,6.053261099630714,0.991529368622,0.2501809513505379,3.89716930836444e-07,2.1713637620318647e-06,0.951851710486,0.0,0.0,0.0,0.951441411732,0.0018189773285119198,0.0,7.55570669155966e-09,0.917350242386,0.004879896148205167,0.0,1.812442700410799e-08,0.838279627549,3.2526528247385107,1.5439330823737283e-05,3.603024782677781e-05,0.830105820712,0.0005400908811584747,0.0,2.867130294989092e-09,0.922902902116,27.62943195199591,0.0016665484859337547,0.0021451782503773094,0.979188599997,1.6587940402917143,2.5826328146109125e-05,4.51133978263994e-05
69,17.25,17.375,21600.0,22797.31828949299,17.911372145618856,216.85819290814374,23032.087854546753,0.977231126019948,0.0032930061941684767,0.0017434080059961167,0.0016657294427440577,0.0067021436429086515,0.0011547294594097721,0.04181222893303196,0.0022751410282501115,0.003282151049452718,0.047369521010734786,0.0011479589861772056,1643.6901073069525,10087.722134881522,1634.0527331294174,71725.47435983256,16.36527794746503,6.101397968623074,1.00248912009,0.25266517506941316,3.9496046623537657e-07,2.200578871382482e-06,0.979755917357,0.0,0.0,0.0,0.977576762697,0.0018435795938370795,0.0,7.65790010421583e-09,0.957864559369,0.005085658567156848,0.0,1.8888649403359272e-08,0.929296737172,3.585947094490735,1.649046704107688e-05,3.8483249115682114e-05,0.927896545018,0.0005408944608526385,0.0,2.87139618387178e-09,0.965813323572,28.438404585279844,0.0017003020113899095,0.0021886257283794458,0.997717324011,1.686150466751647,2.6220567098895004e-05,4.5802053937909856e-05
70,17.5,17.625,21600.0,23885.579350708886,18.51041396130357,237.4913026320942,24141.581067302282,0.9761474959695885,0.0034278958399397612,0.0017929993381777098,0.001824216322587749,0.00704511150070522,0.0011178311747596364,0.04373080035928212,0.0023403495320494794,0.0035944333839394867,0.04966558327527108,0.0011112770455776314,1667.2593383135732,10236.266802606704,1657.4837717253897,72772.6625504331,16.47905715691822,6.144197291494189,1.01277902825,0.2550805790336999,4.0025721494125453e-07,2.230090466303051e-06,1.00886328812,0.0,0.0,0.0,1.00750334374,0.001874986802314029,0.0,7.78836003438254e-09,1.00547827141,0.005331948887530934,0.0,1.9803396520483944e-08,1.01038690497,3.887957420670966,1.7624759150033444e-05,4.1130308516134204e-05,1.01033033254,0.0005432692567083022,0.0,2.884003042050135e-09,1.01212431884,29.392930208662033,0.001748397190589436,0.0022505337576012997,1.01207451078,1.708781975035389,2.6577131223299113e-05,4.642489970614531e-05
71,17.75,17.875,21600.0,25091.641022322594,19.220457877077123,260.0875626118474,25370.949042811517,0.9749481888446034,0.003578006116292695,0.0018563516099319602,0.001997782536708685,0.00743214026293334,0.0010778920628603161,0.04590224003259219,0.0024235907659937747,0.003936428018367099,0.05226225881695306,0.00107157210687433,1689.958538865815,10392.77935908016,1680.0498810773618,73873.24723332905,16.577162557471247,6.181282343652358,1.02392473055,0.257694096303392,4.0560762761775205e-07,2.259901057730854e-06,1.04019783531,0.0,0.0,0.0,1.03954116503,0.0019115645820714084,0.0,7.940297593440148e-09,1.05815897332,0.005607941183302716,0.0,2.0828459773162314e-08,1.1097708244,4.259277557166453,1.9050255551621086e-05,4.4456941594455024e-05,1.11135333717,0.0005472029686659733,0.0,2.9048855733408094e-09,1.06450517339,30.52225635437254,0.0018099303561531597,0.0023297391389978136,1.02846693742,1.7339870903077073,2.696539059956162e-05,4.71031107008352e-05
72,18.0,18.125,21600.0,26287.104759300226,19.98467128613254,282.3109202607469,26589.400350847107,0.9737609853703311,0.0037275759234766488,0.001929813089889096,0.002168484416383959,0.007825873429749703,0.001039192943240187,0.04810872535119859,0.002520092622293571,0.004272778772062601,0.05490159674555476,0.0010330998900593355,1711.8161306248433,10557.38281188263,1701.7793162030532,75028.00554494874,16.660152780891966,6.2128596073387214,1.0347092807,0.2602777973232608,4.1101310775019693e-07,2.290018465385642e-06,1.07028874525,0.0,0.0,0.0,1.07012017885,0.0019500089734247707,0.0,8.099988723422054e-09,1.11027630719,0.005887724743131688,0.0,2.186760416334258e-08,1.21958376707,4.671836761984578,2.0704080500935833e-05,4.831641733638971e-05,1.2229592427,0.0005529104410675391,0.0,2.9351843019459717e-09,1.11759359852,31.73472258464711,0.001881325064844466,0.0024216382811885692,1.04517141996,1.7599861595353294,2.737293143594383e-05,4.781500252603778e-05
73,18.25,18.375,21600.0,27307.21414196106,20.70856317638266,256.87004565998654,27584.79275079743,0.9727921933302326,0.00385548266668993,0.002006550823463157,0.0019730681708488122,0.0078351016610019,0.0010066617582235454,0.05003901283573421,0.002620862204106386,0.0038877308651788173,0.056547605905019414,0.00100075944367466,1732.9684209388806,10722.016407645691,1722.8075852459506,76216.20144778855,16.736028821781684,6.240410015155008,1.04339642368,0.2624769796836004,4.164658785233465e-07,2.3203993596261655e-06,1.09505617525,0.0,0.0,0.0,1.09516380479,0.0019861535985410904,0.0,8.250127035524443e-09,1.154690527,0.006135021876116216,0.0,2.2786090684157536e-08,1.32363802406,5.066714718067277,2.2417286842977097e-05,5.231446944025754e-05,1.32869564977,0.0005603838462510568,0.0,2.974857673883731e-09,1.16373098927,32.88480896077574,0.0019559620223717974,0.0025177108403210196,1.05953191633,1.7833078664361888,2.7755048369859256e-05,4.848248391008918e-05
74,18.5,18.625,21600.0,27983.95541670098,21.274958007424996,267.82844048169085,28273.058815190096,0.9721228838337853,0.003939303871367567,0.0020770692827582595,0.002057241706812283,0.00807361486093811,0.0009849278934256267,0.05134269220972812,0.0027133626698224336,0.004053586287019434,0.058109641166569984,0.0009791530100673595,1753.649793331986,10891.544996095787,1743.3676974797527,77436.37922589543,16.80343705142919,6.264933648358562,1.04809243989,0.2638899804557254,4.219469031359607e-07,2.3509376741846107e-06,1.1106406892,0.0,0.0,0.0,1.11093405553,0.0020156601686506528,0.0,8.372692053640518e-09,1.184202477,0.006311402552569382,0.0,2.3441186325175718e-08,1.39906288621,5.359784476366699,2.3917175492652787e-05,5.58147092095421e-05,1.40534996535,0.000569264412358526,0.0,3.0220011103156954e-09,1.19439422286,33.797063571427145,0.0020246806465496654,0.0026061653312802907,1.06846846726,1.7997036991784807,2.8049513812805137e-05,4.899685577892744e-05
75,18.75,18.875,21600.0,28193.25427630661,21.578325690318614,271.71175234054573,28486.544354337475,0.9719153718070092,0.0039622208551711394,0.0021311026900002056,0.002087070171265972,0.008180393716437317,0.0009772862356442543,0.05173974478296202,0.0027840381688632996,0.004112360253185847,0.05863614320501117,0.0009715561572738911,1774.1663268576722,11063.279044745266,1763.7639373384427,78667.34959466307,16.86756525320017,6.288444022796196,1.04752540325,0.26422423078490004,4.2742735650544743e-07,2.3814728059800602e-06,1.1144346634,0.0,0.0,0.0,1.11499398554,0.0020349363456831034,0.0,8.452761847534501e-09,1.19353052275,0.006386279616268259,0.0,2.3719287299884244e-08,1.42458040233,5.471576947171959,2.4903373984029375e-05,5.811616750824391e-05,1.4313440303,0.0005788072085549917,0.0,3.072660066110517e-09,1.20294555206,34.31448858254039,0.002077574684964958,0.0026742504435592375,1.06956289998,1.8056013415875949,2.819720369471279e-05,4.925484028062432e-05
76,19.0,19.125,21600.0,27889.91563085474,21.56039082171808,267.82844048169085,28179.304462158147,0.9722140288583814,0.003918025838526831,0.0021601935023491912,0.002057241706812283,0.008135461047688305,0.0009849278934256267,0.05112321336267596,0.002821772297972288,0.004053586287019434,0.05799857194766768,0.0009791530100673595,1794.8496383103625,11234.122286960006,1784.3259772626288,79885.3093411706,16.93395878273331,6.313071929790602,1.04117661808,0.2633352020900918,4.328729217645073e-07,2.4118135536656276e-06,1.10550661652,0.0,0.0,0.0,1.10650259355,0.0020416506627305956,0.0,8.480651920406651e-09,1.18076136985,0.0063452827009186025,0.0,2.3567020616929987e-08,1.39151369207,5.367607749532971,2.517289784585972e-05,5.874514629287151e-05,1.39787797496,0.0005880198342032781,0.0,3.1215662761837902e-09,1.18689597584,34.34541206463847,0.0021064271178555614,0.0027113892439180605,1.06184642641,1.7992465529343549,2.816061372600539e-05,4.9190924968876796e-05
77,19.25,19.375,21600.0,27127.176358760466,21.2360891976794,256.8700456599868,27405.28249361813,0.9729668351815722,0.0038146291629263147,0.002160269280654574,0.001973068170848814,0.007947966614429702,0.001006661758223545,0.04961898926852782,0.002821314207772962,0.0038877308651788203,0.05632803434147961,0.0010007594436746597,1816.0057260182994,11401.157418096169,1805.3580214343372,81069.10402216353,17.007588616906357,6.340677334992006,1.02985902978,0.26134634981292465,4.382502826762478e-07,2.4417742910502202e-06,1.08510142609,0.0,0.0,0.0,1.08659928371,0.002035295483541423,0.0,8.454253642004264e-09,1.14811525848,0.006195204439427814,0.0,2.300961480076448e-08,1.30958932494,5.080395032297808,2.471600902791976e-05,5.7678920202660977e-05,1.31478308125,0.0005959472878738836,0.0,3.1636500131510992e-09,1.14937194337,33.90015447181002,0.002107172008697402,0.002712348066086338,1.0466128729,1.7818834274033812,2.7943012646575823e-05,4.881081967445696e-05
78,19.5,19.625,21600.0,26037.545960129697,20.681695678798953,240.68815637614964,26298.915812184645,0.9740438889685051,0.003670733066523271,0.0021325548280546774,0.001848771970378632,0.007652059864956581,0.001039192943240187,0.047526691236391555,0.0027844324696468504,0.0036428177992585,0.05395394150529691,0.0010330998900593355,1837.869667992061,11562.151768524982,1827.0937695418338,82204.2597735579,17.092098123841723,6.372556213572473,1.01532657317,0.25858728262822966,4.4353418173243164e-07,2.471214292304995e-06,1.0562386568,0.0,0.0,0.0,1.05808851096,0.0020172006707285845,0.0,8.379091023916916e-09,1.1011870187,0.005961782999326807,0.0,2.2142664004309413e-08,1.20090556224,4.688648066385504,2.3698210373303863e-05,5.5303717664271755e-05,1.20443735865,0.0006019462673866754,0.0,3.1954962384812718e-09,1.0976914775,33.07963827495323,0.0020808277257187823,0.0026784377518383512,1.02675835881,1.7570856497004739,2.7585357780858896e-05,4.818606860065532e-05
79,19.75,19.875,21600.0,24797.311043597947,20.00610177992742,221.74131940625466,25039.058464784128,0.9752718186644191,0.0035107052127650888,0.002082890369413777,0.0017032376755272776,0.007296833257706144,0.001077892062860316,0.04521567042118652,0.002718933076811651,0.003356057220787337,0.05129066071878551,0.0010715721068743295,1860.576403445407,11715.865918706439,1849.667369615864,83284.74223028764,17.189383952969553,6.409304606110382,1.0001837661,0.25557764525166005,4.4871296688457177e-07,2.5000686363710086e-06,1.02329132342,0.0,0.0,0.0,1.02513962614,0.001990441370541106,0.0,8.267937673999472e-09,1.04747272633,0.0056827420181830455,0.0,2.1106277626342145e-08,1.08877726669,4.277213144390858,2.2365343774946268e-05,5.219325164685703e-05,1.09048758191,0.0006057981208151837,0.0,3.215944215001529e-09,1.04104566355,32.04116713162301,0.0020329209990718926,0.0026167722984074544,1.00602211332,1.729807170415812,2.715531360005334e-05,4.743486796145288e-05
80,20.0,20.0,10800.0,23565.042259367943,19.36441535421768,202.4765592953111,23786.883234017474,0.9764937947834641,0.0033543647902908513,0.002032854762332753,0.0015552613519498118,0.006942480904573416,0.0011178311747596364,0.042982626258716204,0.0026530545123463435,0.003064484872204819,0.04870016564326737,0.0011112770455776314,1872.3651996677047,11789.0822455626,1861.387045120216,83798.34065348787,17.24449822173267,6.4301185138734525,0.985922370118,0.25283674804121403,4.5253129824039217e-07,2.5213430170340804e-06,0.99009410712,0.0,0.0,0.0,0.991596034845,0.001961445002715887,0.0,8.147491944977019e-09,0.993876023666,0.005470949438317599,0.0,2.03196586006084e-08,0.988604971288,3.9081765461595093,2.1107310425587555e-05,4.9257421469421015e-05,0.988611551231,0.0006074098721993233,0.0,3.22450036986855e-09,0.986608260058,31.040067301017483,0.0019845133858621584,0.0025544621046827178,0.986795606289,1.705723580330482,2.6781534746766795e-05,4.678195152625488e-05
