production_tag,raw_volume,ZA,exc_keV_decimal,dat_production_count_raw,rpip_count,delta_rpip_minus_dat,status
n,Cu_ColdFinger_Stem_YP_ZM_to_MXC,29064,0,3,3,0,PASS
n,Cu_ColdFinger_Stem_YP_ZM_to_MXC,29066,0,1,1,0,PASS
n,Cu_ColdFinger_Stem_YP_ZP_to_MXC,29064,0,1,1,0,PASS
n,Cu_ColdFinger_Stem_YP_ZP_to_MXC,29066,0,1,1,0,PASS
n,Cu_MXC_Clamp_Pad_YM_ZM_for_OffAxisStem,29061,0,1,1,0,PASS
n,Cu_MXC_Clamp_Pad_YM_ZP_for_OffAxisStem,29064,0,1,1,0,PASS
n,Cu_MXC_Clamp_Pad_YP_ZM_for_OffAxisStem,29064,0,1,1,0,PASS
n,Cu_MXC_Clamp_Pad_YP_ZP_for_OffAxisStem,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L1_YM_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L1_YP_panel,29064,0,3,3,0,PASS
n,Cu_SubstrateSupport_OpenRing_L1_ZP_panel,27058,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L1_ZP_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L2_YM_panel,29064,0,2,2,0,PASS
n,Cu_SubstrateSupport_OpenRing_L2_YP_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L2_YP_panel,29066,0,2,2,0,PASS
n,Cu_SubstrateSupport_OpenRing_L2_ZM_panel,29066,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29066,0,2,2,0,PASS
n,Cu_SubstrateSupport_OpenRing_L3_YM_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L3_ZM_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,29064,0,3,3,0,PASS
n,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,29066,0,2,2,0,PASS
n,Cu_SubstrateSupport_OpenRing_L4_YP_panel,29064,0,2,2,0,PASS
n,Cu_SubstrateSupport_OpenRing_L4_YP_panel,29066,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L4_ZM_panel,29064,0,2,2,0,PASS
n,Cu_SubstrateSupport_OpenRing_L4_ZP_panel,29062,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L4_ZP_panel,29064,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L5_YP_panel,29064,0,3,3,0,PASS
n,Cu_SubstrateSupport_OpenRing_L5_YP_panel,29066,0,1,1,0,PASS
n,Cu_SubstrateSupport_OpenRing_L5_ZP_panel,29064,0,2,2,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,25052,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,25053,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,25054,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,27060,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,28059,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,28063,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,29061,0,1,1,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,29064,0,33,33,0,PASS
n,Cu_SubstrateSupport_SolidDisk_L0_deepest,29066,0,9,9,0,PASS
n,DR_4K_Condenser_Cu,27058,0,1,1,0,PASS
n,DR_4K_Condenser_Cu,29062,0,2,2,0,PASS
n,DR_4K_Condenser_Cu,29064,0,122,122,0,PASS
n,DR_4K_Condenser_Cu,29066,0,25,25,0,PASS
n,DR_Capillary_CuNi_4K_60K,27058,0,1,1,0,PASS
n,DR_Capillary_CuNi_4K_60K,27060,0,1,1,0,PASS
n,DR_Capillary_CuNi_4K_60K,28057,0,1,1,0,PASS
n,DR_Capillary_CuNi_4K_60K,28059,0,59,59,0,PASS
n,DR_Capillary_CuNi_4K_60K,28063,0,9,9,0,PASS
n,DR_Capillary_CuNi_4K_60K,29062,0,2,2,0,PASS
n,DR_Capillary_CuNi_4K_60K,29064,0,124,124,0,PASS
n,DR_Capillary_CuNi_4K_60K,29066,0,35,35,0,PASS
n,DR_Capillary_CuNi_CP_Still,28059,0,4,4,0,PASS
n,DR_Capillary_CuNi_CP_Still,28063,0,1,1,0,PASS
n,DR_Capillary_CuNi_CP_Still,29064,0,21,21,0,PASS
n,DR_Capillary_CuNi_CP_Still,29066,0,2,2,0,PASS
n,DR_Capillary_CuNi_MXC_CP,22045,0,1,1,0,PASS
n,DR_Capillary_CuNi_MXC_CP,24051,0,1,1,0,PASS
n,DR_Capillary_CuNi_MXC_CP,28059,0,2,2,0,PASS
n,DR_Capillary_CuNi_MXC_CP,28063,0,1,1,0,PASS
n,DR_Capillary_CuNi_MXC_CP,29064,0,12,12,0,PASS
n,DR_Capillary_CuNi_MXC_CP,29066,0,6,6,0,PASS
n,DR_Capillary_CuNi_Still_4K,25051,0,1,1,0,PASS
n,DR_Capillary_CuNi_Still_4K,25052,0,1,1,0,PASS
n,DR_Capillary_CuNi_Still_4K,28059,0,29,29,0,PASS
n,DR_Capillary_CuNi_Still_4K,28063,0,6,6,0,PASS
n,DR_Capillary_CuNi_Still_4K,29062,0,1,1,0,PASS
n,DR_Capillary_CuNi_Still_4K,29064,0,116,116,0,PASS
n,DR_Capillary_CuNi_Still_4K,29066,0,21,21,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,27056,0,2,2,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,27057,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,27061,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,28059,0,30,30,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,28063,0,4,4,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,29061,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,29062,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,29064,0,96,96,0,PASS
n,DR_Continuous_HEX_CuNi_CP_to_Still,29066,0,23,23,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,26055,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,28059,0,22,22,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,28063,0,5,5,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,28065,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,29062,0,1,1,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,29064,0,64,64,0,PASS
n,DR_Continuous_HEX_CuNi_MXC_to_CP,29066,0,15,15,0,PASS
n,DR_MXC_Sinter_HEX_AgProxy,47104,0,1,1,0,PASS
n,DR_MXC_Sinter_HEX_AgProxy,47105,0,1,1,0,PASS
n,DR_MXC_Sinter_HEX_AgProxy,47106,0,6,6,0,PASS
n,DR_MXC_Sinter_HEX_AgProxy,47108,0,360,360,0,PASS
n,DR_MXC_Sinter_HEX_AgProxy,47110,0,642,642,0,PASS
n,DR_MixingChamber_Cu,27058,0,1,1,0,PASS
n,DR_MixingChamber_Cu,27060,0,1,1,0,PASS
n,DR_MixingChamber_Cu,28063,0,2,2,0,PASS
n,DR_MixingChamber_Cu,29061,0,1,1,0,PASS
n,DR_MixingChamber_Cu,29062,0,1,1,0,PASS
n,DR_MixingChamber_Cu,29064,0,99,99,0,PASS
n,DR_MixingChamber_Cu,29066,0,33,33,0,PASS
n,DR_Still_Heater_SS_ring,25056,0,1,1,0,PASS
n,DR_Still_Heater_SS_ring,26055,0,1,1,0,PASS
n,DR_Still_Pot_Cu,25052,0,1,1,0,PASS
n,DR_Still_Pot_Cu,25054,0,1,1,0,PASS
n,DR_Still_Pot_Cu,27057,0,2,2,0,PASS
n,DR_Still_Pot_Cu,27060,0,1,1,0,PASS
n,DR_Still_Pot_Cu,28059,0,2,2,0,PASS
n,DR_Still_Pot_Cu,28063,0,3,3,0,PASS
n,DR_Still_Pot_Cu,28065,0,1,1,0,PASS
n,DR_Still_Pot_Cu,29061,0,4,4,0,PASS
n,DR_Still_Pot_Cu,29062,0,4,4,0,PASS
n,DR_Still_Pot_Cu,29064,0,197,197,0,PASS
n,DR_Still_Pot_Cu,29066,0,54,54,0,PASS
n,DR_Still_PumpLine_SS_to_300K_top,24051,0,5,5,0,PASS
n,DR_Still_PumpLine_SS_to_300K_top,25056,0,11,11,0,PASS
n,DR_Still_PumpLine_SS_to_300K_top,26055,0,7,7,0,PASS
n,DR_Still_PumpLine_SS_to_300K_top,28059,0,8,8,0,PASS
n,DR_Still_PumpLine_SS_to_300K_top,28063,0,3,3,0,PASS
n,G10_Support_Ring_4K_60K,4010,0,1,1,0,PASS
n,G10_Support_Ring_4K_60K,13028,0,1,1,0,PASS
n,G10_Support_Ring_60K_Top,6011,0,2,2,0,PASS
n,G10_Support_Ring_60K_Top,7016,0,1,1,0,PASS
n,G10_Support_Ring_MXC_CP,5012,0,1,1,0,PASS
n,G10_Support_Ring_Still_4K,6011,0,1,1,0,PASS
n,G10_Support_Ring_Still_4K,13028,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,23049,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,26053,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,26055,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,27058,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28057,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28059,0,17,17,0,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28063,0,7,7,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,19040,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,23050,0,2,2,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,25053,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,25054,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,25056,0,1,1,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,26055,0,5,5,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,27056,0,2,2,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,27057,0,2,2,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,27058,0,13,13,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,28059,0,82,82,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,28063,0,13,13,0,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,28065,0,1,1,0,PASS
n,NbTi_Bundle_4K_60K,21047,0,2,2,0,PASS
n,NbTi_Bundle_4K_60K,38085,0,2,2,0,PASS
n,NbTi_Bundle_4K_60K,39090,0,1,1,0,PASS
n,NbTi_Bundle_4K_60K,40093,0,1,1,0,PASS
n,NbTi_Bundle_4K_60K,41089,0,1,1,0,PASS
n,NbTi_Bundle_4K_60K,41091,0,5,5,0,PASS
n,NbTi_Bundle_4K_60K,41092,0,4,4,0,PASS
n,NbTi_Bundle_4K_60K,41094,0,278,278,0,PASS
n,NbTi_Bundle_CP_Still,22051,0,1,1,0,PASS
n,NbTi_Bundle_CP_Still,40089,0,1,1,0,PASS
n,NbTi_Bundle_CP_Still,41091,0,1,1,0,PASS
n,NbTi_Bundle_CP_Still,41092,0,2,2,0,PASS
n,NbTi_Bundle_CP_Still,41094,0,63,63,0,PASS
n,NbTi_Bundle_MXC_CP,21047,0,1,1,0,PASS
n,NbTi_Bundle_MXC_CP,41092,0,2,2,0,PASS
n,NbTi_Bundle_MXC_CP,41094,0,65,65,0,PASS
n,NbTi_Bundle_Still_4K,22051,0,1,1,0,PASS
n,NbTi_Bundle_Still_4K,38083,0,1,1,0,PASS
n,NbTi_Bundle_Still_4K,39087,0,1,1,0,PASS
n,NbTi_Bundle_Still_4K,39090,0,1,1,0,PASS
n,NbTi_Bundle_Still_4K,41091,0,2,2,0,PASS
n,NbTi_Bundle_Still_4K,41092,0,4,4,0,PASS
n,NbTi_Bundle_Still_4K,41094,0,227,227,0,PASS
n,NbTi_Bundle_Still_4K,42091,0,1,1,0,PASS
n,NbTi_Bundle_bay_to_MXC,22045,0,1,1,0,PASS
n,NbTi_Bundle_bay_to_MXC,41094,0,113,113,0,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41091,0,1,1,0,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41092,0,5,5,0,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41094,0,116,116,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,37080,0,1,1,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,39087,0,1,1,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,39090,0,5,5,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,40088,0,2,2,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,40093,0,1,1,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,41090,0,2,2,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,41091,0,6,6,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,41092,0,15,15,0,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,41094,0,476,476,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8015,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,0,3,3,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,0,12,12,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,0,31,31,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11025,0,3,3,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,0,34,34,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,0,56,56,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13028,0,1413,1413,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14026,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9018,0,2,2,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,0,7,7,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,0,28,28,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11025,0,2,2,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,0,24,24,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13025,0,2,2,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,0,60,60,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13028,0,1028,1028,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,7013,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9017,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,0,2,2,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9020,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10024,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,0,12,12,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,0,32,32,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,0,2,2,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,0,47,47,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13025,0,3,3,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,0,86,86,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13028,0,1685,1685,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,6014,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,9020,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,11022,0,2,2,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,11024,0,12,12,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,12027,0,14,14,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,13025,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,13026,0,15,15,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,13028,0,453,453,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,6014,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,8015,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,9018,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10023,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,0,3,3,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,0,16,16,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11025,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11026,0,1,1,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12027,0,20,20,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,0,26,26,0,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13028,0,469,469,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,71165,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,71166,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,71170,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,72172,0,3,3,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,72174,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,72181,0,2,2,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73172,0,2,2,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73173,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73175,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73178,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73179,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73180,0,4,4,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73182,0,2,2,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73183,0,2,2,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73184,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73185,0,2,2,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,73186,0,1,1,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74177,0,3,3,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74178,0,2,2,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74179,0,6,6,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74180,0,21,21,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74181,0,33,33,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74183,0,2427,2427,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74185,0,594,594,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,74187,0,1372,1372,0,PASS
n,Passive_W_Bottom_Plate_detector_bay,75180,0,1,1,0,PASS
n,Plate_300K_Top_Service_Lid,3008,0,1,1,0,PASS
n,Plate_300K_Top_Service_Lid,9018,0,3,3,0,PASS
n,Plate_300K_Top_Service_Lid,10023,0,1,1,0,PASS
n,Plate_300K_Top_Service_Lid,11022,0,4,4,0,PASS
n,Plate_300K_Top_Service_Lid,11024,0,22,22,0,PASS
n,Plate_300K_Top_Service_Lid,11025,0,2,2,0,PASS
n,Plate_300K_Top_Service_Lid,12023,0,1,1,0,PASS
n,Plate_300K_Top_Service_Lid,12027,0,35,35,0,PASS
n,Plate_300K_Top_Service_Lid,13025,0,1,1,0,PASS
n,Plate_300K_Top_Service_Lid,13026,0,47,47,0,PASS
n,Plate_300K_Top_Service_Lid,13028,0,1022,1022,0,PASS
n,PreCool_FlexLink_Cu_remote_interface,29064,0,23,23,0,PASS
n,PreCool_FlexLink_Cu_remote_interface,29066,0,8,8,0,PASS
n,Shield_4K_Al_side_window_bottom_cap,10019,0,1,1,0,PASS
n,Shield_4K_Al_side_window_bottom_cap,11022,0,1,1,0,PASS
n,Shield_4K_Al_side_window_bottom_cap,11024,0,2,2,0,PASS
n,Shield_4K_Al_side_window_bottom_cap,12027,0,2,2,0,PASS
n,Shield_4K_Al_side_window_bottom_cap,13026,0,7,7,0,PASS
n,Shield_4K_Al_side_window_bottom_cap,13028,0,18,18,0,PASS
n,Shield_4K_Al_side_window_side_wall_above_side_port,11022,0,5,5,0,PASS
n,Shield_4K_Al_side_window_side_wall_above_side_port,11024,0,14,14,0,PASS
n,Shield_4K_Al_side_window_side_wall_above_side_port,12023,0,2,2,0,PASS
n,Shield_4K_Al_side_window_side_wall_above_side_port,12027,0,16,16,0,PASS
n,Shield_4K_Al_side_window_side_wall_above_side_port,13026,0,29,29,0,PASS
n,Shield_4K_Al_side_window_side_wall_above_side_port,13028,0,340,340,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,9018,0,1,1,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,11022,0,1,1,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,11024,0,2,2,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,12027,0,2,2,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,13025,0,1,1,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,13026,0,4,4,0,PASS
n,Shield_4K_Al_side_window_side_wall_below_side_port,13028,0,12,12,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,9018,0,1,1,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,9023,0,1,1,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,11022,0,1,1,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,11024,0,3,3,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,12027,0,4,4,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,13026,0,2,2,0,PASS
n,Shield_4K_Al_side_window_side_wall_rectcut_window_band,13028,0,7,7,0,PASS
n,Shield_60K_Al_side_window_bottom_cap,11022,0,1,1,0,PASS
n,Shield_60K_Al_side_window_bottom_cap,11024,0,2,2,0,PASS
n,Shield_60K_Al_side_window_bottom_cap,12027,0,4,4,0,PASS
n,Shield_60K_Al_side_window_bottom_cap,13026,0,10,10,0,PASS
n,Shield_60K_Al_side_window_bottom_cap,13028,0,18,18,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,6011,0,2,2,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,9020,0,2,2,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,10024,0,1,1,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,11022,0,6,6,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,11024,0,26,26,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,11025,0,3,3,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,11026,0,1,1,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,12027,0,22,22,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,13025,0,2,2,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,13026,0,46,46,0,PASS
n,Shield_60K_Al_side_window_side_wall_above_side_port,13028,0,711,711,0,PASS
n,Shield_60K_Al_side_window_side_wall_below_side_port,9018,0,1,1,0,PASS
n,Shield_60K_Al_side_window_side_wall_below_side_port,10023,0,2,2,0,PASS
n,Shield_60K_Al_side_window_side_wall_below_side_port,11024,0,3,3,0,PASS
n,Shield_60K_Al_side_window_side_wall_below_side_port,12027,0,1,1,0,PASS
n,Shield_60K_Al_side_window_side_wall_below_side_port,13026,0,4,4,0,PASS
n,Shield_60K_Al_side_window_side_wall_below_side_port,13028,0,16,16,0,PASS
n,Shield_60K_Al_side_window_side_wall_rectcut_window_band,9018,0,2,2,0,PASS
n,Shield_60K_Al_side_window_side_wall_rectcut_window_band,11022,0,1,1,0,PASS
n,Shield_60K_Al_side_window_side_wall_rectcut_window_band,11024,0,1,1,0,PASS
n,Shield_60K_Al_side_window_side_wall_rectcut_window_band,12027,0,3,3,0,PASS
n,Shield_60K_Al_side_window_side_wall_rectcut_window_band,13026,0,5,5,0,PASS
n,Shield_60K_Al_side_window_side_wall_rectcut_window_band,13028,0,17,17,0,PASS
n,Si_Substrate_Stack_side_entry_L3,13028,0,1,1,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,9018,0,1,1,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,10023,0,1,1,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,11022,0,3,3,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,11024,0,1,1,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,12027,0,2,2,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,13026,0,3,3,0,PASS
n,Still_Shield_Al_side_window_bottom_cap,13028,0,9,9,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,9018,0,1,1,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,11022,0,4,4,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,11024,0,10,10,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,12027,0,7,7,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,13025,0,1,1,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,13026,0,13,13,0,PASS
n,Still_Shield_Al_side_window_side_wall_above_side_port,13028,0,111,111,0,PASS
n,Still_Shield_Al_side_window_side_wall_below_side_port,10023,0,1,1,0,PASS
n,Still_Shield_Al_side_window_side_wall_below_side_port,11024,0,3,3,0,PASS
n,Still_Shield_Al_side_window_side_wall_below_side_port,12027,0,1,1,0,PASS
n,Still_Shield_Al_side_window_side_wall_below_side_port,13026,0,5,5,0,PASS
n,Still_Shield_Al_side_window_side_wall_below_side_port,13028,0,6,6,0,PASS
n,Still_Shield_Al_side_window_side_wall_below_side_port,14027,0,1,1,0,PASS
