production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,state_class,dat_production_count_raw,rpip_count,coverage_fraction,activity_day15_direct_Bq,source_files_count,rpip_volume_count,rpip_volume_examples,centroid_x_cm,centroid_y_cm,centroid_z_cm,effective_sample_size,dominant_cproc,dominant_sproc,dominant_prim,status
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54121,Xe-121,0,gs,EMITTED_CANDIDATE,3,3,1,0.002035635841033125902041132058,3,1,CsI_Bottom_Quadrant_03,-4.6258065,-5.66725767,-18.9048767,3,protonInelastic:3,RadioactiveDecay:3,proton:3,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54123,Xe-123,0,gs,EMITTED_CANDIDATE,3,3,1,0.002035635841033125902041132058,2,1,CsI_Bottom_Quadrant_03,-3.61940097,-6.49163267,-18.49686,3,protonInelastic:3,RadioactiveDecay:3,proton:3,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54125,Xe-125,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006785450246611580325172469247,1,1,CsI_Bottom_Quadrant_03,-12.58785,-11.67935,-15.91101,1,protonInelastic:1,RadioactiveDecay:1,proton:1,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54127,Xe-127,0,gs,EMITTED_CANDIDATE,1,1,1,0.000168827207040967266297130907,1,1,CsI_Bottom_Quadrant_03,-5.345201,-8.818242,-22.86538,1,protonInelastic:1,RadioactiveDecay:1,proton:1,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55126,Cs-126,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357090560688750601360754705,2,1,CsI_Bottom_Quadrant_03,-2.322222,-4.643672,-20.05961,2,protonInelastic:2,RadioactiveDecay:2,proton:2,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55127,Cs-127,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006785452803443753006803773526,1,1,CsI_Bottom_Quadrant_03,-3.009448,-6.609076,-23.34719,1,protonInelastic:1,RadioactiveDecay:1,proton:1,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55129,Cs-129,0,gs,EMITTED_CANDIDATE,3,3,1,0.002034787734115893837519618441,3,1,CsI_Bottom_Quadrant_03,-6.20478933,-11.1125947,-19.1416067,3,protonInelastic:2,RadioactiveDecay:3,proton:3,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55130,Cs-130,0,gs,EMITTED_CANDIDATE,4,4,1,0.00271418112137750120272150941,4,1,CsI_Bottom_Quadrant_03,-6.5292685,-11.2051885,-19.162405,4,protonInelastic:3,RadioactiveDecay:4,proton:4,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55132,Cs-132,0,gs,EMITTED_CANDIDATE,2,2,1,0.001084330903410989312233289296,2,1,CsI_Bottom_Quadrant_03,-6.2963655,-11.041047,-20.744105,2,protonInelastic:2,RadioactiveDecay:2,proton:2,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55134,Cs-134,0,gs,EMITTED_CANDIDATE,4,4,1,0.00003715825674041630381457800251,3,1,CsI_Bottom_Quadrant_03,-6.01750538,-10.5204628,-18.3193575,4,nCapture:4,RadioactiveDecay:4,proton:4,PASS
p,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56131,Ba-131,0,gs,EMITTED_CANDIDATE,1,1,1,0.0004033679240828530250566415673,1,1,CsI_Bottom_Quadrant_03,-5.095059,-4.946974,-18.66719,1,protonInelastic:1,RadioactiveDecay:1,proton:1,PASS
p,CsI_Side_Segment_00,CsI_Side_Segment_00,46103,Pd-103,0,gs,EMITTED_CANDIDATE,1,1,1,0.0003105659387642175931863197129,1,1,CsI_Side_Segment_00,10.67205,6.049306,-13.19199,1,protonInelastic:1,RadioactiveDecay:1,proton:1,PASS
