time_bin_id,day_mid,ZA,nuclide,half_life_s,day15_activity_Bq,activity_Bq,activity_scale_to_day15,selected_events_day15,selection_response_cps_per_Bq,selected_rate_cps
23,5.75,29062,Cu-62,580.32,0.23421063886552448,0.20152578201366111,0.8604467456722584,5,0.0006634358120780162,0.00013369942084489055
24,6.0,29062,Cu-62,580.32,0.23421063886552448,0.19613896446396747,0.8374468615688443,5,0.0006634358120780162,0.00013012561316929342
25,6.25,29062,Cu-62,580.32,0.23421063886552448,0.19439169055145336,0.8299865945161707,5,0.0006634358120780162,0.0001289664090822219
26,6.5,29062,Cu-62,580.32,0.23421063886552448,0.19613894663844175,0.8374467854598947,5,0.0006634358120780162,0.00013012560134320129
27,6.75,29062,Cu-62,580.32,0.23421063886552448,0.20144594150309197,0.8601058537684753,5,0.0006634358120780162,0.00013364645179092437
28,7.0,29062,Cu-62,580.32,0.23421063886552448,0.21046972862469068,0.8986343645368519,5,0.0006634358120780162,0.00013963315532796136
29,7.25,29062,Cu-62,580.32,0.23421063886552448,0.22103946802546084,0.9437635672578218,5,0.0006634358120780162,0.00014664549897076433
30,7.5,29062,Cu-62,580.32,0.23421063886552448,0.23272873358827958,0.9936727670253452,5,0.0006634358120780162,0.00015440057636202856
31,7.75,29062,Cu-62,580.32,0.23421063886552448,0.24614644332764035,1.050961837258678,5,0.0006634358120780162,0.00016330236551918847
32,8.0,29062,Cu-62,580.32,0.23421063886552448,0.260028580580248,1.1102338554720705,5,0.0006634358120780162,0.00017251227252075072
33,8.25,29062,Cu-62,580.32,0.23421063886552448,0.27256845161930576,1.1637748521569296,5,0.0006634358120780162,0.0001808316720469016
34,8.5,29062,Cu-62,580.32,0.23421063886552448,0.2816002773624639,1.2023376851132235,5,0.0006634358120780162,0.00018682370869336086
35,8.75,29062,Cu-62,580.32,0.23421063886552448,0.28535520504035405,1.2183699528875584,5,0.0006634358120780162,0.00018931486218663613
36,9.0,29062,Cu-62,580.32,0.23421063886552448,0.28308640420889647,1.208682942756647,5,0.0006634358120780162,0.0001878096584645748
37,9.25,29062,Cu-62,580.32,0.23421063886552448,0.27537761373649766,1.1757690217249688,5,0.0006634358120780162,0.00018269537079737962
38,9.5,29062,Cu-62,580.32,0.23421063886552448,0.26388321420172267,1.1266918338121914,5,0.0006634358120780162,0.000175069574507677
39,9.75,29062,Cu-62,580.32,0.23421063886552448,0.2506854419773983,1.0703418221805587,5,0.0006634358120780162,0.00016631369977441164
40,10.0,29062,Cu-62,580.32,0.23421063886552448,0.23764947190174346,1.0146826508517124,5,0.0006634358120780162,0.0001576651703810449
41,10.25,29062,Cu-62,580.32,0.23421063886552448,0.22607925246587537,0.9652817376741034,5,0.0006634358120780162,0.00014998907245368889
42,10.5,29062,Cu-62,580.32,0.23421063886552448,0.21538162729235866,0.9196065060734633,5,0.0006634358120780162,0.0001428918848093906
43,10.75,29062,Cu-62,580.32,0.23421063886552448,0.206130429566269,0.8801070291457675,5,0.0006634358120780162,0.00013675430893328802
44,11.0,29062,Cu-62,580.32,0.23421063886552448,0.20045747344649648,0.8558854303864143,5,0.0006634358120780162,0.00013299066668308378
45,11.25,29062,Cu-62,580.32,0.23421063886552448,0.19822278158706916,0.8463440539986815,5,0.0006634358120780162,0.00013150809207458048
46,11.5,29062,Cu-62,580.32,0.23421063886552448,0.19936847732056165,0.8512357862404023,5,0.0006634358120780162,0.00013226818765392438
47,11.75,29062,Cu-62,580.32,0.23421063886552448,0.20390823680180764,0.870619019654716,5,0.0006634358120780162,0.00013528002667200368
48,12.0,29062,Cu-62,580.32,0.23421063886552448,0.21202990695454266,0.9052957969013644,5,0.0006634358120780162,0.00014066823350521323
49,12.25,29062,Cu-62,580.32,0.23421063886552448,0.22155361040216942,0.9459587808450397,5,0.0006634358120780162,0.00014698659943597969
50,12.5,29062,Cu-62,580.32,0.23421063886552448,0.2320859152495367,0.9909281507181759,5,0.0006634358120780162,0.00015397410765544603
51,12.75,29062,Cu-62,580.32,0.23421063886552448,0.2442777720514218,1.0429832446325271,5,0.0006634358120780162,0.00016206262207354356
52,13.0,29062,Cu-62,580.32,0.23421063886552448,0.2569265819265222,1.0969893732028133,5,0.0006634358120780162,0.0001704542955248512
53,13.25,29062,Cu-62,580.32,0.23421063886552448,0.2682789395864958,1.1454600904809116,5,0.0006634358120780162,0.0001779858561479959
54,13.5,29062,Cu-62,580.32,0.23421063886552448,0.2763390380413953,1.179873977458639,5,0.0006634358120780162,0.00018333321411185093
55,13.75,29062,Cu-62,580.32,0.23421063886552448,0.2794681284085239,1.1932341321565016,5,0.0006634358120780162,0.00018540916472063238
56,14.0,29062,Cu-62,580.32,0.23421063886552448,0.2770012042810767,1.182701202741354,5,0.0006634358120780162,0.0001837725189088046
57,14.25,29062,Cu-62,580.32,0.23421063886552448,0.26952456416265186,1.1507784849918938,5,0.0006634358120780162,0.00017881224810022234
58,14.5,29062,Cu-62,580.32,0.23421063886552448,0.25862132836252555,1.104225365744452,5,0.0006634358120780162,0.00017157865100288742
59,14.75,29062,Cu-62,580.32,0.23421063886552448,0.24626428569860445,1.0514649842187602,5,0.0006634358120780162,0.00016338054636826625
60,15.0,29062,Cu-62,580.32,0.23421063886552448,0.23421063886552448,1.0,5,0.0006634358120780162,0.00015538372539306022
61,15.25,29062,Cu-62,580.32,0.23421063886552448,0.223807998310476,0.9555842526819572,5,0.0006634358120780162,0.00014848224110866593
62,15.5,29062,Cu-62,580.32,0.23421063886552448,0.21429792488048222,0.914979464291221,5,0.0006634358120780162,0.00014217291781971645
63,15.75,29062,Cu-62,580.32,0.23421063886552448,0.20608835257120275,0.8799273746464243,5,0.0006634358120780162,0.00013672639354789644
64,16.0,29062,Cu-62,580.32,0.23421063886552448,0.20139197382446916,0.8598754300828382,5,0.0006634358120780162,0.0001336106477002313
65,16.25,29062,Cu-62,580.32,0.23421063886552448,0.20005949159379366,0.854186182843132,5,0.0006634358120780162,0.00013272663126944357
66,16.5,29062,Cu-62,580.32,0.23421063886552448,0.20202481109834258,0.8625774306278978,5,0.0006634358120780162,0.00013403049461093675
67,16.75,29062,Cu-62,580.32,0.23421063886552448,0.20734365209879707,0.8852870779189775,5,0.0006634358120780162,0.0001375592042093871
68,17.0,29062,Cu-62,580.32,0.23421063886552448,0.21615362850659348,0.9229026894491386,5,0.0006634358120780162,0.0001434040580618817
69,17.25,29062,Cu-62,580.32,0.23421063886552448,0.22620370133887632,0.9658130921574171,5,0.0006634358120780162,0.00015007163629281045
70,17.5,29062,Cu-62,580.32,0.23421063886552448,0.23705022574225956,1.0121240729733267,5,0.0006634358120780162,0.00015726760901859304
71,17.75,29062,Cu-62,580.32,0.23421063886552448,0.24931837402100188,1.0645049056210967,5,0.0006634358120780162,0.00016540673793459396
72,18.0,29062,Cu-62,580.32,0.23421063886552448,0.2617522459740803,1.11759332215634,5,0.0006634358120780162,0.00017365581387105862
73,18.25,29062,Cu-62,580.32,0.23421063886552448,0.2725581164154807,1.1637307243415786,5,0.0006634358120780162,0.00018082481530255895
74,18.5,29062,Cu-62,580.32,0.23421063886552448,0.2797397800763919,1.1943939926529497,5,0.0006634358120780162,0.0001855893881655067
75,18.75,29062,Cu-62,580.32,0.23421063886552448,0.2817426050340223,1.2029453760031328,5,0.0006634358120780162,0.0001869181339677224
76,19.0,29062,Cu-62,580.32,0.23421063886552448,0.2779836384140763,1.1868958633159477,5,0.0006634358120780162,0.00018442430089564435
77,19.25,29062,Cu-62,580.32,0.23421063886552448,0.26919512449366373,1.149371889328333,5,0.0006634358120780162,0.00017859368602589647
78,19.5,29062,Cu-62,580.32,0.23421063886552448,0.25709101940636414,1.0976914654759844,5,0.0006634358120780162,0.00017056338923782623
79,19.75,29062,Cu-62,580.32,0.23421063886552448,0.24382397174389306,1.041045671216875,5,0.0006634358120780162,0.000161761554697997
80,20.0,29062,Cu-62,580.32,0.23421063886552448,0.2310942749567349,0.9866941829633158,5,0.0006634358120780162,0.0001533162179725018
0,0.0,29064,Cu-64,45721.44,7.515106564174003,0.5356225680742975,0.0712727841582069,24,9.924568274816816e-05,5.315822746386084e-05
1,0.25,29064,Cu-64,45721.44,7.515106564174003,1.8561393377153177,0.2469877601688179,24,9.924568274816816e-05,0.00018421381584728938
2,0.5,29064,Cu-64,45721.44,7.515106564174003,3.1121106717404556,0.4141139776482348,24,9.924568274816816e-05,0.00030886354840474174
3,0.75,29064,Cu-64,45721.44,7.515106564174003,3.9456460834680294,0.5250286273088532,24,9.924568274816816e-05,0.0003915883394364203
4,1.0,29064,Cu-64,45721.44,7.515106564174003,4.49601427371618,0.5982635422828957,24,9.924568274816816e-05,0.0004462100062404717
5,1.25,29064,Cu-64,45721.44,7.515106564174003,4.871159321810372,0.6481823351690248,24,9.924568274816816e-05,0.0004834415326681741
6,1.5,29064,Cu-64,45721.44,7.515106564174003,5.14796392503048,0.6850154260715131,24,9.924568274816816e-05,0.0005109131945025895
7,1.75,29064,Cu-64,45721.44,7.515106564174003,5.382268084840027,0.7161931822095993,24,9.924568274816816e-05,0.000534166870813624
8,2.0,29064,Cu-64,45721.44,7.515106564174003,5.61513463971282,0.7471796429981813,24,9.924568274816816e-05,0.0005572778710411881
9,2.25,29064,Cu-64,45721.44,7.515106564174003,5.866345330726175,0.7806070719864708,24,9.924568274816816e-05,0.0005822094475844476
10,2.5,29064,Cu-64,45721.44,7.515106564174003,6.139631842555482,0.8169720269602455,24,9.924568274816816e-05,0.0006093319540368125
11,2.75,29064,Cu-64,45721.44,7.515106564174003,6.4386067921448555,0.8567552219204669,24,9.924568274816816e-05,0.000639003927033409
12,3.0,29064,Cu-64,45721.44,7.515106564174003,6.762368786050704,0.8998367126672896,24,9.924568274816816e-05,0.0006711359071665032
13,3.25,29064,Cu-64,45721.44,7.515106564174003,7.0970902630673365,0.9443765304540813,24,9.924568274816816e-05,0.0007043555686834942
14,3.5,29064,Cu-64,45721.44,7.515106564174003,7.416512418460707,0.9868805392350238,24,9.924568274816816e-05,0.0007360568385804007
15,3.75,29064,Cu-64,45721.44,7.515106564174003,7.6864565686496675,1.0228007418141645,24,9.924568274816816e-05,0.0007628476300697781
16,4.0,29064,Cu-64,45721.44,7.515106564174003,7.873371569198208,1.047672644687718,24,9.924568274816816e-05,0.0007813981369150923
17,4.25,29064,Cu-64,45721.44,7.515106564174003,7.9540992276756,1.0584146957535323,24,9.924568274816816e-05,0.000789410008497342
18,4.5,29064,Cu-64,45721.44,7.515106564174003,7.922553492478146,1.0542170526558496,24,9.924568274816816e-05,0.0007862792304698777
19,4.75,29064,Cu-64,45721.44,7.515106564174003,7.790172496804499,1.0366017341579412,24,9.924568274816816e-05,0.0007731409881713644
20,5.0,29064,Cu-64,45721.44,7.515106564174003,7.581644486482912,1.0088538893947436,24,9.924568274816816e-05,0.0007524454834148813
21,5.25,29064,Cu-64,45721.44,7.515106564174003,7.327754680345445,0.9750699631164645,24,9.924568274816816e-05,0.0007272480162619684
22,5.5,29064,Cu-64,45721.44,7.515106564174003,7.052778457948549,0.9384801662787507,24,9.924568274816816e-05,0.0006999578133306763
23,5.75,29064,Cu-64,45721.44,7.515106564174003,6.773808079941883,0.9013588858784737,24,9.924568274816816e-05,0.0006722712076988902
24,6.0,29064,Cu-64,45721.44,7.515106564174003,6.514407335590257,0.8668416448870763,24,9.924568274816816e-05,0.0006465268037203301
25,6.25,29064,Cu-64,45721.44,7.515106564174003,6.299351870344941,0.8382252222976045,24,9.924568274816816e-05,0.0006251834772433337
26,6.5,29064,Cu-64,45721.44,7.515106564174003,6.14552318059989,0.8177559596954769,24,9.924568274816816e-05,0.0006099166439033299
27,6.75,29064,Cu-64,45721.44,7.515106564174003,6.06483127596745,0.807018666226198,24,9.924568274816816e-05,0.0006019083207358334
28,7.0,29064,Cu-64,45721.44,7.515106564174003,6.066804406685619,0.8072812214809133,24,9.924568274816816e-05,0.0006021041454411095
29,7.25,29064,Cu-64,45721.44,7.515106564174003,6.1492541984064095,0.8182524287441403,24,9.924568274816816e-05,0.0006102869313128836
30,7.5,29064,Cu-64,45721.44,7.515106564174003,6.300516827274175,0.8383802376549101,24,9.924568274816816e-05,0.0006252990941891478
31,7.75,29064,Cu-64,45721.44,7.515106564174003,6.513282944165078,0.8666920273912261,24,9.924568274816816e-05,0.000646415212725662
32,8.0,29064,Cu-64,45721.44,7.515106564174003,6.778963935220199,0.9020449513699326,24,9.924568274816816e-05,0.0006727829040761374
33,8.25,29064,Cu-64,45721.44,7.515106564174003,7.078569999326481,0.9419121257802813,24,9.924568274816816e-05,0.0007025175124638568
34,8.5,29064,Cu-64,45721.44,7.515106564174003,7.381971004354257,0.9822842751885342,24,9.924568274816816e-05,0.0007326287523543189
35,8.75,29064,Cu-64,45721.44,7.515106564174003,7.651416644256793,1.0181381433408552,24,9.924568274816816e-05,0.0007593700688499632
36,9.0,29064,Cu-64,45721.44,7.515106564174003,7.849704558746293,1.0445233865568033,24,9.924568274816816e-05,0.0007790492883041839
37,9.25,29064,Cu-64,45721.44,7.515106564174003,7.949797558308755,1.0578422927769262,24,9.924568274816816e-05,0.0007889830863840726
38,9.5,29064,Cu-64,45721.44,7.515106564174003,7.941764221889778,1.0567733343595866,24,9.924568274816816e-05,0.0007881858124264255
39,9.75,29064,Cu-64,45721.44,7.515106564174003,7.833943634274728,1.0424261542239048,24,9.924568274816816e-05,0.0007774850845942611
40,10.0,29064,Cu-64,45721.44,7.515106564174003,7.64849305080051,1.0177491144653072,24,9.924568274816816e-05,0.0007590799148213162
41,10.25,29064,Cu-64,45721.44,7.515106564174003,7.414215730056829,0.9865749296758957,24,9.924568274816816e-05,0.000735828902171698
42,10.5,29064,Cu-64,45721.44,7.515106564174003,7.154155519329922,0.9519699365854897,24,9.924568274816816e-05,0.0007100190490024737
43,10.75,29064,Cu-64,45721.44,7.515106564174003,6.885233581275844,0.9161857549830513,24,9.924568274816816e-05,0.000683329707654336
44,11.0,29064,Cu-64,45721.44,7.515106564174003,6.631286161526507,0.8823941623315307,24,9.924568274816816e-05,0.0006581265225991775
45,11.25,29064,Cu-64,45721.44,7.515106564174003,6.41691512771896,0.853868813824898,24,9.924568274816816e-05,0.0006368511229875169
46,11.5,29064,Cu-64,45721.44,7.515106564174003,6.259066877612905,0.8328646871690566,24,9.924568274816816e-05,0.0006211853656351378
47,11.75,29064,Cu-64,45721.44,7.515106564174003,6.169797952976028,0.8209860898564862,24,9.924568274816816e-05,0.0006123258102613562
48,12.0,29064,Cu-64,45721.44,7.515106564174003,6.158684631887613,0.8195072923180197,24,9.924568274816816e-05,0.0006112228611223369
49,12.25,29064,Cu-64,45721.44,7.515106564174003,6.223649182448362,0.8281518205101345,24,9.924568274816816e-05,0.0006176703122971663
50,12.5,29064,Cu-64,45721.44,7.515106564174003,6.353220070973668,0.8453932112234739,24,9.924568274816816e-05,0.000630529663593147
51,12.75,29064,Cu-64,45721.44,7.515106564174003,6.540537856690507,0.8703187108311334,24,9.924568274816816e-05,0.0006491201451274898
52,13.0,29064,Cu-64,45721.44,7.515106564174003,6.7777697761976405,0.9018860502269666,24,9.924568274816816e-05,0.0006726643889486337
53,13.25,29064,Cu-64,45721.44,7.515106564174003,7.0469394020261795,0.9377031904804026,24,9.924568274816816e-05,0.0006993783122390561
54,13.5,29064,Cu-64,45721.44,7.515106564174003,7.31960352181716,0.9739853266633843,24,9.924568274816816e-05,0.0007264390489686402
55,13.75,29064,Cu-64,45721.44,7.515106564174003,7.560447295111369,1.006033278510449,24,9.924568274816816e-05,0.000750341753684869
56,14.0,29064,Cu-64,45721.44,7.515106564174003,7.734878322431855,1.029243997590872,24,9.924568274816816e-05,0.000767653280083755
57,14.25,29064,Cu-64,45721.44,7.515106564174003,7.8180606706143445,1.0403126827082645,24,9.924568274816816e-05,0.000775908769021722
58,14.5,29064,Cu-64,45721.44,7.515106564174003,7.801342412602386,1.0380880624890838,24,9.924568274816816e-05,0.0007742495540909651
59,14.75,29064,Cu-64,45721.44,7.515106564174003,7.693229493918604,1.0237019832285212,24,9.924568274816816e-05,0.0007635198136622961
60,15.0,29064,Cu-64,45721.44,7.515106564174003,7.515106564174003,1.0,24,9.924568274816816e-05,0.0007458418818866891
61,15.25,29064,Cu-64,45721.44,7.515106564174003,7.295006672804946,0.9707123392742937,24,9.924568274816816e-05,0.0007239979178949694
62,15.5,29064,Cu-64,45721.44,7.515106564174003,7.054848675278079,0.9387556403937019,24,9.924568274816816e-05,0.0007001632734629826
63,15.75,29064,Cu-64,45721.44,7.515106564174003,6.809381877118921,0.906092524300399,24,9.924568274816816e-05,0.0006758017534876702
64,16.0,29064,Cu-64,45721.44,7.515106564174003,6.580610636998958,0.8756510078473175,24,9.924568274816816e-05,0.0006530971955688193
65,16.25,29064,Cu-64,45721.44,7.515106564174003,6.392080245672778,0.8505641524958657,24,9.924568274816816e-05,0.0006343863681628734
66,16.5,29064,Cu-64,45721.44,7.515106564174003,6.259903878441527,0.8329760629454976,24,9.924568274816816e-05,0.0006212684343538352
67,16.75,29064,Cu-64,45721.44,7.515106564174003,6.1956933877232085,0.8244318739616152,24,9.924568274816816e-05,0.0006148958203629007
68,17.0,29064,Cu-64,45721.44,7.515106564174003,6.208639919864512,0.8261546083008756,24,9.924568274816816e-05,0.0006161807077844856
69,17.25,29064,Cu-64,45721.44,7.515106564174003,6.29588232942183,0.837763546752024,24,9.924568274816816e-05,0.0006248391402855969
70,17.5,29064,Cu-64,45721.44,7.515106564174003,6.444892745739712,0.8575916642970558,24,9.924568274816816e-05,0.0006396277807896539
71,17.75,29064,Cu-64,45721.44,7.515106564174003,6.647746329291686,0.8845844396914883,24,9.924568274816816e-05,0.000659760123187182
72,18.0,29064,Cu-64,45721.44,7.515106564174003,6.895508257577068,0.9175529579912169,24,9.924568274816816e-05,0.0006843494249188675
73,18.25,29064,Cu-64,45721.44,7.515106564174003,7.16902746467979,0.9539488766341597,24,9.924568274816816e-05,0.0007114950253725147
74,18.5,29064,Cu-64,45721.44,7.515106564174003,7.438860206456997,0.9898542546182263,24,9.924568274816816e-05,0.0007382747600580039
75,18.75,29064,Cu-64,45721.44,7.515106564174003,7.66934287030326,1.020523502203486,24,9.924568274816816e-05,0.0007611491693930427
76,19.0,29064,Cu-64,45721.44,7.515106564174003,7.826313772413394,1.0414108842744796,24,9.924568274816816e-05,0.0007767278537445588
77,19.25,29064,Cu-64,45721.44,7.515106564174003,7.8862057002065145,1.0493804223351422,24,9.924568274816816e-05,0.0007826718690094911
78,19.5,29064,Cu-64,45721.44,7.515106564174003,7.842413368552919,1.0435531820585555,24,9.924568274816816e-05,0.0007783256691553958
79,19.75,29064,Cu-64,45721.44,7.515106564174003,7.706210928936075,1.02542936192989,24,9.924568274816816e-05,0.000764808165043656
80,20.0,29064,Cu-64,45721.44,7.515106564174003,7.561127264626135,1.0061237588661114,24,9.924568274816816e-05,0.00075040923772361
0,0.0,29066,Cu-66,307.2,1.8193753975640738,1.7987011211307096,0.9886366076725867,0,0.0,0.0
1,0.25,29066,Cu-66,307.2,1.8193753975640738,1.7170606413439633,0.9437638013809037,0,0.0,0.0
2,0.5,29066,Cu-66,307.2,1.8193753975640738,1.643334024030978,0.9032407639628445,0,0.0,0.0
3,0.75,29066,Cu-66,307.2,1.8193753975640738,1.5805965744876351,0.8687578036967329,0,0.0,0.0
4,1.0,29066,Cu-66,307.2,1.8193753975640738,1.5457644485380844,0.8496127025833581,0,0.0,0.0
5,1.25,29066,Cu-66,307.2,1.8193753975640738,1.5376998942270172,0.8451801075719797,0,0.0,0.0
6,1.5,29066,Cu-66,307.2,1.8193753975640738,1.5557640843849834,0.8551088942215914,0,0.0,0.0
7,1.75,29066,Cu-66,307.2,1.8193753975640738,1.6012451023926557,0.8801070436241644,0,0.0,0.0
8,2.0,29066,Cu-66,307.2,1.8193753975640738,1.6744757111915534,0.9203574553297116,0,0.0,0.0
9,2.25,29066,Cu-66,307.2,1.8193753975640738,1.7580201091920862,0.9662767296655022,0,0.0,0.0
10,2.5,29066,Cu-66,307.2,1.8193753975640738,1.8482836453953633,1.0158891056073387,0,0.0,0.0
11,2.75,29066,Cu-66,307.2,1.8193753975640738,1.9499312688431483,1.0717586219171003,0,0.0,0.0
12,3.0,29066,Cu-66,307.2,1.8193753975640738,2.0528762866675603,1.1283412370070058,0,0.0,0.0
13,3.25,29066,Cu-66,307.2,1.8193753975640738,2.142650041679925,1.1776844100171286,0,0.0,0.0
14,3.5,29066,Cu-66,307.2,1.8193753975640738,2.2030602638086956,1.2108882349175052,0,0.0,0.0
15,3.75,29066,Cu-66,307.2,1.8193753975640738,2.221195594402912,1.2208561231380985,0,0.0,0.0
16,4.0,29066,Cu-66,307.2,1.8193753975640738,2.1924328344317927,1.2050469833587933,0,0.0,0.0
17,4.25,29066,Cu-66,307.2,1.8193753975640738,2.122486398804704,1.166601681899436,0,0.0,0.0
18,4.5,29066,Cu-66,307.2,1.8193753975640738,2.025040505470101,1.1130416010799027,0,0.0,0.0
19,4.75,29066,Cu-66,307.2,1.8193753975640738,1.916135599314609,1.0531831978601478,0,0.0,0.0
20,5.0,29066,Cu-66,307.2,1.8193753975640738,1.8108945548147963,0.9953385965531729,0,0.0,0.0
21,5.25,29066,Cu-66,307.2,1.8193753975640738,1.7191840554117965,0.9449309129460465,0,0.0,0.0
22,5.5,29066,Cu-66,307.2,1.8193753975640738,1.6362749797263403,0.8993608366459813,0,0.0,0.0
23,5.75,29066,Cu-66,307.2,1.8193753975640738,1.5654756643963745,0.8604467590868599,0,0.0,0.0
24,6.0,29066,Cu-66,307.2,1.8193753975640738,1.5236303080757823,0.8374469117894752,0,0.0,0.0
25,6.25,29066,Cu-66,307.2,1.8193753975640738,1.5100573506375028,0.8299866826050792,0,0.0,0.0
26,6.5,29066,Cu-66,307.2,1.8193753975640738,1.5236303080743347,0.8374469117886796,0,0.0,0.0
27,6.75,29066,Cu-66,307.2,1.8193753975640738,1.564855733880936,0.8601060209872523,0,0.0,0.0
28,7.0,29066,Cu-66,307.2,1.8193753975640738,1.6349536396330475,0.898634576361786,0,0.0,0.0
29,7.25,29066,Cu-66,307.2,1.8193753975640738,1.7170606413396863,0.9437638013785529,0,0.0,0.0
30,7.5,29066,Cu-66,307.2,1.8193753975640738,1.8078642449148987,0.9936730195073611,0,0.0,0.0
31,7.75,29066,Cu-66,307.2,1.8193753975640738,1.9120946167982693,1.0509621155470912,0,0.0,0.0
32,8.0,29066,Cu-66,307.2,1.8193753975640738,2.0199326913810167,1.11023414633696,0,0.0,0.0
33,8.25,29066,Cu-66,307.2,1.8193753975640738,2.11734384998385,1.1637751355870374,0,0.0,0.0
34,8.5,29066,Cu-66,307.2,1.8193753975640738,2.1875040604571456,1.202337936077377,0,0.0,0.0
35,8.75,29066,Cu-66,307.2,1.8193753975640738,2.2166726753413464,1.2183701496179438,0,0.0,0.0
36,9.0,29066,Cu-66,307.2,1.8193753975640738,2.1990482482488347,1.2086830739786287,0,0.0,0.0
37,9.25,29066,Cu-66,307.2,1.8193753975640738,2.1391653567981637,1.1757690906792795,0,0.0,0.0
38,9.5,29066,Cu-66,307.2,1.8193753975640738,2.0498754435691375,1.1266918560697674,0,0.0,0.0
39,9.75,29066,Cu-66,307.2,1.8193753975640738,1.947353572509027,1.0703418190200333,0,0.0,0.0
40,10.0,29066,Cu-66,307.2,1.8193753975640738,1.846088635663316,1.0146826422600899,0,0.0,0.0
41,10.25,29066,Cu-66,307.2,1.8193753975640738,1.756209846502788,0.9652817383669929,0,0.0,0.0
42,10.5,29066,Cu-66,307.2,1.8193753975640738,1.6731094601011962,0.919606510201957,0,0.0,0.0
43,10.75,29066,Cu-66,307.2,1.8193753975640738,1.6012451023957204,0.8801070436258488,0,0.0,0.0
44,11.0,29066,Cu-66,307.2,1.8193753975640738,1.557176985308742,0.855885479925482,0,0.0,0.0
45,11.25,29066,Cu-66,307.2,1.8193753975640738,1.5398177043529777,0.8463441389911117,0,0.0,0.0
46,11.5,29066,Cu-66,307.2,1.8193753975640738,1.548717668401368,0.8512359079247284,0,0.0,0.0
47,11.75,29066,Cu-66,307.2,1.8193753975640738,1.5839831168127716,0.8706191800403236,0,0.0,0.0
48,12.0,29066,Cu-66,307.2,1.8193753975640738,1.6470732698383486,0.9052959999588776,0,0.0,0.0
49,12.25,29066,Cu-66,307.2,1.8193753975640738,1.721054539143133,0.9459590040886666,0,0.0,0.0
50,12.5,29066,Cu-66,307.2,1.8193753975640738,1.802870734431641,0.9909283905044937,0,0.0,0.0
51,12.75,29066,Cu-66,307.2,1.8193753975640738,1.897578536007136,1.0429835088172386,0,0.0,0.0
52,13.0,29066,Cu-66,307.2,1.8193753975640738,1.9958359791498692,1.0969896492071152,0,0.0,0.0
53,13.25,29066,Cu-66,307.2,1.8193753975640738,2.0840223958442765,1.1454603588871948,0,0.0,0.0
54,13.5,29066,Cu-66,307.2,1.8193753975640738,2.1466341192959977,1.1798742151675152,0,0.0,0.0
55,13.75,29066,Cu-66,307.2,1.8193753975640738,2.1709411634777824,1.1932343189780477,0,0.0,0.0
56,14.0,29066,Cu-66,307.2,1.8193753975640738,2.151777699755048,1.1827013285086856,0,0.0,0.0
57,14.25,29066,Cu-66,307.2,1.8193753975640738,2.0936981877533567,1.1507785532092873,0,0.0,0.0
58,14.5,29066,Cu-66,307.2,1.8193753975640738,2.0090005105146194,1.1042253914197317,0,0.0,0.0
59,14.75,29066,Cu-66,307.2,1.8193753975640738,1.9130095298393897,1.0514649875999647,0,0.0,0.0
60,15.0,29066,Cu-66,307.2,1.8193753975640738,1.8193753975640738,1.0,0,0.0,0.0
61,15.25,29066,Cu-66,307.2,1.8193753975640738,1.7385665012832618,0.9555842645838756,0,0.0,0.0
62,15.5,29066,Cu-66,307.2,1.8193753975640738,1.664691156086433,0.9149794804938307,0,0.0,0.0
63,15.75,29066,Cu-66,307.2,1.8193753975640738,1.600918263595021,0.8799274002157329,0,0.0,0.0
64,16.0,29066,Cu-66,307.2,1.8193753975640738,1.5644363124811367,0.8598754905533679,0,0.0,0.0
65,16.25,29066,Cu-66,307.2,1.8193753975640738,1.5540854999833142,0.8541862784690004,0,0.0,0.0
66,16.5,29066,Cu-66,307.2,1.8193753975640738,1.5693523957298894,0.8625775625146216,0,0.0,0.0
67,16.75,29066,Cu-66,307.2,1.8193753975640738,1.6106698397021262,0.8852872485022171,0,0.0,0.0
68,17.0,29066,Cu-66,307.2,1.8193753975640738,1.679106834446291,0.9229029021137772,0,0.0,0.0
69,17.25,29066,Cu-66,307.2,1.8193753975640738,1.7571769995420867,0.9658133235695815,0,0.0,0.0
70,17.5,29066,Cu-66,307.2,1.8193753975640738,1.841434084969117,1.0121243188374303,0,0.0,0.0
71,17.75,29066,Cu-66,307.2,1.8193753975640738,1.9367345230403525,1.0645051733872013,0,0.0,0.0
72,18.0,29066,Cu-66,307.2,1.8193753975640738,2.0333222976171332,1.1175935985171113,0,0.0,0.0
73,18.25,29066,Cu-66,307.2,1.8193753975640738,2.1172635312557015,1.1637309892672312,0,0.0,0.0
74,18.5,29066,Cu-66,307.2,1.8193753975640738,2.1730514640597676,1.1943942228575937,0,0.0,0.0
75,18.75,29066,Cu-66,307.2,1.8193753975640738,2.188609542023749,1.20294555205816,0,0.0,0.0
76,19.0,29066,Cu-66,307.2,1.8193753975640738,2.1594093379089596,1.186895975838824,0,0.0,0.0
77,19.25,29066,Cu-66,307.2,1.8193753975640738,2.0911390364167586,1.1493719433694354,0,0.0,0.0
78,19.5,29066,Cu-66,307.2,1.8193753975640738,1.9971128682790293,1.0976914774998743,0,0.0,0.0
79,19.75,29066,Cu-66,307.2,1.8193753975640738,1.894052868003782,1.04104566355008,0,0.0,0.0
