time_bin_id,day_mid,elapsed_stop_day,dt_s,prompt_old_scalar,prompt_family_response_scale,delayed_selected_response_scale,atm511_scale,science_scale,prompt_event_rate_hz,delayed_event_rate_hz,atm511_event_rate_hz,coincidence_occupancy_rate_hz,accidental_live_factor,prompt_final_cps_noacc,delayed_final_cps_noacc,atm511_final_cps_noacc,background_final_cps_noacc,signal_final_cps_noacc,prompt_final_upper95_cps_noacc,delayed_final_upper95_cps_noacc,atm511_final_upper95_cps_noacc,background_final_upper95_cps_noacc,signal_final_lower95_cps_noacc,cumulative_source_counts,cumulative_background_counts,cumulative_source_lower95_counts,cumulative_background_upper95_counts,counting_Z,counting_Z_conservative95,prompt_scale_alpha,prompt_scale_eminus,prompt_scale_eplus,prompt_scale_gamma,prompt_scale_muminus,prompt_scale_muplus,prompt_scale_n,prompt_scale_p
43,10.75,10.875,21600.0,0.9709942780162459,0.8990368579838313,0.9099652850111056,0.9245581828036743,1.0809072123607733,21044.238403362364,13.029731331526278,187.20135972241323,21244.469494416306,0.9789796046635582,0.003050460391495922,0.0008200840165876241,0.0014379296093435037,0.00530847401742705,0.0012035698288419296,0.03826321457279876,0.0011777774445807276,0.0028332945646750373,0.04227428658205452,0.0011964579663370756,1018.9518818546335,5459.51626029568,1012.9309219492285,44235.977247370814,13.790391440992778,4.816061411288965,0.974328348245,0.922754667383,0.927414800332,0.883538783667,0.741029533251,0.72489052383,0.880107043626,0.951989141384
44,11.0,11.125,21600.0,0.9667251637352755,0.8789245339625837,0.8778236913065104,0.8867292144365431,1.093330335569814,20570.55796606373,12.686839995084856,179.54188036574533,20762.78668642456,0.9794512758973416,0.002982218642269606,0.0007911171892822612,0.0013790956768579726,0.00515243150840984,0.001217402742623429,0.03728307295357782,0.0011361762486651185,0.0027173682633828493,0.04113661746562579,0.001210209141794385,1044.7074339167718,5568.52186157721,1038.5342851307441,45106.269596567465,13.999893133657778,4.889927079571717,0.965081616645,0.90590590189,0.913462693442,0.863699845467,0.688787655221,0.669820119139,0.855885479926,0.937191040188
45,11.25,11.375,21600.0,0.9652705221271379,0.8709314823211289,0.8525714414410673,0.8740560560458868,1.0974945300661616,20393.774875707346,12.478442831063559,176.97586285940073,20583.229181397808,0.9796271595148762,0.0029550979661561493,0.0007683592150620974,0.0013593856034058464,0.005082842784624093,0.0012220394947885728,0.036916904544260144,0.0011034920014676305,0.002678531561211627,0.0406989281069394,0.001214818495512777,1070.565724425218,5676.074543707429,1064.239779679787,45967.45674384021,14.209843326740192,4.963799719082176,0.960141898398,0.899026042285,0.907790703352,0.856407420898,0.671199951774,0.651528387641,0.846344138992,0.930646136187
46,11.5,11.625,21600.0,0.966612210933815,0.8749386385205552,0.8360321180434264,0.8867292144365431,1.093330335569814,20512.396506472367,12.415136271455259,179.54188036574533,20704.353523109567,0.9795085100058739,0.00296869437342281,0.0007534535532890622,0.0013790956768579726,0.005101243603569845,0.001217402742623429,0.03714768446521969,0.0010820849847745376,0.0027173682633828493,0.040947137713377074,0.001210209141794385,1096.3227815097073,5784.003512567719,1089.8446389905164,46833.79105261393,14.415315925063371,5.035990883052018,0.959591980366,0.902195145832,0.910471724561,0.861620799988,0.685645447824,0.666631926627,0.851235907926,0.932154359578
47,11.75,11.875,21600.0,0.970773873295277,0.8909123130263545,0.8295434915458361,0.9245581828036749,1.0809072123607733,20925.396282393493,12.506473027479743,187.20135972241334,21125.104115143386,0.9790964679099434,0.0030228935544173064,0.0007476058369333599,0.0014379296093435046,0.005208429000694171,0.0012035698288419296,0.03798624775267593,0.001073686688640551,0.002833294564675039,0.04189322900599152,0.0011964579663370756,1121.7764584250328,5894.1538884272095,1115.1479107975326,47719.76932367468,14.611526377784529,5.104853783564837,0.963317556263,0.915304403063,0.921334024883,0.879280960556,0.73429899221,0.718075342784,0.870619180042,0.941826226855
48,12.0,12.125,21600.0,0.9777869738927284,0.9192822520713747,0.8342984137979066,0.8412402269552428,1.0605306589851686,21635.907675022765,12.765883152026962,170.3314266947042,21819.004984869498,0.9784173076815027,0.0031191536516507663,0.0007518910946275501,0.0013083484126889774,0.005179393158967294,0.0011808809203230368,0.0394860134441341,0.001079841033505647,0.00257796794939449,0.04314382242703423,0.001173903125982659,1146.7329759693391,6003.614219283658,1139.9569609351943,48631.56283544907,14.799802255088805,5.16927148725059,0.97165810807,0.938413608755,0.94024923297,0.909411476613,0.824714204189,0.816462655258,0.905295999961,0.96063343521
49,12.25,12.375,21600.0,0.9875878323777326,0.953606624339098,0.8484633653954627,0.913120566962767,1.0330088169692258,22548.036611866915,13.125224866011523,184.88551062040477,22746.047347353335,0.9775106936888126,0.0032356173284575898,0.000764656911733146,0.0014201411274676918,0.005420415367658428,0.0011502358674399158,0.04122911103116014,0.0010981748763126016,0.002798244163956487,0.04512553007142923,0.0011434391539120808,1171.019321760177,6118.062121383878,1164.0997993466756,49584.35370063815,14.971217499531859,5.227787017930351,0.980812910168,0.964928664236,0.965071275941,0.948872027375,0.913012816778,0.911623402152,0.945959004091,0.977345448973
50,12.5,12.625,21600.0,0.9998500570813005,0.9922858150529429,0.8704854421708361,1.0,1.0,23619.728123413523,13.56321438283827,202.4765592953111,23835.76789709167,0.9764460603800618,0.0033668570414903815,0.0007845037712485931,0.0015552613519498118,0.005706622164688787,0.0011134811712591435,0.043109752515126144,0.0011266782771962335,0.003064484872204819,0.047300915664527196,0.0011069016402656172,1194.5040147046177,6238.421829968896,1187.4457218573723,50581.98842410289,15.123428066011918,5.279779898716698,0.990459795129,0.993303278655,0.994320748665,0.995860179054,0.992272393218,0.992283190343,0.990928390507,0.991040937231
51,12.75,12.875,21600.0,1.0137851103256195,1.036324808911342,0.9000884580382701,1.0951456315634345,0.9642708909886071,24821.80972772963,14.09561697748739,221.74131940625466,25057.64666411337,0.975253690285941,0.0035162827355021326,0.0008111827672010333,0.0017032376755272776,0.006030703178230444,0.0010736974811090922,0.04527258572856849,0.001164993765659954,0.003356057220787337,0.04979363671501578,0.0010673530308956773,1217.1219672077887,6365.4614854080055,1209.9300254733005,51630.91526801895,15.255243828391917,5.324825036977707,1.00214098476,1.02470098908,1.02634266125,1.0483642106,1.09050306609,1.09220884363,1.04298350882,1.00786190086
52,13.0,13.125,21600.0,1.027997573109603,1.081252159679845,0.9355245541883193,1.1887210905490897,0.9296510660150816,26028.687832171516,14.680750379131961,240.68815637614964,26284.056738926796,0.9740583624655388,0.0036687226525056547,0.000843118684473485,0.001848771970378632,0.006360613307357772,0.0010351489578487845,0.04750609789344905,0.0012108590700369364,0.0036428177992585,0.05235977476274448,0.0010290322898467734,1238.9011499816547,6499.286630788741,1231.5805156282224,52732.54715965136,15.36752084102589,5.363193109131978,1.01464424237,1.05573901573,1.05765987493,1.10086353981,1.20024948878,1.20378494125,1.09698964921,1.0261135101
53,13.25,13.375,21600.0,1.0405327221713658,1.1209659003697188,0.973523345652904,1.2686409061571569,0.9005490103995393,27077.839951603473,15.250961849573297,256.8700456599868,27349.960959113036,0.9730206626888134,0.003803472626210046,0.000877364168387052,0.001973068170848814,0.006653904965445912,0.0010027443668759416,0.04950423837286123,0.001260041297365277,0.0038877308651788203,0.054652010535405325,0.0009968191767508283,1259.976075330341,6639.133390397987,1252.5309097965915,53881.18192663358,15.463457374619324,5.395974582248783,1.02617649767,1.08237045625,1.08424592422,1.14630982358,1.30577397146,1.31099649252,1.14546035889,1.04311389413
54,13.5,13.625,21600.0,1.049233510021882,1.1488435154515064,1.0094833699039452,1.3227627010940282,0.8811061237734871,27801.441413841385,15.722924148906559,267.82844048169085,28084.992778471984,0.9723057243242552,0.003898062252721101,0.0009097722630804911,0.002057241706812283,0.006865076222613875,0.0009810950787029064,0.05091721674368019,0.001306584727281876,0.004053586287019434,0.056277387757981495,0.0009752978136529528,1280.5808415307315,6783.312373236055,1273.0139229747226,55063.10857400297,15.54841385148781,5.425038076514183,1.03470718472,1.10067281483,1.10232497116,1.17751894755,1.38445989404,1.39088535277,1.17987421517,1.05567265134
55,13.75,13.875,21600.0,1.0523702793945824,1.1596279782290455,1.0383092877597684,1.3419417698828804,0.8742699771764703,28071.067396167084,16.019047773897288,271.71175234054573,28358.79819628153,0.9720395381924335,0.003934654274788161,0.0009357509184055014,0.002087070171265972,0.006957475364459635,0.0009734831581831608,0.051454972135759974,0.0013438944097820288,0.004112360253185847,0.05691122679872785,0.0009677308717716186,1301.0201465123305,6929.391901865553,1293.332452640058,56258.019766495614,15.629189598037634,5.452779732102554,1.03864392213,1.10779136396,1.10924825541,1.18905179709,1.41471681723,1.42157265661,1.19323431898,1.06106706885
56,14.0,14.125,21600.0,1.0492751993617002,1.1512137257018669,1.0557021364099204,1.3227627010940282,0.8811061237734871,27837.11344544762,16.092468509712692,267.82844048169085,28121.034354439023,0.9722706815251315,0.003906104450795668,0.0009514257989925596,0.002057241706812283,0.006914771956600511,0.0009810950787029064,0.051000210716102605,0.0013664061530040852,0.004053586287019434,0.05642020315612612,0.0009752978136529528,1321.6241700978574,7074.609350790786,1313.814727591417,57442.90308898251,15.712914256408105,5.481708478225851,1.0373111438,1.10262205372,1.10401023177,1.17882676705,1.3872981269,1.39370023871,1.18270132851,1.05815523902
57,14.25,14.375,21600.0,1.0406127203433313,1.1254355100711224,1.0593585106882002,1.2686409061571569,0.9005490103995393,27144.891699542382,15.942589117523339,256.8700456599868,27417.704334319893,0.9729547492176026,0.0038186381527827323,0.0009547210171219443,0.001973068170848814,0.006746427340753491,0.0010027443668759416,0.04966021825408799,0.0013711386359073758,0.0038877308651788203,0.05491908775517419,0.0009968191767508283,1342.6976678083254,7216.391070853838,1334.7637025574445,58597.072893670964,15.805862673865587,5.5139957480881545,1.03118379687,1.08608146085,1.08744340917,1.14876298459,1.31096252157,1.31614507065,1.15077855321,1.04787317274
58,14.5,14.625,21600.0,1.0281096311429625,1.0873551146455598,1.0494910458089746,1.1887210905490897,0.9296510660150816,26119.848363858935,15.612035369802532,240.68815637614964,26376.148555604886,0.9739686637917091,0.0036894301710335897,0.0009458282050938526,0.001848771970378632,0.006484030346506074,0.0010351489578487845,0.04771818179739654,0.0013583670744408275,0.0036428177992585,0.05271936667109587,0.0010290322898467734,1364.4748449900349,7352.800306101381,1356.4121989712012,59706.16833370296,15.912526795496543,5.551138799125332,1.021682664,1.06087643937,1.06206465312,1.1041887676,1.20702176615,1.21051350759,1.10422539142,1.03277594088
59,14.75,14.875,21600.0,1.0139209066032777,1.043507884611002,1.028488707537183,1.0951456315634345,0.9642708909886071,24928.62658770419,15.16840559232858,221.74131940625466,25165.536312702774,0.9751484761838689,0.0035406551377193994,0.0009269003600305624,0.0017032376755272776,0.006170793173277239,0.0010736974811090922,0.04552124918425948,0.0013311835316096646,0.003356057220787337,0.050208489936656484,0.0010673530308956773,1387.0903573818923,7482.77700059235,1378.8940768943694,60763.72015469259,16.03516197908389,5.5938231070555915,1.01071511396,1.03084265227,1.03157928322,1.05224719975,1.09807372703,1.09974698956,1.0514649876,1.01594339333
60,15.0,15.125,21600.0,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,23733.99748922198,14.682083905409936,202.4765592953111,23951.1561324227,0.9763333964924271,0.0033930315141215083,0.0009012256072797493,0.0015552613519498118,0.00584951847335107,0.0011134811712591435,0.043376079007110026,0.001294310303899509,0.003064484872204819,0.04773487418321436,0.0011069016402656172,1410.5723406253937,7606.136333753282,1402.2373057156785,61770.39143448922,16.173846271069124,5.641977376483625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,15.25,15.375,21600.0,0.9877417154586623,0.9618203958480954,0.9681040484825113,1.0710286349337708,1.033008816969226,22669.33365009388,14.215431988856489,216.85819290814374,22900.40727499088,0.9773598168538381,0.003263486914037411,0.0008724801590036354,0.0016657294427440577,0.005801696515785104,0.001150235867439916,0.0415122759563095,0.0012530270451977443,0.003282151049452718,0.04604745405095996,0.001143439153912081,1434.8549378669732,7728.615786706043,1426.3764177279807,62742.497949658384,16.32138982667438,5.694469189023039,0.991309050136,0.972152630502,0.971169065103,0.953252941211,0.920882140759,0.919505539555,0.955584264584,0.987178892665
62,15.5,15.625,21600.0,0.9779344795680064,0.9275655348625473,0.9346562996863774,0.9867178601881044,1.0605306589851686,21757.717649349896,13.760971176454122,199.7872373261192,21971.265857852468,0.9782683443490248,0.0031472590912015952,0.000842336191282699,0.0015346041532291765,0.005524199435713471,0.0011808809203230368,0.039770347470680575,0.001209735279288666,0.0030237819556807556,0.044003864705649993,0.001173903125982659,1459.807655799405,7845.345414519954,1451.1816907055745,63672.32584766237,16.48122932024589,5.75104059562662,0.982576093837,0.945834156455,0.946433460269,0.91379456719,0.832155368917,0.823960394127,0.914979480494,0.970801925162
63,15.75,15.875,21600.0,0.9709049942181031,0.8988832891751324,0.9015812916014376,0.9245581828036743,1.0809072123607733,21041.996041742987,13.340888873601951,187.20135972241323,21242.538290339002,0.9789814952747878,0.0030499393276884204,0.0008125281470355666,0.0014379296093435037,0.005300397084067491,0.0012035698288419296,0.03825797885497434,0.0011669259555227688,0.0028332945646750373,0.04225819937517215,0.0011964579663370756,1485.2583437586825,7957.427612838821,1476.4819912182056,64565.917744239974,16.650054234864086,5.810673723559391,0.974119611825,0.922614298282,0.927300320313,0.883458539631,0.740901712924,0.724761356487,0.879927400216,0.951795868059
64,16.0,16.125,21600.0,0.9667176491118507,0.8823394990612573,0.872931080646545,0.8867292144365431,1.093330335569814,20620.307305431317,13.039758873544407,179.54188036574533,20812.888944670605,0.9794022044058837,0.0029938057264690308,0.0007867078432690506,0.0013790956768579726,0.005159609246596054,0.001217402742623429,0.03739908163090368,0.0011298436922749567,0.0027173682633828493,0.04124629358656148,0.001210209141794385,1511.0126054418258,8066.579598510587,1502.084071645542,65438.48669886459,16.823772059305306,5.871886023133636,0.969798175019,0.909075411906,0.916015599961,0.865476227211,0.691491603137,0.672558785315,0.859875490554,0.941531558186
65,16.25,16.375,21600.0,0.9653420850236281,0.8776469122869391,0.8511886404867737,0.8740560560458868,1.0974945300661616,20491.546485788247,12.87168898895188,176.97586285940073,20681.394037636597,0.9795309992754501,0.0029778836316610192,0.000767112999432317,0.0013593856034058464,0.005104382234499182,0.0012220394947885728,0.03714477854426443,0.0011017022279442461,0.002678531561211627,0.0409250123334203,0.001214818495512777,1536.868357699487,8174.577452136792,1527.7870429422574,66304.372772553,16.998242182830296,5.9332375547590495,0.969464715918,0.905292237868,0.912817067753,0.859896244822,0.67642827016,0.656827497362,0.85418627847,0.939206752707
66,16.5,16.625,21600.0,0.9667561431028935,0.8846492941644226,0.83807974702867,0.8867292144365431,1.093330335569814,20653.914755095186,12.846421470199738,179.54188036574533,20846.30305693113,0.9793694790974241,0.003001642934045234,0.000755298928964772,0.0013790956768579726,0.005136037539867979,0.001217402742623429,0.03747755580600564,0.0010847352520687017,0.0027173682633828493,0.04127965932145719,0.001210209141794385,1562.6217588412164,8283.227145793771,1553.3882679130966,67177.61840300765,17.169359015461982,5.993323487987138,0.972995367556,0.911214135917,0.917737327486,0.866675212044,0.693326756991,0.674414934154,0.862577562516,0.944480897092
67,16.75,16.875,21600.0,0.9709797864911349,0.9034609104644148,0.8349241505059878,0.9245581828036743,1.0809072123607733,21108.772691372702,12.974475270655867,187.20135972241323,21308.948526365773,0.9789164830413836,0.0030654713409826694,0.0007524550245722879,0.0014379296093435037,0.005255855974898461,0.0012035698288419296,0.03841405944736274,0.0010806509309744445,0.0028332945646750373,0.04232800494301222,0.0011964579663370756,1588.0707566704211,8394.360097194276,1578.686888282589,68072.62696843984,17.33309234679227,6.050757484075773,0.980352002855,0.926791007016,0.930705294462,0.88584662133,0.744721924626,0.728617464984,0.885287248504,0.957577017498
68,17.0,17.125,21600.0,0.9780412571920137,0.9343223547955549,0.8428353119471276,0.9867178601881044,1.0605306589851686,21856.747192991013,13.267456117157826,199.7872373261192,22069.801886434292,0.9781719544205036,0.0031701851941695345,0.0007595847658463672,0.0015346041532291765,0.0054643741132450775,0.0011808809203230368,0.04000232404516303,0.0010908904287435244,0.0030237819556807556,0.04411699642958731,0.001173903125982659,1613.0210159822589,8509.814203324691,1603.4897171675134,69004.75355464678,17.485577755229077,6.104170766285305,0.991529368622,0.951851710486,0.951441411732,0.917350242386,0.838279627549,0.830105820712,0.922902902116,0.979188599997
69,17.25,17.375,21600.0,0.9878741877345425,0.9705203681319391,0.8598410545805398,1.0710286349337708,1.033008816969226,22797.321565753162,13.654384439965474,216.85819290814374,23027.83414310127,0.9772352828880146,0.0032930061941684767,0.0007749107765784073,0.0016657294427440577,0.005733646413490942,0.001150235867439916,0.04181222893303196,0.001112901136659413,0.003282151049452718,0.046207281119144086,0.001143439153912081,1637.3005191656596,8630.841629341832,1627.625753404345,69980.10988006336,17.623892119095885,6.152721294695843,1.00248912009,0.979755917357,0.977576762697,0.957864559369,0.929296737172,0.927896545018,0.965813323572,0.997717324011
70,17.5,17.625,21600.0,1.0001500779374484,1.0102752732101516,0.8842351830343437,1.1729323308270676,1.0,23885.58278406657,14.11156988055849,237.4913026320942,24137.185656579222,0.976151786548189,0.0034278958399397612,0.0007968953898082469,0.001824216322587749,0.006049007552335757,0.0011134811712591435,0.04373080035928212,0.0011444747084718195,0.0035944333839394867,0.048469708451693426,0.0011069016402656172,1660.778134473287,8758.384219169442,1650.9646400997985,71002.08779803291,17.74596504550973,6.1958687904021845,1.01277902825,1.00886328812,1.00750334374,1.00547827141,1.01038690497,1.01033033254,1.01212431884,1.01207451078
71,17.75,17.875,21600.0,1.0140789254943228,1.0545160283367068,0.9156052096793516,1.2845317182247793,0.9642708909886073,25091.644633368145,14.653134204331648,260.0875626118474,25366.385330184323,0.9749526382381166,0.003578006116292695,0.000825166861121776,0.001997782536708685,0.006400955514123155,0.0010736974811090924,0.04590224003259219,0.0011850772571920553,0.003936428018367099,0.05102374530815134,0.0010673530308956776,1683.3891050178288,8893.18179402941,1673.4420030133074,72076.5956762139,17.85072777251555,6.233235458748142,1.02392473055,1.04019783531,1.03954116503,1.05815897332,1.1097708244,1.11135333717,1.06450517339,1.02846693742
72,18.0,18.125,21600.0,1.0282646729193077,1.0985974954735303,0.9520426759507207,1.3942893994410375,0.9296510660150816,26287.108550433884,15.234884055381078,282.3109202607469,26584.654354750015,0.9737656068471339,0.0037275759234766488,0.0008580052387899261,0.002168484416383959,0.006754065578650534,0.0010351489578487845,0.04810872535119859,0.0012322386452350792,0.004272778772062601,0.053613742768496266,0.0010290322898467734,1705.1617420051516,9035.242332194017,1695.085986060567,73204.2716014798,17.93889456863543,6.26503528890204,1.0347092807,1.07028874525,1.07012017885,1.11027630719,1.21958376707,1.2229592427,1.11759359852,1.04517141996
73,18.25,18.375,21600.0,1.0407531463763122,1.1362943876718328,0.9901181607216455,1.2686409061571557,0.9005490103995397,27307.21808960332,15.78697635610067,256.87004565998654,27579.875111619407,0.9727969771829972,0.00385548266668993,0.0008923198406750736,0.0019730681708488122,0.006720870678213816,0.001002744366875942,0.05003901283573421,0.001281520137500056,0.0038877308651788173,0.05520826383841308,0.000996819176750829,1726.2318224872101,9176.46405407779,1716.031563990498,74364.33053651445,18.020275840918274,6.2927856041299775,1.04339642368,1.09505617525,1.09516380479,1.154690527,1.32363802406,1.32869564977,1.16373098927,1.05953191633
74,18.5,18.625,21600.0,1.0493894918360789,1.1609983152153232,1.0251197266931784,1.3227627010940282,0.8811061237734871,27983.95946835996,16.225258003412016,267.82844048169085,28268.013166845063,0.9721277888363797,0.003939303871367567,0.0009238641482235105,0.002057241706812283,0.006920409726403362,0.0009810950787029064,0.05134269220972812,0.0013268230249896295,0.004053586287019434,0.05672310152173718,0.0009752978136529528,1746.8328179403607,9321.778542349468,1736.5108287026353,75555.39996689303,18.09264041717543,6.317492593014961,1.04809243989,1.1106406892,1.11093405553,1.184202477,1.39906288621,1.40534996535,1.19439422286,1.06846846726
75,18.75,18.875,21600.0,1.0524481545725202,1.1677524475327488,1.0519755494103213,1.3419417698828804,0.8742699771764703,28193.258356973653,16.47442757529114,271.71175234054573,28481.444536889492,0.9719203284106191,0.0039622208551711394,0.000948067303360765,0.002087070171265972,0.006997358329797876,0.0009734831581831608,0.05173974478296202,0.0013615827930521262,0.004112360253185847,0.05721368782919999,0.0009677308717716186,1767.269616269718,9468.677438156992,1756.826866527471,76756.51432620706,18.161769097481095,6.341198411897384,1.04752540325,1.1144346634,1.11499398554,1.19353052275,1.42458040233,1.4313440303,1.20294555206,1.06956289998
76,19.0,19.125,21600.0,1.0492670593934834,1.1547272173041545,1.0664945013505944,1.3227627010940282,0.8811061237734871,27889.919657077946,16.490466338757308,267.82844048169085,28174.238563898394,0.9722189540082135,0.003918025838526831,0.0009611521546402032,0.002057241706812283,0.006936419699979317,0.0009810950787029064,0.05112321336267596,0.0013803748221502435,0.004053586287019434,0.056557174471845634,0.0009752978136529528,1787.8725436636196,9614.34176219095,1777.3080517645724,77944.2109975513,18.23378279097481,6.3660607074837765,1.04117661808,1.10550661652,1.10650259355,1.18076136985,1.39151369207,1.39787797496,1.18689597584,1.06184642641
77,19.25,19.375,21600.0,1.04051723050784,1.1242539737842556,1.0666203304374162,1.2686409061571569,0.9005490103995393,27127.18025769355,16.27820571808854,256.8700456599868,27400.328509071627,0.9729716552561772,0.0038146291629263147,0.0009612655550353875,0.001973068170848814,0.006748962888810516,0.0010027443668759416,0.04961898926852782,0.0013805376840338472,0.0038877308651788203,0.05488725781774049,0.0009968191767508283,1808.9464075466824,9756.179233403822,1798.2573907394903,79097.73191312554,18.314109873811745,6.393958875353665,1.02985902978,1.08510142609,1.08659928371,1.14811525848,1.30958932494,1.31478308125,1.14937194337,1.0466128729
78,19.5,19.625,21600.0,1.0279317891618944,1.0818446723073432,1.0528873688546636,1.1887210905490897,0.9296510660150816,26037.549683750796,15.885846904547192,240.68815637614964,26294.123687031493,0.97404855671991,0.003670733066523271,0.000948889058393222,0.001848771970378632,0.006468394095295125,0.0010351489578487845,0.047526691236391555,0.0013627629703542342,0.0036428177992585,0.052532272006004285,0.0010290322898467734,1830.7253710717494,9892.270679952686,1819.9076629411486,80202.98196166473,18.406669081721372,6.426197898639757,1.01532657317,1.0562386568,1.05808851096,1.1011870187,1.20090556224,1.20443735865,1.0976914775,1.02675835881
79,19.75,19.875,21600.0,1.0136710202908492,1.0346809919547852,1.0281218290483356,1.0951456315634345,0.9642708909886071,24797.31457506346,15.388607296863363,221.74131940625466,25034.44450176658,0.9752763185429036,0.0035107052127650888,0.000926569719741653,0.0017032376755272776,0.00614051260803402,0.0010736974811090922,0.04521567042118652,0.0013307086770012705,0.003356057220787337,0.049902436318975125,0.0010673530308956773,1853.3438483664145,10021.626525007807,1842.3924882475917,81254.22511226175,18.513430237442133,6.46337237615206,1.0001837661,1.02329132342,1.02513962614,1.04747272633,1.08877726669,1.09048758191,1.04104566355,1.00602211332
80,20.0,20.0,10800.0,0.9996924039195548,0.9886040776014815,1.0027738319863189,1.0,1.0,23565.04560616931,14.90752769099888,202.4765592953111,23782.42969315562,0.9764981436481645,0.0033543647902908513,0.0009037254556961118,0.0015552613519498118,0.005813351597936775,0.0011134811712591435,0.042982626258716204,0.0012979005032206878,0.003064484872204819,0.04734501163414171,0.0011069016402656172,1865.0868211710092,10082.935177080408,1854.066072134333,81753.53412475654,18.574005327523444,6.484431977663695,0.985922370118,0.99009410712,0.991596034845,0.993876023666,0.988604971288,0.988611551231,0.986608260058,0.986795606289
