VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
W_Side_Aperture_Sleeve_collimator_ZM_panel,74181,W-181,0.0,0.25,10471680.0,0.00011154237658394171,2
NbTi_Bundle_Still_4K,39091,Y-91,0.0,0.125,5055264.0,0.00011096930880130148,1
Nb_SideEntry_Sample_Can_with_side_aperture_YM_panel,39091,Y-91,0.0,0.125,5055264.0,0.00011044895666537937,1
CsI_TopAnnulus_Segment_01,53125,I-125,0.0,0.125,5132160.0,0.00010893474979577905,1
CsI_Side_Segment_02,51124,Sb-124,0.0,0.125,5201280.0,0.00010811554154967766,1
CsI_Bottom_Quadrant_03,51124,Sb-124,0.0,0.125,5201280.0,0.00010811554154967766,1
CsI_Side_Segment_01,51124,Sb-124,0.0,0.125,5201280.0,0.00010811554154967766,1
CsI_TopAnnulus_Segment_01,51124,Sb-124,0.0,0.125,5201280.0,0.00010811554154967766,1
CsI_Side_Segment_06,51124,Sb-124,0.0,0.125,5201280.0,0.00010760857116679023,1
CsI_TopAnnulus_Segment_06,51124,Sb-124,0.0,0.125,5201280.0,0.00010760857116679023,1
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0.0,1.75,82107965.967552,0.00010346220450834759,14
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0.0,1.625,82107965.967552,9.614318177606287e-05,13
W_Side_Aperture_Sleeve_collimator_YM_panel,75183,Re-183,0.0,0.125,6048000.0,9.372465773675231e-05,1
W_Side_Aperture_Sleeve_collimator_ZM_panel,75183,Re-183,0.0,0.125,6048000.0,9.372465773675231e-05,1
W_Side_Aperture_Sleeve_collimator_ZP_panel,75183,Re-183,0.0,0.125,6048000.0,9.372465773675231e-05,1
Passive_W_Bottom_Plate_detector_bay,72175,Hf-175,0.0,0.125,6048000.0,9.363869281228615e-05,1
DR_Capillary_CuNi_Still_4K,27058,Co-58,0.0,0.125,6122304.0,9.30197813090661e-05,1
Passive_Cu_Liner_detector_bay_side_port_band_01,27058,Co-58,0.0,0.125,6122304.0,9.258359726493684e-05,1
Cu_SubstrateSupport_SolidDisk_L0_deepest,27058,Co-58,0.0,0.125,6122304.0,9.258359726493684e-05,1
DR_MixingChamber_Cu,27056,Co-56,0.0,0.125,6672672.0,8.54506863478992e-05,1
NbTi_Bundle_Still_4K,40088,Zr-88,0.0,0.125,7205760.000000001,7.958845617113286e-05,1
NbTi_Bundle_Still_4K,21046,Sc-46,0.0,0.125,7239456.000000001,7.91678426868584e-05,1
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0.0,1.125,82107965.967552,6.658120099668383e-05,9
W_Side_Aperture_Sleeve_collimator_ZP_panel,73182,Ta-182,0.0,0.125,9886752.0,5.9200859759268725e-05,1
CsI_Side_Segment_04_below_side_port,50113,Sn-113,0.0,0.125,9943776.0,5.865418662459786e-05,1
W_Side_Aperture_Sleeve_collimator_YP_panel,74181,W-181,0.0,0.125,10471680.0,5.5771188291970854e-05,1
CsI_Bottom_Quadrant_03,50123,Sn-123,0.0,0.125,11162879.999999998,5.270219827713549e-05,1
CsI_TopAnnulus_Segment_02,50123,Sn-123,0.0,0.125,11162879.999999998,5.270219827713549e-05,1
Passive_W_Bottom_Plate_detector_bay,73179,Ta-179,0.0,0.625,57433605.46560001,5.269169465413799e-05,5
CsI_Side_Segment_07,50123,Sn-123,0.0,0.125,11162879.999999998,5.245506957337469e-05,1
Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0.0,0.875,82107965.967552,5.172093696996198e-05,7
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,27057,Co-57,0.0,0.25,23478336.0,5.105329727212712e-05,2
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,11022,Na-22,0.0,0.625,82107965.967552,3.695733531776163e-05,5
ColdPlate_60K,11022,Na-22,0.0,0.625,82107965.967552,3.6942888411206925e-05,5
W_Side_Aperture_Sleeve_collimator_ZP_panel,73179,Ta-179,0.0,0.375,57433605.46560001,3.173406150395077e-05,3
ColdPlate_4K,27060,Co-60,0.0,1.0,166346024.445504,2.926763392252956e-05,8
TES_L4,71173,Lu-173,0.0,0.25,43232988.729600005,2.7901768945597306e-05,2
ColdPlate_Still_0p7K,27060,Co-60,0.0,0.875,166346024.445504,2.5593334445767335e-05,7
DR_Capillary_CuNi_Still_4K,27057,Co-57,0.0,0.125,23478336.0,2.54900384419053e-05,1
ColdPlate_CP_100mK_intercept,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
DR_Continuous_HEX_CuNi_CP_to_Still,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
DR_Continuous_HEX_CuNi_MXC_to_CP,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
Passive_Cu_Liner_detector_bay_side_port_band_00,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
DR_MixingChamber_Cu,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
DR_Capillary_CuNi_MXC_CP,27057,Co-57,0.0,0.125,23478336.0,2.5466658796866184e-05,1
ColdPlate_4K,25054,Mn-54,0.0,0.125,26967168.0,2.2246973513749964e-05,1
DR_Capillary_CuNi_Still_4K,25054,Mn-54,0.0,0.125,26967168.0,2.2226568430990615e-05,1
DR_Still_Pot_Cu,25054,Mn-54,0.0,0.125,26967168.0,2.2226568430990615e-05,1
Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11022,Na-22,0.0,0.375,82107965.967552,2.214540247830053e-05,3
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11022,Na-22,0.0,0.375,82107965.967552,2.214540247830053e-05,3
Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,26055,Fe-55,0.0,0.375,86371306.68096001,2.10579670111815e-05,3
TES_L1,73179,Ta-179,0.0,0.25,57433605.46560001,2.1056837076410533e-05,2
ColdPlate_4K,23049,V-49,0.0,0.125,28512000.0,2.104116991312148e-05,1
DR_Still_PumpLine_SS_to_300K_top,26055,Fe-55,0.0,0.25,86371306.68096001,1.4045088757185234e-05,2
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,26055,Fe-55,0.0,0.25,86371306.68096001,1.4038644674120997e-05,2
CsI_Side_Segment_02,51125,Sb-125,0.0,0.25,87051674.00724481,1.3962301013888526e-05,2
Passive_W_Bottom_Plate_detector_bay,71173,Lu-173,0.0,0.125,43232988.729600005,1.3950884472798653e-05,1
Passive_W_Bottom_Plate_detector_bay,71174,Lu-174,0.0,0.25,104453425.32480001,1.1618828334413969e-05,2
ColdPlate_CP_100mK_intercept,27060,Co-60,0.0,0.375,166346024.445504,1.09611946371139e-05,3
DR_Still_Pot_Cu,27060,Co-60,0.0,0.375,166346024.445504,1.09611946371139e-05,3
W_Side_Aperture_Sleeve_collimator_YP_panel,73179,Ta-179,0.0,0.125,57433605.46560001,1.0578020501316922e-05,1
W_Side_Aperture_Sleeve_collimator_ZM_panel,73179,Ta-179,0.0,0.125,57433605.46560001,1.0578020501316922e-05,1
TES_L2,73179,Ta-179,0.0,0.125,57433605.46560001,1.0528418538205267e-05,1
Passive_W_Liner_detector_bay_above_side_port,73179,Ta-179,0.0,0.125,57433605.46560001,1.0528418538205267e-05,1
ActiveShield_Al_Backplane_detector_bay_below_side_port,11022,Na-22,0.0,0.125,82107965.967552,7.388577682241387e-06,1
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01,11022,Na-22,0.0,0.125,82107965.967552,7.388577682241387e-06,1
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_00,11022,Na-22,0.0,0.125,82107965.967552,7.381800826100176e-06,1
DR_MixingChamber_Cu,27060,Co-60,0.0,0.25,166346024.445504,7.307463091409266e-06,2
DR_Still_Heater_SS_ring,26055,Fe-55,0.0,0.125,86371306.68096001,7.019322337060498e-06,1
ColdPlate_4K,26055,Fe-55,0.0,0.125,86371306.68096001,7.019322337060498e-06,1
DR_4K_Condenser_Cu,26055,Fe-55,0.0,0.125,86371306.68096001,7.019322337060498e-06,1
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,26055,Fe-55,0.0,0.125,86371306.68096001,7.019322337060498e-06,1
CsI_TopAnnulus_Segment_03,51125,Sb-125,0.0,0.125,87051674.00724481,6.997556816377794e-06,1
CsI_Side_Segment_05,51125,Sb-125,0.0,0.125,87051674.00724481,6.997556816377794e-06,1
CsI_Side_Segment_01,51125,Sb-125,0.0,0.125,87051674.00724481,6.997556816377794e-06,1
CsI_Bottom_Quadrant_00,51125,Sb-125,0.0,0.125,87051674.00724481,6.997556816377794e-06,1
CsI_TopAnnulus_Segment_00,51125,Sb-125,0.0,0.125,87051674.00724481,6.997556816377794e-06,1
CsI_Bottom_Quadrant_01,51125,Sb-125,0.0,0.125,87051674.00724481,6.997556816377794e-06,1
CsI_Side_Segment_03_above_side_port,51125,Sb-125,0.0,0.125,87051674.00724481,6.964744197510732e-06,1
Passive_W_Liner_detector_bay_above_side_port,71174,Lu-174,0.0,0.125,104453425.32480001,5.809414167206984e-06,1
CsI_Side_Segment_05,56133,Ba-133,0.0,0.375,331978862.3616,5.503136432145467e-06,3
CsI_TopAnnulus_Segment_02,56133,Ba-133,0.0,0.25,331978862.3616,3.6698796346877753e-06,2
CsI_Side_Segment_04_below_side_port,56133,Ba-133,0.0,0.25,331978862.3616,3.6698796346877753e-06,2
CsI_Bottom_Quadrant_01,56133,Ba-133,0.0,0.25,331978862.3616,3.6698796346877753e-06,2
CsI_Side_Segment_02,56133,Ba-133,0.0,0.25,331978862.3616,3.6698796346877753e-06,2
Passive_Cu_Liner_detector_bay_side_port_band_00,27060,Co-60,0.0,0.125,166346024.445504,3.653731545704633e-06,1
ColdPlate_4K,28063,Ni-63,0.0,2.125,3158848300.608,3.280374144364869e-06,17
ColdPlate_Still_0p7K,28063,Ni-63,0.0,2.0,3158848300.608,3.087297744058562e-06,16
DR_Continuous_HEX_CuNi_CP_to_Still,28063,Ni-63,0.0,1.5,3158848300.608,2.3147917110604425e-06,12
DR_Capillary_CuNi_4K_60K,28063,Ni-63,0.0,1.375,3158848300.608,2.1218924018054053e-06,11
CsI_TopAnnulus_Segment_00,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_Bottom_Quadrant_00,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_TopAnnulus_Segment_03,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_TopAnnulus_Segment_05,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_Bottom_Quadrant_03,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_Side_Segment_03_side_port_band_00,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_Side_Segment_04_side_port_band_00,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_Side_Segment_06,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_TopAnnulus_Segment_07,56133,Ba-133,0.0,0.125,331978862.3616,1.8349398173438877e-06,1
CsI_Bottom_Quadrant_02,56133,Ba-133,0.0,0.125,331978862.3616,1.8332567974576913e-06,1
ColdPlate_CP_100mK_intercept,28063,Ni-63,0.0,1.0,3158848300.608,1.5444574521208072e-06,8
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,28063,Ni-63,0.0,1.0,3158848300.608,1.5431944740402946e-06,8
Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,28063,Ni-63,0.0,1.0,3158848300.608,1.5431944740402946e-06,8
Passive_Cu_Liner_detector_bay_above_side_port,28063,Ni-63,0.0,0.875,3158848300.608,1.3504722558365281e-06,7
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,28063,Ni-63,0.0,0.875,3158848300.608,1.350295164785258e-06,7
DR_Capillary_CuNi_Still_4K,28063,Ni-63,0.0,0.75,3158848300.608,1.1573958555302213e-06,6
ColdPlate_MXC_50mK_SD_anchor,28063,Ni-63,0.0,0.625,3158848300.608,9.644965462751843e-07,5
Passive_Cu_Liner_detector_bay_below_side_port,28063,Ni-63,0.0,0.5,3158848300.608,7.715972370201473e-07,4
DR_Continuous_HEX_CuNi_MXC_to_CP,28063,Ni-63,0.0,0.5,3158848300.608,7.715972370201473e-07,4
DR_Still_Pot_Cu,28063,Ni-63,0.0,0.375,3158848300.608,5.786979277651106e-07,3
Passive_Cu_Liner_detector_bay_side_port_band_00,28063,Ni-63,0.0,0.25,3158848300.608,3.8670741448804613e-07,2
DR_MixingChamber_Cu,28063,Ni-63,0.0,0.25,3158848300.608,3.8597570956134373e-07,2
NbTi_Bundle_4K_60K,41094,Nb-94,0.0,37.75,640605599424.0,2.87300976279577e-07,302
NbTi_Bundle_Still_4K,41094,Nb-94,0.0,31.5,640605599424.0,2.3973458947832254e-07,252
DR_Still_PumpLine_SS_to_300K_top,28063,Ni-63,0.0,0.125,3158848300.608,1.9289930925503682e-07,1
Cu_ColdFinger_OffAxis_YP_ZP_from_Disk_to_Stem,28063,Ni-63,0.0,0.125,3158848300.608,1.9289930925503682e-07,1
DR_4K_Condenser_Cu,28063,Ni-63,0.0,0.125,3158848300.608,1.9289930925503682e-07,1
Cu_SubstrateSupport_OpenRing_L5_ZM_panel,28063,Ni-63,0.0,0.125,3158848300.608,1.9289930925503682e-07,1
Cu_SubstrateSupport_SolidDisk_L0_deepest,28063,Ni-63,0.0,0.125,3158848300.608,1.9289930925503682e-07,1
NbTi_Bundle_4K_60K,41091,Nb-91,0.0,0.625,21458709734.4,1.4202285407817476e-07,5
NbTi_Bundle_bay_to_MXC,41094,Nb-94,0.0,16.5,640605599424.0,1.2557526115531183e-07,132
NbTi_Bundle_Still_4K,41091,Nb-91,0.0,0.5,21458709734.4,1.1359742565801127e-07,4
NbTi_Bundle_MXC_CP,41091,Nb-91,0.0,0.5,21458709734.4,1.1359742565801127e-07,4
Nb_SideEntry_Sample_Can_with_side_aperture_ZM_panel,41091,Nb-91,0.0,0.375,21458709734.4,8.519806924350846e-08,3
Nb_SideEntry_Sample_Can_with_side_aperture_YM_panel,41094,Nb-94,0.0,10.875,640605599424.0,8.27663863998238e-08,87
NbTi_Bundle_CP_Still,41094,Nb-94,0.0,9.875,640605599424.0,7.515489114598207e-08,79
NbTi_Bundle_bay_to_MXC,18039,Ar-39,0.0,0.125,8488813115.52,7.178789882623527e-08,1
Nb_SideEntry_Sample_Can_with_side_aperture_ZM_panel,41094,Nb-94,0.0,9.125,640605599424.0,6.944692472983154e-08,73
Nb_SideEntry_Sample_Can_with_side_aperture_YP_panel,41094,Nb-94,0.0,8.625,640605599424.0,6.564161378573117e-08,69
NbTi_Bundle_MXC_CP,41094,Nb-94,0.0,7.75,640605599424.0,5.898231963355555e-08,62
ActiveShield_Flex_Kapton_detector_bay_below_side_port,6014,C-14,0.0,1.625,179874478656.0,4.4044726080186154e-08,13
ActiveShield_Flex_Kapton_detector_bay_side_port_band_00,6014,C-14,0.0,1.25,179874478656.0,3.388055852322012e-08,10
ActiveShield_Flex_Kapton_detector_bay_above_side_port,6014,C-14,0.0,0.875,179874478656.0,2.3716390966254086e-08,7
DR_Capillary_CuNi_4K_60K,28059,Ni-59,0.0,6.875,3187249534080.0,1.0517492328179192e-08,55
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,28059,Ni-59,0.0,5.125,3187249534080.0,7.839510082618304e-09,41
DR_Continuous_HEX_CuNi_CP_to_Still,28059,Ni-59,0.0,4.875,3187249534080.0,7.457094956636922e-09,39
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,Al-26,0.0,32.0,22626315999360.0,6.8997725690505486e-09,256
ActiveShield_Flex_Kapton_detector_bay_side_port_band_01,6014,C-14,0.0,0.25,179874478656.0,6.776111704644024e-09,2
Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,28059,Ni-59,0.0,4.375,3187249534080.0,6.692264704674161e-09,35
DR_Capillary_CuNi_Still_4K,28059,Ni-59,0.0,3.625,3187249534080.0,5.5450193267300194e-09,29
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,28059,Ni-59,0.0,3.25,3187249534080.0,4.971396637757948e-09,26
Plate_300K_Top_Service_Lid,13026,Al-26,0.0,17.75,22626315999360.0,3.827324134480992e-09,142
DR_Continuous_HEX_CuNi_MXC_to_CP,28059,Ni-59,0.0,2.5,3187249534080.0,3.824151259813806e-09,20
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,6014,C-14,0.0,0.125,179874478656.0,3.388055852322012e-09,1
Window,13026,Al-26,0.0,13.75,22626315999360.0,2.964006149209464e-09,110
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0.0,10.875,22626315999360.0,2.3454939898480495e-09,87
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0.0,7.5,22626315999360.0,1.617303730221905e-09,60
ColdPlate_4K,28059,Ni-59,0.0,1.0,3187249534080.0,1.5315831839857362e-09,8
ColdPlate_Still_0p7K,28059,Ni-59,0.0,0.875,3187249534080.0,1.3386284788798438e-09,7
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0.0,5.75,22626315999360.0,1.2397243020205078e-09,46
DR_Capillary_CuNi_CP_Still,28059,Ni-59,0.0,0.75,3187249534080.0,1.1472453779441419e-09,6
ColdPlate_60K,13026,Al-26,0.0,5.125,22626315999360.0,1.1049736916464125e-09,41
ColdPlate_CP_100mK_intercept,28059,Ni-59,0.0,0.625,3187249534080.0,9.562133528984632e-10,5
DR_Still_PumpLine_SS_to_300K_top,28059,Ni-59,0.0,0.625,3187249534080.0,9.560378149534515e-10,5
Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0.0,3.875,22626315999360.0,8.358092801660717e-10,31
Passive_Cu_Liner_detector_bay_below_side_port,28059,Ni-59,0.0,0.5,3187249534080.0,7.648302519627612e-10,4
DR_Capillary_CuNi_MXC_CP,28059,Ni-59,0.0,0.5,3187249534080.0,7.648302519627612e-10,4
Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,Al-26,0.0,3.25,22626315999360.0,7.003439044350285e-10,26
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,13026,Al-26,0.0,2.875,22626315999360.0,6.199116052210734e-10,23
Passive_Cu_Liner_detector_bay_above_side_port,28059,Ni-59,0.0,0.375,3187249534080.0,5.737982269170826e-10,3
DR_Still_Pot_Cu,28059,Ni-59,0.0,0.25,3187249534080.0,3.8259066392639234e-10,2
DR_MixingChamber_Cu,28059,Ni-59,0.0,0.25,3187249534080.0,3.8259066392639234e-10,2
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,13026,Al-26,0.0,1.75,22626315999360.0,3.7740633846352863e-10,14
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,13026,Al-26,0.0,1.75,22626315999360.0,3.77200843171489e-10,14
ActiveShield_Al_Backplane_detector_bay_below_side_port,13026,Al-26,0.0,1.25,22626315999360.0,2.694676548440521e-10,10
ActiveShield_Al_Backplane_detector_bay_side_port_band_01,13026,Al-26,0.0,1.0,22626315999360.0,2.1557412387524171e-10,8
ActiveShield_Al_Backplane_detector_bay_above_side_port,13026,Al-26,0.0,1.0,22626315999360.0,2.1557412387524171e-10,8
Passive_Cu_Liner_detector_bay_side_port_band_00,28059,Ni-59,0.0,0.125,3187249534080.0,1.912075629906903e-10,1
NbTi_Bundle_bay_to_MXC,20041,Ca-41,0.0,0.125,3218806460160.0,1.8950679629655406e-10,1
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01,13026,Al-26,0.0,0.625,22626315999360.0,1.3469673676391144e-10,5
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_00,13026,Al-26,0.0,0.625,22626315999360.0,1.346720096585017e-10,5
NbTi_Bundle_Still_4K,40093,Zr-93,0.0,0.375,48282096902400.0,3.798553327771665e-11,3
G10_Support_Ring_4K_60K,13026,Al-26,0.0,0.125,22626315999360.0,2.6959129037110083e-11,1
ActiveShield_Al_Backplane_detector_bay_side_port_band_00,13026,Al-26,0.0,0.125,22626315999360.0,2.6934401931700342e-11,1
Al_50mK_Local_Can_side_entry_ZM_panel,13026,Al-26,0.0,0.125,22626315999360.0,2.6934401931700342e-11,1
NbTi_Bundle_4K_60K,40093,Zr-93,0.0,0.25,48282096902400.0,2.530386675766019e-11,2
DR_Capillary_CuNi_4K_60K,26060,Fe-60,0.0,0.125,47335389120000.0,1.2935299851971057e-11,1
Nb_SideEntry_Sample_Can_with_side_aperture_YP_panel,40093,Zr-93,0.0,0.125,48282096902400.0,1.2622200237603727e-11,1
ColdPlate_4K,25053,Mn-53,0.0,0.25,116760626496000.0,1.0438900835976953e-11,2
PreCool_FlexLink_Cu_remote_interface,25053,Mn-53,0.0,0.25,116760626496000.0,1.0438900835976953e-11,2
ColdPlate_MXC_50mK_SD_anchor,25053,Mn-53,0.0,0.125,116760626496000.0,5.224242130126499e-12,1
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,25053,Mn-53,0.0,0.125,116760626496000.0,5.2194504179884764e-12,1
ColdPlate_CP_100mK_intercept,25053,Mn-53,0.0,0.125,116760626496000.0,5.2194504179884764e-12,1
DR_Capillary_CuNi_CP_Still,25053,Mn-53,0.0,0.125,116760626496000.0,5.2194504179884764e-12,1
DR_MixingChamber_Cu,25053,Mn-53,0.0,0.125,116760626496000.0,5.2194504179884764e-12,1
CsI_Bottom_Quadrant_02,53129,I-129,0.0,0.375,495443739456000.0,3.6959798295706374e-12,3
CsI_Bottom_Quadrant_00,53129,I-129,0.0,0.375,495443739456000.0,3.690184707695431e-12,3
CsI_Bottom_Quadrant_03,46107,Pd-107,0.0,0.125,205120019520000.0,2.9710717949333487e-12,1
CsI_Side_Segment_06,53129,I-129,0.0,0.25,495443739456000.0,2.4659182603388277e-12,2
CsI_Side_Segment_07,53129,I-129,0.0,0.25,495443739456000.0,2.4659182603388277e-12,2
CsI_Side_Segment_02,53129,I-129,0.0,0.25,495443739456000.0,2.4601231384636198e-12,2
NbTi_Bundle_Still_4K,41092,Nb-92,0.0,0.5,1095025334976000.1,2.2266742485639226e-12,4
NbTi_Bundle_bay_to_MXC,41092,Nb-92,0.0,0.5,1095025334976000.1,2.2261633167161377e-12,4
NbTi_Bundle_4K_60K,41092,Nb-92,0.0,0.5,1095025334976000.1,2.2261633167161377e-12,4
NbTi_Bundle_CP_Still,41092,Nb-92,0.0,0.375,1095025334976000.1,1.6696224875371037e-12,3
Nb_SideEntry_Sample_Can_with_side_aperture_YM_panel,41092,Nb-92,0.0,0.375,1095025334976000.1,1.6696224875371037e-12,3
CsI_Bottom_Quadrant_01,53129,I-129,0.0,0.125,495443739456000.0,1.235856691107018e-12,1
CsI_Side_Segment_04_side_port_band_00,53129,I-129,0.0,0.125,495443739456000.0,1.235856691107018e-12,1
CsI_Bottom_Quadrant_03,53129,I-129,0.0,0.125,495443739456000.0,1.235856691107018e-12,1
CsI_Side_Segment_00,53129,I-129,0.0,0.125,495443739456000.0,1.235856691107018e-12,1
CsI_TopAnnulus_Segment_00,53129,I-129,0.0,0.125,495443739456000.0,1.2311908262377756e-12,1
CsI_TopAnnulus_Segment_05,53129,I-129,0.0,0.125,495443739456000.0,1.2300615692318099e-12,1
CsI_Side_Segment_01,53129,I-129,0.0,0.125,495443739456000.0,1.2300615692318099e-12,1
CsI_TopAnnulus_Segment_03,53129,I-129,0.0,0.125,495443739456000.0,1.2300615692318099e-12,1
Nb_SideEntry_Sample_Can_with_side_aperture_ZM_panel,41092,Nb-92,0.0,0.25,1095025334976000.1,1.1130816583580689e-12,2
NbTi_Bundle_MXC_CP,41092,Nb-92,0.0,0.125,1095025334976000.1,5.565408291790344e-13,1
CsI_Bottom_Quadrant_02,49115,In-115,0.0,0.25,1.391660440128e+22,1.506367567535693e-19,2
CsI_Bottom_Quadrant_00,49115,In-115,0.0,0.125,1.391660440128e+22,7.551345805458979e-20,1
CsI_Side_Segment_02,49115,In-115,0.0,0.125,1.391660440128e+22,7.531837837678465e-20,1
