production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,activity_day15_direct_Bq,half_life_s,half_life_bin,near_focal_plane_heuristic,beta_plus_relevant_heuristic,line_or_cascade_risk_status
n,CsI_Side_Segment_05,CsI_Side_Segment_05,55134,Cs-134,0,gs,0.05864673474937844094103368718,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_05,CsI_Side_Segment_05,56131,Ba-131,0,gs,0.0004035075611399623684269473015,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,45097,Rh-97,0,gs,0.0006787801777182261301859654053,1842,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,46103,Pd-103,0,gs,0.0003106734498258024708956029299,1468022.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,49111,In-111,0,gs,0.0006621142961919413180960759039,242334.72,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,50113,Sn-113,0,gs,0.00005863743625058480984991491491,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,51115,Sb-115,0,gs,0.0006787801777182261301859654053,1926,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,51116,Sb-116,0,gs,0.0006787801777182261301859654053,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,51117,Sb-117,0,gs,0.0006787801777182261301859654053,10692,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,51118,Sb-118,0,gs,0.002715120710872904520743861621,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,51119,Sb-119,0,gs,0.0006777937746644374846850222402,137484,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,51122,Sb-122,0,gs,0.001991561518949774678920006435,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,52119,Te-119,0,gs,0.0006787800575873949163437369971,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,52121,Te-121,0,gs,0.0002826032540998167293520160789,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,52127,Te-127,0,gs,0.001357560355432966452647276633,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53119,I-119,0,gs,0.0006787801777182261301859654053,1146,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53121,I-121,0,gs,0.0006787801777182261301859654053,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53122,I-122,0,gs,0.001357560355436452260371930811,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53123,I-123,0,gs,0.004072681040345114920877988585,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53124,I-124,0,gs,0.003112443112646414920674354531,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53125,I-125,0,gs,0.003379248101465038924649291251,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53126,I-126,0,gs,0.02512748432953370998845394917,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53128,I-128,0,gs,3.914525284901010092782462492,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,53131,I-131,0,gs,0.0004929786628520132959461211446,693351.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,54118,Xe-118,0,gs,0.0006787801777182261301859654053,228,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,54125,Xe-125,0,gs,0.001357559843892993970395681329,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,54127,Xe-127,0,gs,0.001013313907724296352710471067,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,54133,Xe-133,0,gs,0.001170385594664682456451160748,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55124,Cs-124,0,gs,0.0006787801777182261301859654053,30.9,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55125,Cs-125,0,gs,0.0006787801777182261301859654053,2661,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55126,Cs-126,0,gs,0.0006787801777182261301859654053,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55127,Cs-127,0,gs,0.001357560355436452260371930811,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55128,Cs-128,0,gs,0.0006787801777182261301859654053,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55129,Cs-129,0,gs,0.003392486887735971140981964131,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55130,Cs-130,0,gs,0.006787801777182261301859654053,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55131,Cs-131,0,gs,0.009826785068902201351994357982,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55132,Cs-132,0,gs,0.0211517723585197356015451752,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_06,CsI_Side_Segment_06,55134,Cs-134,0,gs,0.06783729419592182203605544549,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,50113,Sn-113,0,gs,0.00005863743625058480984991491491,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,51114,Sb-114,0,gs,0.0006787801777182261301859654053,209.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,51116,Sb-116,0,gs,0.001357560355436452260371930811,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,51117,Sb-117,0,gs,0.001357560355436452260371930811,10692,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,51118,Sb-118,0,gs,0.002036340533154678390557896216,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,51122,Sb-122,0,gs,0.0006638538396499248929733354783,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,52118,Te-118,0,gs,0.0005587876610683342259292670328,518400,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,52121,Te-121,0,gs,0.0002826032540998167293520160789,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,52127,Te-127,0,gs,0.00339390088858241613161819158,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53119,I-119,0,gs,0.0006787801777182261301859654053,1146,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53121,I-121,0,gs,0.0006787801777182261301859654053,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53122,I-122,0,gs,0.001357560355436452260371930811,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53123,I-123,0,gs,0.002715120693563409947251992389,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53124,I-124,0,gs,0.006847374847822112825483579968,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53125,I-125,0,gs,0.00218016006546131543525760726,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53126,I-126,0,gs,0.01575155734090172864947859501,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4.200970519898101519720939893,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,54122,Xe-122,0,gs,0.0006787774225562297426540712217,72360,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,54127,Xe-127,0,gs,0.0003377713025747654509034903557,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55127,Cs-127,0,gs,0.002036340533154678390557896216,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55128,Cs-128,0,gs,0.001357560355436452260371930811,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55129,Cs-129,0,gs,0.004070984265283165369178356959,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55130,Cs-130,0,gs,0.005430241421745809041487723242,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55131,Cs-131,0,gs,0.0071467527773834191650868058,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55132,Cs-132,0,gs,0.02277883177071356141704865021,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_Side_Segment_07,CsI_Side_Segment_07,55134,Cs-134,0,gs,0.07420284851430626698053462084,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,50111,Sn-111,0,gs,0.001357560355436452260371930811,2118,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,50113,Sn-113,0,gs,0.0001172748725011696196998298298,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,51116,Sb-116,0,gs,0.0006787801777182261301859654053,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,51119,Sb-119,0,gs,0.0006777937746644374846850222402,137484,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,51120,Sb-120,0,gs,0.0006787801777182261301859654053,953.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,52121,Te-121,0,gs,0.0005652065081996334587040321581,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53122,I-122,0,gs,0.0006787801777182261301859654053,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53123,I-123,0,gs,0.001357560346781704973625996195,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53124,I-124,0,gs,0.003112443112646414920674354531,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53125,I-125,0,gs,0.0004360320130922630870515214518,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53126,I-126,0,gs,0.003000296636362234028472113334,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,0.8851293517445668737624988885,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,54120,Xe-120,0,gs,0.0006787801777182261301859654053,2760,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,55130,Cs-130,0,gs,0.001357560355436452260371930811,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,55131,Cs-131,0,gs,0.0008933440971729273956358507257,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,55132,Cs-132,0,gs,0.00650823764877530326201390006,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,55134,Cs-134,0,gs,0.0183346549929525691612516978,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,51112,Sb-112,0,gs,0.0006787801777182261301859654053,53.5,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,51116,Sb-116,0,gs,0.0006787801777182261301859654053,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,51118,Sb-118,0,gs,0.0006787801777182261301859654053,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,52114,Te-114,0,gs,0.0006787801777182261301859654053,912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53118,I-118,0,gs,0.0006787801777182261301859654053,822,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53123,I-123,0,gs,0.002036340520172557460438994292,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53125,I-125,0,gs,0.0005450400163653288588144018147,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53126,I-126,0,gs,0.003750370795452792535590141668,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,0.9034564165429589792775199544,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,54133,Xe-133,0,gs,0.000585192797332341228225580374,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55125,Cs-125,0,gs,0.0006787801777182261301859654053,2661,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55127,Cs-127,0,gs,0.001357560355436452260371930811,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55130,Cs-130,0,gs,0.001357560355436452260371930811,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55131,Cs-131,0,gs,0.001340016145759391093453776088,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55132,Cs-132,0,gs,0.007050590786173245200515058399,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55134,Cs-134,0,gs,0.01695932354898045550901386137,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,56131,Ba-131,0,gs,0.0004035075611399623684269473015,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,51117,Sb-117,0,gs,0.0006787801777182261301859654053,10692,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,52121,Te-121,0,gs,0.0002826032540998167293520160789,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53123,I-123,0,gs,0.003393900866954262434064990486,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53124,I-124,0,gs,0.002489954490117131936539483625,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53125,I-125,0,gs,0.0003270240098191973152886410889,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53126,I-126,0,gs,0.004500444954543351042708170002,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,0.7867062259754240848855339047,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,54127,Xe-127,0,gs,0.0001688856512873827254517451778,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,54133,Xe-133,0,gs,0.000585192797332341228225580374,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55129,Cs-129,0,gs,0.002035492132641582684589178479,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55130,Cs-130,0,gs,0.0006787801777182261301859654053,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55131,Cs-131,0,gs,0.0008933440971729273956358507257,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55132,Cs-132,0,gs,0.004338825099183535508009266707,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55134,Cs-134,0,gs,0.01484986248288809200186528793,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,49111,In-111,0,gs,0.0006621142961919413180960759039,242334.72,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,50113,Sn-113,0,gs,0.00005863743625058480984991491491,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51114,Sb-114,0,gs,0.0006787801777182261301859654053,209.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51116,Sb-116,0,gs,0.001357560355436452260371930811,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51119,Sb-119,0,gs,0.0006777937746644374846850222402,137484,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51122,Sb-122,0,gs,0.0006638538396499248929733354783,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51124,Sb-124,0,gs,0.0001076676626019242535624080677,5201280,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,52127,Te-127,0,gs,0.0006787801777164832263236383161,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53121,I-121,0,gs,0.001357560355436452260371930811,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53123,I-123,0,gs,0.001357560346781704973625996195,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53124,I-124,0,gs,0.001244977245058565968269741813,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53125,I-125,0,gs,0.000218016006546131543525760726,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53126,I-126,0,gs,0.006000593272724468056944226667,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53128,I-128,0,gs,0.7324038117579659944706566723,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53129,I-129,0,gs,0.000000000001197159751882263338200187208,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54123,Xe-123,0,gs,0.0006787801777182261301859654053,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54133,Xe-133,0,gs,0.000585192797332341228225580374,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55128,Cs-128,0,gs,0.001357560355436452260371930811,218.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55130,Cs-130,0,gs,0.0006787801777182261301859654053,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
n,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55131,Cs-131,0,gs,0.0008933440971729273956358507257,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
