event_id,track_id,parent_id,E_keV,x_mm,y_mm,z_mm,ux,uy,uz,source_tag,creator_process
3486,1,0,511,-68.45601365,19.68147339,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3487,1,0,511,-82.65724968,8.838224788,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3488,2,1,511,4.217045195,-4.842869704,10000,0.007527740358,0.0009509175482,0.999971214,laue_bfull_diffracted,BFullLaueBraggProcess
3489,1,0,511,-63.97617921,-27.30019983,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3491,1,0,511,-39.59786565,-55.59032059,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3492,1,0,511,-29.27460156,-73.68295655,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3493,2,1,511,-2.487160891,-0.8397879765,10000,0.001408201332,0.007380230556,0.9999717742,laue_bfull_diffracted,BFullLaueBraggProcess
3499,2,1,511,7.214468828,9.034361303,10000,-0.007349462398,0.001887152635,0.9999712116,laue_bfull_diffracted,BFullLaueBraggProcess
3500,1,0,511,73.73731302,-3.340590345,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3502,2,1,511,6.414512357,1.204510307,10000,-0.006518893605,-0.00358425347,0.9999723282,laue_bfull_diffracted,BFullLaueBraggProcess
3503,2,1,511,-6.563670165,-0.6156058965,10000,-0.005440810523,-0.005109927393,0.9999721427,laue_bfull_diffracted,BFullLaueBraggProcess
3504,1,0,511,36.2683769,70.64382899,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3505,2,1,511,2.846761706,-8.394641513,10000,-0.002319968885,-0.007140892384,0.9999718123,laue_bfull_diffracted,BFullLaueBraggProcess
3506,1,0,511,1.007385413,78.0978776,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3508,2,1,511,-4.516507625,6.771614332,10000,0.003175295503,-0.006746782253,0.9999721988,laue_bfull_diffracted,BFullLaueBraggProcess
3509,1,0,511,-41.95234756,50.73660621,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3512,1,0,511,-80.19234457,18.17601287,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3513,2,1,511,-4.056773353,1.402866275,10000,0.007451531367,0.0009418490179,0.9999717934,laue_bfull_diffracted,BFullLaueBraggProcess
3516,1,0,511,-52.83077156,-63.33924387,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3517,1,0,511,-33.69111037,-74.63087755,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3518,2,1,511,4.02629961,-5.728037599,10000,0.001395444747,0.007310667501,0.9999723031,laue_bfull_diffracted,BFullLaueBraggProcess
3520,1,0,511,26.33578853,-62.77931171,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3521,1,0,511,47.07436307,-70.09647771,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3523,2,1,511,6.327026118,1.773448125,10000,-0.006507140264,0.003577129,0.9999724303,laue_bfull_diffracted,BFullLaueBraggProcess
3524,2,1,511,-7.115577933,-1.616107697,10000,-0.007146386194,0.001834466243,0.9999727816,laue_bfull_diffracted,BFullLaueBraggProcess
3526,1,0,511,73.86239396,25.0211342,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3527,2,1,511,2.862831092,-1.390275135,10000,-0.006523227554,-0.003586610862,0.9999722915,laue_bfull_diffracted,BFullLaueBraggProcess
3528,1,0,511,57.61396519,47.54575767,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3531,1,0,511,1.222976105,81.768448,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3532,1,0,511,-16.01091245,72.57392553,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3534,2,1,511,-0.6635053453,3.199252838,10000,0.004754194505,-0.005746729979,0.999972186,laue_bfull_diffracted,BFullLaueBraggProcess
3535,2,1,511,6.292607157,0.5028791573,10000,0.00633651379,-0.004604608397,0.9999693226,laue_bfull_diffracted,BFullLaueBraggProcess
3537,1,0,511,-79.25235965,7.045158367,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3539,2,1,511,4.693464558,-7.810126965,10000,0.00708813204,0.002806393093,0.9999709408,laue_bfull_diffracted,BFullLaueBraggProcess
3540,2,1,511,6.147274064,-7.733915522,10000,0.0059529415,0.00432484463,0.9999729287,laue_bfull_diffracted,BFullLaueBraggProcess
3543,1,0,511,-17.43979006,-74.78430123,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3544,1,0,511,10.80651314,-81.04981355,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3547,2,1,511,-2.924063039,-1.670892348,10000,-0.00541984523,0.005089349178,0.9999723615,laue_bfull_diffracted,BFullLaueBraggProcess
3548,1,0,511,72.37188134,-27.56502586,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3551,2,1,511,7.804861768,4.024689556,10000,-0.007250614589,-0.00186130636,0.9999719817,laue_bfull_diffracted,BFullLaueBraggProcess
3552,1,0,511,57.80430035,32.65639415,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3553,1,0,511,45.92165012,45.72872602,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3554,1,0,511,40.44722065,62.06273994,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3555,2,1,511,6.272990457,3.077727487,10000,-0.002287859454,-0.007044058944,0.9999725731,laue_bfull_diffracted,BFullLaueBraggProcess
3556,1,0,511,5.061723254,81.39284553,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3561,2,1,511,-1.145034781,5.34487452,10000,0.006879695948,-0.002723173412,0.9999726267,laue_bfull_diffracted,BFullLaueBraggProcess
3563,1,0,511,-69.30327022,-13.96767565,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3565,2,1,511,-8.565667427,-9.27254453,10000,0.005920633481,0.004301991988,0.9999732191,laue_bfull_diffracted,BFullLaueBraggProcess
3567,1,0,511,-29.81299483,-67.00176207,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3568,1,0,511,-14.64160033,-73.12563209,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3569,2,1,511,-7.413882632,6.337335186,10000,-0.0004688165709,0.007451388845,0.9999721281,laue_bfull_diffracted,BFullLaueBraggProcess
3571,1,0,511,31.95816366,-70.11888825,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3573,2,1,511,8.735520935,-9.300137948,10000,-0.00645496286,0.003549670987,0.9999728663,laue_bfull_diffracted,BFullLaueBraggProcess
3577,1,0,511,70.09934446,41.19763374,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3578,2,1,511,8.962124075,8.398514872,10000,-0.005335351816,-0.005009747227,0.9999732179,laue_bfull_diffracted,BFullLaueBraggProcess
3580,2,1,511,-8.106815788,-0.07572880081,10000,-0.002244696054,-0.006910658264,0.9999736017,laue_bfull_diffracted,BFullLaueBraggProcess
3581,2,1,511,-7.078797845,-7.659326112,10000,-0.0004676387692,-0.007431203926,0.9999722789,laue_bfull_diffracted,BFullLaueBraggProcess
3582,1,0,511,-22.08670942,81.45459417,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3583,2,1,511,-3.627536548,-6.21244441,10000,0.003076205544,-0.006538545879,0.9999738918,laue_bfull_diffracted,BFullLaueBraggProcess
3584,2,1,511,-6.629609282,-1.404036505,10000,0.004769527386,-0.005764312444,0.9999720118,laue_bfull_diffracted,BFullLaueBraggProcess
3585,1,0,511,-55.30446232,40.79351111,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3586,1,0,511,-64.48348049,23.94536151,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3587,1,0,511,-76.97446199,4.278581071,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3588,1,0,511,-79.95373814,-6.759800719,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3589,1,0,511,-61.72568653,-32.00084259,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3592,1,0,511,-23.09471878,-59.86039266,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3594,1,0,511,-1.396081309,-71.18774153,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3595,2,1,511,-3.741469577,-7.206035487,10000,-0.002333548948,0.007182115244,0.9999714855,laue_bfull_diffracted,BFullLaueBraggProcess
3598,1,0,511,71.91072164,-37.57211177,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3604,1,0,511,44.35814864,70.92969246,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3605,1,0,511,25.42415134,64.50076829,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3606,1,0,511,-1.879223491,76.49290674,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3608,1,0,511,-32.56126793,60.55708834,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3609,1,0,511,-38.70984768,62.7274582,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3610,2,1,511,3.224554007,-4.750246003,10000,0.005902800267,-0.004289014542,0.9999733803,laue_bfull_diffracted,BFullLaueBraggProcess
3615,2,1,511,6.158517929,4.502207988,10000,0.005856640371,0.004255558307,0.9999737947,laue_bfull_diffracted,BFullLaueBraggProcess
3616,2,1,511,-0.5899437797,-1.225763812,10000,0.00474862715,0.005739768391,0.9999722524,laue_bfull_diffracted,BFullLaueBraggProcess
3617,1,0,511,-24.78729963,-64.31516879,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3618,1,0,511,-10.54418724,-71.47532021,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3619,1,0,511,3.687340117,-75.46969737,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3620,2,1,511,6.350431128,-4.323972093,10000,-0.0023036786,0.007090402301,0.9999722092,laue_bfull_diffracted,BFullLaueBraggProcess
3621,1,0,511,30.85940762,-55.36156917,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3622,2,1,511,1.723875644,-8.040815632,10000,-0.005455897855,0.005122774803,0.9999719948,laue_bfull_diffracted,BFullLaueBraggProcess
3623,1,0,511,59.42649071,-37.96685821,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3624,2,1,511,-6.738742961,-6.414315053,10000,-0.007424883423,0.001906491218,0.9999706178,laue_bfull_diffracted,BFullLaueBraggProcess
3625,1,0,511,76.71895163,-1.388951859,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3626,1,0,511,72.60173781,10.81826965,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3627,2,1,511,1.059621856,-8.05754942,10000,-0.006705000884,-0.003686166533,0.9999707271,laue_bfull_diffracted,BFullLaueBraggProcess
3628,1,0,511,59.39994177,44.37007786,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3629,2,1,511,6.485588485,-0.2932128929,10000,-0.003915366449,-0.006169870755,0.9999733009,laue_bfull_diffracted,BFullLaueBraggProcess
3630,1,0,511,18.57002361,62.33710345,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3633,1,0,511,-33.65538398,61.01020266,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3634,1,0,511,-39.10019083,52.96563453,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3635,2,1,511,-1.131518937,-5.995464066,10000,0.006077906851,-0.00441545325,0.999971781,laue_bfull_diffracted,BFullLaueBraggProcess
3636,1,0,511,-63.31656926,22.87571745,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3637,1,0,511,-77.84242162,13.34390347,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3639,1,0,511,-74.91105768,-28.3460735,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3640,1,0,511,-68.1523871,-46.39674336,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3641,2,1,511,0.8537775902,0.2736919018,10000,0.004604513717,0.005565124068,0.9999739136,laue_bfull_diffracted,BFullLaueBraggProcess
3642,1,0,511,-27.74215478,-59.22335628,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3645,2,1,511,3.041198069,7.894391528,10000,-0.002296672438,0.007069602283,0.9999723726,laue_bfull_diffracted,BFullLaueBraggProcess
3647,2,1,511,-8.889908925,6.824307595,10000,-0.005580951637,0.005240867826,0.9999706927,laue_bfull_diffracted,BFullLaueBraggProcess
3648,1,0,511,57.94829129,-29.8644622,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3649,2,1,511,2.663706493,-6.019569364,10000,-0.007180304405,0.001843441814,0.9999725221,laue_bfull_diffracted,BFullLaueBraggProcess
3650,1,0,511,73.46933579,-0.2884376204,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3653,2,1,511,10.9798826,4.331727299,10000,-0.0051674579,-0.004853466217,0.9999748703,laue_bfull_diffracted,BFullLaueBraggProcess
3654,1,0,511,33.35619662,70.68653564,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3655,2,1,511,7.518737355,3.933400458,10000,-0.002291029996,-0.007053796407,0.9999724972,laue_bfull_diffracted,BFullLaueBraggProcess
3656,2,1,511,5.434622183,-6.900081794,10000,-0.0004595811853,-0.007298790477,0.9999732579,laue_bfull_diffracted,BFullLaueBraggProcess
3658,1,0,511,-22.9502969,61.47354118,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3659,2,1,511,6.783503746,-1.249497749,10000,0.00469810976,-0.005679558738,0.9999728348,laue_bfull_diffracted,BFullLaueBraggProcess
3660,1,0,511,-51.24819767,46.43308773,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3662,2,1,511,4.412623244,5.289162047,10000,0.00730460817,-0.0009222628089,0.9999728957,laue_bfull_diffracted,BFullLaueBraggProcess
3663,1,0,511,-81.02757394,-1.344387147,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3664,1,0,511,-61.13622009,-24.22620552,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3666,2,1,511,7.550479226,-4.945872347,10000,0.004788012055,0.0057865762,0.9999717948,laue_bfull_diffracted,BFullLaueBraggProcess
3668,1,0,511,-6.953426519,-70.71662309,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3669,1,0,511,-0.09543743349,-82.89587705,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3671,1,0,511,31.68950998,-54.98688828,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3672,2,1,511,9.143743124,6.457878717,10000,-0.003922818762,0.006181209827,0.9999732017,laue_bfull_diffracted,BFullLaueBraggProcess
3673,1,0,511,65.41833333,-43.45918426,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3674,1,0,511,79.78424436,-10.84477209,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3675,2,1,511,-1.259475248,-7.771262724,10000,-0.007426459559,2.572558136e-07,0.9999724235,laue_bfull_diffracted,BFullLaueBraggProcess
3676,1,0,511,67.97043696,10.51196127,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3677,1,0,511,73.84873229,37.11726973,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3679,1,0,511,41.12944625,58.09914051,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3681,1,0,511,-0.9764940746,71.63931336,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3682,1,0,511,-11.04514641,65.5863608,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3683,2,1,511,2.298582933,2.07804427,10000,0.003077688694,-0.006537848197,0.9999738918,laue_bfull_diffracted,BFullLaueBraggProcess
3684,1,0,511,-40.46826412,58.27836794,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3685,1,0,511,-60.94647536,44.39538976,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3686,1,0,511,-75.91199089,20.05786404,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3688,1,0,511,-73.24950174,-3.973495304,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3689,1,0,511,-76.27963866,-25.16199726,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3691,1,0,511,-51.9789736,-52.58711398,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3693,2,1,511,-0.7182178844,8.263551875,10000,0.001420317218,0.007447998373,0.9999712546,laue_bfull_diffracted,BFullLaueBraggProcess
3694,1,0,511,3.653585143,-82.69236731,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3695,2,1,511,5.472813821,-1.675798071,10000,-0.002317833889,0.007135368352,0.9999718567,laue_bfull_diffracted,BFullLaueBraggProcess
3696,2,1,511,1.448611985,8.051480433,10000,-0.003920380178,0.006177731991,0.9999732328,laue_bfull_diffracted,BFullLaueBraggProcess
3698,1,0,511,64.52648718,-38.90791732,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3700,1,0,511,74.93536782,-1.065244109,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3704,1,0,511,32.07498897,67.37851459,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3705,2,1,511,1.32425642,6.035599116,10000,-0.002325502459,-0.007154839782,0.9999716998,laue_bfull_diffracted,BFullLaueBraggProcess
3706,1,0,511,2.217915631,77.83626577,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3709,2,1,511,-0.07915812614,7.103596726,10000,0.004862499657,-0.005878012299,0.9999709021,laue_bfull_diffracted,BFullLaueBraggProcess
3710,2,1,511,-5.148106075,7.10545054,10000,0.005992152622,-0.004353753434,0.9999725691,laue_bfull_diffracted,BFullLaueBraggProcess
3711,1,0,511,-67.43649282,18.36321536,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3712,1,0,511,-65.74387204,13.70316078,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3713,1,0,511,-64.98563593,-15.81733907,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3714,1,0,511,-68.02019871,-20.17584393,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3715,1,0,511,-68.96103364,-37.32734207,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3716,1,0,511,-42.09820193,-48.32320982,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3717,2,1,511,4.725468929,-2.827265359,10000,0.003158078886,0.006711466298,0.999972491,laue_bfull_diffracted,BFullLaueBraggProcess
3718,2,1,511,-5.715244671,-2.736019991,10000,0.001375552266,0.007210226355,0.9999730599,laue_bfull_diffracted,BFullLaueBraggProcess
3719,1,0,511,-0.2475741667,-77.95126924,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3720,2,1,511,8.628253609,-3.827975775,10000,-0.002214850373,0.006818149557,0.9999743033,laue_bfull_diffracted,BFullLaueBraggProcess
3721,2,1,511,-6.244785292,-5.457049512,10000,-0.003978867731,0.006269233621,0.9999724323,laue_bfull_diffracted,BFullLaueBraggProcess
3724,1,0,511,64.4379271,-19.17044924,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3725,1,0,511,71.49032825,-8.617878879,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3727,2,1,511,4.549707661,9.155829875,10000,-0.006460954665,-0.003552058484,0.9999728191,laue_bfull_diffracted,BFullLaueBraggProcess
3728,1,0,511,45.94215678,49.46531543,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3729,1,0,511,31.12542149,62.31537077,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3730,1,0,511,20.11321983,75.35391078,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3731,2,1,511,-7.157414949,-3.253024777,10000,-0.0004638678533,-0.007361207411,0.9999727984,laue_bfull_diffracted,BFullLaueBraggProcess
3733,2,1,511,-3.577712258,5.38924573,10000,0.003191327832,-0.006782681258,0.9999719049,laue_bfull_diffracted,BFullLaueBraggProcess
3734,1,0,511,-38.93889948,58.35131762,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3735,2,1,511,-6.213267591,6.891448251,10000,0.006085612047,-0.004421711451,0.9999717065,laue_bfull_diffracted,BFullLaueBraggProcess
3736,2,1,511,-7.347911604,-3.151321628,10000,0.006956973538,-0.002753897973,0.9999720079,laue_bfull_diffracted,BFullLaueBraggProcess
3744,1,0,511,4.232463905,-81.91689579,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3745,2,1,511,-3.073649009,-4.429021057,10000,-0.002310743443,0.007110268856,0.9999720519,laue_bfull_diffracted,BFullLaueBraggProcess
3746,2,1,511,4.059597395,7.939930144,10000,-0.004006015413,0.006312381932,0.9999720524,laue_bfull_diffracted,BFullLaueBraggProcess
3747,2,1,511,6.081369957,8.248725853,10000,-0.005444534205,0.005112848276,0.9999721075,laue_bfull_diffracted,BFullLaueBraggProcess
3748,1,0,511,62.72206762,-31.8660803,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3753,2,1,511,-0.5219759935,-5.279460372,10000,-0.005458055838,-0.005125552698,0.9999719688,laue_bfull_diffracted,BFullLaueBraggProcess
3754,2,1,511,-0.01186166539,5.580805642,10000,-0.003915425231,-0.006168214228,0.9999733109,laue_bfull_diffracted,BFullLaueBraggProcess
3758,1,0,511,-34.93372381,69.30309232,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3759,1,0,511,-47.39525747,62.79553497,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3760,2,1,511,-4.070205202,3.892756916,10000,0.006214174362,-0.004514229317,0.9999705025,laue_bfull_diffracted,BFullLaueBraggProcess
3761,1,0,511,-60.1866059,22.86527004,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3762,2,1,511,5.890211417,-7.41312805,10000,0.007187506904,-0.000908055144,0.9999737572,laue_bfull_diffracted,BFullLaueBraggProcess
3763,2,1,511,1.075775634,1.695090258,10000,0.007656357206,0.0009676022179,0.9999702215,laue_bfull_diffracted,BFullLaueBraggProcess
3766,1,0,511,-55.14907381,-66.05292347,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3769,2,1,511,-6.511754204,-1.099238465,10000,-0.0004656054219,0.007399758528,0.999972513,laue_bfull_diffracted,BFullLaueBraggProcess
3770,2,1,511,7.273010347,8.112528225,10000,-0.002286632068,0.0070369855,0.9999726257,laue_bfull_diffracted,BFullLaueBraggProcess
3771,2,1,511,7.318009814,-0.09667994585,10000,-0.004011789716,0.006320529918,0.9999719778,laue_bfull_diffracted,BFullLaueBraggProcess
3772,1,0,511,45.29602976,-48.90708514,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3773,1,0,511,71.84110471,-27.16595753,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3774,1,0,511,69.49967869,-24.05145711,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3775,2,1,511,0.9577520108,-4.364287857,10000,-0.007318546394,7.157491471e-08,0.9999732191,laue_bfull_diffracted,BFullLaueBraggProcess
3777,2,1,511,-3.542793482,6.242430606,10000,-0.006398657244,-0.003518383879,0.9999733387,laue_bfull_diffracted,BFullLaueBraggProcess
3779,2,1,511,4.1233687,5.412383917,10000,-0.004091034745,-0.006446378577,0.9999708534,laue_bfull_diffracted,BFullLaueBraggProcess
3780,2,1,511,0.9394173996,-6.873668065,10000,-0.002254593418,-0.006940231491,0.9999733746,laue_bfull_diffracted,BFullLaueBraggProcess
3781,2,1,511,-4.43798966,-1.962519777,10000,-0.0004704153982,-0.007468034931,0.9999720032,laue_bfull_diffracted,BFullLaueBraggProcess
3783,1,0,511,-27.76340694,68.55211474,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3784,1,0,511,-41.07693762,62.59379823,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3787,1,0,511,-80.79213134,6.118078721,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3788,1,0,511,-72.0540568,-3.846351007,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3789,1,0,511,-69.57203482,-23.73948847,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3791,2,1,511,8.778022781,-1.931881606,10000,0.004750529441,0.005742146746,0.9999722297,laue_bfull_diffracted,BFullLaueBraggProcess
3794,1,0,511,13.08352995,-76.86115762,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3795,1,0,511,17.58088153,-69.13896281,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3796,1,0,511,46.32252631,-57.48646357,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3798,2,1,511,-6.076537231,-0.775173345,10000,-0.006441818043,0.003542052617,0.9999729781,laue_bfull_diffracted,BFullLaueBraggProcess
3799,1,0,511,79.34487634,-22.47273004,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3800,2,1,511,1.112063468,1.434771745,10000,-0.007392685728,-3.881942952e-07,0.9999726737,laue_bfull_diffracted,BFullLaueBraggProcess
3802,2,1,511,-7.714103771,-3.492524397,10000,-0.006453703076,-0.003548096464,0.99997288,laue_bfull_diffracted,BFullLaueBraggProcess
3805,1,0,511,27.06229647,71.57841868,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3806,1,0,511,4.25001438,69.78657137,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3807,1,0,511,-18.52682536,72.92922005,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3808,1,0,511,-29.57979376,67.82887105,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3809,1,0,511,-51.51727824,51.85635959,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3811,2,1,511,10.48965004,4.29979509,10000,0.007095182679,-0.002809399218,0.9999708824,laue_bfull_diffracted,BFullLaueBraggProcess
3813,2,1,511,-5.011862718,-7.279721435,10000,0.007601592031,0.0009601520794,0.9999706465,laue_bfull_diffracted,BFullLaueBraggProcess
3814,1,0,511,-68.44546071,-33.39994952,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3815,1,0,511,-51.79178832,-50.79569529,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3816,1,0,511,-56.28480066,-48.9856599,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3818,1,0,511,-6.359708674,-67.87367456,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3822,2,1,511,8.244659215,1.244320985,10000,-0.005446547984,0.005114766238,0.9999720868,laue_bfull_diffracted,BFullLaueBraggProcess
3825,2,1,511,-7.18227861,1.729452938,10000,-0.007365550528,-2.672072035e-07,0.999972874,laue_bfull_diffracted,BFullLaueBraggProcess
3826,1,0,511,76.6215289,19.96363651,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3827,2,1,511,2.466167838,8.761610984,10000,-0.00655166947,-0.003602483238,0.9999720485,laue_bfull_diffracted,BFullLaueBraggProcess
3828,2,1,511,4.502991078,0.3733830578,10000,-0.005359493728,-0.005033628432,0.9999729688,laue_bfull_diffracted,BFullLaueBraggProcess
3829,2,1,511,-0.009822825941,-1.866327867,10000,-0.003893301513,-0.006134897952,0.9999736023,laue_bfull_diffracted,BFullLaueBraggProcess
3830,1,0,511,17.14013482,67.52660371,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3831,1,0,511,8.870424563,66.15178993,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3833,1,0,511,-32.26430662,58.88520411,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3834,2,1,511,9.183476183,-4.759130455,10000,0.0047744924,-0.005770506318,0.9999719523,laue_bfull_diffracted,BFullLaueBraggProcess
3835,1,0,511,-61.42078632,41.27530489,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3836,1,0,511,-70.60675236,33.14472047,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3837,1,0,511,-74.37973856,5.655086836,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
3840,2,1,511,7.458038022,1.219435286,10000,0.006094977001,0.004428443026,0.9999716197,laue_bfull_diffracted,BFullLaueBraggProcess
3841,2,1,511,0.7550240854,-1.553493967,10000,0.004741288122,0.005732351417,0.9999723298,laue_bfull_diffracted,BFullLaueBraggProcess
