VN,ZA,nuclide,old_source_activity_Bq,new_groundstate_activity_Bq,scale,action,RP_yield,nubase_half_life_s,nubase_why,nubase_line,nubase_raw_value,nubase_raw_unit
CsI_Bottom_Quadrant_00,52121,Te-121,0.003127111266,0.0031087789621112496,0.9941376234072413,kept_rescaled,1.375,1668384.0,nubase_ground,2249,19.31,d
CsI_TopAnnulus_Segment_03,55131,Cs-131,0.003124988307,0.0031249883053903506,0.9999999994849103,kept_rescaled,0.875,837129.6,nubase_ground,2611,9.689,d
CsI_TopAnnulus_Segment_05,55131,Cs-131,0.003124988307,0.0031249883053903506,0.9999999994849103,kept_rescaled,0.875,837129.6,nubase_ground,2611,9.689,d
CsI_TopAnnulus_Segment_01,53124,I-124,0.003110734902,0.0031107349049463995,1.0000000009471715,kept_rescaled,0.625,360806.4,nubase_ground,2352,4.1760,d
CsI_Bottom_Quadrant_02,54133,Xe-133,0.002925135147,0.002924358124632718,0.9997343636009164,kept_rescaled,0.625,453375.36,nubase_ground,2668,5.2474,d
CsI_Side_Segment_01,52121,Te-121,0.0028427367,0.0028260715083663103,0.9941376239193416,kept_rescaled,1.25,1668384.0,nubase_ground,2249,19.31,d
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,10024,Ne-24,0.002726415146,0.002726415145781418,0.999999999919828,kept_rescaled,0.5,202.79999999999998,nubase_ground,222,3.38,m
W_Side_Aperture_Sleeve_collimator_ZM_panel,73180,Ta-180,0.002726415142,0.0027264151457812784,1.0000000013869048,kept_rescaled,0.5,29354.4,nubase_ground,4008,8.154,h
CsI_Side_Segment_01,53125,I-125,0.0027244973409999997,0.002724833137895161,1.0001232509535274,kept_rescaled,3.125,5131468.8,nubase_ground,2388,59.392,d
CsI_Side_Segment_01,50110,Sn-110,0.0027171448,0.0027171448093917822,1.0000000034564893,kept_rescaled,0.5,14954.4,nubase_ground,1960,4.154,h
CsI_TopAnnulus_Segment_06,55129,Cs-129,0.002716635318,0.0027166353174996475,0.9999999998158191,kept_rescaled,0.5,115416.00000000001,nubase_ground,2537,32.06,h
CsI_Side_Segment_01,56129,Ba-129,0.002716633316,0.0027166333110114176,0.9999999981636895,kept_rescaled,0.5,8028.0,nubase_ground,2539,2.23,h
CsI_TopAnnulus_Segment_00,54123,Xe-123,0.00271612182,0.002716121812631053,0.99999999728696,kept_rescaled,0.5,7488.0,nubase_ground,2321,2.08,h
CsI_Side_Segment_03_below_side_port,53123,I-123,0.0027161218,0.002716121795315176,0.9999999982751789,kept_rescaled,0.5,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Side_Segment_01,54125,Xe-125,0.00271612076,0.0027161207891669105,1.000000010738444,kept_rescaled,0.5,60732.0,nubase_ground,2389,16.87,h
CsI_Bottom_Quadrant_01,51117,Sb-117,0.002715499,0.0027154990010569645,1.000000000389234,kept_rescaled,0.5,10692.0,nubase_ground,2129,2.97,h
CsI_Bottom_Quadrant_03,52119,Te-119,0.00271549852,0.0027154985204666895,1.0000000001718614,kept_rescaled,0.5,57780.0,nubase_ground,2191,16.05,h
CsI_Side_Segment_01,51117,Sb-117,0.002714876184,0.002714876189482876,1.0000000020195676,kept_rescaled,0.5,10692.0,nubase_ground,2129,2.97,h
CsI_TopAnnulus_Segment_04,55130,Cs-130,0.002714876184,0.002714876189482876,1.0000000020195676,kept_rescaled,0.5,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Side_Segment_05,52119,Te-119,0.002714875708,0.0027148757090028263,1.000000000369382,kept_rescaled,0.5,57780.0,nubase_ground,2191,16.05,h
CsI_Bottom_Quadrant_00,52119,Te-119,0.002714875704,0.0027148757090028263,1.000000001842746,kept_rescaled,0.5,57780.0,nubase_ground,2191,16.05,h
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,F-18,0.00271425338,0.002714253377908788,0.9999999992295442,kept_rescaled,0.5,6584.04,nubase_ground,155,109.734,m
CsI_Bottom_Quadrant_02,51115,Sb-115,0.002714253378,0.002714253377908788,0.9999999999663951,kept_rescaled,0.5,1926.0,nubase_ground,2075,32.1,m
CsI_Side_Segment_04_below_side_port,55130,Cs-130,0.002714253378,0.002714253377908788,0.9999999999663951,kept_rescaled,0.5,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Bottom_Quadrant_03,53121,I-121,0.002714253376,0.002714253377908788,1.000000000703246,kept_rescaled,0.5,7632.0,nubase_ground,2251,2.12,h
CsI_Side_Segment_04_below_side_port,53123,I-123,0.00271425336,0.0027142533606048227,1.000000000222832,kept_rescaled,0.5,47603.520000000004,nubase_ground,2320,13.2232,h
ActiveShield_Al_Backplane_detector_bay_above_side_port,11024,Na-24,0.0027142532220000002,0.0027142532238538467,1.0000000006830043,kept_rescaled,0.5,53841.6,nubase_ground,223,14.9560,h
CsI_Side_Segment_07,54125,Xe-125,0.002714252324,0.002714252355148692,1.000000011475975,kept_rescaled,0.5,60732.0,nubase_ground,2389,16.87,h
CsI_Bottom_Quadrant_03,54122,Xe-122,0.00271424236,0.0027142423607812985,1.0000000002878515,kept_rescaled,0.5,72360.0,nubase_ground,2287,20.1,h
Passive_W_Bottom_Plate_detector_bay,74179,W-179,0.002713630568,0.002713630566334699,0.9999999993863199,kept_rescaled,0.5,2223.0,nubase_ground,3975,37.05,m
CsI_TopAnnulus_Segment_07,55130,Cs-130,0.002713630568,0.002713630566334699,0.9999999993863199,kept_rescaled,0.5,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Bottom_Quadrant_00,51118,Sb-118,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,216.0,nubase_ground,2158,3.6,m
CsI_Side_Segment_04_below_side_port,55128,Cs-128,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,218.4,nubase_ground,2503,3.640,m
CsI_Side_Segment_07,53122,I-122,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Bottom_Quadrant_00,51116,Sb-116,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,948.0,nubase_ground,2101,15.8,m
CsI_Bottom_Quadrant_02,51117,Sb-117,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,10692.0,nubase_ground,2129,2.97,h
CsI_TopAnnulus_Segment_03,55130,Cs-130,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,1752.6000000000001,nubase_ground,2576,29.21,m
Cu_SubstrateSupport_SolidDisk_L0_deepest,29062,Cu-62,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,580.32,nubase_ground,881,9.672,m
Passive_Cu_Liner_detector_bay_side_port_band_01,29062,Cu-62,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,580.32,nubase_ground,881,9.672,m
DR_Continuous_HEX_CuNi_CP_to_Still,29062,Cu-62,0.002713630564,0.002713630566334699,1.0000000008603598,kept_rescaled,0.5,580.32,nubase_ground,881,9.672,m
CsI_Bottom_Quadrant_01,53121,I-121,0.0027136305620000002,0.002713630566334699,1.0000000015973798,kept_rescaled,0.5,7632.0,nubase_ground,2251,2.12,h
DR_Still_Heater_SS_ring,25056,Mn-56,0.0027136305620000002,0.002713630566334699,1.0000000015973798,kept_rescaled,0.5,9284.039999999999,nubase_ground,754,2.5789,h
Cu_ColdFinger_Stem_YM_ZM_to_MXC,29064,Cu-64,0.00271363056,0.0027136305583788647,0.9999999994025955,kept_rescaled,0.5,45721.44,nubase_ground,914,12.7004,h
Cu_SubstrateSupport_OpenRing_L3_YM_panel,29064,Cu-64,0.00271363056,0.0027136305583788647,0.9999999994025955,kept_rescaled,0.5,45721.44,nubase_ground,914,12.7004,h
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01,11024,Na-24,0.002713630413,0.0027136304123151073,0.9999999997476102,kept_rescaled,0.5,53841.6,nubase_ground,223,14.9560,h
CsI_Side_Segment_03_above_side_port,55129,Cs-129,0.002712499984,0.002712499986489459,1.0000000009177727,kept_rescaled,0.5,115416.00000000001,nubase_ground,2537,32.06,h
Passive_W_Bottom_Plate_detector_bay,73177,Ta-177,0.002683863504,0.0026843755553175464,1.0001907888820663,kept_rescaled,0.5,202896.0,nubase_ground,3910,56.36,h
CsI_TopAnnulus_Segment_06,55131,Cs-131,0.002679381089,0.002679381088314119,0.9999999997440151,kept_rescaled,0.75,837129.6,nubase_ground,2611,9.689,d
CsI_Side_Segment_03_below_side_port,55131,Cs-131,0.002678971244,0.002678971246467209,1.000000000920954,kept_rescaled,0.75,837129.6,nubase_ground,2611,9.689,d
CsI_TopAnnulus_Segment_07,53126,I-126,0.0026238187309999997,0.0026238187309360664,0.9999999999756335,kept_rescaled,0.875,1117152.0,nubase_ground,2424,12.93,d
CsI_Side_Segment_00,53125,I-125,0.002505899275,0.0025062081321087283,1.0001232520045038,kept_rescaled,2.875,5131468.8,nubase_ground,2388,59.392,d
CsI_Side_Segment_05,53125,I-125,0.0025054992459999995,0.002505808052976571,1.0001232516741183,kept_rescaled,2.875,5131468.8,nubase_ground,2388,59.392,d
CsI_Side_Segment_03_above_side_port,53124,I-124,0.002489159084,0.002489159085478296,1.0000000005938936,kept_rescaled,0.5,360806.4,nubase_ground,2352,4.1760,d
CsI_TopAnnulus_Segment_07,53124,I-124,0.002488587924,0.0024885879239571196,0.9999999999827691,kept_rescaled,0.5,360806.4,nubase_ground,2352,4.1760,d
CsI_TopAnnulus_Segment_04,53124,I-124,0.0024885879220000002,0.0024885879239571196,1.0000000007864378,kept_rescaled,0.5,360806.4,nubase_ground,2352,4.1760,d
W_Side_Aperture_Sleeve_collimator_ZP_panel,74185,W-185,0.0024558928365000002,0.002455892837538752,1.000000000422963,kept_rescaled,3.5,6488639.999999999,nubase_ground,4151,75.1,d
CsI_Side_Segment_06,53125,I-125,0.0023967645109999997,0.0023970599163262766,1.000123251710763,kept_rescaled,2.75,5131468.8,nubase_ground,2388,59.392,d
CsI_Side_Segment_06,54133,Xe-133,0.002345620524,0.0023449974471783683,0.9997343658894281,kept_rescaled,0.5,453375.36,nubase_ground,2668,5.2474,d
CsI_Side_Segment_03_above_side_port,55131,Cs-131,0.002232134505,0.00223213450385025,0.99999999948491,kept_rescaled,0.625,837129.6,nubase_ground,2611,9.689,d
CsI_TopAnnulus_Segment_07,55131,Cs-131,0.002232134505,0.00223213450385025,0.99999999948491,kept_rescaled,0.625,837129.6,nubase_ground,2611,9.689,d
W_Side_Aperture_Sleeve_collimator_ZM_panel,73185,Ta-185,0.002044811358,0.0020448113593360636,1.0000000006533922,kept_rescaled,0.375,2964.0,nubase_ground,4148,49.4,m
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,10024,Ne-24,0.002044811358,0.0020448113593360636,1.0000000006533922,kept_rescaled,0.375,202.79999999999998,nubase_ground,222,3.38,m
W_Side_Aperture_Sleeve_collimator_ZP_panel,73184,Ta-184,0.002044811358,0.002044811359335349,1.0000000006530425,kept_rescaled,0.375,31319.999999999996,nubase_ground,4124,8.7,h
CsI_Bottom_Quadrant_01,52127,Te-127,0.002044811358,0.002044811359330813,1.0000000006508243,kept_rescaled,0.375,33660.0,nubase_ground,2458,9.35,h
ActiveShield_Al_Backplane_detector_bay_side_port_band_00,12027,Mg-27,0.0020416152149999997,0.0020416152144743837,0.9999999997425489,kept_rescaled,0.375,566.1,nubase_ground,263,9.435,m
G10_Support_Ring_4K_60K,13028,Al-28,0.0020416152149999997,0.0020416152144743837,0.9999999997425489,kept_rescaled,0.375,134.70000000000002,nubase_ground,276,2.245,m
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,15030,P-30,0.002040494293,0.002040494289336649,0.9999999982046748,kept_rescaled,0.375,150.0,nubase_ground,304,2.5000,m
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,15030,P-30,0.002040494293,0.002040494289336649,0.9999999982046748,kept_rescaled,0.375,150.0,nubase_ground,304,2.5000,m
CsI_Side_Segment_05,51118,Sb-118,0.00203935998,0.002039359979382196,0.9999999996970599,kept_rescaled,0.375,216.0,nubase_ground,2158,3.6,m
CsI_TopAnnulus_Segment_06,50111,Sn-111,0.002038737166,0.0020387371678081074,1.0000000008868761,kept_rescaled,0.375,2118.0,nubase_ground,1980,35.3,m
CsI_TopAnnulus_Segment_03,53121,I-121,0.002038737166,0.0020387371678081074,1.0000000008868761,kept_rescaled,0.375,7632.0,nubase_ground,2251,2.12,h
CsI_Side_Segment_05,52127,Te-127,0.002038419073,0.00203841906960747,0.9999999983357054,kept_rescaled,0.375,33660.0,nubase_ground,2458,9.35,h
CsI_TopAnnulus_Segment_03,52127,Te-127,0.002038419073,0.00203841906960747,0.9999999983357054,kept_rescaled,0.375,33660.0,nubase_ground,2458,9.35,h
ActiveShield_Al_Backplane_detector_bay_below_side_port,11024,Na-24,0.0020384189550000003,0.0020384189539166043,0.9999999994685116,kept_rescaled,0.375,53841.6,nubase_ground,223,14.9560,h
CsI_Side_Segment_05,54121,Xe-121,0.002037091363,0.0020370913594732897,0.9999999982687521,kept_rescaled,0.375,2406.0,nubase_ground,2253,40.1,m
CsI_Side_Segment_04_below_side_port,54123,Xe-123,0.002037091363,0.0020370913594732897,0.9999999982687521,kept_rescaled,0.375,7488.0,nubase_ground,2321,2.08,h
CsI_TopAnnulus_Segment_05,53122,I-122,0.002037091363,0.0020370913594732897,0.9999999982687521,kept_rescaled,0.375,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Side_Segment_05,56129,Ba-129,0.002037091359,0.0020370913594732897,1.0000000002323362,kept_rescaled,0.375,8028.0,nubase_ground,2539,2.23,h
Passive_W_Liner_detector_bay_below_side_port,75179,Re-179,0.002037091359,0.0020370913594732897,1.0000000002323362,kept_rescaled,0.375,1170.0,nubase_ground,3979,19.5,m
CsI_Bottom_Quadrant_02,56129,Ba-129,0.002037091359,0.0020370913594732897,1.0000000002323362,kept_rescaled,0.375,8028.0,nubase_ground,2539,2.23,h
CsI_TopAnnulus_Segment_03,54125,Xe-125,0.00203709057,0.0020370905918751826,1.000000010738444,kept_rescaled,0.375,60732.0,nubase_ground,2389,16.87,h
CsI_Side_Segment_04_below_side_port,54122,Xe-122,0.002037083087,0.002037083090939704,1.0000000019339927,kept_rescaled,0.375,72360.0,nubase_ground,2287,20.1,h
CsI_Side_Segment_02,55128,Cs-128,0.002036980049,0.002036980046279566,0.9999999986644768,kept_rescaled,0.375,218.4,nubase_ground,2503,3.640,m
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_00,11024,Na-24,0.00203697993,0.0020369799306651417,1.0000000003265332,kept_rescaled,0.375,53841.6,nubase_ground,223,14.9560,h
CsI_Bottom_Quadrant_00,49112,In-112,0.002036468549,0.0020364685478992013,0.9999999994594571,kept_rescaled,0.375,892.8000000000001,nubase_ground,1998,14.88,m
CsI_Side_Segment_04_above_side_port,55128,Cs-128,0.002036468549,0.0020364685478992013,0.9999999994594571,kept_rescaled,0.375,218.4,nubase_ground,2503,3.640,m
CsI_TopAnnulus_Segment_02,53122,I-122,0.002036468549,0.0020364685478992013,0.9999999994594571,kept_rescaled,0.375,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Bottom_Quadrant_00,55124,Cs-124,0.002036468549,0.0020364685478992013,0.9999999994594571,kept_rescaled,0.375,30.9,nubase_ground,2354,30.9,s
CsI_Side_Segment_00,55126,Cs-126,0.002036468549,0.0020364685478992013,0.9999999994594571,kept_rescaled,0.375,98.39999999999999,nubase_ground,2427,1.64,m
G10_Support_Ring_60K_Top,8015,O-15,0.002036468549,0.0020364685478992013,0.9999999994594571,kept_rescaled,0.375,122.266,nubase_ground,125,122.266,s
CsI_Side_Segment_03_above_side_port,53123,I-123,0.002036468535,0.002036468534916264,0.9999999999588818,kept_rescaled,0.375,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Bottom_Quadrant_00,51113,Sb-113,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,400.2,nubase_ground,2027,6.67,m
Passive_Cu_Liner_detector_bay_below_side_port,29061,Cu-61,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,12034.8,nubase_ground,861,3.343,h
CsI_Bottom_Quadrant_03,55126,Cs-126,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,98.39999999999999,nubase_ground,2427,1.64,m
CsI_Side_Segment_03_above_side_port,53122,I-122,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Side_Segment_04_side_port_band_00,55130,Cs-130,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Side_Segment_05,51116,Sb-116,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,948.0,nubase_ground,2101,15.8,m
CsI_Side_Segment_05,55127,Cs-127,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,22500.0,nubase_ground,2463,6.25,h
CsI_Side_Segment_06,53121,I-121,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,7632.0,nubase_ground,2251,2.12,h
CsI_Bottom_Quadrant_00,54123,Xe-123,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,7488.0,nubase_ground,2321,2.08,h
CsI_Side_Segment_06,51116,Sb-116,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,948.0,nubase_ground,2101,15.8,m
CsI_TopAnnulus_Segment_00,55130,Cs-130,0.002035845735,0.0020358457363251125,1.0000000006508905,kept_rescaled,0.375,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_TopAnnulus_Segment_02,53123,I-123,0.0020358457210000003,0.002035845723346146,1.0000000011524184,kept_rescaled,0.375,47603.520000000004,nubase_ground,2320,13.2232,h
Passive_W_Bottom_Plate_detector_bay,75181,Re-181,0.002035838444,0.002035838442151416,0.9999999990919791,kept_rescaled,0.375,71640.0,nubase_ground,4042,19.9,h
CsI_TopAnnulus_Segment_05,55129,Cs-129,0.002035620091,0.002035620094051325,1.0000000014989658,kept_rescaled,0.375,115416.00000000001,nubase_ground,2537,32.06,h
CsI_Bottom_Quadrant_00,55127,Cs-127,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,22500.0,nubase_ground,2463,6.25,h
CsI_TopAnnulus_Segment_06,55130,Cs-130,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,1752.6000000000001,nubase_ground,2576,29.21,m
Al_50mK_Local_Can_side_entry_ZM_panel,13028,Al-28,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,134.70000000000002,nubase_ground,276,2.245,m
CsI_Bottom_Quadrant_01,53120,I-120,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,4900.2,nubase_ground,2220,81.67,m
CsI_Side_Segment_05,55128,Cs-128,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,218.4,nubase_ground,2503,3.640,m
CsI_Side_Segment_01,53122,I-122,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Bottom_Quadrant_00,51120,Sb-120,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Bottom_Quadrant_02,53120,I-120,0.0020352229260000004,0.0020352229247510246,0.9999999993863199,kept_rescaled,0.375,4900.2,nubase_ground,2220,81.67,m
CsI_Bottom_Quadrant_02,52127,Te-127,0.0020352229260000004,0.0020352229247457988,0.9999999993837522,kept_rescaled,0.375,33660.0,nubase_ground,2458,9.35,h
CsI_Side_Segment_04_above_side_port,51120,Sb-120,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Side_Segment_04_above_side_port,54123,Xe-123,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,7488.0,nubase_ground,2321,2.08,h
CsI_Side_Segment_05,53121,I-121,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,7632.0,nubase_ground,2251,2.12,h
ColdPlate_CP_100mK_intercept,29061,Cu-61,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,12034.8,nubase_ground,861,3.343,h
CsI_Bottom_Quadrant_03,53120,I-120,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,4900.2,nubase_ground,2220,81.67,m
CsI_Side_Segment_02,53119,I-119,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,1146.0,nubase_ground,2193,19.1,m
CsI_Side_Segment_02,53120,I-120,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,4900.2,nubase_ground,2220,81.67,m
CsI_Side_Segment_03_below_side_port,49114,In-114,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,71.9,nubase_ground,2045,71.9,s
CsI_Side_Segment_04_above_side_port,55130,Cs-130,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Side_Segment_04_below_side_port,55126,Cs-126,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,98.39999999999999,nubase_ground,2427,1.64,m
CsI_Side_Segment_06,51118,Sb-118,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,216.0,nubase_ground,2158,3.6,m
CsI_TopAnnulus_Segment_01,55128,Cs-128,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,218.4,nubase_ground,2503,3.640,m
CsI_TopAnnulus_Segment_02,53121,I-121,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,7632.0,nubase_ground,2251,2.12,h
CsI_TopAnnulus_Segment_02,55130,Cs-130,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_TopAnnulus_Segment_07,53122,I-122,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,217.79999999999998,nubase_ground,2282,3.63,m
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,F-18,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,6584.04,nubase_ground,155,109.734,m
Passive_W_Liner_detector_bay_below_side_port,74177,W-177,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,7944.0,nubase_ground,3915,132.4,m
DR_Continuous_HEX_CuNi_MXC_to_CP,29062,Cu-62,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,580.32,nubase_ground,881,9.672,m
DR_4K_Condenser_Cu,29062,Cu-62,0.002035222922,0.0020352229247510246,1.0000000013517067,kept_rescaled,0.375,580.32,nubase_ground,881,9.672,m
Passive_W_Liner_detector_bay_above_side_port,73176,Ta-176,0.002035222922,0.0020352229247509426,1.0000000013516666,kept_rescaled,0.375,29124.0,nubase_ground,3880,8.09,h
CsI_TopAnnulus_Segment_04,53130,I-130,0.00203522292,0.002035222921277679,1.0000000006277834,kept_rescaled,0.375,44496.0,nubase_ground,2570,12.36,h
CsI_Bottom_Quadrant_02,53130,I-130,0.00203522292,0.002035222921277679,1.0000000006277834,kept_rescaled,0.375,44496.0,nubase_ground,2570,12.36,h
Cu_ColdFinger_Stem_YM_ZP_to_MXC,29064,Cu-64,0.00203522292,0.0020352229187841487,0.9999999994025955,kept_rescaled,0.375,45721.44,nubase_ground,914,12.7004,h
Cu_SubstrateSupport_OpenRing_L2_ZM_panel,29064,Cu-64,0.00203522292,0.0020352229187841487,0.9999999994025955,kept_rescaled,0.375,45721.44,nubase_ground,914,12.7004,h
Cu_SubstrateSupport_OpenRing_L1_ZM_panel,29064,Cu-64,0.00203522292,0.0020352229187841487,0.9999999994025955,kept_rescaled,0.375,45721.44,nubase_ground,914,12.7004,h
CsI_Side_Segment_04_above_side_port,53123,I-123,0.002035222911,0.0020352229117760285,1.000000000381299,kept_rescaled,0.375,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Side_Segment_07,53123,I-123,0.002035222907,0.0020352229117760285,1.0000000023466857,kept_rescaled,0.375,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Side_Segment_00,52119,Te-119,0.002035222562,0.002035222564556326,1.0000000012560424,kept_rescaled,0.375,57780.0,nubase_ground,2191,16.05,h
CsI_Side_Segment_02,54122,Xe-122,0.002035214668,0.002035214663801397,0.9999999979370221,kept_rescaled,0.375,72360.0,nubase_ground,2287,20.1,h
CsI_Side_Segment_03_below_side_port,55129,Cs-129,0.002034997544,0.0020349975419592095,0.9999999989971532,kept_rescaled,0.375,115416.00000000001,nubase_ground,2537,32.06,h
CsI_TopAnnulus_Segment_03,55129,Cs-129,0.002034997544,0.0020349975419592095,0.9999999989971532,kept_rescaled,0.375,115416.00000000001,nubase_ground,2537,32.06,h
CsI_Bottom_Quadrant_03,55129,Cs-129,0.002034374991,0.0020343749898670944,0.9999999994431185,kept_rescaled,0.375,115416.00000000001,nubase_ground,2537,32.06,h
CsI_TopAnnulus_Segment_07,55129,Cs-129,0.002034374987,0.0020343749898670944,1.0000000014093242,kept_rescaled,0.375,115416.00000000001,nubase_ground,2537,32.06,h
CsI_Bottom_Quadrant_02,54127,Xe-127,0.002024294991,0.002027085563944833,1.0013785406560012,kept_rescaled,1.5,3139948.8,nubase_ground,2461,36.342,d
W_Side_Aperture_Sleeve_collimator_YP_panel,74185,W-185,0.002017340545,0.002017340545121118,1.0000000000600384,kept_rescaled,2.875,6488639.999999999,nubase_ground,4151,75.1,d
CsI_Bottom_Quadrant_00,51122,Sb-122,0.0019904684860000002,0.001990468486692285,1.0000000003478,kept_rescaled,0.375,235336.32,nubase_ground,2277,2.7238,d
CsI_Side_Segment_01,51122,Sb-122,0.0019904684860000002,0.001990468486692285,1.0000000003478,kept_rescaled,0.375,235336.32,nubase_ground,2277,2.7238,d
CsI_Bottom_Quadrant_02,52121,Te-121,0.00198905697,0.00197739636845849,0.9941376231463547,kept_rescaled,0.875,1668384.0,nubase_ground,2249,19.31,d
NbTi_Bundle_Still_4K,39087,Y-87,0.001949933971,0.0019499339729029553,1.0000000009759076,kept_rescaled,0.375,287280.0,nubase_ground,1394,79.8,h
NbTi_Bundle_CP_Still,21047,Sc-47,0.0019439389520000002,0.0019439389545488172,1.000000001311161,kept_rescaled,0.375,289370.88,nubase_ground,591,3.3492,d
CsI_Side_Segment_03_below_side_port,53124,I-124,0.0018681544330000001,0.0018681544275313674,0.9999999970727085,kept_rescaled,0.375,360806.4,nubase_ground,2352,4.1760,d
CsI_TopAnnulus_Segment_03,53124,I-124,0.0018675832650000002,0.0018675832660101914,1.0000000005409082,kept_rescaled,0.375,360806.4,nubase_ground,2352,4.1760,d
CsI_TopAnnulus_Segment_02,53124,I-124,0.001866440941,0.00186644094296784,1.0000000010543275,kept_rescaled,0.375,360806.4,nubase_ground,2352,4.1760,d
CsI_TopAnnulus_Segment_06,53124,I-124,0.001866440941,0.00186644094296784,1.0000000010543275,kept_rescaled,0.375,360806.4,nubase_ground,2352,4.1760,d
W_Side_Aperture_Sleeve_collimator_ZM_panel,74185,W-185,0.0018419196270000001,0.0018419196281540642,1.000000000626555,kept_rescaled,2.625,6488639.999999999,nubase_ground,4151,75.1,d
