source_family,local_id,source_file,tes_energy_keV,init_energy_keV,theta_local_deg,phi_local_deg,theta_from_global_plus_z_deg,entry_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,xz_init_quadrant,first_recorded_volume,first_recorded_material,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,side_compton_class
n,370386,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99897999999996,4.173,113.77425789452232,164.75723790232018,70.16706506383107,top,top,top_phi05_225deg,235.7453396978903,right_lower,CsI_TopAnnulus_Segment_04,csi_active,56.87048,-33.01415,-8.54426,-0.9094,0.2406,0.33928,veto
n,585146,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99895559999993,0.0,54.27229738993553,121.66801828807532,44.41680177098529,side_wall,side,side_phi07_315deg,295.01119194117376,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,7.10254,-50.22456,-31.33658,0.11154,0.69093,0.71427,veto
n,745296,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99894280000007,1.076,81.4014238897099,230.15498274505666,56.38012658573708,side_wall,side,side_phi01_045deg,26.775495945017994,right_lower,CsI_Side_Segment_00,csi_active,23.20765,37.28393,-41.18614,-0.34224,-0.75915,0.55368,veto
n,748880,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.998966,6.622,76.95455294467665,188.61574886296893,32.786462333939554,side_wall,side,side_phi00_000deg,17.80463915473385,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,27.60636,12.85398,-50.30934,-0.52147,-0.14594,0.84069,keep
n,821539,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.9989,0.547,115.289835021981,158.2891200000182,73.0277054604211,top,top,top_phi06_270deg,290.9060934802841,right_lower,ColdPlate_CP_100mK_intercept,other,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,single
n,887540,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.9989,10.936,75.16043157087718,274.99385165706485,83.01556682827324,side_wall,side,side_phi03_135deg,152.22353713123505,left_upper,CsI_Bottom_Quadrant_01,csi_active,-36.40783,51.9398,3.31397,0.2406,-0.96298,0.1216,single
p,215891,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_p_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.998912,141846.916,143.7484105937436,197.83489306577877,99.91518967835043,top,top,top_phi01_045deg,38.975794654865474,right_lower,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,62.86741,23.51224,-0.05953,-0.96827,-0.18111,-0.17219,keep
activation,11555,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998946,2000.0,140.0052166249785,282.635618219364,129.8762739109177,bottom,bottom,bottom_phi06_270deg,270.7495487192017,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-2.93582,0.63,2.82411,-0.4423,-0.62715,-0.64113,single
activation,15164,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,63.38764010416801,58.944392015299684,90.53744207628148,top,top,top_phi01_045deg,23.202809586224056,right_upper,ColdPlate_CP_100mK_intercept,other,6.93191,-1.33261,0.19519,0.64288,0.76591,-0.00938,single
activation,15495,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,96.24547341955059,243.91205109702838,76.57455325699236,side_wall,side,side_phi05_225deg,214.47868528851194,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-8.5342,6.32084,8.67781,-0.38603,-0.89279,0.23218,single
activation,96906,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99892,2000.0,101.27071241457834,185.24901848523822,56.47082346378616,side_window,side,side_neg_x_window_axis_pm15deg,176.0366982380218,right_lower,ColdPlate_CP_100mK_intercept,other,9.42656,5.23501,-2.11243,-0.82876,-0.08972,0.55236,veto
activation,114227,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99890200000004,2000.0,76.3749732752378,277.45894976007924,85.56314499499923,side_wall,side,side_phi06_270deg,278.1084894838932,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,0.18765,0.02242,-0.25931,0.25578,-0.96363,0.07736,keep
activation,117236,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99887700000005,2000.0,172.19558023709052,229.2877073700229,129.63744173955936,bottom,bottom,bottom_phi00_000deg,14.438873230268115,right_lower,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,19.10341,7.55957,-8.65185,-0.76319,-0.10293,-0.63793,single
activation,129251,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99893,2000.0,87.28575976699913,4.036308946547753,132.1502239129567,side_wall,side,side_phi07_315deg,336.304328227226,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-8.46564,-13.16607,-5.44118,0.73805,0.07031,-0.67108,veto
activation,207005,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99884599999996,2000.0,48.28970684400271,93.54777454942993,59.791467716600195,top,top,top_phi02_090deg,105.36120383607496,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-1.38896,1.3645,1.6685,0.43782,0.74509,0.50315,keep
activation,251391,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99888999999996,2000.0,138.6161018165224,228.89716258022196,102.89823024386037,bottom,bottom,bottom_phi05_225deg,233.35632900098966,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,1.4958,0.5423,-1.89057,-0.83786,-0.49816,-0.22322,single
activation,254504,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,76.45090856894566,198.970848388949,35.33848364942214,side_wall,side,side_phi05_225deg,206.2121080195808,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-10.89593,-5.63766,-3.00144,-0.48443,-0.31604,0.81575,single
activation,268065,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998886,2000.0,110.0068302960028,341.20701044267,150.5676265903379,side_wall,side,side_phi07_315deg,320.4313411388787,left_upper,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,window_or_side_port,-14.58625,-5.62058,5.49971,0.38709,-0.30271,-0.87094,single
activation,312666,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99890000000005,2000.0,170.31878762734448,122.64527959850689,129.2637747640521,bottom,bottom,bottom_phi02_090deg,103.88561521157956,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-6.52782,0.46758,-7.46004,-0.76118,0.1416,-0.63289,single
activation,351355,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99895,2000.0,96.16111451549284,19.097680125999386,137.7501322506306,side_wall,side,side_phi00_000deg,12.992905096469679,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,7.97934,0.84698,-8.3052,0.58844,0.32529,-0.74022,veto
activation,400295,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998865,2000.0,10.383536263557454,126.18027129029237,39.57764458425373,top,top,top_phi06_270deg,248.0419253169636,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-0.43968,-4.19602,0.06219,0.62029,0.14548,0.77076,single
activation,433569,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998893,2000.0,151.57057672965558,16.7734031343196,160.75998749745213,bottom,bottom,bottom_phi03_135deg,141.92429604354376,left_upper,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-17.0641,3.47585,3.25224,-0.29952,0.13739,-0.94415,single
activation,450836,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99893499999996,2000.0,109.01279029529107,92.09679350563898,101.88222555656772,side_wall,side,side_phi02_090deg,93.14041710781238,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-0.43968,-4.19602,0.06219,-0.25482,0.94481,-0.2059,keep
activation,470343,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99893999999995,2000.0,95.40817292878756,332.1453499730239,133.55419974129114,side_wall,side,side_phi07_315deg,319.886123342612,right_lower,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,17.81178,-15.98072,-7.02307,0.55575,-0.46515,-0.68904,single
activation,504073,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99881,2000.0,128.1717482783988,295.9891420474147,132.89075604644708,side_wall,side,side_phi06_270deg,275.01273283477906,left_upper,ColdPlate_CP_100mK_intercept,other,-3.65382,-1.73548,10.86352,-0.19341,-0.70666,-0.6806,single
activation,525488,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,125.35812994404277,253.5689462795888,104.24515913588294,side_wall,side,side_phi05_225deg,235.52449947991096,left_upper,ColdPlate_CP_100mK_intercept,other,-3.42558,-1.86133,10.09294,-0.57231,-0.78224,-0.24607,single
activation,533430,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99889,2000.0,27.981624602442942,64.65567556318223,61.155787223805376,top,top,top_phi01_045deg,43.25778764380769,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,6.51992,6.65534,-6.57984,0.76646,0.42403,0.48243,single
activation,571424,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998822,2000.0,106.70208380834505,275.3840680296012,105.47209096512216,side_wall,side,side_phi06_270deg,288.079635028471,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,4.01067,5.71999,-3.93676,-0.13967,-0.95359,-0.26677,single
activation,572560,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99889,2000.0,99.87964963441942,183.03436616816518,54.948036339480545,side_window,side,side_neg_x_window_axis_pm15deg,188.37211266779317,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-6.44439,-3.09336,6.74219,-0.81697,-0.05215,0.57432,single
activation,615007,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99882899999994,2000.0,68.1861448542661,277.8564948385153,80.03652710802818,top,top,top_phi07_315deg,297.96534067346306,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,3.66391,4.35105,-3.50037,0.35249,-0.91968,0.17302,veto
activation,636280,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9988900000001,2000.0,65.5229033880733,313.65729415986976,98.70227612755286,top,top,top_phi01_045deg,24.136653689075445,right_lower,ColdPlate_CP_100mK_intercept,other,9.62233,10.42158,-2.77972,0.73725,-0.65846,-0.1513,keep
activation,647478,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998869,2000.0,102.18302599980655,264.33609129654,94.64660541284907,side_wall,side,side_phi06_270deg,275.57378608443474,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,3.51001,-3.69103,-3.6993,-0.21744,-0.97271,-0.08101,single
activation,668251,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99889999999994,2000.0,42.11735229177957,69.27736451761139,69.1016107617121,top,top,top_phi04_180deg,171.09361419861355,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-3.0384,-6.03341,3.29448,0.69231,0.62726,0.35671,single
activation,703229,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,127.91436203046847,143.58248678949747,89.17433908998872,side_wall,side,side_phi03_135deg,145.90599723030724,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-6.17621,4.99752,6.09838,-0.88342,0.46836,0.01441,single
activation,708132,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99898999999994,2000.0,154.05450065594948,134.57413514881694,114.75329292473276,bottom,bottom,bottom_phi04_180deg,181.77608068554926,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-7.63546,-8.73485,7.52796,-0.85296,0.31166,-0.41871,keep
activation,709836,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99897,2000.0,117.92467793557726,350.6682682207777,161.37898405039667,side_wall,side,side_phi00_000deg,342.36168379966347,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-2.85747,-3.4663,2.46519,0.28536,-0.14327,-0.94765,single
activation,771454,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99897,2000.0,112.20058989493177,13.12614775261198,154.79121670681437,top,top,top_phi02_090deg,73.79472611337565,right_upper,Shield_4K_Al_side_window_side_wall_above_side_port,window_or_side_port,5.74893,17.64014,10.56415,0.3704,0.21026,-0.90476,single
activation,781207,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99894,2000.0,51.23978533120819,3.3105198894651573,96.18675422407715,side_wall,side,side_phi00_000deg,349.53195660448137,right_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,0.63011,-6.04198,-14.38325,0.99316,0.04503,-0.10777,single
activation,782565,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99894,2000.0,83.07344378406033,266.7238630546909,82.79672761321652,side_wall,side,side_phi06_270deg,256.1880411499981,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-3.42437,2.11089,3.6312,0.04516,-0.99108,0.12539,single
activation,868540,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998909,2000.0,127.25115758184837,136.19504940523208,91.24971669857378,side_wall,side,side_phi03_135deg,153.73565939720345,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-7.07221,-1.88121,7.33312,-0.83423,0.55099,-0.02181,keep
activation,904439,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99889999999994,2000.0,41.86086834245034,260.4730237400512,52.79057304972511,top,top,top_phi07_315deg,323.4388810018096,right_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,0.89956,9.15314,-14.62245,0.44853,-0.65812,0.60473,single
activation,905843,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998853,2000.0,90.72846518113407,268.85489955720413,89.70549854854691,side_wall,side,side_phi06_270deg,250.5177014068961,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-6.17621,4.99752,6.09838,-0.02312,-0.99972,0.00514,single
activation,915159,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,15.094114422987687,177.50852344938983,29.925882520818494,top,top,top_phi03_135deg,123.06366090475376,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-8.02438,9.47643,-5.76028,0.49875,0.01132,0.86667,single
activation,938337,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99886,2000.0,41.201616442169986,293.9213246671899,69.93050221823107,envelope_miss,miss_current_outer_envelope,phi04_180deg,,right_upper,ColdPlate_4K,other,6.20523,3.78061,22.12378,0.72089,-0.60213,0.34316,keep
activation,942128,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99892,2000.0,68.82466200584139,231.9582643417847,48.5668425117924,envelope_miss,miss_current_outer_envelope,phi06_270deg,,right_upper,ColdPlate_4K,other,14.18149,-3.02603,13.91497,-0.1509,-0.73439,0.66175,single
activation,965379,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99887,2000.0,46.732328842861854,181.42908527037824,2.0131174906973204,top,top,top_phi05_225deg,218.99792767580655,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-3.43226,-10.58142,-10.46727,-0.03007,-0.01816,0.99938,keep
activation,965527,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99895,2000.0,63.26871630970494,268.9085126363289,70.72567493609539,top,top,top_phi06_270deg,248.6648427308578,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-5.22349,-4.22584,5.17697,0.30603,-0.89296,0.33009,veto
activation,971541,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99892099999994,2000.0,121.49019439342045,283.7511719270186,120.84309180720702,bottom,bottom,bottom_phi06_270deg,292.13262236961134,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-5.14617,2.45885,-8.73867,-0.22603,-0.82829,-0.51269,single
activation,979019,runs/geometry_optimization_20260704/step02_delayed_transport_geo_opt_s1_bpe_w5_fullstat_v1/DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99890099999993,2000.0,110.31763196759657,309.7707506993246,132.04615096639967,side_wall,side,side_phi07_315deg,308.74024343852494,left_upper,Cu_50mK_StillLike_Can_side_wall_below_side_port,aluminium_passive,-12.1975,11.35723,2.09384,0.17868,-0.72079,-0.66973,keep
atm511,7202,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00001199999997,511.0,77.56113011749646,185.78085705143414,32.93308515061134,side_wall,side,side_phi00_000deg,7.5543045329968095,right_lower,TP_L5_00344,tes,27.29072,6.52308,-51.70771,-0.53469,-0.09836,0.83931,single
atm511,34030,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0000060000001,511.0,58.18272431531406,125.1666764697668,44.03952810671677,side_wall,side,side_phi07_315deg,308.6761289866076,left_lower,TP_L4_00281,tes,-3.08846,-37.01568,-42.92491,0.02673,0.69464,0.71886,single
atm511,65112,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0000468600001,511.0,104.6912843067517,249.81876367865038,86.7530308447354,side_wall,side,side_phi02_090deg,67.69776546373686,right_lower,TP_L3_00050,tes,23.60793,56.60048,-7.369,-0.4153,-0.90792,0.05664,keep
atm511,81356,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00000000000006,511.0,119.38028221103455,223.32789032307613,84.18539987986621,top,top,top_phi01_045deg,46.70205536454926,right_lower,TP_L2_00337,tes,48.20101,39.9243,-9.05973,-0.79513,-0.59792,0.10131,keep
atm511,122783,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999991,511.0,63.66184864754283,289.59652878105624,84.19286330227051,side_wall,side,side_phi02_090deg,105.46285047354905,left_lower,TP_L4_00315,tes,-30.94496,47.21953,-10.18981,0.52626,-0.84428,0.10118,veto
atm511,158032,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00000508300013,511.0,60.54430520982838,184.31275638620883,15.912796173484118,side_wall,side,side_phi00_000deg,2.4610246470344737,right_lower,TP_L5_00107,tes,12.73085,2.73082,-55.4333,-0.26624,-0.06548,0.96168,keep
atm511,159462,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.999939,511.0,60.04281285136144,60.333417401691335,87.1414680052121,side_wall,side,side_phi05_225deg,237.58423510464934,left_lower,TP_L1_00100,tes,-39.93674,-40.32047,-5.27819,0.65632,0.75283,0.04987,keep
atm511,166788,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0000600000001,511.0,103.76218157316026,189.7106536229829,59.419329675828926,side_wall,side,side_phi00_000deg,13.343585330136602,right_lower,TP_L0_00344,tes,49.36095,12.00589,-35.03619,-0.84518,-0.16383,0.50875,keep
atm511,193047,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99998999999997,511.0,127.63948639067809,148.90573501783777,87.26825605235409,top,top,top_phi07_315deg,336.399143340343,right_lower,TP_L5_00341,tes,58.03068,-25.77541,-9.50426,-0.91131,0.40896,0.04766,single
atm511,199527,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99996000000004,511.0,78.52970465467753,279.95883613815954,88.80987969546958,side_wall,side,side_phi02_090deg,98.96250115162613,left_lower,TP_L3_00084,tes,-18.39047,55.77609,-5.23693,0.26046,-0.96526,0.02077,single
atm511,222777,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00006,511.0,49.45716764429971,33.873576609065466,89.2270548956657,bottom,bottom,bottom_phi05_225deg,210.51309177030555,left_lower,TP_L0_00145,tes,-51.51078,-21.6868,-2.21815,0.90577,0.42355,0.01349,keep
atm511,224078,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0,511.0,80.54203725691193,261.12120750392796,77.06478558851322,side_wall,side,side_phi02_090deg,84.79070341528016,left_lower,TP_L1_00249,tes,-5.71503,56.83423,-15.71517,0.00854,-0.97459,0.22385,single
atm511,267042,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00005,511.0,102.07447460565318,149.83948042926284,63.26022921015947,side_wall,side,side_phi07_315deg,328.751487690645,right_lower,TP_L3_00061,tes,42.35761,-31.18426,-32.04492,-0.74577,0.49131,0.44994,single
atm511,306285,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.999919,511.0,105.31545128048539,175.61813082423103,60.44683749271767,side_wall,side,side_phi00_000deg,358.4304500832449,right_lower,TP_L4_00345,tes,50.77638,-3.29236,-35.32447,-0.86677,0.07369,0.49323,single
atm511,333280,runs/geometry_optimization_20260704/p2_atm511_unit_geo_opt_s1_bpe_w5_fullstat_v1/Atm511LowerUnit3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00001399999996,511.0,95.40203777070559,213.26783882869745,58.531658513091436,side_wall,side,side_phi01_045deg,37.174495111209055,right_lower,TP_L1_00350,tes,36.03448,34.91623,-34.32934,-0.65517,-0.54612,0.52203,single
