case,M,seed,ZA,nuclide,activity_Bq,activity_fraction,expected_draws,miss_probability_if_multinomial,dominant_incident_family,dominant_incident_family_activity_Bq,dominant_category,dominant_category_activity_Bq
M5000_seed260613,5000,260613,26053,Fe-53,0.001357438095,1.5851126450926032e-05,0.07925563225463017,0.9238037402252711,p,0.000679030453,Cu/support,0.001357438095
M5000_seed260613,5000,260613,41089,Nb-89,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,other,0.001356815284
M5000_seed260613,5000,260613,21044,Sc-44,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,other,0.001356815284
M5000_seed260613,5000,260613,51114,Sb-114,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,CsI active shield,0.001356815284
M5000_seed260613,5000,260613,73174,Ta-174,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,W/collimator,0.001356815284
M5000_seed260613,5000,260613,49106,In-106,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,CsI active shield,0.001356815284
M5000_seed260613,5000,260613,48105,Cd-105,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,CsI active shield,0.001356815284
M5000_seed260613,5000,260613,22051,Ti-51,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,other,0.001356815284
M5000_seed260613,5000,260613,34070,Se-70,0.00135681528,1.584385369251672e-05,0.07921926846258359,0.9238373338431645,n,0.00135681528,other,0.00135681528
M5000_seed260613,5000,260613,53132,I-132,0.00135681528,1.584385369251672e-05,0.07921926846258359,0.9238373338431645,n,0.00135681528,CsI active shield,0.00135681528
M5000_seed260613,5000,260613,50121,Sn-121,0.00135668247,1.5842302838660695e-05,0.07921151419330347,0.9238444975543968,n,0.00135668247,CsI active shield,0.00135668247
M5000_seed260613,5000,260613,75182,Re-182,0.00133020607,1.5533131638949153e-05,0.07766565819474577,0.9252737325237844,p,0.00133020607,W/collimator,0.00133020607
