case_id,time_bin_id,day_mid,elapsed_stop_day,dt_s,T_atm_vertical,T_atm_slant,science_scale_to_day15,accidental_live_factor,source_cps,background_cps,cumulative_source_counts,cumulative_background_counts,counting_Z
w2_hard_window,30,7.5,7.625,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991794424089436,0.0010412508144988584,0.0628429675512185,702.7709301362825,41172.618103535155,3.4634549797354577
w2_hard_window,31,7.75,7.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991679526897347,0.000989018582848717,0.06372327506234908,724.1337315258147,42549.04084488189,3.510539717845601
w2_hard_window,32,8.0,8.125,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991562257461789,0.0009391672442532388,0.06462148158831879,744.4197440016846,43944.86484718958,3.5511074764934536
w2_hard_window,33,8.25,8.375,21600.0,0.6655438918795831,0.5622559937833744,0.8623105153287259,0.9991458589562575,0.0008978513477118235,0.06541504691715705,763.81333311226,45357.82986060017,3.586419616687585
w2_hard_window,34,8.5,8.625,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991386167696559,0.0008705541126274062,0.06596866631054538,782.617301945012,46782.75305290795,3.6183165385871887
w2_hard_window,35,8.75,8.875,21600.0,0.6461225723909806,0.539193661275189,0.8269406979329191,0.9991359177235973,0.0008610151674408193,0.06617363504229959,801.2152295617336,48212.10356982162,3.648977247223718
w2_hard_window,36,9.0,9.125,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991383164545704,0.0008705538509614788,0.06598757257301031,820.0191927425016,49637.43513739864,3.6806061798891503
w2_hard_window,37,9.25,9.375,21600.0,0.6655438918795834,0.5622559937833749,0.8623105153287266,0.9991452811699517,0.0008978508285021324,0.06545145520411634,839.4127706381477,51051.186569807556,3.715118336957099
w2_hard_window,38,9.5,9.625,21600.0,0.6870515445807628,0.5881228944644403,0.9019815916762742,0.9991554111979974,0.0009391664786102386,0.0646728785847748,859.6987665761288,52448.12074723869,3.7538882316312754
w2_hard_window,39,9.75,9.875,21600.0,0.7126370627291283,0.6193334023908919,0.9498479541006805,0.9991669522334794,0.0009890175925549181,0.06378649565967788,881.0615465753151,53825.90905348773,3.7976117329751258
w2_hard_window,40,10.0,10.125,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991783094945274,0.0010412496338820356,0.06291464194092616,903.552538667167,55184.865319411736,3.8463023209227662
w2_hard_window,41,10.25,10.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991883399900806,0.0010901978711105984,0.06214493127952715,927.1008126831559,56527.195835049526,3.8994040720782053
w2_hard_window,42,10.5,10.625,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991963930926245,0.0011315090113591694,0.061527172392777676,951.541407328514,57856.18275873352,3.955968307332418
w2_hard_window,43,10.75,10.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.999202194094073,0.0011623830739811857,0.061082329298859254,976.6488817265076,59175.56107158888,4.014830963993024
w2_hard_window,44,11.0,11.125,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992056826114684,0.001181325319183534,0.06081493612020795,1002.165508620872,60489.163691785376,4.0747471209015425
w2_hard_window,45,11.25,11.375,21600.0,0.8110949791979928,0.7437174703023954,1.1406110422408775,0.9992068764554257,0.0011876947858967429,0.060723548014164797,1027.8197159962415,61800.79232889134,4.1344707394245015
w2_hard_window,46,11.5,11.625,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992057878199326,0.0011813254435677572,0.06080717031850961,1053.336345577305,63114.227207771146,4.192793132906259
w2_hard_window,47,11.75,11.875,21600.0,0.7988362482971731,0.7278710495576813,1.1163079927588386,0.9992023955390149,0.0011623833083243365,0.061067381976006856,1078.4438250371109,64433.282658452896,4.248566293200867
w2_hard_window,48,12.0,12.125,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991966724777538,0.0011315093277402067,0.061506227597470445,1102.8844265162993,65761.81717455825,4.300739141656482
w2_hard_window,49,12.25,12.375,21600.0,0.7634373037471877,0.6826789626589136,1.04699861736164,0.9991886691650683,0.0010901982302679825,0.06211979539445614,1126.4327082900877,67103.6047550785,4.348428437365795
w2_hard_window,50,12.5,12.625,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991786501541575,0.0010412499888854537,0.06288775279900596,1148.9237080500136,68461.98021553703,4.391030592618539
w2_hard_window,51,12.75,12.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991672565342724,0.0009890178937646777,0.06376088144974401,1170.2864945553306,69839.2152548515,4.4283559061699815
w2_hard_window,52,13.0,13.125,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991556241762976,0.0009391666788013974,0.06465201656419066,1190.5724948174409,71235.69881263802,4.460740924121408
w2_hard_window,53,13.25,13.375,21600.0,0.6655438918795831,0.5622559937833744,0.8623105153287259,0.9991453456616459,0.0008978508864555868,0.06543898694183696,1209.9660739648816,72649.1809305817,4.489085035827323
w2_hard_window,54,13.5,13.625,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991381803661823,0.0008705537323870348,0.06598687778706924,1228.7700345844416,74074.49749078239,4.514776490434668
w2_hard_window,55,13.75,13.875,21600.0,0.6461225723909806,0.539193661275189,0.8269406979329191,0.9991355421047551,0.0008610148437476014,0.06618734704547337,1247.36795520939,75504.14418696462,4.539512206069437
w2_hard_window,56,14.0,14.125,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991379820160808,0.000870553559563671,0.06599828265868633,1266.1719120959654,76929.70709239224,4.565051020955566
w2_hard_window,57,14.25,14.375,21600.0,0.6655438918795831,0.5622559937833744,0.8623105153287259,0.9991449667314214,0.0008978505459417271,0.06546078184497744,1285.5654838883067,78343.65998024376,4.592955897379859
w2_hard_window,58,14.5,14.625,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991550960616801,0.0009391661823945922,0.06468240319672762,1305.85147342803,79740.79988929308,4.624379736756841
w2_hard_window,59,14.75,14.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991666178067836,0.000989017261525269,0.06379763817705963,1327.2142462769757,81118.82887391756,4.659938646305656
w2_hard_window,60,15.0,15.125,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991779402374599,0.0010412492490770588,0.06292858821855234,1349.7052300570401,82478.08637943829,4.699694660652066
w2_hard_window,61,15.25,15.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991879238088642,0.0010901974170221568,0.06216260298524367,1373.2534942647187,83820.79860391955,4.743236896598132
w2_hard_window,62,15.5,15.625,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991959214411801,0.0011315084772520977,0.06154921929689168,1397.694077373364,85150.26174073241,4.789819318226694
w2_hard_window,63,15.75,15.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.9992016619791669,0.0011623824549659716,0.061109128936346395,1422.801538400629,86470.2189257575,4.838503358413964
w2_hard_window,64,16.0,16.125,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992050885686091,0.0011813246168678022,0.0608465956841738,1448.3181501249735,87784.50539253565,4.888268358263567
w2_hard_window,65,16.25,16.375,21600.0,0.8110949791979928,0.7437174703023954,1.1406110422408775,0.9992062224761181,0.001187694008552399,0.06075990997316438,1473.9723407097053,89096.919447956,4.938078502405101
w2_hard_window,66,16.5,16.625,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992050791891351,0.0011813246057787838,0.0608478249179705,1499.488952194527,90411.23246618416,4.986916259674266
w2_hard_window,67,16.75,16.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.9992016405618176,0.0011623824300509298,0.06111168823359463,1524.596412683627,91731.2449320298,5.0338034000970815
w2_hard_window,68,17.0,17.125,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991958821071394,0.0011315084327094813,0.061553341881975095,1549.0369948301518,93060.79711668046,5.077832908104887
w2_hard_window,69,17.25,17.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991878565652591,0.0010901973436537715,0.06216870494195263,1572.5852574530732,94403.64114342663,5.118230344516158
w2_hard_window,70,17.5,17.625,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991778302281826,0.0010412491344357394,0.06293731197146464,1595.0762387568852,95763.08708201027,5.154450539771785
w2_hard_window,71,17.75,17.875,21600.0,0.7126370627291283,0.6193334023908919,0.9498479541006805,0.9991664453978083,0.0009890170908675934,0.06380985211411269,1616.4390079196253,97141.37988767511,5.186294666083537
w2_hard_window,72,18.0,18.125,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991548384828085,0.0009391659402806637,0.0646991198725677,1636.7249922296876,98538.88087692257,5.21401049724968
w2_hard_window,73,18.25,18.375,21600.0,0.6655438918795834,0.5622559937833749,0.8623105153287266,0.999144601632938,0.0008978502178573321,0.06548297768753968,1656.1185569354059,99953.31319497342,5.238329662320576
w2_hard_window,74,18.5,18.625,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991374924515034,0.0008705531330037833,0.06602664720685132,1674.9225046082877,101379.48877464142,5.260410905469041
w2_hard_window,75,18.75,18.875,21600.0,0.6461225723909806,0.539193661275189,0.8269406979329191,0.9991349214234245,0.0008610143088693829,0.06622204215810129,1693.5204136798664,102809.88488525641,5.281691120421694
w2_hard_window,76,19.0,19.125,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991374350069063,0.0008705530829520393,0.0660274096789294,1712.3243602716304,104236.07693432129,5.303676256745573
w2_hard_window,77,19.25,19.375,21600.0,0.6655438918795831,0.5622559937833744,0.8623105153287259,0.9991444944802093,0.0008978501215678648,0.06548425756104698,1731.7179228974962,105650.5368976399,5.327718838793503
w2_hard_window,78,19.5,19.625,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991546944903716,0.0009391658049334811,0.0647005402858481,1752.0039042840594,107048.06856781422,5.354829554710855
w2_hard_window,79,19.75,19.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991662784993823,0.0009890169256644916,0.06381108173920262,1773.3666698784125,108426.38793338099,5.3855622068930735
w2_hard_window,80,20.0,20.0,10800.0,0.7390423888027,0.6520342542373311,1.0,0.9991775861591994,0.0010412488800900066,0.06294173268523917,1784.6121577833846,109106.15864638158,5.402804022153669
spot_r90,0,0.0,0.125,10800.0,0.7390423888027,0.6520342542373311,1.0,0.9991915649390216,0.0008428455551220577,0.022439618017031614,9.102731995318223,242.34787458394143,0.5847256545204834
spot_r90,1,0.25,0.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991956329271605,0.0008824617235958999,0.022508264497482108,28.16390522498966,728.5263877295549,1.0434466060062595
spot_r90,2,0.5,0.625,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.999202353579857,0.0009158998446979516,0.022358546136217395,47.947341870465415,1211.4709842718507,1.3775520807389698
spot_r90,3,0.75,0.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.9992071267330086,0.000940889883396954,0.02225319609398157,68.27056335183963,1692.1400199018526,1.6596455206810512
spot_r90,4,1.0,1.125,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.999209800730977,0.0009562218864244597,0.02219956298021582,88.92495609860796,2171.650580274514,1.9082210629696996
spot_r90,5,1.25,1.375,21600.0,0.8110949791979928,0.7437174703023954,1.1406110422408775,0.9992103382319295,0.0009613770095513028,0.02220065966674992,109.6906995049161,2651.1848290763123,2.130344322313751
spot_r90,6,1.5,1.625,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992087139928202,0.0009562208464398542,0.022258590802358525,130.34506978801696,3131.9703904072567,2.329087395731487
spot_r90,7,1.75,1.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.9992048810757761,0.0009408877688041783,0.02237568770267149,150.6682455941872,3615.285244784961,2.505823322098749
spot_r90,8,2.0,2.125,21600.0,0.7837771116149004,0.708542176518237,1.0866640393716767,0.9991987946943498,0.0009158965825131978,0.022553954488207902,170.45161177647228,4102.450661730251,2.661211729027178
spot_r90,9,2.25,2.375,21600.0,0.7634373037471877,0.6826789626589136,1.04699861736164,0.9991904934660921,0.0008824571845671816,0.022792872590718598,189.5126869631234,4594.776709689773,2.795799891498611
spot_r90,10,2.5,2.625,21600.0,0.7390423888027,0.6520342542373311,1.0,0.999180234141527,0.0008428359972828611,0.023085685019571502,207.7179445044332,5093.427506112518,2.9105090343098188
spot_r90,11,2.75,2.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991686529702037,0.0008005567685622898,0.023414915357914595,225.00997070537866,5599.189677843473,3.0070397784476737
spot_r90,12,3.0,3.125,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991568830053399,0.0007602047877263828,0.023749100712770643,241.43039412026855,6112.170253239319,3.088120382676569
spot_r90,13,3.25,3.375,21600.0,0.6655438918795834,0.5622559937833749,0.8623105153287266,0.9991465150060428,0.0007267618164412501,0.02404388336650217,257.12844935539954,6631.518133955766,3.1575021139716286
spot_r90,14,3.5,3.625,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.99913930626461,0.0007046662133964688,0.02425014474943077,272.34923956476325,7155.32126054347,3.2196717589198283
spot_r90,15,3.75,3.875,21600.0,0.6461225723909806,0.539193661275189,0.8269406979329191,0.9991366669686179,0.0006969449976760262,0.024328369083942775,287.4032515145654,7680.814032756634,3.279352124755108
spot_r90,16,4.0,4.125,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991391423109731,0.0007046660977643566,0.02426315169321436,302.6240392262755,8204.898109330064,3.3409257785554587
spot_r90,17,4.25,4.375,21600.0,0.6655438918795834,0.5622559937833749,0.8623105153287266,0.9991461908467888,0.0007267615806534405,0.024069453514986905,318.3220893683898,8724.798305253782,3.407917547512673
spot_r90,18,4.5,4.625,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991564032312291,0.0007602044226920401,0.023786552896649632,334.7425048985379,9238.587847821414,3.482635841691073
spot_r90,19,4.75,4.875,21600.0,0.7126370627291283,0.6193334023908919,0.9498479541006805,0.9991680183031284,0.0008005562600525189,0.02346366255964415,352.0345201156723,9745.402959109728,3.566032946937627
spot_r90,20,5.0,5.125,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991794364240104,0.0008428353243862047,0.02314558261653885,370.23976312241433,10245.347543626967,3.6577979470663653
spot_r90,21,5.25,5.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991895114407414,0.0008824563172697727,0.022864508058164597,389.30081957544144,10739.220917683322,3.7566343891323988
spot_r90,22,5.5,5.625,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991975908257154,0.0009158954790098975,0.022638863526501032,409.0841619220552,11228.220369855744,3.8606212946724416
spot_r90,23,5.75,5.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.9992033989174658,0.0009408863731498415,0.02247653134495984,429.4073075820918,11713.713446906877,3.967547483532013
spot_r90,24,6.0,6.125,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992068751777254,0.0009562190867340973,0.02237935270826748,450.06163985554826,12197.107465405454,4.075149756321802
spot_r90,25,6.25,6.375,21600.0,0.8110949791979928,0.7437174703023954,1.1406110422408775,0.9992080380119858,0.0009613747964251108,0.022346928878781525,470.82733545833065,12679.801129187135,4.181243387367946
spot_r90,26,6.5,6.625,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992069009294215,0.0009562191113779063,0.022378968685649203,491.4816682640934,13163.186852797158,4.283776466547529
spot_r90,27,6.75,6.875,21600.0,0.7988362482971731,0.7278710495576813,1.1163079927588386,0.9992034447384909,0.00094088641629659,0.02247607367585986,511.80481485609977,13648.670044195731,4.3808582372390275
spot_r90,28,7.0,7.125,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991976448396175,0.0009158955285207142,0.02263898321582034,531.5881582721472,14137.67208165745,4.470811361438125
spot_r90,29,7.25,7.375,21600.0,0.7634373037471877,0.6826789626589136,1.04699861736164,0.9991895547518219,0.0008824563555209112,0.02286624505941334,550.6492155513989,14631.582974940779,4.552284203037896
spot_r90,30,7.5,7.625,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991794424089436,0.0008428353294346604,0.02315040607651053,568.8544586671876,15131.631746193407,4.624430796259037
spot_r90,31,7.75,7.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991679526897347,0.0008005562074815675,0.02347346295286368,586.1464727487895,15638.658545975262,4.687123612105776
spot_r90,32,8.0,8.125,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991562257461789,0.0007602042876532017,0.023803540615910213,602.5668853620987,16152.815023278923,4.741122220659345
spot_r90,33,8.25,8.375,21600.0,0.6655438918795831,0.5622559937833744,0.8623105153287259,0.9991458589562575,0.0007267613392420335,0.024095935653924108,618.2649302897266,16673.287233403684,4.7881086517498215
spot_r90,34,8.5,8.625,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991386167696559,0.0007046657271141302,0.02430120801397433,633.4857099953919,17198.19332650553,4.830536959448219
spot_r90,35,8.75,8.875,21600.0,0.6461225723909806,0.539193661275189,0.8269406979329191,0.9991359177235973,0.00069694447504225,0.024379516207546578,648.5397106563045,17724.790876588537,4.871312753223257
spot_r90,36,9.0,9.125,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991383164545704,0.0007046655153099376,0.024315120850938995,663.7604857869991,18249.99748696882,4.913375890251096
spot_r90,37,9.25,9.375,21600.0,0.6655438918795834,0.5622559937833749,0.8623105153287266,0.9991452811699517,0.0007267609189703134,0.024122658378892485,679.4585216367578,18771.046907952896,4.959280835788802
spot_r90,38,9.5,9.625,21600.0,0.6870515445807628,0.5881228944644403,0.9019815916762742,0.9991554111979974,0.0007602036679072565,0.02384112200344913,695.8789208635545,19286.015143227396,5.010861852720302
spot_r90,39,9.75,9.875,21600.0,0.7126370627291283,0.6193334023908919,0.9498479541006805,0.9991669522334794,0.0008005554058931428,0.023519499202847474,713.1709176308464,19794.0363260089,5.069048462609196
spot_r90,40,10.0,10.125,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991783094945274,0.0008428343737902039,0.023202427749282935,731.3761401047148,20295.20876539341,5.133860062557781
spot_r90,41,10.25,10.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991883399900806,0.0008824552826772113,0.0229219931425869,750.4371742105425,20790.32381727329,5.204556320833584
spot_r90,42,10.5,10.625,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991963930926245,0.0009158943811306262,0.022696550119885903,770.220492842964,21280.569299862826,5.279872661262668
spot_r90,43,10.75,10.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.999202194094073,0.0009408852386441806,0.02253394095627186,790.5436139976782,21767.302424518297,5.358256866858123
spot_r90,44,11.0,11.125,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992056826114684,0.0009562179454743187,0.02243599178194632,811.1979216199235,22251.919847008336,5.43804861567806
spot_r90,45,11.25,11.375,21600.0,0.8110949791979928,0.7437174703023954,1.1406110422408775,0.9992068764554257,0.0009613736788488314,0.02240231188473239,831.9635930830582,22735.809783718556,5.517585965539481
spot_r90,46,11.5,11.625,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992057878199326,0.0009562180461565138,0.022432639949190772,852.6179028800389,23220.354806621075,5.595256775289812
spot_r90,47,11.75,11.875,21600.0,0.7988362482971731,0.7278710495576813,1.1163079927588386,0.9992023955390149,0.0009408854283320867,0.022527627176036593,872.941028132012,23706.951553623465,5.669529895345742
spot_r90,48,12.0,12.125,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991966724777538,0.0009158946372236944,0.022688079384162656,892.7243522960438,24197.01406832138,5.739003550129039
spot_r90,49,12.25,12.375,21600.0,0.7634373037471877,0.6826789626589136,1.04699861736164,0.9991886691650683,0.0008824555733953823,0.022912624413716616,911.785392681384,24691.92675565766,5.802499881508786
spot_r90,50,12.5,12.625,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991786501541575,0.0008428346611459675,0.023193900899762195,929.990621362137,25192.915015092523,5.859213969253126
spot_r90,51,12.75,12.875,21600.0,0.7126370627291281,0.6193334023908916,0.9498479541006801,0.9991672565342724,0.0008005556497058951,0.023514009353158668,947.2826233957843,25700.817617120752,5.908892663501194
spot_r90,52,13.0,13.125,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991556241762976,0.0007602038299510012,0.023841192791923895,963.7030261227259,26215.787381426308,5.951984199765963
spot_r90,53,13.25,13.375,21600.0,0.6655438918795831,0.5622559937833744,0.8623105153287259,0.9991453456616459,0.0007267609658804507,0.0241308807426684,979.4010629857436,26737.014405467944,5.9896868309077
spot_r90,54,13.5,13.625,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991381803661823,0.0007046654193304394,0.024333774214217188,994.6218360432811,27262.623928495035,6.023850197124899
