energy_lo_keV,energy_hi_keV,energy_center_keV,raw_cps_per_keV,scintillator_cps_per_keV,compton_fov_cps_per_keV,both_cps_per_keV,raw_prompt_cps_per_keV,raw_delayed_cps_per_keV,both_prompt_cps_per_keV,both_delayed_cps_per_keV
497.4,497.41,497.405,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
497.41,497.42,497.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.42,497.43,497.425,0.2124101096756546,0.18932103167340858,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.18932103167340858,0.0,0.06310701055780286
497.43,497.44,497.435,0.02308907800224599,0.0,0.02308907800224599,0.0,0.02308907800224599,0.0,0.0,0.0
497.44,497.45,497.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.45,497.46,497.455,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
497.46,497.47,497.46500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.47,497.48,497.475,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.48,497.49,497.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.49,497.5,497.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.5,497.51,497.505,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
497.51,497.52,497.515,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
497.52,497.53,497.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.53,497.54,497.53499999999997,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.54,497.55,497.545,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
497.55,497.56,497.555,0.12621402111560573,0.06310701055780286,0.12621402111560573,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
497.56,497.57,497.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.57,497.58,497.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.58,497.59,497.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.59,497.6,497.595,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
497.6,497.61,497.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.61,497.62,497.615,0.08619608856004886,0.02308907800224599,0.08619608856004886,0.02308907800224599,0.02308907800224599,0.06310701055780286,0.02308907800224599,0.0
497.62,497.63,497.625,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
497.63,497.64,497.635,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.64,497.65,497.645,0.06310701055780286,0.0,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
497.65,497.66,497.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.66,497.67,497.665,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
497.67,497.68,497.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.68,497.69,497.685,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.69,497.7,497.695,0.14930309911785172,0.12621402111560573,0.14930309911785172,0.12621402111560573,0.02308907800224599,0.12621402111560573,0.0,0.12621402111560573
497.7,497.71,497.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.71,497.72,497.71500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.72,497.73,497.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.73,497.74,497.735,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.74,497.75,497.745,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
497.75,497.76,497.755,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
497.76,497.77,497.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.77,497.78,497.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.78,497.79,497.78499999999997,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.0,0.12621402111560573,0.0,0.0
497.79,497.8,497.795,0.14930309911785172,0.12621402111560573,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.12621402111560573,0.0,0.06310701055780286
497.8,497.81,497.805,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
497.81,497.82,497.815,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.82,497.83,497.825,0.25242804223121146,0.25242804223121146,0.18932103167340858,0.18932103167340858,0.0,0.25242804223121146,0.0,0.18932103167340858
497.83,497.84,497.835,0.18932103167340858,0.18932103167340858,0.06310701055780286,0.06310701055780286,0.0,0.18932103167340858,0.0,0.06310701055780286
497.84,497.85,497.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.85,497.86,497.855,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.86,497.87,497.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.87,497.88,497.875,0.18932103167340858,0.12621402111560573,0.06310701055780286,0.0,0.0,0.18932103167340858,0.0,0.0
497.88,497.89,497.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.89,497.9,497.895,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
497.9,497.91,497.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.91,497.92,497.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.92,497.93,497.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.93,497.94,497.935,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.94,497.95,497.945,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
497.95,497.96,497.955,0.18932103167340858,0.12621402111560573,0.06310701055780286,0.0,0.0,0.18932103167340858,0.0,0.0
497.96,497.97,497.96500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.97,497.98,497.975,0.02308907800224599,0.0,0.02308907800224599,0.0,0.02308907800224599,0.0,0.0,0.0
497.98,497.99,497.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.99,498.0,497.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.0,498.01,498.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.01,498.02,498.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.02,498.03,498.025,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
498.03,498.04,498.03499999999997,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.04,498.05,498.045,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.05,498.06,498.055,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.06,498.07,498.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.07,498.08,498.075,0.25242804223121146,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.0,0.25242804223121146,0.0,0.12621402111560573
498.08,498.09,498.085,0.18932103167340858,0.18932103167340858,0.06310701055780286,0.06310701055780286,0.0,0.18932103167340858,0.0,0.06310701055780286
498.09,498.1,498.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.1,498.11,498.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.11,498.12,498.115,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.12,498.13,498.125,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.13,498.14,498.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.14,498.15,498.145,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.15,498.16,498.155,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.16,498.17,498.165,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.17,498.18,498.175,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.18,498.19,498.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.19,498.2,498.195,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.2,498.21,498.205,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.21,498.22,498.21500000000003,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.22,498.23,498.225,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
498.23,498.24,498.235,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.24,498.25,498.245,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.25,498.26,498.255,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
498.26,498.27,498.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.27,498.28,498.275,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.28,498.29,498.28499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.29,498.3,498.295,0.14930309911785172,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.02308907800224599,0.12621402111560573,0.0,0.06310701055780286
498.3,498.31,498.305,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.31,498.32,498.315,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.0,0.02308907800224599,0.0
498.32,498.33,498.325,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.0,0.02308907800224599,0.0
498.33,498.34,498.335,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.34,498.35,498.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.35,498.36,498.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.36,498.37,498.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.37,498.38,498.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.38,498.39,498.385,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.39,498.4,498.395,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.4,498.41,498.405,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.41,498.42,498.415,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.42,498.43,498.425,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.43,498.44,498.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.44,498.45,498.445,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.45,498.46,498.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.46,498.47,498.46500000000003,0.08619608856004886,0.06310701055780286,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.06310701055780286,0.0,0.06310701055780286
498.47,498.48,498.475,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.48,498.49,498.485,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.49,498.5,498.495,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.5,498.51,498.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.51,498.52,498.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.52,498.53,498.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.53,498.54,498.53499999999997,0.02308907800224599,0.0,0.0,0.0,0.02308907800224599,0.0,0.0,0.0
498.54,498.55,498.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.55,498.56,498.555,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.56,498.57,498.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.57,498.58,498.575,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.58,498.59,498.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.59,498.6,498.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.6,498.61,498.605,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
498.61,498.62,498.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.62,498.63,498.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.63,498.64,498.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.64,498.65,498.645,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.65,498.66,498.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.66,498.67,498.665,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.67,498.68,498.675,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.68,498.69,498.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.69,498.7,498.695,0.08619608856004886,0.06310701055780286,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.06310701055780286,0.0,0.06310701055780286
498.7,498.71,498.705,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.71,498.72,498.71500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.72,498.73,498.725,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.73,498.74,498.735,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.74,498.75,498.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.75,498.76,498.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.76,498.77,498.765,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
498.77,498.78,498.775,0.12621402111560573,0.06310701055780286,0.12621402111560573,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.78,498.79,498.78499999999997,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.79,498.8,498.795,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.8,498.81,498.805,0.18932103167340858,0.18932103167340858,0.06310701055780286,0.06310701055780286,0.0,0.18932103167340858,0.0,0.06310701055780286
498.81,498.82,498.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.82,498.83,498.825,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
498.83,498.84,498.835,0.12621402111560573,0.06310701055780286,0.12621402111560573,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.84,498.85,498.845,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.85,498.86,498.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.86,498.87,498.865,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
498.87,498.88,498.875,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.0,0.12621402111560573,0.0,0.0
498.88,498.89,498.885,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
498.89,498.9,498.895,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
498.9,498.91,498.905,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.91,498.92,498.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.92,498.93,498.925,0.02308907800224599,0.0,0.0,0.0,0.02308907800224599,0.0,0.0,0.0
498.93,498.94,498.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.94,498.95,498.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.95,498.96,498.955,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
498.96,498.97,498.96500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.97,498.98,498.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.98,498.99,498.985,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
498.99,499.0,498.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.0,499.01,499.005,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.01,499.02,499.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.02,499.03,499.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.03,499.04,499.03499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.04,499.05,499.045,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
499.05,499.06,499.055,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.06,499.07,499.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.07,499.08,499.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.08,499.09,499.085,0.02308907800224599,0.0,0.0,0.0,0.02308907800224599,0.0,0.0,0.0
499.09,499.1,499.095,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.1,499.11,499.105,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
499.11,499.12,499.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.12,499.13,499.125,0.12621402111560573,0.12621402111560573,0.0,0.0,0.0,0.12621402111560573,0.0,0.0
499.13,499.14,499.135,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.14,499.15,499.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.15,499.16,499.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.16,499.17,499.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.17,499.18,499.175,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.18,499.19,499.185,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.19,499.2,499.195,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.2,499.21,499.205,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
499.21,499.22,499.21500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.22,499.23,499.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.23,499.24,499.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.24,499.25,499.245,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.25,499.26,499.255,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
499.26,499.27,499.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.27,499.28,499.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.28,499.29,499.28499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.29,499.3,499.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.3,499.31,499.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.31,499.32,499.315,0.14930309911785172,0.12621402111560573,0.14930309911785172,0.12621402111560573,0.02308907800224599,0.12621402111560573,0.0,0.12621402111560573
499.32,499.33,499.325,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
499.33,499.34,499.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.34,499.35,499.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.35,499.36,499.355,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
499.36,499.37,499.365,0.06310701055780286,0.0,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
499.37,499.38,499.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.38,499.39,499.385,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.0,0.18932103167340858,0.0,0.06310701055780286
499.39,499.4,499.395,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
499.4,499.41,499.405,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
499.41,499.42,499.415,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
499.42,499.43,499.425,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
499.43,499.44,499.435,0.12621402111560573,0.12621402111560573,0.0,0.0,0.0,0.12621402111560573,0.0,0.0
499.44,499.45,499.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.45,499.46,499.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.46,499.47,499.46500000000003,0.18932103167340858,0.18932103167340858,0.18932103167340858,0.18932103167340858,0.0,0.18932103167340858,0.0,0.18932103167340858
499.47,499.48,499.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.48,499.49,499.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.49,499.5,499.495,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
499.5,499.51,499.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.51,499.52,499.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.52,499.53,499.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.53,499.54,499.53499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.54,499.55,499.545,0.08619608856004886,0.06310701055780286,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.06310701055780286,0.0,0.06310701055780286
499.55,499.56,499.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.56,499.57,499.565,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
499.57,499.58,499.575,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.58,499.59,499.585,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.59,499.6,499.595,0.14930309911785172,0.06310701055780286,0.12621402111560573,0.06310701055780286,0.02308907800224599,0.12621402111560573,0.0,0.06310701055780286
499.6,499.61,499.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.61,499.62,499.615,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
499.62,499.63,499.625,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
499.63,499.64,499.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.64,499.65,499.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.65,499.66,499.655,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
499.66,499.67,499.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.67,499.68,499.675,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
499.68,499.69,499.685,0.12621402111560573,0.06310701055780286,0.12621402111560573,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
499.69,499.7,499.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.7,499.71,499.705,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
499.71,499.72,499.71500000000003,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.02308907800224599,0.0,0.02308907800224599,0.0
499.72,499.73,499.725,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
