pilot_event_id,original_event_id,sampling_method,pilot_event_weight_Bq,event_id,source_name,production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,point_index_within_key,x_cm,y_cm,z_cm,key_activity_Bq,key_rpip_count,event_weight_Bq
487,116119,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116119,RP2_n_93318617598253be_53128_gs_005732,n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,5732,1.013308,9.291935,-14.11711,4.38763506877061370552208038,6464,0.00067878017771822613018596540532178217821782178217821782178217821782178217821782178
488,116248,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116248,RP2_n_93318617598253be_53128_gs_005861,n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,5861,2.125199,2.604388,-18.09511,4.38763506877061370552208038,6464,0.00067878017771822613018596540532178217821782178217821782178217821782178217821782178
489,116376,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116376,RP2_n_93318617598253be_53128_gs_005989,n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,5989,9.614308,2.798904,-13.33312,4.38763506877061370552208038,6464,0.00067878017771822613018596540532178217821782178217821782178217821782178217821782178
490,116504,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116504,RP2_n_93318617598253be_53128_gs_006117,n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,6117,5.943417,1.0166,-18.99431,4.38763506877061370552208038,6464,0.00067878017771822613018596540532178217821782178217821782178217821782178217821782178
491,116632,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116632,RP2_n_93318617598253be_53128_gs_006245,n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,6245,11.46026,5.80894,-10.42221,4.38763506877061370552208038,6464,0.00067878017771822613018596540532178217821782178217821782178217821782178217821782178
492,116760,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116760,RP2_n_93318617598253be_53128_gs_006373,n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,6373,2.859746,8.449172,-13.33082,4.38763506877061370552208038,6464,0.00067878017771822613018596540532178217821782178217821782178217821782178217821782178
493,116895,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,116895,RP2_n_93318617598253be_55131_gs_000014,n,CsI_Side_Segment_00,CsI_Side_Segment_00,55131,Cs-131,0,gs,14,11.11803,2.686226,-11.91327,0.008933440971729273956358507257,20,0.00044667204858646369781792536285
494,123485,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,123485,RP2_n_93318617598253be_55134_gs_006540,n,CsI_Side_Segment_00,CsI_Side_Segment_00,55134,Cs-134,0,gs,6540,6.814644,7.314818,-16.13337,0.07510424817690961173909590554,8082,0.0000092927800268386057583637596560257362039099232863152684978965602573620390992328632
495,125168,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125168,RP2_n_b57397229fc6d20a_53128_gs_000039,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,39,-0.1306299,16.13455,-10.48722,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
496,125297,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125297,RP2_n_b57397229fc6d20a_53128_gs_000168,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,168,4.613537,11.41052,-8.436214,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
497,125425,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125425,RP2_n_b57397229fc6d20a_53128_gs_000296,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,296,0.6179654,12.282,-15.85156,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
498,125553,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125553,RP2_n_b57397229fc6d20a_53128_gs_000424,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,424,-0.08442603,16.57404,-2.471407,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
499,125681,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125681,RP2_n_b57397229fc6d20a_53128_gs_000552,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,552,2.923639,13.44948,-12.42976,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
500,125809,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125809,RP2_n_b57397229fc6d20a_53128_gs_000680,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,680,-8.421095,17.26776,-10.81386,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
501,125937,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,125937,RP2_n_b57397229fc6d20a_53128_gs_000808,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,808,-3.142513,15.60178,-4.053345,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
502,126066,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126066,RP2_n_b57397229fc6d20a_53128_gs_000937,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,937,1.754363,15.38108,-11.41795,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
503,126194,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126194,RP2_n_b57397229fc6d20a_53128_gs_001065,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1065,1.985126,15.46731,-5.270207,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
504,126322,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126322,RP2_n_b57397229fc6d20a_53128_gs_001193,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1193,-3.809595,17.56642,-8.592455,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
505,126450,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126450,RP2_n_b57397229fc6d20a_53128_gs_001321,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1321,2.287746,13.69754,-6.528453,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
506,126578,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126578,RP2_n_b57397229fc6d20a_53128_gs_001449,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1449,-0.7084308,13.92509,-13.94013,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
507,126706,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126706,RP2_n_b57397229fc6d20a_53128_gs_001577,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1577,1.940307,14.00402,-3.328304,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
508,126835,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126835,RP2_n_b57397229fc6d20a_53128_gs_001706,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1706,-7.564474,17.65024,-11.48624,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
509,126963,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,126963,RP2_n_b57397229fc6d20a_53128_gs_001834,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1834,5.057058,13.71028,-9.212655,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
510,127091,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127091,RP2_n_b57397229fc6d20a_53128_gs_001962,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,1962,-8.360926,17.96086,-8.655969,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
511,127219,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127219,RP2_n_b57397229fc6d20a_53128_gs_002090,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2090,-7.195942,14.08502,-12.06156,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
512,127347,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127347,RP2_n_b57397229fc6d20a_53128_gs_002218,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2218,1.918759,16.32461,-2.401133,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
513,127476,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127476,RP2_n_b57397229fc6d20a_53128_gs_002347,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2347,3.693914,16.54543,-5.642235,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
514,127604,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127604,RP2_n_b57397229fc6d20a_53128_gs_002475,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2475,5.30785,16.84783,-3.30444,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
515,127732,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127732,RP2_n_b57397229fc6d20a_53128_gs_002603,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2603,5.439438,13.91309,-8.405496,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
516,127860,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127860,RP2_n_b57397229fc6d20a_53128_gs_002731,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2731,0.2264798,12.26645,-16.20875,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
517,127988,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,127988,RP2_n_b57397229fc6d20a_53128_gs_002859,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2859,5.953876,15.79621,-6.173943,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
518,128116,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128116,RP2_n_b57397229fc6d20a_53128_gs_002987,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,2987,3.881684,15.88248,-3.43343,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
519,128245,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128245,RP2_n_b57397229fc6d20a_53128_gs_003116,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3116,-3.827557,12.86608,-11.70007,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
520,128373,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128373,RP2_n_b57397229fc6d20a_53128_gs_003244,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3244,4.584794,14.02081,-9.389691,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
521,128501,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128501,RP2_n_b57397229fc6d20a_53128_gs_003372,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3372,4.393594,16.92541,-3.285199,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
522,128629,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128629,RP2_n_b57397229fc6d20a_53128_gs_003500,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3500,-3.896305,15.92632,-14.66212,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
523,128757,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128757,RP2_n_b57397229fc6d20a_53128_gs_003628,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3628,-0.1265744,14.01351,-13.92201,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
524,128885,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,128885,RP2_n_b57397229fc6d20a_53128_gs_003756,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3756,6.558894,14.10483,-5.655384,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
525,129014,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129014,RP2_n_b57397229fc6d20a_53128_gs_003885,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,3885,7.436412,13.77819,-7.123817,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
526,129142,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129142,RP2_n_b57397229fc6d20a_53128_gs_004013,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4013,1.497904,14.55631,-1.806959,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
527,129270,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129270,RP2_n_b57397229fc6d20a_53128_gs_004141,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4141,1.086879,12.75801,-14.90891,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
528,129398,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129398,RP2_n_b57397229fc6d20a_53128_gs_004269,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4269,3.18437,14.65506,-9.609254,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
529,129526,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129526,RP2_n_b57397229fc6d20a_53128_gs_004397,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4397,8.961661,12.88478,-7.056332,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
530,129654,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129654,RP2_n_b57397229fc6d20a_53128_gs_004525,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4525,-7.501426,16.50835,-9.806276,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
531,129783,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129783,RP2_n_b57397229fc6d20a_53128_gs_004654,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4654,0.2040263,13.45802,-6.559076,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
532,129911,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,129911,RP2_n_b57397229fc6d20a_53128_gs_004782,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4782,7.101489,13.6172,-7.419099,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
533,130039,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130039,RP2_n_b57397229fc6d20a_53128_gs_004910,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,4910,-7.812407,14.63129,-11.52928,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
534,130167,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130167,RP2_n_b57397229fc6d20a_53128_gs_005038,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5038,-5.514192,16.30049,-11.36115,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
535,130295,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130295,RP2_n_b57397229fc6d20a_53128_gs_005166,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5166,-4.233849,15.49283,-10.39452,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
536,130423,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130423,RP2_n_b57397229fc6d20a_53128_gs_005294,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5294,-1.939696,12.61298,-17.49254,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
537,130552,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130552,RP2_n_b57397229fc6d20a_53128_gs_005423,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5423,1.94515,14.42064,-6.847404,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
538,130680,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130680,RP2_n_b57397229fc6d20a_53128_gs_005551,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5551,-3.185919,15.23572,-16.36582,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
539,130808,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130808,RP2_n_b57397229fc6d20a_53128_gs_005679,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5679,6.877809,13.10936,-4.421334,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
540,130936,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,130936,RP2_n_b57397229fc6d20a_53128_gs_005807,n,CsI_Side_Segment_01,CsI_Side_Segment_01,53128,I-128,0,gs,5807,-1.390094,14.23163,-12.26194,4.017699871914180464570729234,5919,0.00067878017771822613018596540530495016050008447372867038351072816354113870586247677
541,131069,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,131069,RP2_n_b57397229fc6d20a_55129_gs_000001,n,CsI_Side_Segment_01,CsI_Side_Segment_01,55129,Cs-129,0,gs,1,0.1648277,14.06941,-6.583734,0.004070984265283165369178356959,6,0.0006784973775471942281963928265
542,136121,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,136121,RP2_n_b57397229fc6d20a_55134_gs_004976,n,CsI_Side_Segment_01,CsI_Side_Segment_01,55134,Cs-134,0,gs,4976,-2.778986,12.6037,-16.8712,0.06790234365610969227636399179,7307,0.0000092927800268386057583637596537566716846859176132475708224989735869713972902696045
543,138593,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,138593,RP2_n_506f1cefc69a8cbf_53128_gs_000028,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,28,-1.203991,17.35339,-1.044447,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
544,138721,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,138721,RP2_n_506f1cefc69a8cbf_53128_gs_000156,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,156,-8.732935,15.62773,-5.826377,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
545,138849,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,138849,RP2_n_506f1cefc69a8cbf_53128_gs_000284,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,284,-5.763312,15.07593,5.918885,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
546,138977,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,138977,RP2_n_506f1cefc69a8cbf_53128_gs_000412,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,412,-11.16783,16.42181,-1.481132,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
547,139105,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139105,RP2_n_506f1cefc69a8cbf_53128_gs_000540,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,540,-15.6862,12.62254,1.656804,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
548,139233,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139233,RP2_n_506f1cefc69a8cbf_53128_gs_000668,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,668,-4.171936,16.6244,-1.000555,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
549,139362,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139362,RP2_n_506f1cefc69a8cbf_53128_gs_000797,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,797,-15.83399,15.49214,-4.008697,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
550,139490,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139490,RP2_n_506f1cefc69a8cbf_53128_gs_000925,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,925,-12.29774,11.65647,0.4824261,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
551,139618,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139618,RP2_n_506f1cefc69a8cbf_53128_gs_001053,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1053,-5.782697,17.41173,-0.2129625,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
552,139746,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139746,RP2_n_506f1cefc69a8cbf_53128_gs_001181,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1181,-6.136627,11.94503,7.947875,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
553,139874,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,139874,RP2_n_506f1cefc69a8cbf_53128_gs_001309,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1309,-8.602953,13.11373,4.280655,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
554,140002,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140002,RP2_n_506f1cefc69a8cbf_53128_gs_001437,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1437,-11.36691,15.22024,-3.224269,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
555,140131,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140131,RP2_n_506f1cefc69a8cbf_53128_gs_001566,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1566,-3.114323,16.75406,5.664846,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
556,140259,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140259,RP2_n_506f1cefc69a8cbf_53128_gs_001694,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1694,-6.743033,17.4016,-5.015373,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
557,140387,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140387,RP2_n_506f1cefc69a8cbf_53128_gs_001822,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1822,-3.772054,14.84734,0.7163328,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
558,140515,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140515,RP2_n_506f1cefc69a8cbf_53128_gs_001950,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,1950,-1.950089,15.98636,1.959258,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
559,140643,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140643,RP2_n_506f1cefc69a8cbf_53128_gs_002078,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,2078,-13.76982,13.63789,-0.5383298,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
560,140771,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140771,RP2_n_506f1cefc69a8cbf_53128_gs_002206,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,2206,-7.596401,15.93529,2.071887,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
561,140900,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,140900,RP2_n_506f1cefc69a8cbf_53128_gs_002335,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,2335,-8.667401,11.98674,2.744778,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
562,141028,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,141028,RP2_n_506f1cefc69a8cbf_53128_gs_002463,n,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,2463,-14.59111,11.78943,-3.440141,3.410191612856368078054290196,5024,0.00067878017771822613018596540525477707006369426751592356687898089171974522292993631
