selection_id,background_final_cps_day15,background_final_upper95_cps_day15,response_cps_per_ph_cm2_s,response_lower95_cps_per_ph_cm2_s,analysis_case_id,source_case_id,source_class,model_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,final_rate_lower95_day15_cps,total_source_counts,total_background_counts,total_source_lower95_counts,total_background_upper95_counts,final_counting_Z,final_counting_Z_conservative95,T3_day_counting,T5_day_counting,T3_day_conservative95,T5_day_conservative95
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,21600.0,0.0035484056077336287,0.0035300346856780205,76.07980658215696,349.90989298266095,75.68592370876718,1365.855051704418,4.067160294426047,2.047919159059428,0.16167164562550548,30.226469658694604,42.91873244357531,119.21870123215363
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,86400.0,0.0035484056077336287,0.0035300346856780205,316.03843926654116,1370.6892385183526,314.4022346788559,5369.199142114292,8.536314492324255,4.290726851617012,0.1458541148759658,0.37321213728057445,0.5241995136021009,27.158655613061327
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,259200.0,0.0035484056077336287,0.0035300346856780205,940.4444943249565,4262.483896063327,935.5755942011333,16373.45715430512,14.404619561730637,7.3115371376943035,0.1458541148759658,0.37321213728057445,0.5241995136021009,1.3304671714710425
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,3600.0,0.011828018692445432,0.011766782285593403,41.573820268691925,58.82580632635318,41.35858292095313,229.3396810949838,5.420458076476928,2.7310273402270364,0.125,0.125,24.133505480573486,67.03751522381526
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,21600.0,0.011828018692445432,0.011766782285593403,253.59935527385664,349.90989298266095,252.28641236255731,1365.855051704418,13.557200981420163,6.826397196864763,0.125,0.125,0.125,0.15716919920895508
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,86400.0,0.011828018692445432,0.011766782285593403,1053.4614642218041,1370.6892385183526,1048.00744892952,5369.199142114292,28.454381641080857,14.302422838723377,0.125,0.125,0.125,0.14329139948693692
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,259200.0,0.011828018692445432,0.011766782285593403,3134.8149810831887,4262.483896063327,3118.585314003778,16373.45715430512,48.01539853910213,24.371790458981014,0.125,0.125,0.125,0.14329139948693692
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.003,3600.0,0.03548405607733629,0.035300346856780206,124.72146080607575,58.82580632635318,124.07574876285938,229.3396810949838,16.261374229430782,8.193082020681109,0.125,0.125,0.125,0.125
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.003,21600.0,0.03548405607733629,0.035300346856780206,760.7980658215697,349.90989298266095,756.8592370876718,1365.855051704418,40.67160294426048,20.479191590594283,0.125,0.125,0.125,0.125
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.003,86400.0,0.03548405607733629,0.035300346856780206,3160.384392665412,1370.6892385183526,3144.02234678856,5369.199142114292,85.36314492324256,42.90726851617013,0.125,0.125,0.125,0.125
