analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
C_transient_broad_480_550_F0.003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,3600.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,128.20419301523603,236.56334463322008,8.335439495642923,8.335439495642923,0.125,0.125,,
C_transient_broad_480_550_F0.003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,21600.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,781.9222033298813,1413.292472832858,20.799242695188553,20.799242695188553,0.125,0.125,,
C_transient_broad_480_550_F0.003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,86400.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,3247.0154388100473,5585.889286172811,43.44483896602472,43.44483896602472,0.125,0.125,,
C_transient_broad_480_550_F0.003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,259200.0,0.035638501155748535,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,9663.165854269342,16843.747564084144,74.45606355423375,74.45606355423375,0.125,0.125,,
A_point_w2_510p58_511p42_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,3e-05,,0.000355762442249157,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,609.9508314471416,67953.7748377242,2.3398500921455665,2.3398500921455665,,,32.87732211323595,91.32589475898875
A_point_w2_510p58_511p42_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,5e-05,,0.000592937403748595,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,1016.5847190785696,67953.7748377242,3.899750153575945,3.899750153575945,11.544333054855743,,,32.87732211323594
A_point_w2_510p58_511p42_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,8e-05,,0.000948699845997752,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,1626.535550525711,67953.7748377242,6.23960024572151,6.23960024572151,4.598339918657822,12.411040448008968,,
A_point_w2_510p58_511p42_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0001,,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,2033.1694381571392,67953.7748377242,7.79950030715189,7.79950030715189,2.5057276321553323,7.7901934220953635,,
A_point_w2_510p58_511p42_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.00015,,0.0017788122112457848,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,3049.75415723571,67953.7748377242,11.69925046072784,11.69925046072784,1.1210419218427081,3.3046791129542052,,
A_point_w2_510p58_511p42_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0002,,0.00237174961499438,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,4066.3388763142784,67953.7748377242,15.59900061430378,15.59900061430378,0.6613709092694747,1.7096175538740859,,
