dataset,event_id,primary_energy_keV,depth_from_geoopt_outer_radius_cm,r_cm,z_cm,VN,category,weight
geo_opt_s1_bpe_w5,572371,267.858,6.70475486316,21.1952451368,-15.12042,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,661180,232.128,9.48511976453,18.4148802355,19.62749,XS400_Group2_Cu_Coarse_SideSleeve_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,726536,2663.6,2.12942579792,25.7705742021,-7.658701,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,29356,2144.35,5.48783335629,22.4121666437,-9.315845,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,86527,1375.52,16.7445297209,11.1554702791,-22.93284,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,378914,5358.64,5.00965741896,22.890342581,3.65485,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,495611,6891.55,10.9651852557,16.9348147443,18.66586,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,25721,1129.78,11.0661939089,16.8338060911,12.80612,CsI_TopAnnulus_Segment_04,csi,0.125
geo_opt_s1_bpe_w5,946974,982.252,12.4824041112,15.4175958888,-23.12575,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,41968,4686.96,8.51374795131,19.3862520487,-14.61016,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,32730,3573.45,0.380237941172,27.5197620588,5.10214,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,357212,5219.76,17.403158351,10.496841649,-24.55875,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,400253,2306.89,1.77113418642,26.1288658136,2.993888,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,396189,400.069,20.4694062692,7.43059373079,-20.12295,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,485029,2960,7.00715919661,20.8928408034,20.6179,ColdPlate_60K,cold_plates,0.125
geo_opt_s1_bpe_w5,310432,242.412,18.3607719214,9.53922807856,-23.88199,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,917282,486.361,17.6245099191,10.2754900809,-9.979013,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,162098,3519.75,5.55831351551,22.3416864845,-10.35342,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,130659,3125.83,16.9829171296,10.9170828704,-23.44932,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,508144,1124.25,11.0956766523,16.8043233477,-5.746575,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,724358,4390.65,8.71827279392,19.1817272061,15.2724,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,614816,510.999,18.7860115776,9.11398842237,-23.37893,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,607991,3900.32,3.80358582348,24.0964141765,1.348635,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,763014,375.539,9.5221535618,18.3778464382,-19.36146,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,170520,2725.34,4.39364450142,23.5063554986,3.521843,CsI_TopAnnulus_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,77075,3183.95,4.19847513566,23.7015248643,-8.260104,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,935680,5621.87,13.98896594,13.91103406,-21.38274,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,490709,3162.97,17.6005037119,10.2994962881,-21.12901,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,399732,10409,0,34.9534356392,-22.91753,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,110087,3306.59,18.6874359783,9.21256402167,-22.79582,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,138399,694.103,25.774404565,2.12559543502,-19.58984,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,683189,4735,3.06929023466,24.8307097653,-13.19085,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,outer_mechanics,0.125
geo_opt_s1_bpe_w5,765420,171.281,20.0802308467,7.81976915327,-26.5429,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,711314,10505.2,27.7110179828,0.188982017174,-0.2593079,ColdPlate_MXC_50mK_SD_anchor,cold_plates,0.125
geo_opt_s1_bpe_w5,632999,2109.04,16.6543871982,11.2456128018,-23.46451,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,207656,2528.04,7.94125327376,19.9587467262,-7.842466,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,717078,6532.31,4.27446610327,23.6255338967,-15.86,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,641176,1158.84,15.8829820284,12.0170179716,-17.29945,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,113071,1335.68,19.1523087615,8.74769123848,-21.39252,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,516339,340.581,9.36130397688,18.5386960231,-14.0024,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,328434,66.4866,12.4221340324,15.4778659676,-20.54255,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,941269,4178.64,9.13705823168,18.7629417683,-11.69505,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,446354,1056.93,12.7781390393,15.1218609607,-20.44348,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,60559,3348.11,2.5420238057,25.3579761943,22.79103,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,167319,1844.85,8.54911588564,19.3508841144,-16.22287,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,855461,6891.56,2.45999071368,25.4400092863,-5.151569,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,320521,6047.04,4.4679361716,23.4320638284,-8.959906,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,760234,1236.13,5.73926147366,22.1607385263,3.596807,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,75777,267.778,12.6691018247,15.2308981753,15.84949,XS400_Group2_Cu_Coarse_LowerOpenCollar_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,369689,6891.56,5.33434872963,22.5656512704,2.981569,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,208702,2416.95,8.1533242395,19.7466757605,14.56646,CsI_TopAnnulus_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,858125,710.153,12.2518598017,15.6481401983,-11.47241,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,795893,6891.56,5.73323658667,22.1667634133,2.679439,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,8166,3875.57,4.46526437183,23.4347356282,-8.251464,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,391447,2545.06,10.6079184762,17.2920815238,-9.840112,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,856906,3876.34,5.76641248322,22.1335875168,-8.538157,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,437547,20192.5,12.0683805816,15.8316194184,-18.63432,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,213372,5245.9,18.4523006387,9.44769936128,22.88871,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,514196,450.863,4.57892053232,23.3210794677,6.036432,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,808411,7916.05,8.25184332742,19.6481566726,20.50548,XS400_Group2_Cu_Coarse_TopOpenCollar_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,926621,1975.86,5.001881246,22.898118754,-8.125265,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,225628,1377.08,4.34504367205,23.5549563279,6.537072,CsI_TopAnnulus_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,765572,7916.04,9.12114460194,18.7788553981,10.38664,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,477445,664.546,8.35620818917,19.5437918108,-5.683613,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,266891,3074.86,22.6170742019,5.28292579807,-23.7671,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,121303,4351.57,5.11915898769,22.7808410123,11.51616,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,603113,3509.88,12.4776998197,15.4223001803,-21.71239,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,224281,6891.56,3.82222062345,24.0777793766,5.85799,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,408586,4654.27,7.44920317111,20.4507968289,-14.71948,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,287529,9682.09,8.73347032525,19.1665296748,17.34842,XS400_Group2_Cu_Coarse_NorthContactBlock_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,538430,1112.83,13.4129039343,14.4870960657,-22.39211,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,205376,1950.74,22.079144294,5.82085570601,-18.73008,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,687383,550.697,10.6058298703,17.2941701297,15.57633,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,234189,1711.02,20.3791670819,7.52083291813,-23.86466,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,552347,6891.55,2.93292187081,24.9670781292,-9.178212,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,822979,764.958,6.27248974014,21.6275102599,-11.95779,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,426879,7916.04,13.6309129185,14.2690870815,2.20897,ColdPlate_Still_0p7K,cold_plates,0.125
geo_opt_s1_bpe_w5,562345,6891.56,22.0889149454,5.81108505458,-24.0392,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,816589,1433.37,8.74273130682,19.1572686932,-18.06067,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,910306,3400.3,6.22872194788,21.6712780521,4.681422,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,695435,6891.55,15.1773494568,12.7226505432,-25.14986,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,572576,1648.86,3.58534745116,24.3146525488,-14.32697,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,826845,23184.5,0,45.4251118552,-23.37105,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,345896,57764.2,5.29842496731,22.6015750327,0.4012572,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,492117,4261,0,39.6537487406,-23.00927,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,641394,5825.82,5.12021759675,22.7797824032,-13.46099,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,771627,4948.33,19.0881702697,8.81182973033,21.48458,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,660167,4129.96,4.33851536833,23.5614846317,-9.181242,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,23204,14535,0,39.1850023051,-23.1014,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,527902,1408.02,5.00278736681,22.8972126332,21.25507,XS400_Group2_SS_Coarse_SpringBlock_60K300K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,31094,923.313,2.95899154345,24.9410084565,-5.044278,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,286753,869.858,13.7075459565,14.1924540435,1.129444,ColdPlate_CP_100mK_intercept,cold_plates,0.125
geo_opt_s1_bpe_w5,398877,1158.59,13.411551859,14.488448141,-19.17732,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,568116,6826.15,21.9416964179,5.95830358215,-23.41356,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,864064,3835.14,5.75721651101,22.142783489,10.58055,CsI_TopAnnulus_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,535894,1408.04,11.910098109,15.989901891,-15.50991,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,747796,4268.17,14.5351006336,13.3648993664,-20.76999,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,120069,664.312,8.94628214329,18.9537178567,-12.07065,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,277662,262.054,9.15510118608,18.7448988139,-12.35692,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,774976,5587.63,12.3713829995,15.5286170005,-15.71465,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,0.125
geo_opt_s1_bpe_w5,854999,5059.31,11.3764131668,16.5235868332,14.83314,CsI_TopAnnulus_Segment_03,csi,0.125
geo_opt_s1_bpe_w5,134006,2575.1,4.28850624891,23.6114937511,-11.81331,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,626404,3850.55,16.5877763207,11.3122236793,-23.52422,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,753221,1580.74,6.16743092428,21.7325690757,6.962881,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,219179,464902,0,42.391317594,40.06709,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,467350,4615.22,6.90860341988,20.9913965801,-15.1685,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,563003,671.339,2.41078055982,25.4892194402,7.097099,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,143181,924.638,9.65341793425,18.2465820658,-13.97264,CsI_TopAnnulus_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,326440,8999.29,0,39.4165776398,9.006176,DR_Still_PumpLine_SS_to_300K_top,other_internal,0.125
geo_opt_s1_bpe_w5,917108,5302.87,9.0208198368,18.8791801632,14.52783,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,297898,967.172,3.10261317045,24.7973868295,-1.354083,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,815770,1684.39,10.9702798786,16.9297201214,-14.95887,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,690711,275.841,9.46555461132,18.4344453887,-14.02741,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,170714,5116.46,12.711304547,15.188695453,-13.71755,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,702942,1594.2,8.29731113072,19.6026888693,15.05353,CsI_TopAnnulus_Segment_03,csi,0.125
geo_opt_s1_bpe_w5,260881,2001.09,7.26967241874,20.6303275813,9.596151,CsI_Side_Segment_03_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,223942,6891.55,12.5683344716,15.3316655284,17.23575,CsI_TopAnnulus_Segment_03,csi,0.125
geo_opt_s1_bpe_w5,77478,158.33,4.90028868537,22.9997113146,-11.69984,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,895272,9124.59,2.48907025417,25.4109297458,5.777098,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,606999,1996.21,23.5782430729,4.32175692713,-22.15156,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,671334,870.879,10.8448300913,17.0551699087,13.47592,CsI_Side_Segment_04_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,299276,1503.4,20.774985457,7.12501454296,-23.48274,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,733664,824.117,2.91489510771,24.9851048923,8.285814,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,690582,2630.24,7.05855002159,20.8414499784,-13.74099,CsI_TopAnnulus_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,899386,508.492,16.667883033,11.232116967,-20.75089,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,905908,609.157,5.51063561467,22.3893643853,3.948396,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,720311,889.978,7.20592388629,20.6940761137,5.475523,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,118087,5826.69,11.0582114844,16.8417885156,20.63363,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,437043,3847.49,11.601699994,16.298300006,-18.82809,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,844847,5159.43,5.79783553674,22.1021644633,-7.58985,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,543641,3818.22,9.26525964987,18.6347403501,14.92131,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,763367,5588.72,5.77064487599,22.129355124,7.108813,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,461620,5875.83,3.36842985294,24.5315701471,3.897114,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,494341,2994.51,18.9874059162,8.91259408381,-18.27829,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,381672,227306,16.9400318267,10.9599681733,-24.99078,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,926628,1097.06,10.9652883504,16.9347116496,-13.92135,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,250565,3831.16,11.3798363917,16.5201636083,-19.00616,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,323824,6891.55,6.46133480957,21.4386651904,8.584255,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,441670,1851.07,16.449738294,11.450261706,-14.33507,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,625595,1505.53,7.87352737263,20.0264726274,11.63394,CsI_Side_Segment_03_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,156883,3514.9,13.6345603154,14.2654396846,19.19562,NbTi_Bundle_4K_60K,other_internal,0.125
geo_opt_s1_bpe_w5,723389,4335.09,20.0791711676,7.82082883237,-26.89121,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,0.125
geo_opt_s1_bpe_w5,190168,1022,13.1508911325,14.7491088675,9.122858,ColdPlate_Still_0p7K,cold_plates,0.125
geo_opt_s1_bpe_w5,431432,4338.25,13.5456996137,14.3543003863,-19.05024,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,812331,2488.97,18.607555857,9.29244414297,-24.41045,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,529203,4999.54,4.16050782375,23.7394921763,6.396772,CsI_TopAnnulus_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,145982,8749,0,47.094239656,39.94172,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,230504,9392.18,13.6813434452,14.2186565548,1.288944,ColdPlate_Still_0p7K,cold_plates,0.125
geo_opt_s1_bpe_w5,754356,7916.04,7.73714126469,20.1628587353,18.76545,XS400_Group2_Cu_Coarse_TopOpenCollar_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,144181,2331.62,10.2558436615,17.6441563385,-10.27609,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,873022,3141.91,16.210624122,11.689375878,-22.78579,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,423448,4925.85,12.7866569339,15.1133430661,-20.73333,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,676180,1022.57,12.0984730916,15.8015269084,-12.82115,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,679031,1.64484,3.38110876886,24.5188912311,-4.173541,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,847161,835.506,18.7089758136,9.19102418636,-13.39364,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,905301,7725.12,0,46.1040393018,-22.65849,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,917968,17142.9,10.6250503723,17.2749496277,14.86969,CsI_Side_Segment_04_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,850512,6367.92,11.9613019965,15.9386980035,-19.40968,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,637077,246.045,6.12182226283,21.7781777372,-7.482979,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,593923,550.074,7.24438296392,20.6556170361,-8.148333,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,251073,6891.56,11.8975083083,16.0024916917,-19.92797,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,833559,1892.67,10.9652382902,16.9347617098,-4.389143,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,731374,731.336,16.2591150318,11.6408849682,-16.71838,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,281811,16387.1,5.61414059167,22.2858594083,12.7524,DR_Capillary_CuNi_4K_60K,other_internal,0.125
geo_opt_s1_bpe_w5,66418,610.555,3.92142985505,23.978570145,-0.8464179,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,113811,238.186,17.7404635007,10.1595364993,-19.37332,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,142938,4583.79,3.88151804439,24.0184819556,-10.231,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,553558,2333.55,9.30040800331,18.5995919967,-15.60939,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,900510,5632.54,8.1550928675,19.7449071325,-6.489711,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,559981,1548.06,7.79254303582,20.1074569642,-5.489357,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,818066,3980.24,9.83496184744,18.0650381526,-16.24327,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,32388,6349.9,11.8877990343,16.0122009657,-22.02915,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,377170,1247.82,13.1114394337,14.7885605663,-17.59212,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,794490,2583.77,13.0352590867,14.8647409133,13.71012,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,721673,1433.02,12.0420546419,15.8579453581,-20.3207,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,958294,797.377,0.599561112726,27.3004388873,-6.87934,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,298692,2358.44,10.18652405,17.71347595,12.86907,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,177093,510.999,1.05007109863,26.8499289014,1.499003,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,11632,7725.11,0,28.0611615483,31.83873,Plate_300K_Top_Service_Lid,other_internal,0.125
geo_opt_s1_bpe_w5,81158,2381.2,15.2709523725,12.6290476275,-19.64866,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,11728,1613.42,1.76937633596,26.130623664,6.382011,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,777196,7725.11,0,44.6087145923,-22.90565,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,169013,2075.77,0,42.7209088037,-23.19787,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,935212,1903.19,11.4068694224,16.4931305776,-20.68352,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,653069,2669.32,20.4961207038,7.40387929619,-22.06839,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,496139,4689.79,17.0573532398,10.8426467602,-24.09567,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,803494,1811.38,10.3871410484,17.5128589516,13.09798,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,442543,1055.73,8.62687511852,19.2731248815,-7.255527,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,12015,861.092,0,32.2428694081,26.88885,XS400_Group4_SS_TopPipe_GasReturn_LargePort_A_HollowTube_300KTop,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,372870,1664.93,11.7750685618,16.1249314382,-16.72833,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,941305,1409.53,5.12370476663,22.7762952334,-7.666227,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,912639,7973.3,16.6323410677,11.2676589323,-4.376434,ColdPlate_CP_100mK_intercept,cold_plates,0.125
geo_opt_s1_bpe_w5,805516,3405.73,9.55997906126,18.3400209387,-15.66727,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,486359,1093.67,7.15859335985,20.7414066401,10.56209,CsI_Side_Segment_04_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,898398,3562.16,9.03199860884,18.8680013912,-13.13135,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,663480,1057.77,1.5599123698,26.3400876302,-0.8779016,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,719966,433.345,4.04032953831,23.8596704617,-1.541146,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,315086,225.74,12.1822457397,15.7177542603,22.52403,XS400_Group1_SupportRod_4K_to_60K_02,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,12396,1501.91,1.4618566945,26.4381433055,-0.6419078,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,576648,3764.16,8.51120979275,19.3887902073,-12.2242,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,327568,497.91,11.7535131187,16.1464868813,-9.262418,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,600568,3152.45,9.26233046665,18.6376695333,-8.525725,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,516618,3484.34,8.99633564727,18.9036643527,-10.31976,CsI_TopAnnulus_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,412908,242.574,13.7170039874,14.1829960126,-19.91518,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,277901,1864.62,21.0710654387,6.82893456126,-17.46786,CsI_Bottom_Quadrant_03,csi,0.125
