dataset,depth_bin_lo_cm,depth_bin_hi_cm,log10_energy_bin_lo_keV,log10_energy_bin_hi_keV,weighted_rpip_points,raw_rpip_points
Mass_model_511,8,8.5,3.2,3.4,181.5,1452
Mass_model_511,8,8.5,3.4,3.6,253.75,2030
Mass_model_511,8,8.5,3.6,3.8,233.75,1870
Mass_model_511,8,8.5,3.8,4,118.25,946
Mass_model_511,8,8.5,4,4.2,14.25,114
Mass_model_511,8,8.5,4.2,4.4,5,40
Mass_model_511,8,8.5,4.4,4.6,3.375,27
Mass_model_511,8,8.5,4.6,4.8,2.25,18
Mass_model_511,8,8.5,4.8,5,2.125,17
Mass_model_511,8,8.5,5,5.2,1.625,13
Mass_model_511,8,8.5,5.2,5.4,2,16
Mass_model_511,8,8.5,5.4,5.6,1.375,11
Mass_model_511,8,8.5,5.6,5.8,0.75,6
Mass_model_511,8,8.5,5.8,6,0.25,2
Mass_model_511,8.5,9,1.2,1.4,0.125,1
Mass_model_511,8.5,9,1.4,1.6,0.375,3
Mass_model_511,8.5,9,1.6,1.8,1.125,9
Mass_model_511,8.5,9,1.8,2,3.625,29
Mass_model_511,8.5,9,2,2.2,12.375,99
Mass_model_511,8.5,9,2.2,2.4,23.75,190
Mass_model_511,8.5,9,2.4,2.6,37.875,303
Mass_model_511,8.5,9,2.6,2.8,83.125,665
Mass_model_511,8.5,9,2.8,3,85.75,686
Mass_model_511,8.5,9,3,3.2,119.5,956
Mass_model_511,8.5,9,3.2,3.4,165.125,1321
Mass_model_511,8.5,9,3.4,3.6,239.25,1914
Mass_model_511,8.5,9,3.6,3.8,216.125,1729
Mass_model_511,8.5,9,3.8,4,113,904
Mass_model_511,8.5,9,4,4.2,14.125,113
Mass_model_511,8.5,9,4.2,4.4,5.375,43
Mass_model_511,8.5,9,4.4,4.6,2.75,22
Mass_model_511,8.5,9,4.6,4.8,2,16
Mass_model_511,8.5,9,4.8,5,0.875,7
Mass_model_511,8.5,9,5,5.2,1.375,11
Mass_model_511,8.5,9,5.2,5.4,1.125,9
Mass_model_511,8.5,9,5.4,5.6,0.5,4
Mass_model_511,8.5,9,5.6,5.8,0.375,3
Mass_model_511,9,9.5,0.6,0.8,0.25,2
Mass_model_511,9,9.5,1.2,1.4,0.25,2
Mass_model_511,9,9.5,1.4,1.6,0.375,3
Mass_model_511,9,9.5,1.6,1.8,0.875,7
Mass_model_511,9,9.5,1.8,2,3.875,31
Mass_model_511,9,9.5,2,2.2,11,88
Mass_model_511,9,9.5,2.2,2.4,23.125,185
Mass_model_511,9,9.5,2.4,2.6,40.625,325
Mass_model_511,9,9.5,2.6,2.8,78.125,625
Mass_model_511,9,9.5,2.8,3,80.125,641
Mass_model_511,9,9.5,3,3.2,107.375,859
Mass_model_511,9,9.5,3.2,3.4,162.625,1301
Mass_model_511,9,9.5,3.4,3.6,230,1840
Mass_model_511,9,9.5,3.6,3.8,194.75,1558
Mass_model_511,9,9.5,3.8,4,110.375,883
Mass_model_511,9,9.5,4,4.2,14,112
Mass_model_511,9,9.5,4.2,4.4,5.5,44
Mass_model_511,9,9.5,4.4,4.6,1.875,15
Mass_model_511,9,9.5,4.6,4.8,2.5,20
Mass_model_511,9,9.5,4.8,5,0.875,7
Mass_model_511,9,9.5,5,5.2,1.375,11
Mass_model_511,9,9.5,5.2,5.4,1.875,15
Mass_model_511,9,9.5,5.4,5.6,2,16
Mass_model_511,9,9.5,5.6,5.8,0.875,7
Mass_model_511,9,9.5,5.8,6,0.125,1
Mass_model_511,9.5,10,1.2,1.4,0.25,2
Mass_model_511,9.5,10,1.4,1.6,0.25,2
Mass_model_511,9.5,10,1.6,1.8,0.875,7
Mass_model_511,9.5,10,1.8,2,3.375,27
Mass_model_511,9.5,10,2,2.2,11.5,92
Mass_model_511,9.5,10,2.2,2.4,20.125,161
Mass_model_511,9.5,10,2.4,2.6,41.625,333
Mass_model_511,9.5,10,2.6,2.8,73.375,587
Mass_model_511,9.5,10,2.8,3,83.125,665
Mass_model_511,9.5,10,3,3.2,111.375,891
Mass_model_511,9.5,10,3.2,3.4,159.625,1277
Mass_model_511,9.5,10,3.4,3.6,223,1784
Mass_model_511,9.5,10,3.6,3.8,196.25,1570
Mass_model_511,9.5,10,3.8,4,113.75,910
Mass_model_511,9.5,10,4,4.2,16.625,133
Mass_model_511,9.5,10,4.2,4.4,4.875,39
Mass_model_511,9.5,10,4.4,4.6,1.5,12
Mass_model_511,9.5,10,4.6,4.8,1.5,12
Mass_model_511,9.5,10,4.8,5,1.375,11
Mass_model_511,9.5,10,5,5.2,1.5,12
Mass_model_511,9.5,10,5.2,5.4,1.625,13
Mass_model_511,9.5,10,5.4,5.6,1.125,9
Mass_model_511,9.5,10,5.6,5.8,1.125,9
Mass_model_511,9.5,10,5.8,6,0.25,2
Mass_model_511,10,10.5,1.2,1.4,0.125,1
Mass_model_511,10,10.5,1.4,1.6,0.5,4
Mass_model_511,10,10.5,1.6,1.8,0.875,7
Mass_model_511,10,10.5,1.8,2,3,24
Mass_model_511,10,10.5,2,2.2,8.75,70
Mass_model_511,10,10.5,2.2,2.4,20.125,161
Mass_model_511,10,10.5,2.4,2.6,38,304
Mass_model_511,10,10.5,2.6,2.8,66.625,533
Mass_model_511,10,10.5,2.8,3,76.75,614
Mass_model_511,10,10.5,3,3.2,103.5,828
Mass_model_511,10,10.5,3.2,3.4,149.625,1197
Mass_model_511,10,10.5,3.4,3.6,198.5,1588
Mass_model_511,10,10.5,3.6,3.8,191.125,1529
Mass_model_511,10,10.5,3.8,4,113.375,907
Mass_model_511,10,10.5,4,4.2,12.25,98
Mass_model_511,10,10.5,4.2,4.4,5.75,46
Mass_model_511,10,10.5,4.4,4.6,2.5,20
Mass_model_511,10,10.5,4.6,4.8,1.25,10
Mass_model_511,10,10.5,4.8,5,1.625,13
Mass_model_511,10,10.5,5,5.2,1.5,12
Mass_model_511,10,10.5,5.2,5.4,1.75,14
Mass_model_511,10,10.5,5.4,5.6,1.875,15
Mass_model_511,10,10.5,5.6,5.8,0.75,6
Mass_model_511,10,10.5,5.8,6,0.125,1
Mass_model_511,10.5,11,1.2,1.4,0.375,3
Mass_model_511,10.5,11,1.4,1.6,0.375,3
Mass_model_511,10.5,11,1.6,1.8,1.125,9
Mass_model_511,10.5,11,1.8,2,1.875,15
Mass_model_511,10.5,11,2,2.2,8.625,69
Mass_model_511,10.5,11,2.2,2.4,16.25,130
Mass_model_511,10.5,11,2.4,2.6,35.625,285
Mass_model_511,10.5,11,2.6,2.8,65.125,521
Mass_model_511,10.5,11,2.8,3,67.375,539
Mass_model_511,10.5,11,3,3.2,100.75,806
Mass_model_511,10.5,11,3.2,3.4,137.375,1099
Mass_model_511,10.5,11,3.4,3.6,204,1632
Mass_model_511,10.5,11,3.6,3.8,174.875,1399
Mass_model_511,10.5,11,3.8,4,97,776
Mass_model_511,10.5,11,4,4.2,13.5,108
Mass_model_511,10.5,11,4.2,4.4,5.375,43
Mass_model_511,10.5,11,4.4,4.6,1,8
Mass_model_511,10.5,11,4.6,4.8,2.125,17
Mass_model_511,10.5,11,4.8,5,1.5,12
Mass_model_511,10.5,11,5,5.2,0.625,5
Mass_model_511,10.5,11,5.2,5.4,1.625,13
Mass_model_511,10.5,11,5.4,5.6,2.125,17
Mass_model_511,10.5,11,5.6,5.8,1.25,10
Mass_model_511,11,11.5,-0.6,-0.4,0.125,1
Mass_model_511,11,11.5,0.6,0.8,0.25,2
Mass_model_511,11,11.5,1.2,1.4,0.25,2
Mass_model_511,11,11.5,1.4,1.6,0.5,4
Mass_model_511,11,11.5,1.6,1.8,0.5,4
Mass_model_511,11,11.5,1.8,2,3.25,26
Mass_model_511,11,11.5,2,2.2,9.75,78
Mass_model_511,11,11.5,2.2,2.4,16.125,129
Mass_model_511,11,11.5,2.4,2.6,29.125,233
Mass_model_511,11,11.5,2.6,2.8,62.125,497
Mass_model_511,11,11.5,2.8,3,67.875,543
Mass_model_511,11,11.5,3,3.2,91.25,730
Mass_model_511,11,11.5,3.2,3.4,131.25,1050
Mass_model_511,11,11.5,3.4,3.6,183.375,1467
Mass_model_511,11,11.5,3.6,3.8,165.625,1325
Mass_model_511,11,11.5,3.8,4,98.875,791
Mass_model_511,11,11.5,4,4.2,12.125,97
Mass_model_511,11,11.5,4.2,4.4,3.375,27
Mass_model_511,11,11.5,4.4,4.6,2.375,19
Mass_model_511,11,11.5,4.6,4.8,1.5,12
Mass_model_511,11,11.5,4.8,5,2,16
Mass_model_511,11,11.5,5,5.2,1.375,11
Mass_model_511,11,11.5,5.2,5.4,0.875,7
Mass_model_511,11,11.5,5.4,5.6,1.25,10
Mass_model_511,11,11.5,5.6,5.8,1.375,11
Mass_model_511,11,11.5,5.8,6,0.125,1
Mass_model_511,11.5,12,1.2,1.4,0.125,1
Mass_model_511,11.5,12,1.4,1.6,0.125,1
Mass_model_511,11.5,12,1.6,1.8,0.875,7
Mass_model_511,11.5,12,1.8,2,2,16
Mass_model_511,11.5,12,2,2.2,8.75,70
Mass_model_511,11.5,12,2.2,2.4,18,144
Mass_model_511,11.5,12,2.4,2.6,32.125,257
Mass_model_511,11.5,12,2.6,2.8,59.625,477
Mass_model_511,11.5,12,2.8,3,62.25,498
Mass_model_511,11.5,12,3,3.2,84.625,677
Mass_model_511,11.5,12,3.2,3.4,131.375,1051
Mass_model_511,11.5,12,3.4,3.6,181.75,1454
Mass_model_511,11.5,12,3.6,3.8,156.25,1250
Mass_model_511,11.5,12,3.8,4,92.375,739
Mass_model_511,11.5,12,4,4.2,10.5,84
Mass_model_511,11.5,12,4.2,4.4,3.875,31
Mass_model_511,11.5,12,4.4,4.6,1.375,11
Mass_model_511,11.5,12,4.6,4.8,0.75,6
Mass_model_511,11.5,12,4.8,5,1,8
Mass_model_511,11.5,12,5,5.2,1,8
Mass_model_511,11.5,12,5.2,5.4,1,8
Mass_model_511,11.5,12,5.4,5.6,1.25,10
Mass_model_511,11.5,12,5.6,5.8,0.375,3
Mass_model_511,12,12.5,1.2,1.4,0.25,2
Mass_model_511,12,12.5,1.4,1.6,1,8
Mass_model_511,12,12.5,1.6,1.8,1.25,10
Mass_model_511,12,12.5,1.8,2,2.5,20
Mass_model_511,12,12.5,2,2.2,6.875,55
Mass_model_511,12,12.5,2.2,2.4,15.125,121
Mass_model_511,12,12.5,2.4,2.6,32.25,258
Mass_model_511,12,12.5,2.6,2.8,59.375,475
Mass_model_511,12,12.5,2.8,3,58.75,470
Mass_model_511,12,12.5,3,3.2,84,672
Mass_model_511,12,12.5,3.2,3.4,122.875,983
Mass_model_511,12,12.5,3.4,3.6,164,1312
Mass_model_511,12,12.5,3.6,3.8,161.875,1295
Mass_model_511,12,12.5,3.8,4,87.875,703
Mass_model_511,12,12.5,4,4.2,12.5,100
Mass_model_511,12,12.5,4.2,4.4,5.75,46
Mass_model_511,12,12.5,4.4,4.6,1.875,15
Mass_model_511,12,12.5,4.6,4.8,0.875,7
Mass_model_511,12,12.5,4.8,5,1.875,15
Mass_model_511,12,12.5,5,5.2,0.625,5
Mass_model_511,12,12.5,5.2,5.4,1.125,9
Mass_model_511,12,12.5,5.4,5.6,1.25,10
Mass_model_511,12,12.5,5.6,5.8,0.625,5
Mass_model_511,12,12.5,5.8,6,0.125,1
Mass_model_511,12.5,13,1,1.2,0.125,1
Mass_model_511,12.5,13,1.4,1.6,0.375,3
Mass_model_511,12.5,13,1.6,1.8,0.75,6
Mass_model_511,12.5,13,1.8,2,2.5,20
Mass_model_511,12.5,13,2,2.2,5.875,47
Mass_model_511,12.5,13,2.2,2.4,17,136
Mass_model_511,12.5,13,2.4,2.6,31.25,250
Mass_model_511,12.5,13,2.6,2.8,60.125,481
Mass_model_511,12.5,13,2.8,3,57.5,460
Mass_model_511,12.5,13,3,3.2,81,648
Mass_model_511,12.5,13,3.2,3.4,111.125,889
Mass_model_511,12.5,13,3.4,3.6,159.375,1275
Mass_model_511,12.5,13,3.6,3.8,142.75,1142
Mass_model_511,12.5,13,3.8,4,94.5,756
Mass_model_511,12.5,13,4,4.2,11.25,90
Mass_model_511,12.5,13,4.2,4.4,5.125,41
Mass_model_511,12.5,13,4.4,4.6,0.875,7
Mass_model_511,12.5,13,4.6,4.8,1.25,10
Mass_model_511,12.5,13,4.8,5,1.25,10
Mass_model_511,12.5,13,5,5.2,0.625,5
Mass_model_511,12.5,13,5.2,5.4,1,8
Mass_model_511,12.5,13,5.4,5.6,1.5,12
Mass_model_511,12.5,13,5.6,5.8,0.625,5
Mass_model_511,13,13.5,1,1.2,0.125,1
Mass_model_511,13,13.5,1.2,1.4,0.125,1
Mass_model_511,13,13.5,1.4,1.6,0.75,6
Mass_model_511,13,13.5,1.6,1.8,0.875,7
Mass_model_511,13,13.5,1.8,2,3.25,26
Mass_model_511,13,13.5,2,2.2,7.75,62
Mass_model_511,13,13.5,2.2,2.4,14.125,113
Mass_model_511,13,13.5,2.4,2.6,30.375,243
Mass_model_511,13,13.5,2.6,2.8,52.25,418
Mass_model_511,13,13.5,2.8,3,55.5,444
Mass_model_511,13,13.5,3,3.2,76.375,611
Mass_model_511,13,13.5,3.2,3.4,110.375,883
Mass_model_511,13,13.5,3.4,3.6,153.625,1229
Mass_model_511,13,13.5,3.6,3.8,131.75,1054
Mass_model_511,13,13.5,3.8,4,84.125,673
Mass_model_511,13,13.5,4,4.2,15.25,122
Mass_model_511,13,13.5,4.2,4.4,5.875,47
Mass_model_511,13,13.5,4.4,4.6,1.625,13
Mass_model_511,13,13.5,4.6,4.8,1,8
Mass_model_511,13,13.5,4.8,5,1.125,9
Mass_model_511,13,13.5,5,5.2,1.125,9
Mass_model_511,13,13.5,5.2,5.4,0.75,6
Mass_model_511,13,13.5,5.4,5.6,1.375,11
Mass_model_511,13,13.5,5.6,5.8,0.75,6
Mass_model_511,13,13.5,5.8,6,0.25,2
Mass_model_511,13.5,14,0.8,1,0.125,1
Mass_model_511,13.5,14,1,1.2,0.125,1
Mass_model_511,13.5,14,1.2,1.4,0.25,2
Mass_model_511,13.5,14,1.4,1.6,0.125,1
Mass_model_511,13.5,14,1.6,1.8,0.5,4
Mass_model_511,13.5,14,1.8,2,2.75,22
Mass_model_511,13.5,14,2,2.2,6.25,50
Mass_model_511,13.5,14,2.2,2.4,15.5,124
Mass_model_511,13.5,14,2.4,2.6,27.375,219
Mass_model_511,13.5,14,2.6,2.8,54.75,438
Mass_model_511,13.5,14,2.8,3,56,448
Mass_model_511,13.5,14,3,3.2,71,568
Mass_model_511,13.5,14,3.2,3.4,99.5,796
Mass_model_511,13.5,14,3.4,3.6,141,1128
Mass_model_511,13.5,14,3.6,3.8,130.25,1042
Mass_model_511,13.5,14,3.8,4,85,680
Mass_model_511,13.5,14,4,4.2,12.625,101
Mass_model_511,13.5,14,4.2,4.4,5.375,43
Mass_model_511,13.5,14,4.4,4.6,2,16
Mass_model_511,13.5,14,4.6,4.8,1.125,9
Mass_model_511,13.5,14,4.8,5,0.75,6
Mass_model_511,13.5,14,5,5.2,0.875,7
Mass_model_511,13.5,14,5.2,5.4,1.625,13
Mass_model_511,13.5,14,5.4,5.6,1.125,9
Mass_model_511,13.5,14,5.6,5.8,1.375,11
Mass_model_511,14,14.5,1.4,1.6,0.875,7
Mass_model_511,14,14.5,1.6,1.8,1.25,10
Mass_model_511,14,14.5,1.8,2,3.625,29
Mass_model_511,14,14.5,2,2.2,5.375,43
Mass_model_511,14,14.5,2.2,2.4,14.125,113
Mass_model_511,14,14.5,2.4,2.6,24,192
Mass_model_511,14,14.5,2.6,2.8,46,368
Mass_model_511,14,14.5,2.8,3,50.375,403
Mass_model_511,14,14.5,3,3.2,69,552
Mass_model_511,14,14.5,3.2,3.4,101.25,810
Mass_model_511,14,14.5,3.4,3.6,128.5,1028
Mass_model_511,14,14.5,3.6,3.8,113.875,911
Mass_model_511,14,14.5,3.8,4,84.5,676
Mass_model_511,14,14.5,4,4.2,10.625,85
Mass_model_511,14,14.5,4.2,4.4,3.375,27
Mass_model_511,14,14.5,4.4,4.6,1.125,9
Mass_model_511,14,14.5,4.6,4.8,1.125,9
Mass_model_511,14,14.5,4.8,5,1.5,12
Mass_model_511,14,14.5,5,5.2,0.625,5
Mass_model_511,14,14.5,5.2,5.4,1.25,10
Mass_model_511,14,14.5,5.4,5.6,1.75,14
Mass_model_511,14,14.5,5.6,5.8,0.625,5
Mass_model_511,14,14.5,5.8,6,0.125,1
Mass_model_511,14.5,15,0.4,0.6,0.125,1
Mass_model_511,14.5,15,1,1.2,0.25,2
Mass_model_511,14.5,15,1.2,1.4,0.25,2
Mass_model_511,14.5,15,1.4,1.6,0.375,3
Mass_model_511,14.5,15,1.6,1.8,1,8
Mass_model_511,14.5,15,1.8,2,1.25,10
Mass_model_511,14.5,15,2,2.2,6.75,54
Mass_model_511,14.5,15,2.2,2.4,13.375,107
Mass_model_511,14.5,15,2.4,2.6,22.5,180
Mass_model_511,14.5,15,2.6,2.8,44.25,354
Mass_model_511,14.5,15,2.8,3,47.25,378
Mass_model_511,14.5,15,3,3.2,63.625,509
Mass_model_511,14.5,15,3.2,3.4,88.625,709
Mass_model_511,14.5,15,3.4,3.6,117.5,940
Mass_model_511,14.5,15,3.6,3.8,108.375,867
Mass_model_511,14.5,15,3.8,4,78.5,628
Mass_model_511,14.5,15,4,4.2,13.125,105
Mass_model_511,14.5,15,4.2,4.4,3.375,27
Mass_model_511,14.5,15,4.4,4.6,0.625,5
Mass_model_511,14.5,15,4.6,4.8,1.125,9
Mass_model_511,14.5,15,4.8,5,1.125,9
Mass_model_511,14.5,15,5,5.2,0.75,6
Mass_model_511,14.5,15,5.2,5.4,1.125,9
Mass_model_511,14.5,15,5.4,5.6,1.375,11
Mass_model_511,14.5,15,5.6,5.8,1,8
Mass_model_511,14.5,15,5.8,6,0.125,1
Mass_model_511,15,15.5,0.4,0.6,0.125,1
Mass_model_511,15,15.5,1.2,1.4,0.125,1
Mass_model_511,15,15.5,1.4,1.6,0.5,4
Mass_model_511,15,15.5,1.6,1.8,1,8
Mass_model_511,15,15.5,1.8,2,2.625,21
Mass_model_511,15,15.5,2,2.2,7.25,58
Mass_model_511,15,15.5,2.2,2.4,12.875,103
Mass_model_511,15,15.5,2.4,2.6,21.875,175
Mass_model_511,15,15.5,2.6,2.8,43.75,350
Mass_model_511,15,15.5,2.8,3,49.25,394
Mass_model_511,15,15.5,3,3.2,61.75,494
Mass_model_511,15,15.5,3.2,3.4,82.5,660
Mass_model_511,15,15.5,3.4,3.6,116.875,935
Mass_model_511,15,15.5,3.6,3.8,104.625,837
Mass_model_511,15,15.5,3.8,4,68.75,550
Mass_model_511,15,15.5,4,4.2,8.625,69
Mass_model_511,15,15.5,4.2,4.4,4.25,34
Mass_model_511,15,15.5,4.4,4.6,1.125,9
Mass_model_511,15,15.5,4.6,4.8,1.375,11
Mass_model_511,15,15.5,4.8,5,0.75,6
Mass_model_511,15,15.5,5,5.2,0.25,2
Mass_model_511,15,15.5,5.2,5.4,1.375,11
Mass_model_511,15,15.5,5.4,5.6,1.375,11
Mass_model_511,15,15.5,5.6,5.8,0.375,3
Mass_model_511,15.5,16,1.2,1.4,0.25,2
Mass_model_511,15.5,16,1.4,1.6,0.5,4
Mass_model_511,15.5,16,1.6,1.8,0.875,7
Mass_model_511,15.5,16,1.8,2,2,16
Mass_model_511,15.5,16,2,2.2,5.875,47
Mass_model_511,15.5,16,2.2,2.4,12.75,102
Mass_model_511,15.5,16,2.4,2.6,20.875,167
Mass_model_511,15.5,16,2.6,2.8,43.125,345
Mass_model_511,15.5,16,2.8,3,41.625,333
Mass_model_511,15.5,16,3,3.2,54.375,435
Mass_model_511,15.5,16,3.2,3.4,74.75,598
Mass_model_511,15.5,16,3.4,3.6,103.875,831
Mass_model_511,15.5,16,3.6,3.8,100.875,807
Mass_model_511,15.5,16,3.8,4,66.875,535
Mass_model_511,15.5,16,4,4.2,11,88
Mass_model_511,15.5,16,4.2,4.4,3.25,26
Mass_model_511,15.5,16,4.4,4.6,1,8
Mass_model_511,15.5,16,4.6,4.8,1.625,13
Mass_model_511,15.5,16,4.8,5,0.25,2
Mass_model_511,15.5,16,5,5.2,0.75,6
Mass_model_511,15.5,16,5.2,5.4,1,8
Mass_model_511,15.5,16,5.4,5.6,1.125,9
Mass_model_511,15.5,16,5.6,5.8,0.75,6
Mass_model_511,16,16.5,1,1.2,0.125,1
Mass_model_511,16,16.5,1.4,1.6,0.375,3
Mass_model_511,16,16.5,1.6,1.8,0.875,7
Mass_model_511,16,16.5,1.8,2,2.125,17
Mass_model_511,16,16.5,2,2.2,4.75,38
Mass_model_511,16,16.5,2.2,2.4,11.375,91
Mass_model_511,16,16.5,2.4,2.6,21.375,171
Mass_model_511,16,16.5,2.6,2.8,33.125,265
Mass_model_511,16,16.5,2.8,3,34.875,279
Mass_model_511,16,16.5,3,3.2,53.25,426
Mass_model_511,16,16.5,3.2,3.4,78.25,626
Mass_model_511,16,16.5,3.4,3.6,94.5,756
Mass_model_511,16,16.5,3.6,3.8,91.125,729
Mass_model_511,16,16.5,3.8,4,64,512
Mass_model_511,16,16.5,4,4.2,11.5,92
Mass_model_511,16,16.5,4.2,4.4,3.125,25
Mass_model_511,16,16.5,4.4,4.6,1,8
Mass_model_511,16,16.5,4.6,4.8,0.875,7
Mass_model_511,16,16.5,4.8,5,1.125,9
Mass_model_511,16,16.5,5,5.2,0.875,7
Mass_model_511,16,16.5,5.2,5.4,0.625,5
Mass_model_511,16,16.5,5.4,5.6,1.125,9
Mass_model_511,16,16.5,5.6,5.8,0.5,4
Mass_model_511,16.5,17,1.4,1.6,0.625,5
Mass_model_511,16.5,17,1.6,1.8,0.75,6
Mass_model_511,16.5,17,1.8,2,1.25,10
Mass_model_511,16.5,17,2,2.2,4.625,37
Mass_model_511,16.5,17,2.2,2.4,10.125,81
Mass_model_511,16.5,17,2.4,2.6,19.75,158
Mass_model_511,16.5,17,2.6,2.8,37.25,298
Mass_model_511,16.5,17,2.8,3,39.25,314
Mass_model_511,16.5,17,3,3.2,50.5,404
Mass_model_511,16.5,17,3.2,3.4,71.5,572
Mass_model_511,16.5,17,3.4,3.6,94.5,756
Mass_model_511,16.5,17,3.6,3.8,87.625,701
Mass_model_511,16.5,17,3.8,4,62.75,502
Mass_model_511,16.5,17,4,4.2,11.25,90
Mass_model_511,16.5,17,4.2,4.4,3.375,27
Mass_model_511,16.5,17,4.4,4.6,0.875,7
Mass_model_511,16.5,17,4.6,4.8,0.625,5
Mass_model_511,16.5,17,4.8,5,0.625,5
Mass_model_511,16.5,17,5,5.2,0.75,6
Mass_model_511,16.5,17,5.2,5.4,1,8
Mass_model_511,16.5,17,5.4,5.6,1.125,9
Mass_model_511,16.5,17,5.6,5.8,0.625,5
Mass_model_511,17,17.5,1.4,1.6,0.75,6
Mass_model_511,17,17.5,1.6,1.8,0.625,5
Mass_model_511,17,17.5,1.8,2,1.5,12
Mass_model_511,17,17.5,2,2.2,4.75,38
Mass_model_511,17,17.5,2.2,2.4,8.875,71
Mass_model_511,17,17.5,2.4,2.6,16.875,135
Mass_model_511,17,17.5,2.6,2.8,37.75,302
Mass_model_511,17,17.5,2.8,3,39.25,314
Mass_model_511,17,17.5,3,3.2,46.25,370
Mass_model_511,17,17.5,3.2,3.4,70.625,565
Mass_model_511,17,17.5,3.4,3.6,91.5,732
Mass_model_511,17,17.5,3.6,3.8,82,656
Mass_model_511,17,17.5,3.8,4,61.625,493
Mass_model_511,17,17.5,4,4.2,8.875,71
Mass_model_511,17,17.5,4.2,4.4,4.5,36
Mass_model_511,17,17.5,4.4,4.6,1,8
Mass_model_511,17,17.5,4.6,4.8,1.875,15
Mass_model_511,17,17.5,4.8,5,0.875,7
Mass_model_511,17,17.5,5,5.2,1,8
Mass_model_511,17,17.5,5.2,5.4,1.375,11
Mass_model_511,17,17.5,5.4,5.6,1.875,15
Mass_model_511,17,17.5,5.6,5.8,0.75,6
Mass_model_511,17,17.5,5.8,6,0.125,1
Mass_model_511,17.5,18,1.4,1.6,0.375,3
Mass_model_511,17.5,18,1.6,1.8,0.875,7
Mass_model_511,17.5,18,1.8,2,1.25,10
Mass_model_511,17.5,18,2,2.2,3.75,30
Mass_model_511,17.5,18,2.2,2.4,10.25,82
Mass_model_511,17.5,18,2.4,2.6,17.125,137
Mass_model_511,17.5,18,2.6,2.8,33,264
Mass_model_511,17.5,18,2.8,3,33,264
Mass_model_511,17.5,18,3,3.2,46,368
Mass_model_511,17.5,18,3.2,3.4,60.125,481
Mass_model_511,17.5,18,3.4,3.6,82,656
Mass_model_511,17.5,18,3.6,3.8,82.75,662
Mass_model_511,17.5,18,3.8,4,60.625,485
Mass_model_511,17.5,18,4,4.2,8.5,68
Mass_model_511,17.5,18,4.2,4.4,3.375,27
Mass_model_511,17.5,18,4.4,4.6,1.625,13
Mass_model_511,17.5,18,4.6,4.8,1.625,13
Mass_model_511,17.5,18,4.8,5,0.75,6
Mass_model_511,17.5,18,5,5.2,0.375,3
Mass_model_511,17.5,18,5.2,5.4,0.5,4
Mass_model_511,17.5,18,5.4,5.6,1,8
Mass_model_511,17.5,18,5.6,5.8,0.625,5
Mass_model_511,18,18.5,1.4,1.6,0.625,5
Mass_model_511,18,18.5,1.6,1.8,0.875,7
Mass_model_511,18,18.5,1.8,2,1.375,11
Mass_model_511,18,18.5,2,2.2,4.625,37
Mass_model_511,18,18.5,2.2,2.4,9,72
Mass_model_511,18,18.5,2.4,2.6,18.25,146
Mass_model_511,18,18.5,2.6,2.8,28.875,231
Mass_model_511,18,18.5,2.8,3,32.125,257
Mass_model_511,18,18.5,3,3.2,44.25,354
Mass_model_511,18,18.5,3.2,3.4,61.5,492
Mass_model_511,18,18.5,3.4,3.6,80.5,644
Mass_model_511,18,18.5,3.6,3.8,75.875,607
Mass_model_511,18,18.5,3.8,4,59,472
Mass_model_511,18,18.5,4,4.2,9,72
Mass_model_511,18,18.5,4.2,4.4,3.125,25
Mass_model_511,18,18.5,4.4,4.6,0.875,7
Mass_model_511,18,18.5,4.6,4.8,1.125,9
Mass_model_511,18,18.5,4.8,5,0.5,4
Mass_model_511,18,18.5,5,5.2,0.75,6
Mass_model_511,18,18.5,5.2,5.4,0.25,2
Mass_model_511,18,18.5,5.4,5.6,0.875,7
Mass_model_511,18,18.5,5.6,5.8,0.875,7
Mass_model_511,18.5,19,1,1.2,0.125,1
Mass_model_511,18.5,19,1.2,1.4,0.125,1
Mass_model_511,18.5,19,1.4,1.6,0.5,4
Mass_model_511,18.5,19,1.6,1.8,0.75,6
Mass_model_511,18.5,19,1.8,2,1.875,15
Mass_model_511,18.5,19,2,2.2,3.75,30
Mass_model_511,18.5,19,2.2,2.4,9.375,75
Mass_model_511,18.5,19,2.4,2.6,15.25,122
Mass_model_511,18.5,19,2.6,2.8,28.625,229
Mass_model_511,18.5,19,2.8,3,28.125,225
Mass_model_511,18.5,19,3,3.2,37,296
Mass_model_511,18.5,19,3.2,3.4,51,408
Mass_model_511,18.5,19,3.4,3.6,73.125,585
Mass_model_511,18.5,19,3.6,3.8,76,608
Mass_model_511,18.5,19,3.8,4,57.375,459
Mass_model_511,18.5,19,4,4.2,8.375,67
Mass_model_511,18.5,19,4.2,4.4,3.375,27
Mass_model_511,18.5,19,4.4,4.6,0.5,4
Mass_model_511,18.5,19,4.6,4.8,0.75,6
Mass_model_511,18.5,19,4.8,5,1,8
Mass_model_511,18.5,19,5,5.2,0.25,2
Mass_model_511,18.5,19,5.2,5.4,0.75,6
Mass_model_511,18.5,19,5.4,5.6,1,8
Mass_model_511,18.5,19,5.6,5.8,0.125,1
Mass_model_511,18.5,19,5.8,6,0.375,3
Mass_model_511,19,19.5,1.4,1.6,0.75,6
