time_bin_id,day_mid,VN,ZA,nuclide,hl_s,reference_activity_Bq_day15,activity_Bq,activity_ratio_to_day15
73,18.25,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8511634762172309,1.040570047368264
74,18.5,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8582485357765894,1.0492317216145015
75,18.75,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.860781184405748,1.0523279521009445
76,19.0,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8582140061767551,1.0491895082579146
77,19.25,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8510884312212162,1.0404783028594362
78,19.5,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8408160840915034,1.0279200845641054
79,19.75,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8291614918131179,1.0136720347146517
80,20.0,CsI_TopAnnulus_Segment_05,53128,I-128,1499.3999999999999,0.8179780672814225,0.8185911815382432,1.0007495485286768
0,0.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7502147987738105,0.9171575972289507
1,0.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8075914824454133,0.9873021230623832
2,0.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7996225743180783,0.9775599203724993
3,0.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7938984364336762,0.9705620091651408
4,1.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7905096039617304,0.9664190710993212
5,1.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7894301767887235,0.9650994425955957
6,1.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7906400393158239,0.9665785317979766
7,1.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.794153026565334,0.9708732523901628
8,2.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7999896744808991,0.9780087101108854
9,2.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8080934865630724,0.9879158364829979
10,2.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8181942593718627,1.0002643005956855
11,2.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8296451273982215,1.01426329211439
12,3.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8413039799831864,1.028516550302245
13,3.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8515717212381647,1.0410691377928896
14,3.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8586833366999785,1.0497632773380359
15,3.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8612223797345372,1.052867325155598
16,4.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8586403869494611,1.0497107701227015
17,4.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8514797381271481,1.0409566859867887
18,4.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8411546838140648,1.0283340317542626
19,4.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8294333158628275,1.0140043468640632
20,5.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.817921569586655,0.9999309300615414
21,5.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8077693105515122,0.9875195226641719
22,5.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7996296808423285,0.9775686082879026
23,5.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7937765335321957,0.9704129796173369
24,6.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.790267326680117,0.9661228806618213
25,6.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7890803330353748,0.9646717492779602
26,6.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7901991280354096,0.966039506000036
27,6.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7936406575365836,0.9702468675893413
28,7.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7994279252698175,0.9773219567203593
29,7.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8075062596241428,0.9871979358907713
30,7.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8176066792314877,0.9995459682052733
31,7.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8290829298905499,1.0135759906693278
32,8.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8407927154952678,1.027891515832045
33,8.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8511355165555958,1.0405358659363242
34,8.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.858343082379374,1.0493473073576483
35,8.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8609935884875474,1.0525876217550532
36,9.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8585313901284095,1.0495775186023841
37,9.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8514909470854056,1.040970389237164
38,9.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8412791748827292,1.0284862254054667
39,9.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.829658354764206,1.0142794629220357
40,10.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8182303915255787,1.0003084731171275
41,10.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8081426473360231,0.9879759368388841
42,10.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8000468922388538,0.9780786603457919
43,10.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7942164506655842,0.970950790044028
44,11.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7907089681307808,0.9666627991123632
45,11.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7895035901008143,0.9651891923273149
46,11.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7905854336246979,0.9665117748844233
47,11.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7939736044676474,0.9706539040911516
48,12.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7996937941843049,0.9776469885581577
49,12.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8076944467721223,0.9874279996975003
50,12.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8177100647200132,0.9996723597219421
51,12.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.82909826815794,1.0135947421102327
52,13.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8407211120699462,1.0278039787351645
53,13.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.850982931957338,1.0403493271960313
54,13.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8581206003593808,1.0490753171553526
55,13.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8607170566044721,1.05224955415381
56,14.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8582201863223583,1.0491970636507184
57,14.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8511660474795927,1.0405731908050684
58,14.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8409610839789798,1.0280973507932092
59,14.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8293654740414749,1.0139214084283443
60,15.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8179780672814225,1.0
61,15.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8079427765239904,0.9877315894412857
62,15.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7999078229934876,0.9779086444848185
63,15.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7941429798818507,0.9708609700516928
64,16.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7907023679450055,0.9666547302092479
65,16.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7895616824228691,0.9652602117401555
66,16.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7907027540734096,0.9666552022615187
67,16.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7941416769195293,0.9708593771455092
68,17.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.7999015041464481,0.9779009195258102
69,17.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8079284789786879,0.9877141103108855
70,17.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8179553761389757,0.9999722594732616
71,17.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8293386142616768,1.0138885716312802
72,18.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8409397215270653,1.028071234626078
73,18.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8511634762172309,1.040570047368264
74,18.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8582485357765894,1.0492317216145015
75,18.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.860781184405748,1.0523279521009445
76,19.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8582140061767551,1.0491895082579146
77,19.25,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8510884312212162,1.0404783028594362
78,19.5,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8408160840915034,1.0279200845641054
79,19.75,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8291614918131179,1.0136720347146517
80,20.0,CsI_TopAnnulus_Segment_03,53128,I-128,1499.3999999999999,0.8179780672814225,0.8185911815382432,1.0007495485286768
0,0.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.06272238884602555,0.0766797931861123
1,0.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.22135225096619485,0.27060903032623845
2,0.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.3784612468564119,0.4626789679383641
3,0.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.4898560629256979,0.598862101510757
4,1.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.5689324585720127,0.6955351041756871
5,1.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.6253479859295433,0.7645045909865362
6,1.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.6660570742929679,0.8142725372324224
7,1.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.6960717009271102,0.8509662187902837
8,2.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7190090501840993,0.8790077400018119
9,2.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7374703832108364,0.9015772119953813
10,2.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7532833827430648,0.9209090256601953
11,2.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7676356281101773,0.9384550283994748
12,3.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.781132947788003,0.9549558616825187
13,3.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7938324727717796,0.9704813696747029
14,3.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8053145400844544,0.9845185031940636
15,3.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8148472190005672,0.9961724574079498
16,4.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8216460356162383,1.0044841920467524
17,4.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.825158725820563,1.0087785495058685
18,4.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8252653863587398,1.008908944858453
19,4.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8223182964246442,1.005306048814393
20,5.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.817029481400752,0.9988403313936615
21,5.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8102820035241549,0.9905913597325937
22,5.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8029516191222613,0.9816297692980878
23,5.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7957908335772467,0.9728755179893604
24,6.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7893842197777641,0.9650432617534956
25,6.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7841568361013935,0.9586526457934985
26,6.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7804098433438253,0.9540718472141346
27,6.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7783607846708591,0.9515668183375245
28,7.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7781720005645018,0.9513360247325832
29,7.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7799552447400883,0.9535160882968072
30,7.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7837442909620801,0.9581482983580055
31,7.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.789433997813199,0.9651041167294075
32,8.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7966985111380221,0.9739851780153966
33,8.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8049232152596926,0.9840400981590611
34,8.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8132036266844258,0.9941631219664475
35,8.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8204571781462442,1.0030307820825577
36,9.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8256449387181836,1.0093729577406296
37,9.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8280291755872028,1.012287750901201
38,9.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8273542362635131,1.0114626195771892
39,9.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8238727860645821,1.007206453857846
40,10.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8182237353237486,1.0003003386655764
41,10.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8112365781281412,0.9917583526447111
42,10.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8037479483745246,0.9826033030472805
43,10.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7964819060674361,0.9737203725396937
44,11.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7900024849522418,0.965799107418582
45,11.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7847200931822049,0.9593412425969982
46,11.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7809256700885336,0.9547024591667692
47,11.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7788299041911466,0.9521403294626113
48,12.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7785908630250438,0.9518480952617626
49,12.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.780318017067345,0.9539595871421076
50,12.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7840443986016432,0.9585151879513175
51,12.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7896653395679623,0.9653869381945482
52,13.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7968564540127178,0.9741782673920881
53,13.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8050054455378117,0.9841406268671639
54,13.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8132108657280739,0.9941719718903744
55,13.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.82039367806492,1.0029531515395758
56,14.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8255186114181865,1.0092185192472023
57,14.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8278512451713415,1.0120702262223618
58,14.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8271384408698742,1.0111988039531483
59,14.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8236343034206746,1.006914902465277
60,15.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8179780648832707,1.0
61,15.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.810998559247567,0.9914673682151859
62,15.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8035309894389085,0.9823380649621407
63,15.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7962974164208395,0.9734948290263442
64,16.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7898594691710041,0.9656242668117522
65,16.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7846248730195032,0.9592248334085497
66,16.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7808817176883037,0.9546487261852665
67,16.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7788377830490855,0.9521499615765726
68,17.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7786482750240621,0.951918282961755
69,17.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.780419947755415,0.9540842001267902
70,17.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7841833464764851,0.9586850554340864
71,17.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.789831618186251,0.9655902182400987
72,18.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.7970385752425332,0.9744009154527564
73,18.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8051906235660387,0.9843670119454158
74,18.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8133857001221798,0.9943857116000461
75,18.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.820545044529563,1.0031382010795835
76,19.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8256346985265806,1.0093604388332864
77,19.25,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8279225694298842,1.012157422030666
78,19.5,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8271586329615636,1.0112234893237668
79,19.75,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8236005269307947,1.0068736098055713
80,20.0,ColdPlate_Still_0p7K,29064,Cu-64,45721.44,0.8179780648832707,0.8195853077855747,1.001964897313638
0,0.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7002004788555565,0.9171575972289507
1,0.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7537520502823858,0.9873021230623831
2,0.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7463144026968733,0.9775599203724996
3,0.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7409718740047645,0.9705620091651408
4,1.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7378089636976152,0.9664190710993213
5,1.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7368014983361423,0.965099442595596
6,1.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7379307033614358,0.9665785317979768
7,1.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7412094914609786,0.9708732523901629
8,2.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7466570295155057,0.9780087101108852
9,2.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7542205874588678,0.987915836482998
10,2.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7636479754137386,1.0002643005956857
11,2.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7743354522383401,1.01426329211439
12,3.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7852170479843074,1.028516550302245
13,3.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7948002731556206,1.0410691377928898
14,3.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.8014377809199801,1.0497632773380359
15,3.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.8038075544189015,1.0528673251555982
16,4.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.8013976944861636,1.0497107701227015
17,4.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7947144222520051,1.040956685986789
18,4.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7850777048931272,1.0283340317542629
19,4.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7741377614719726,1.0140043468640634
20,5.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7633934649475447,0.9999309300615414
21,5.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7539180231814112,0.9875195226641715
22,5.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.74632103545284,0.9775686082879026
23,5.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7408580979633829,0.9704129796173371
24,6.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7375828382347759,0.9661228806618213
25,6.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7364749774996834,0.9646717492779603
26,6.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7375191861663825,0.9660395060000361
27,6.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7407312803674782,0.9702468675893413
28,7.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7461327302518299,0.9773219567203595
29,7.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7536725089825334,0.9871979358907714
30,7.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7630995672827219,0.9995459682052733
31,7.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7738107345645132,1.0135759906693278
32,8.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7847398677955835,1.027891515832045
33,8.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7943931487852229,1.0405358659363244
34,8.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.8011202102207493,1.0493473073576485
35,8.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.803594015921711,1.0525876217550532
36,9.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.801295964119849,1.0495775186023844
37,9.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7947248839463785,1.040970389237164
38,9.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.785193896557214,1.028486225405467
39,9.75,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7743477977799259,1.014279462922036
40,10.0,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7636816987572068,1.0003084731171275
41,10.25,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7542664708469551,0.9879759368388842
42,10.5,CsI_Side_Segment_04_side_port_band_00,53128,I-128,1499.3999999999999,0.7634461961293277,0.7467104327562637,0.978078660345792
