production_tag,raw_volume,ZA,exc_keV_decimal,direct_activity_Bq,tag_native_activity_Bq,relative_delta_vs_direct,classification
n,CsI_Side_Segment_02,55134,0,0.05873966254964682699861732478,0.058734,0.000096400786130512844975445685313520631991756007793091200748718800307504683738369574,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_02,56127,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_02,56132,0,0,0,0,MATCH
n,CsI_Side_Segment_03_above_side_port,48111,245.39,0,0.000659487,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,48111,396.21,0,0.0000000329626,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,49108,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_above_side_port,49111,0,0,0.000661968,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,49111,536.99,0,0.00000255159,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,50111,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_above_side_port,50119,23.87,0,0.00270974,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,51118,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_above_side_port,51119,0,0.001355587549328874969370044481,0.00270974,0.99894134564863742797425831784674677439682629250223462452652328246780718463759989,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,51121,37.13,0,0.00000798422,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52119,0,0.001357560115174789832687473995,0.00135756,0.000000084839550414943048892307497953253422461469067281898851064574278486532617662050912,MATCH
n,CsI_Side_Segment_03_above_side_port,52121,0,0,0.000563612,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52121,293.97,0,0.000000158505,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52121,443.11,0,0.00000423853,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52123,0,0,-0.00000000000000000000000698209,Infinity,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,52123,247.47,0,0.00000000473549,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52123,489.81,0,0.000000166877,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52125,35.49,0,0.00119167,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,52127,0,0.0006787801777164832263236383161,0.00067878,0.00000026181743230067226862098475526677460608160698290613379216699532795996049224355261,MATCH
n,CsI_Side_Segment_03_above_side_port,52128,0,0,0,0,MATCH
n,CsI_Side_Segment_03_above_side_port,53121,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,CsI_Side_Segment_03_above_side_port,53122,0,0.0006787801777182261301859654053,0.00135756,0.9999994763599999999999999999689514081291444520000000000004820076547807227838164,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,53122,61.62,0,0.0000111767,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,53122,90.6,0,0.00000869444,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,53123,0,0.001357560346781704973625996195,0.00135756,0.00000025544478062851692980349235219327539858252522469074282820981481435844621379656006,MATCH
n,CsI_Side_Segment_03_above_side_port,53124,0,0.001867465867587848952404612719,0.00186747,0.0000022128448089845472310768872388330922682828624698016805078875072261708908664820858,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,53125,0,0.00109008003273065771762880363,0.00119166,0.093185788400218459283962102910856305990817475919892704231510908288412605890300033,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,53126,0,0.006000593272724468056944226667,0.00600059,0.00000054540014950405377851756979232409592456581306142993980423964016348122669715505517,MATCH
n,CsI_Side_Segment_03_above_side_port,53127,57.61,0,0.00000097469,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,53128,0,1.026315628709957908841179693,1.02632,0.0000042592063492063492063490092035253988054295792391030874931121286692335547167132502,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,53130,0,0.0006787801765598083396290194817,0.00067878,0.00000026011338344391392211294641870308834511826676298895993069874330183786788195855635,MATCH
n,CsI_Side_Segment_03_above_side_port,54122,0,0.0006787774225562297426540712217,0.000678777,0.00000062252546372467128516027709216105285314433430148308573220328413164047193242807239,MATCH
n,CsI_Side_Segment_03_above_side_port,54125,0,0,0.000678783,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,54130,1122.11,0,0.0000203654,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,54130,1204.61,0,0.000655879,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,54130,1632.58,0,0.00000991856,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,54130,1944.14,0,0.000560045,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,54133,0,0.001170385594664682456451160748,0.00117038,0.000004780189288009250054467507866743754890613288500361660528577306782079216627496456,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,54134,0,0,0,0,MATCH
n,CsI_Side_Segment_03_above_side_port,55125,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_above_side_port,55129,0,0.001356994755094388456392785653,0.00135699,0.0000035041361586733935332312120593513131965149344715741001106421438897143091904390488,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,55130,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,CsI_Side_Segment_03_above_side_port,55131,0,0.002233360242932318489089626813,0.00223336,0.0000001087743543648509549763277751715295501211904823906850942606012857201762218800731,MATCH
n,CsI_Side_Segment_03_above_side_port,55132,0,0.009762356473162954893020850095,0.00976236,0.00000036126902913270708568100587740897331856433506854938203379247326688724358846644654,MATCH
n,CsI_Side_Segment_03_above_side_port,55133,81,0,0.00116869,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_above_side_port,55134,0,0.01735891309013451555662350303,0.0173572,0.000098686486050163279888900850499196280431447219782630184476172652626216887493480559,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_above_side_port,56132,0,0,0,0,MATCH
n,CsI_Side_Segment_03_below_side_port,45101,0,0,0.00000300738,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,45101,157.32,0,0.000609066,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,45101,181.78,0,0.000575334,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,46101,0,0.0006787801777181172538454594018,0.00067878,0.00000026181983960004199590224506254315535505584736694559587012182645523845436800916448,MATCH
n,CsI_Side_Segment_03_below_side_port,47109,88.03,0,0.000015124,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,48109,0,0.00001512785465179547810221207672,0.0000151246,0.00021514298427581849452558897678967790399065092798771812805176978724223953088943782,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,50115,612.81,0,0.00000515613,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,50117,314.58,0,0.0000000010522,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,50119,23.87,0,0.00135415,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,51112,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_below_side_port,51115,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_below_side_port,51117,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,CsI_Side_Segment_03_below_side_port,51119,0,0,0.00135415,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,51121,37.13,0,0.00000803039,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,52119,0,0.001357560115174789832687473995,0.00135756,0.000000084839550414943048892307497953253422461469067281898851064574278486532617662050912,MATCH
n,CsI_Side_Segment_03_below_side_port,52121,0,0.0002826032540998167293520160789,0.000565964,1.0026804072117973270568026664183229247162465715467956748938969119558420472035261,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,52121,293.97,0,0.0000000792523,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,52121,443.11,0,0.00000211926,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,52123,0,0,-0.000000000000000000159483,Infinity,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,52123,247.47,0,0.0000000136927,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,52123,489.81,0,0.000000483285,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,52125,35.49,0,0.00172291,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,52127,0,0.001357560355432966452647276633,0.00135756,0.00000026181743230067226862157404751248909616500562121282979128285393798469340122478814,MATCH
n,CsI_Side_Segment_03_below_side_port,52128,0,0,0,0,MATCH
n,CsI_Side_Segment_03_below_side_port,53121,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_below_side_port,53122,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,CsI_Side_Segment_03_below_side_port,53123,0,0.003393900866954262434064990486,0.00407268,0.19999969346626324577968423633954039597220215443145975036895066219448765720149342,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,53123,148.92,0,0.000474759,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,53124,0,0.003112443112646414920674354531,0.00311244,0.0000010000653191936049787486984256425470125800016648086582171494501071551580744760592,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,53125,0,0.001417104042549855032917444718,0.00172291,0.21579640468733362619237750316961522927094150828520985201220913180621106942678571,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,53126,0,0.008625852829541422831857325836,0.00862585,0.00000032803033841956755822523444802805104222072074003579193674727322238036231725214571,MATCH
n,CsI_Side_Segment_03_below_side_port,53127,57.61,0,0.0000334408,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,53128,0,1.388105463433772436230299254,1.38811,0.0000032681711491442542787284744866105913024575415020235586167715283134968532777424444,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,53129,0,0.000000000001197159751882263338200187208,0.00000000000123071,0.028024871421701634861153364337314933132880282967719315944441080046152592535303734,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,54123,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_below_side_port,54125,0,0.001357559843892993970395681329,0.00203634,0.50000017248632544471723108316804108748386187199309257129745308812653540497670849,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,54127,0,0.0001688856512873827254517451778,0.000499165,1.9556388964661091218600985326800176646210333885737731624358999409979939115560705,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,54127,297.1,0,0.000000169276,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54127,342.23,0,0.00000071154,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54127,711.61,0,0.00000210245,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54128,1429.56,0,0.000000841943,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54130,1122.11,0,0.0000222534,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54130,1204.61,0,0.000000323434,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54130,1632.58,0,0.000000269902,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54130,1944.14,0,0.00000000219176,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_below_side_port,54134,0,0,0,0,MATCH
n,CsI_Side_Segment_03_below_side_port,55125,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_below_side_port,55127,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,CsI_Side_Segment_03_below_side_port,55128,0,0.001357560355436452260371930811,0.00135756,0.00000026182000000000000000031017041879115968999999999990379428611833660337285500002984,MATCH
n,CsI_Side_Segment_03_below_side_port,55129,0,0.002035492132641582684589178479,0.00203549,0.0000010477277452882756703961462928810257086958047906818497925026561978312069082530056,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,55130,0,0.004072681066309356781115792432,0.00407268,0.00000026182000000000000000006463198307804975999999999999582270566969948791168000000027,MATCH
n,CsI_Side_Segment_03_below_side_port,55131,0,0.004466720485864636978179253627,0.00446672,0.00000010877435436485095497655165304667088494901901373746541014981062869980182119507017,MATCH
n,CsI_Side_Segment_03_below_side_port,55132,0,0.0113894158853567807085243251,0.0113894,0.0000013947472759452145867246899611833548812290673843712555555686775616252840758075905,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,55134,0,0.02314831504685496694408412531,0.0231461,0.000095689334212162893615064398511013744980545834364711921280394461801614817042461116,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_below_side_port,56132,0,0,0,0,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,52123,0,0,-0.00000000000000000000000698209,Infinity,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_rectcut_window_band,52123,247.47,0,0.00000000473549,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,52123,489.81,0,0.000000166877,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,52125,35.49,0,0.000871865,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,52128,0,0,0,0,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,53123,0,0.001357560346781704973625996195,0.00135756,0.00000025544478062851692980349235219327539858252522469074282820981481435844621379656006,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,53124,0,0.001244977245058565968269741813,0.00124498,0.0000022128448089845472310766194957299381306926352875682768275509670968211673538571642,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_rectcut_window_band,53125,0,0.0008720640261845261741030429036,0.000871863,0.0002305176896307812560912389362932512154811442304230341680101097656706278979417396,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_rectcut_window_band,53126,0,0.003000296636362234028472113334,0.0030003,0.0000011211017354770072437254454484649557827691081738278286345620253673664918966688834,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_rectcut_window_band,53128,0,0.6020780176360665774749513145,0.602078,0.000000029291995490417136414895320743679951410134359640504204397547531488548559861947795,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,53130,0,0.0006787801765598083396290194817,0.00067878,0.00000026011338344391392211294641870308834511826676298895993069874330183786788195855635,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,54128,1429.56,0,0.000000420971,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,54130,1122.11,0,0.000035201,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,54130,1204.61,0,0.000656095,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,54130,1632.58,0,0.0000100985,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,54130,1944.14,0,0.000560046,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_03_rectcut_window_band,54134,0,0,0,0,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,55128,0,0.0006787801777182261301859654053,0.00067878,0.0000002618200000000000000000155242959354277739999999999997589961726096386080918,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,55130,0,0.004072681066309356781115792432,0.00407268,0.00000026182000000000000000006463198307804975999999999999582270566969948791168000000027,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,55131,0,0.002233360242932318489089626813,0.00223336,0.0000001087743543648509549763277751715295501211904823906850942606012857201762218800731,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,55132,0,0.007592943923571187139016216737,0.00759294,0.00000051673912340625375052184935820044450852097060441494456129718320427434079997110363,MATCH
n,CsI_Side_Segment_03_rectcut_window_band,55134,0,0.01038932807000556123785068329,0.0103883,0.000098954426949835220823731664270016781016174171353162267689346137534204391908504245,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
n,CsI_Side_Segment_03_rectcut_window_band,56132,0,0,0,0,MATCH
n,CsI_Side_Segment_04_above_side_port,50116,2365.97,0,0.00000000364381,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_04_above_side_port,50119,23.87,0,0.000677075,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
n,CsI_Side_Segment_04_above_side_port,51116,0,0,0.000678783,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
