production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,inventory_activity_Bq,source_activity_Bq,relative_delta,activity_fraction,rpip_count,source_rows,status
n,DR_Still_Pot_Cu,DR_Still_Pot_Cu,29064,Cu-64,0,gs,0.133719694618450530704281949,0.13371969461845053070428194900000000000000000000000000000000000000000000000000004,0.00000000000000000000000000000000000000000000000000000000000000000000000000000029913319884654323559913197962862476919970333611621671295864165299495079996452049,0.0015370107742894207749695907988313829054496591448489827359442438706454889780073047,197,197,PASS
n,DR_Still_Pot_Cu,DR_Still_Pot_Cu,29066,Cu-66,0,gs,0.03665412959678421103004213189,0.036654129596784211030042131889999999999999999999999999999999999999999999999999986,0.00000000000000000000000000000000000000000000000000000000000000000000000000000038194877777777777777777777773225096882302469135802469136345130993672976855281207,0.00042131259926377840868314633035257977217583797435604816187897239686353039371052731,54,54,PASS
n,DR_Still_PumpLine_SS_to_300K_top,DR_Still_PumpLine_SS_to_300K_top,24051,Cr-51,0,gs,0.001062079135428497635469250918,0.001062079135428497635469250918,0,0.000012207828315488486223606653918572988400228731175979598893321414467203423346441284,5,5,PASS
n,DR_Still_PumpLine_SS_to_300K_top,DR_Still_PumpLine_SS_to_300K_top,25056,Mn-56,0,gs,0.007466581954900487432045619458,0.0074665819549004874320456194579999999999999999999999999999999999999999999999999998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000026786018181818181818181818182478583791176859504132231404974959716484976968294515,0.000085822936887065972139159437652068696612051157783586127496064577299982228866967385,11,11,PASS
n,DR_Still_PumpLine_SS_to_300K_top,DR_Still_PumpLine_SS_to_300K_top,26055,Fe-55,0,gs,0.00004882049676908110201319412909,0.000048820496769081102013194129089999999999999999999999999999999999999999999999999998,0.00000000000000000000000000000000000000000000000000000000000000000000000000000004096640002374240368690334563748954190225260955248101952136835275491082708354092,0.0000005611561539558427995012880981492997272117637078637312606909742229057653420204688,7,7,PASS
n,DR_Still_PumpLine_SS_to_300K_top,DR_Still_PumpLine_SS_to_300K_top,28059,Ni-59,0,gs,0.000000001908361026250564643290834906,0.000000001908361026250564643290834906,0,0.000000000021935224029268890380814205237898114105142399283328370738269431936708844288107838,8,8,PASS
n,DR_Still_PumpLine_SS_to_300K_top,DR_Still_PumpLine_SS_to_300K_top,28063,Ni-63,0,gs,0.0000005727107171849269462833730759,0.00000057271071718492694628337307589999999999999999999999999999999999999999999999999999,0.000000000000000000000000000000000000000000000000000000000000000000000000000000017460822191617942907304003055993369759146929342047499475798807179136413030592341,0.0000000065828937567944173502379060038105134993798148553689932804530560380020591507703598,3,3,PASS
n,G10_Support_Ring_4K_60K,G10_Support_Ring_4K_60K,4010,Be-10,0,gs,0.00000000001393090022089906063611205575,0.00000000001393090022089906063611205575,0,0.00000000000016012558057486265124331727551800564529767324902240596307918115115053977057512024,1,1,PASS
n,G10_Support_Ring_4K_60K,G10_Support_Ring_4K_60K,13028,Al-28,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,6011,C-11,0,gs,0.001357560355436452260371930811,0.001357560355436452260371930811,0,0.000015604170343102904025301715941964432901904718324310948697413067277894840765777468,2,2,PASS
n,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,7016,N-16,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,G10_Support_Ring_MXC_CP,G10_Support_Ring_MXC_CP,5012,B-12,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,G10_Support_Ring_Still_4K,G10_Support_Ring_Still_4K,6011,C-11,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,G10_Support_Ring_Still_4K,G10_Support_Ring_Still_4K,13028,Al-28,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,23049,V-49,0,gs,0.00002105272431732538210233154203,0.00002105272431732538210233154203,0,0.00000024198577626282760704985194694794870329416644798890775076590764947661681201800719,1,1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,26053,Fe-53,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,26055,Fe-55,0,gs,0.000006974356681297300287599161299,0.000006974356681297300287599161299,0,0.000000080165164850834685643041156883397506918553351351982881299803282025698945204891319,1,1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,27058,Co-58,0,gs,0.00009265386164100624409885482996,0.00009265386164100624409885482996,0,0.0000010649888487114317741525182066485933078380221855595373108898934558406774320662129,1,1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28057,Ni-57,0,gs,0.0006781669728422300372446683514,0.0006781669728422300372446683514,0,0.0000077950368268484365350583187144101907910371999716735989285661057706418308107372279,1,1,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28059,Ni-59,0,gs,0.000000004055267180782449866993024176,0.0000000040552671807824498669930241759999999999999999999999999999999999999999999999999998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000049318575345117134127011492496639142029499430217482719842904076080486239615346643,0.000000000046612351062196392059230186139154197777955036377110014920734730684038112715671763,17,17,PASS
n,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,28063,Ni-63,0,gs,0.00000133632500676482954132787051,0.00000133632500676482954132787051,0,0.000000015360085432520307150555114003910346211492603875839475328841200015741976158697333,7,7,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,19040,K-40,0,gs,0.00000000000001548250749293146560179632386,0.00000000000001548250749293146560179632386,0,0.00000000000000017796017929560011901504203596377735188780544143105344746991117191659022204170515,1,1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,25053,Mn-53,0,gs,0.000000000005222205058897137651868580012,0.000000000005222205058897137651868580012,0,0.00000000000006002545447008610108761341783925758013078596873233405557408927294327736454445394,1,1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,25054,Mn-54,0,gs,0.00002224150686483417468136361507,0.00002224150686483417468136361507,0,0.00000025564996828047919257406071222863030979458329729290026669109610956836927958574206,1,1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,25056,Mn-56,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,26055,Fe-55,0,gs,0.00003487178340648650143799580649,0.00003487178340648650143799580649,0,0.00000040082582425417342821520578435951616589591717075966622581960182467161593533483921,5,5,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,27056,Co-56,0,gs,0.0001709828107577703700234382796,0.0001709828107577703700234382796,0,0.0000019653232315766961369648506512440694354974347589447429423422094212595487465585179,2,2,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,27057,Co-57,0,gs,0.00005094822809645747340369568657,0.00005094822809645747340369568657,0,0.00000058561288027653972135932202734248518079134966374033245180479567711944333878774629,2,2,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,27058,Co-58,0,gs,0.00120450020133308117328511279,0.00120450020133308117328511279,0,0.000013844855033248613063982736692408735346366645356299795832227731813444200848580975,13,13,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,28059,Ni-59,0,gs,0.00000001956070051906828759373105779,0.000000019560700519068287593731057790000000000000000000000000000000000000000000000000002,0.00000000000000000000000000000000000000000000000000000000000000000000000000000010224582693499893660477992346925707719767169093235640899001691808956715144654618,0.0000000002248360463000061264033456037286856276655043028542895265428518871710808074358375,82,82,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,28063,Ni-63,0,gs,0.000002481746441134683433894616662,0.0000024817464411346834338946166620000000000000000000000000000000000000000000000000001,0.000000000000000000000000000000000000000000000000000000000000000000000000000000040294205057579868247624622440696229943447499713429886488285809419272075942523553,0.000000028525872946109141851030926013830227958126217026587389116923895510021246087822748,13,13,PASS
n,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal_MagShield_Outer_Cylinder_2mm,28065,Ni-65,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,21047,Sc-47,0,gs,0.00129667095726474137457058669,0.00129667095726474137457058669,0,0.000014904290932691768942250511516525461424389944643678497222915388788785946702767317,2,2,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,38085,Sr-85,0,gs,0.0002011134224760525267252725473,0.0002011134224760525267252725473,0,0.0000023116527306012982284576368189530632001268906152700729156232625559850681924066854,2,2,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,39090,Y-90,0,gs,0.0006649840476995053728844967286,0.0006649840476995053728844967286,0,0.0000076435086765723370078383481352523640579807178325062801515993798640261714132968708,1,1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,40093,Zr-93,0,gs,0.00000000001200134072637312139101064259,0.00000000001200134072637312139101064259,0,0.00000000000013794669554838125627849439119104614924756792480510212032655874780595643587268439,1,1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41089,Nb-89,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41091,Nb-91,0,gs,0.0000001420717232380451063003697315,0.0000001420717232380451063003697315,0,0.0000000016330112775220926851122477213270300052217227944996632264613864434592264961086678,5,5,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41092,Nb-92,0,gs,0.000000000002227338149466784231393447463,0.000000000002227338149466784231393447463,0,0.000000000000025601634400112845535499493325562428741422856766665008648922182428704423986677399,4,4,PASS
n,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41094,Nb-94,0,gs,0.0000002633115879593809344223682505,0.00000026331158795938093442236825049999999999999999999999999999999999999999999999999992,0.00000000000000000000000000000000000000000000000000000000000000000000000000000030382255722198214981622254937721271440486108588334139103209459479917499126521071,0.0000000030265754707533043585868661946639282080379021302678814929759490969330137144484843,278,278,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,22051,Ti-51,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,40089,Zr-89,0,gs,0.0006506778073163594846972402834,0.0006506778073163594846972402834,0,0.0000074790688334272298026559657020901369701120132470387525914426707424717089198868425,1,1,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,41091,Nb-91,0,gs,0.00000002841434464760902126007394631,0.00000002841434464760902126007394631,0,0.00000000032660225550441853702244954438034873843804373090042900665110645960560288060096832,1,1,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,41092,Nb-92,0,gs,0.000000000001113669074733392115696723732,0.000000000001113669074733392115696723732,0,0.000000000000012800817200056422767749746668528351240396386983357322392402549760040091062300437,2,2,PASS
n,NbTi_Bundle_CP_Still,NbTi_Bundle_CP_Still,41094,Nb-94,0,gs,0.0000000596713310843201398151410064,0.000000059671331084320139815141006399999999999999999999999999999999999999999999999999996,0.000000000000000000000000000000000000000000000000000000000000000000000000000000067033865799770664800722118046488741990487493269967830235240329034077163853823325,0.00000000068587861387574882946393010876759225721524109585166320483796433020365331040658459,63,63,PASS
n,NbTi_Bundle_MXC_CP,NbTi_Bundle_MXC_CP,21047,Sc-47,0,gs,0.000648335478632370687285293345,0.000648335478632370687285293345,0,0.0000074521454663458844711252557582627307121949723218392486114576943943929733513836586,1,1,PASS
n,NbTi_Bundle_MXC_CP,NbTi_Bundle_MXC_CP,41092,Nb-92,0,gs,0.000000000001113669074733392115696723732,0.000000000001113669074733392115696723732,0,0.000000000000012800817200056422767749746668528351240396386983357322392402549760040091062300437,2,2,PASS
n,NbTi_Bundle_MXC_CP,NbTi_Bundle_MXC_CP,41094,Nb-94,0,gs,0.00000006156565905525093790451056215,0.000000061565659055250937904510562150000000000000000000000000000000000000000000000000013,0.00000000000000000000000000000000000000000000000000000000000000000000000000000021115667726927759412227467187638206266133110948029660054458123933491727501546586,0.00000000070765253812577260182786439783447057400535264714810807047193773115842536826301725,65,65,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,22051,Ti-51,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,38083,Sr-83,0,gs,0.0006784725797645910926392398748,0.0006784725797645910926392398748,0,0.0000077985495564707008752135020471313646502123652022449848486618693257606705473743505,1,1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,39087,Y-87,0,gs,0.0006490156431660677789158658758,0.0006490156431660677789158658758,0,0.0000074599634636840097365951005830952815281664533350816182234887666364229525229022444,1,1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,39090,Y-90,0,gs,0.0006649840476995053728844967286,0.0006649840476995053728844967286,0,0.0000076435086765723370078383481352523640579807178325062801515993798640261714132968708,1,1,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41091,Nb-91,0,gs,0.00000005682868929521804252014789264,0.00000005682868929521804252014789264,0,0.00000000065320451100883707404489908899058295166348580580185073601987126103872092396040616,2,2,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41092,Nb-92,0,gs,0.000000000002227338149466784231393447463,0.000000000002227338149466784231393447463,0,0.000000000000025601634400112845535499493325562428741422856766665008648922182428704423986677399,4,4,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,41094,Nb-94,0,gs,0.0000002150062247006455831434445786,0.00000021500622470064558314344457859999999999999999999999999999999999999999999999999947,0.0000000000000000000000000000000000000000000000000000000000000000000000000000024650449108528001075948364776844720096992198730012162170760098388887549300530848,0.0000000024713404023776981633065418202976058515633303421948874819418251724579927511804957,227,227,PASS
n,NbTi_Bundle_Still_4K,NbTi_Bundle_Still_4K,42091,Mo-91,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,NbTi_Bundle_bay_to_MXC,NbTi_Bundle_bay_to_MXC,22045,Ti-45,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,NbTi_Bundle_bay_to_MXC,NbTi_Bundle_bay_to_MXC,41094,Nb-94,0,gs,0.0000001070295303575900920493799004,0.00000010702953035759009204937990040000000000000000000000000000000000000000000000000003,0.00000000000000000000000000000000000000000000000000000000000000000000000000000028029647425125344352514336962452435815001453173825911028066141184691987512005664,0.00000000123022672012634313856228733831311861181050917827519387965802862691689429129827,113,113,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41091,Nb-91,0,gs,0.00000002841434464760902126007394631,0.00000002841434464760902126007394631,0,0.00000000032660225550441853702244954438034873843804373090042900665110645960560288060096832,1,1,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41092,Nb-92,0,gs,0.000000000002784172686833480289241809329,0.000000000002784172686833480289241809329,0,0.000000000000032002043000141056919374366659826604361621050258343669845123457308724469517827617,5,5,PASS
n,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,Nb_MagShield_Inner_Back_ColdFingerCap_2mm,41094,Nb-94,0,gs,0.000000109871022313986289183434234,0.00000010987102231398628918343423399999999999999999999999999999999999999999999999999994,0.00000000000000000000000000000000000000000000000000000000000000000000000000000054609485500675239859208966859993574227118506121538676197993888625069053204786011,0.0000000012628876065013787971081887716260792435114285752186202747119158010646584246348321,116,116,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,37080,Rb-80,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,39087,Y-87,0,gs,0.0006490156431660677789158658758,0.0006490156431660677789158658758,0,0.0000074599634636840097365951005830952815281664533350816182234887666364229525229022444,1,1,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,39090,Y-90,0,gs,0.003324920238497526864422483643,0.003324920238497526864422483643,0,0.000038217543382861685039191740676261820289903589162531400757996899320130857066484354,5,5,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,40088,Zr-88,0,gs,0.000159118243292129095844439874,0.000159118243292129095844439874,0,0.0000018289486453273929467980004648014749005495022158937850811891773536726358826876176,2,2,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,40093,Zr-93,0,gs,0.00000000001200134072637312139101064259,0.00000000001200134072637312139101064259,0,0.00000000000013794669554838125627849439119104614924756792480510212032655874780595643587268439,1,1,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41090,Nb-90,0,gs,0.001357560304138300239405768682,0.001357560304138300239405768682,0,0.000015604169753467902372504512411667016537143785095141104323728380070088798673784333,2,2,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41091,Nb-91,0,gs,0.0000001704860678856541275604436779,0.00000017048606788565412756044367790000000000000000000000000000000000000000000000000001,0.000000000000000000000000000000000000000000000000000000000000000000000000000000058655819352388670477788801094300473501964025718360409591991773288746242983523219,0.000000001959613533026511222134697266741863380203059073404559485341955441288647609122749,6,6,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41092,Nb-92,0,gs,0.000000000008352518060500440867725427988,0.0000000000083525180605004408677254279880000000000000000000000000000000000000000000000000004,0.000000000000000000000000000000000000000000000000000000000000000000000000000000047889749785950658819882303019876533657419544183183834325849579057468487985019577,0.000000000000096006129000423170758123099990974086824233067975080645671253289017549166691406328,15,15,PASS
n,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,41094,Nb-94,0,gs,0.0000004508500570815299452699542706,0.00000045085005708152994526995427059999999999999999999999999999999999999999999999999937,0.0000000000000000000000000000000000000000000000000000000000000000000000000000013973603642819840787503470930325627708067082823739016257131612674166079261377203,0.0000000051821939715056578226163608220550142487233753286581139062397953191248418594702719,476,476,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8015,O-15,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,F-18,0,gs,0.002036340533154678390557896216,0.002036340533154678390557896216,0,0.000023406255514654356037952573907199512483172118886441604978178142371154382079704464,3,3,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0,gs,0.00008862837062766674065370603795,0.000088628370627666740653706037950000000000000000000000000000000000000000000000000003,0.000000000000000000000000000000000000000000000000000000000000000000000000000000033849206284104954406144431205405188985682388060742402170969422920633652824425141,0.0000010187187530687339226471648981177239065136072754396666418745224575788492426002427,12,12,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0,gs,0.02104218431495770133807936433,0.021042184314957701338079364329999999999999999999999999999999999999999999999999992,0.00000000000000000000000000000000000000000000000000000000000000000000000000000038018866673994731006995697700963936756705802658688560764336230449938347266227252,0.00024186462659039987729080832183348152885519511741809298298876343140015760599649738,31,31,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11025,Na-25,0,gs,0.002036340533154678390557896216,0.002036340533154678390557896216,0,0.000023406255514654356037952573907199512483172118886441604978178142371154382079704464,3,3,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0,gs,0.02307852604241968842632282378,0.023078526042419688426322823779999999999999999999999999999999999999999999999999998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000086660647058823529411764705881758602068200692041522491349485044975580498900875229,0.00026527089583274936843012917093293544315679079111293867490484172408458198605275263,34,34,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0,gs,0.000000001509122551032703981928156549,0.0000000015091225510327039819281565489999999999999999999999999999999999999999999999999996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000002650546834160532376959942066120978781866053916575309294074901884042535935314654,0.000000000017346267707826147098247322383282314760317125464029797344878503271122260063906203,56,56,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13028,Al-28,0,gs,0.9591163911158535219527691177,0.95911639111585352195276911770000000000000000000000000000000000000000000000000042,0.00000000000000000000000000000000000000000000000000000000000000000000000000000043790305732484076433121019107093649059377662379812568461227334323609487967755181,0.011024346347402201693875662309877176524956750976312209043830120041524186666575558,1413,1413,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14026,Si-26,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9018,F-18,0,gs,0.001357560355436452260371930811,0.001357560355436452260371930811,0,0.000015604170343102904025301715941964432901904718324310948697413067277894840765777468,2,2,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0,gs,0.00005169988286613893204799518881,0.00005169988286613893204799518881,0,0.00000059425260595676145487751285730238887561259542767342841855278844995402064732136185,7,7,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0,gs,0.01900584389738114959568458714,0.019005843897381149595684587139999999999999999999999999999999999999999999999999998,0.00000000000000000000000000000000000000000000000000000000000000000000000000000010523079168694970189436309183302180959827028502958173117788687879839021548746024,0.00021845837240423214723040751653183581231878887121650216571850541252716092844175079,28,28,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11025,Na-25,0,gs,0.001357560355436452260371930811,0.001357560355436452260371930811,0,0.000015604170343102904025301715941964432901904718324310948697413067277894840765777468,2,2,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0,gs,0.01629072426523742712446316973,0.016290724265237427124463169730000000000000000000000000000000000000000000000000003,0.0000000000000000000000000000000000000000000000000000000000000000000000000000001841538749999999999999999999654893336326562500000000000064673420155731779296875,0.00018725004411723484830362059128058464734411678549163211209719097315198657291348267,24,24,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13025,Al-25,0,gs,0.001357560355436452260371930811,0.001357560355436452260371930811,0,0.000015604170343102904025301715941964432901904718324310948697413067277894840765777468,2,2,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0,gs,0.000000001616917018963611409208739159,0.000000001616917018963611409208739159,0,0.000000000018585286829813729033836416831841875553601973368571445353587949660318005551234411,60,60,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13028,Al-28,0,gs,0.6977860226943364618311724366,0.69778602269433646183117243659999999999999999999999999999999999999999999999999694,0.0000000000000000000000000000000000000000000000000000000000000000000000000000043852985019455252918287937745551615755929726415237172402434486765231744241577692,0.0080205435563548926690050819912501729817790662498832200519560556396285055865770558,1028,1028,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,7013,N-13,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9017,F-17,0,gs,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,0.0000078020851715514520126508579686833617030783757221455471215299502206722687553040389,1,1,PASS
n,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,F-18,0,gs,0.001357560355436452260371930811,0.001357560355436452260371930811,0,0.000015604170343102904025301715941964432901904718324310948697413067277894840765777468,2,2,PASS
