event_index,event_key,source_family,stream,local_id,source_file_basename,tes_total_keV,init_energy_keV,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,theta_local_deg,phi_local_deg,entry_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,xz_init_quadrant,first_hit_volume,first_hit_category,tes_x_cm,tes_y_cm,tes_z_cm,path_length_init_to_tes_cm,plastic_skin_keV,active_other_keV,side_compton_class,side_compton_fov_pass,computed_veto_layer,final_pass_flag
254,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::1905261,atm511,atm511_replay,1905261,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0,511.0,56.06297,23.39575,-18.90685,-0.91335,-0.35892,0.19229,120.65480935450425,204.6594361609592,top,top,top_phi01_045deg,22.817245143325966,right_lower,TP_L5_00245,tes,-2.334286058304109,0.44812847579589044,-6.612855090942466,63.937275196720606,0.0,0.0,single,True,final_pass,True
255,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::1909129,atm511,atm511_replay,1909129,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00003000000004,511.0,-3.22408,39.43131,-40.93254,0.01252,-0.72053,0.69331,60.059695470840175,236.25283285579343,side_wall,side,side_phi01_045deg,55.707137906586304,left_lower,TP_L3_00258,tes,-2.4674749040783617,0.3583065187098365,-3.3400818649138633,54.22605426322564,0.0,0.0,keep,True,final_pass,True
256,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::1941588,atm511,atm511_replay,1941588,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99998000000005,511.0,63.18471,1.90539,17.4181,-0.96138,-0.0082,-0.27509,150.96451372941868,180.9680604627224,top,top,top_phi00_000deg,16.094839829044393,right_upper,TP_L1_00363,tes,-4.5758145966465404,1.3737145834715103,-1.9771786400047606,70.4836733285426,0.0,0.0,keep,True,final_pass,True
257,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::1954566,atm511,atm511_replay,1954566,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.000006,511.0,45.44157,43.94072,-5.70172,-0.72917,-0.68429,0.00696,120.70927526611895,232.74064750367054,top,top,top_phi01_045deg,47.21162845318541,right_lower,TP_L5_00235,tes,-1.1280839318465923,0.24134669894371627,-5.257280510044041,63.86364709830826,0.0,0.0,single,True,final_pass,True
258,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::1971714,atm511,atm511_replay,1971714,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0000420000001,511.0,50.97136,38.00622,-6.38595,-0.81594,-0.57806,0.00959,124.76240059949967,224.71999011436594,top,top,top_phi01_045deg,40.590950073101496,right_lower,TP_L5_00313,tes,-1.3325549560997667,0.9783423559146142,-5.734741503381178,64.08734130127684,0.0,0.0,keep,True,final_pass,True
259,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2068514,atm511,atm511_replay,2068514,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999880000001,511.0,-41.37735,-39.10652,-2.71362,0.67053,0.74094,0.0373,59.96605895997729,58.85479775084329,side_wall,side,side_phi05_225deg,232.32572456148324,left_lower,TP_L0_00337,tes,-5.056732253221598,1.0276113780284588,-0.6939418355005104,54.16654756272177,0.0,0.0,single,True,final_pass,True
260,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2100989,atm511,atm511_replay,2100989,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.999998,511.0,35.91991,-33.24168,-35.68223,-0.63288,0.5583,0.53643,93.9106469404514,145.97152239310674,side_wall,side,side_phi07_315deg,327.5810205763037,right_lower,TP_L5_00073,tes,-0.6262346887662188,-0.997568668653711,-4.700892866757251,57.75072863370761,0.0,0.0,single,True,final_pass,True
261,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2105090,atm511,atm511_replay,2105090,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99998,511.0,-51.81302,-13.32801,-12.0621,0.93802,0.2712,0.2158,35.32615668287819,27.97052355459269,bottom,bottom,bottom_phi05_225deg,202.86068767111763,left_lower,TP_L0_00188,tes,-5.808737029067888,-0.02485342967850782,-1.499854534722252,49.04007601618152,0.0,0.0,single,True,final_pass,True
262,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2111188,atm511,atm511_replay,2111188,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99999,511.0,58.93083,0.77275,-22.26004,-0.95253,-0.01786,0.30391,117.29970971408859,181.1516455628866,top,top,top_phi00_000deg,0.1629665760570898,right_lower,TP_L1_00128,tes,-4.540388599163339,-0.4177127973598844,-2.0120211838647983,66.63328791312372,0.0,0.0,single,True,final_pass,True
263,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2242496,atm511,atm511_replay,2242496,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00002,511.0,-7.71567,-53.44832,-22.32583,0.05783,0.93827,0.34103,73.61817568917816,102.0477367050353,side_wall,side,side_phi06_270deg,279.88540538845723,left_lower,TP_L2_00002,tes,-4.5176886966456085,-1.5566748820563412,-3.4664597277895135,55.30502476744357,0.0,0.0,single,True,final_pass,True
264,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2250264,atm511,atm511_replay,2250264,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99996400000003,511.0,10.03606,-53.74006,-23.6139,-0.24335,0.8913,0.38257,84.35044310899903,116.40758684164255,side_wall,side,side_phi06_270deg,291.08141805313863,right_lower,TP_L0_00198,tes,-4.616223987478401,-0.0769914156753304,-0.5718689955162141,60.21087566833123,0.0,0.0,keep,True,final_pass,True
265,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2267968,atm511,atm511_replay,2267968,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00003000000004,511.0,-23.89772,52.18715,-8.57747,0.36742,-0.92455,0.10101,70.65648112065047,281.51657174115417,side_wall,side,side_phi02_090deg,101.91849940385954,left_lower,TP_L2_00363,tes,-3.71557274355068,1.3998782033111428,-3.02731372924389,54.93150534130269,0.0,0.0,single,True,final_pass,True
266,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2275072,atm511,atm511_replay,2275072,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0,511.0,8.90613,-27.44623,-49.51717,-0.20005,0.52056,0.83006,63.54570199933275,144.4479553222629,side_wall,side,side_phi07_315deg,327.9213890053841,right_lower,TP_L5_00188,tes,-1.6512182145804304,0.022714054737432487,-5.716556767371428,52.7683068551618,0.0,0.0,single,True,final_pass,True
267,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2293914,atm511,atm511_replay,2293914,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0000059999999,511.0,53.40895,30.93162,-14.31957,-0.87287,-0.45955,0.16404,120.08069187911697,212.07816299495008,top,top,top_phi01_045deg,34.04439012413026,right_lower,TP_L2_00271,tes,-6.826262806861341,-0.1810868270417085,-2.5967197674768805,68.80193751317972,0.0,0.0,veto,False,compton_fov_veto,False
268,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2336934,atm511,atm511_replay,2336934,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999133000001,511.0,-28.09113,-51.34509,5.34237,0.41983,0.90025,-0.11534,77.5665313554854,67.20042826255262,side_wall,side,side_phi05_225deg,243.30127204920265,left_upper,TP_L0_00192,tes,-5.21883244482151,-0.09231549916384064,-1.9768500001380382,56.59999885951064,0.0,0.0,veto,False,compton_fov_veto,False
269,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2361639,atm511,atm511_replay,2361639,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00000000000006,511.0,21.36,57.91388,-3.55118,-0.3951,-0.91847,0.01775,105.47547723716927,252.3675184679206,side_wall,side,side_phi02_090deg,73.91901441326246,right_lower,TP_L2_00320,tes,-3.135961579572994,0.9675989294583561,-2.4509862217884537,62.0011410203285,0.0,0.0,single,True,final_pass,True
270,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2374073,atm511,atm511_replay,2374073,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00001299999997,511.0,3.56426,-58.72433,-11.41866,-0.12441,0.97743,0.17073,88.12304120949186,102.05250400625363,side_wall,side,side_phi06_270deg,278.1453110997723,right_lower,TP_L1_00155,tes,-3.861045359961889,-0.3755103878158207,-1.2264764569201976,59.69590032154398,0.0,0.0,single,True,final_pass,True
271,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2443221,atm511,atm511_replay,2443221,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00005460000006,511.0,-18.13079,51.53022,-19.69237,0.18745,-0.9177,0.35027,67.65234964964692,262.8492506510062,side_wall,side,side_phi02_090deg,93.83944952319473,left_lower,TP_L0_00277,tes,-5.370513311856626,0.6570748133754275,-1.0209557926379627,55.67336230945854,0.0,0.0,keep,True,final_pass,True
272,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2551379,atm511,atm511_replay,2551379,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99998820000013,511.0,14.61515,-59.09971,-7.64735,-0.27649,0.96031,0.03677,99.75922263051523,102.98885396156561,side_wall,side,side_phi06_270deg,287.214598908458,right_lower,TP_L4_00343,tes,-2.7603503111951526,1.1642486662838467,-5.348134433908895,62.760968104509566,0.0,0.0,keep,True,final_pass,True
273,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2565320,atm511,atm511_replay,2565320,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999990300001,511.0,-18.75606,56.28925,4.44239,0.25285,-0.96159,-0.1068,84.07231154670625,284.81380719127077,side_wall,side,side_phi02_090deg,107.82699247215022,left_upper,TP_L1_00319,tes,-4.223815367274497,0.8777705316546696,-1.7052163079203202,57.614332021237715,0.0,0.0,keep,True,final_pass,True
274,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2581987,atm511,atm511_replay,2581987,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00000891,511.0,7.32211,-40.31963,-41.07242,-0.19898,0.70561,0.68009,70.111184902818,131.37794602680412,side_wall,side,side_phi07_315deg,309.3760442014189,right_lower,TP_L1_00258,tes,-4.1769408188020165,0.47542296907844606,-1.7729860266757882,57.80060576764725,0.0,0.0,keep,True,final_pass,True
275,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2683590,atm511,atm511_replay,2683590,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999869999999,511.0,22.23387,-51.25024,-23.34167,-0.39036,0.86626,0.31178,93.18525841809165,119.81873218133074,side_wall,side,side_phi07_315deg,304.90908035380676,right_lower,TP_L5_00131,tes,-0.6603223489242835,-0.44454174168291827,-5.0564433514358145,58.649062502431086,0.0,0.0,single,True,final_pass,True
276,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2715391,atm511,atm511_replay,2715391,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00000000000006,511.0,24.41338,55.85039,18.70502,-0.45123,-0.82969,-0.32865,123.46703394969177,264.03598292204765,top,top,top_phi02_090deg,88.79266919627894,right_upper,TP_L1_00287,tes,-5.524426928825009,0.8024997685285246,-3.100499013917925,66.3477442126714,0.0,0.0,single,True,final_pass,True
277,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2725078,atm511,atm511_replay,2725078,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.999989,511.0,11.27188,-34.33529,-45.21918,-0.25532,0.60393,0.75504,69.30737140689848,139.79121441806063,side_wall,side,side_phi07_315deg,318.89962808945324,right_lower,TP_L3_00034,tes,-2.7488064734030595,-1.1742251783759237,-3.7524161788717527,54.91564777990561,0.0,0.0,single,True,final_pass,True
278,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2750843,atm511,atm511_replay,2750843,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99998600000004,511.0,-7.74323,-59.93319,7.12336,0.0993,0.97136,-0.21586,94.72771093418585,77.07866905491346,side_wall,side,side_phi06_270deg,263.5732860726969,left_upper,TP_L5_00081,tes,-1.6922457394761727,-0.7119216289686963,-6.033162277572654,60.966114493504385,0.0,0.0,single,True,final_pass,True
279,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2773521,atm511,atm511_replay,2773521,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99995,511.0,-48.73112,-28.48433,13.7289,0.79653,0.5159,-0.31526,70.10429958877859,33.27418877706836,side_wall,side,side_phi05_225deg,212.41779724789703,left_upper,TP_L3_00311,tes,-3.224249143040523,1.2265215507739093,-3.98664542562421,57.16161775869772,0.0,0.0,keep,True,final_pass,True
280,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2773815,atm511,atm511_replay,2773815,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99997,511.0,49.59154,-39.41055,13.92305,-0.75429,0.59057,-0.28682,137.40692319922698,119.23641747452334,top,top,top_phi07_315deg,311.6877125310709,right_upper,TP_L5_00254,tes,-1.4158710146773588,0.5208184577981579,-5.4716432769097025,67.61970343500533,0.0,0.0,single,True,final_pass,True
281,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2777097,atm511,atm511_replay,2777097,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.0,511.0,10.82835,-24.45764,-51.10508,-0.27364,0.45003,0.85005,65.94676389654508,150.47353650324396,side_wall,side,side_phi07_315deg,331.09229383795184,right_lower,TP_L2_00270,tes,-4.457191988987085,0.6807263131942466,-3.622373850179452,55.85868453610085,0.0,0.0,single,True,final_pass,True
282,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2777134,atm511,atm511_replay,2777134,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999801000001,511.0,63.81495,-10.97957,8.63657,-0.96888,0.15754,-0.19093,145.0956937153258,164.0189458920211,top,top,top_phi00_000deg,345.0728819768165,right_upper,TP_L4_00151,tes,-1.7828699318168253,-0.28380191355413503,-4.2698709256884655,67.70561019689863,0.0,0.0,single,True,final_pass,True
283,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2788583,atm511,atm511_replay,2788583,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00000000000006,511.0,16.77026,9.36901,-54.87271,-0.3993,-0.15097,0.9043,69.07837639746302,189.30133269219255,side_wall,side,side_phi00_000deg,11.474447799975446,right_lower,TP_L1_00284,tes,-5.910776890223874,0.7941565664614012,-3.5031447696137765,56.804839386985954,0.0,0.0,single,True,final_pass,True
284,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2789775,atm511,atm511_replay,2789775,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.9999473,511.0,19.57232,-38.60208,-40.40584,-0.40163,0.66464,0.63003,80.7057993615122,137.66342521626353,side_wall,side,side_phi07_315deg,317.7217863533376,right_lower,TP_L3_00101,tes,-3.3558024637990522,-0.5521901527688314,-4.095955090305508,57.37508744443578,0.0,0.0,veto,False,compton_fov_veto,False
285,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2794956,atm511,atm511_replay,2794956,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99993900000004,511.0,-29.02777,-48.73217,-10.22337,0.42239,0.89187,0.16174,65.60397788442319,78.32402722266387,side_wall,side,side_phi06_270deg,251.82204794938275,left_lower,TP_L0_00253,tes,-5.774213947730697,0.45781334294919546,-1.3640821982499627,55.125940451931406,0.0,0.0,single,True,final_pass,True
286,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2877853,atm511,atm511_replay,2877853,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.99998000000005,511.0,46.72649,-43.20153,-3.28458,-0.7348,0.67724,-0.03768,123.1083831284686,126.04950624031972,top,top,top_phi07_315deg,314.8592715622707,right_lower,TP_L5_00331,tes,-1.2960392612924563,1.0578717791427505,-5.745227544577712,65.35375083985548,0.0,0.0,single,True,final_pass,True
287,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2890235,atm511,atm511_replay,2890235,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.00004598000004,511.0,20.87235,-58.56035,-6.62968,-0.37853,0.92499,-0.03319,106.92568052393561,104.78838204969621,side_wall,side,side_phi07_315deg,292.7308501733409,right_lower,TP_L4_00162,tes,-2.8835756303148066,-0.23243528520786674,-5.411965961664756,62.991844432499924,0.0,0.0,keep,True,final_pass,True
288,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2901569,atm511,atm511_replay,2901569,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,510.999982,511.0,-49.39171,-19.85958,24.61618,0.80526,0.35564,-0.47442,76.47088398513111,21.4562489574614,side_wall,side,side_phi04_180deg,200.10256272887509,left_upper,TP_L1_00193,tes,-3.2981319275305183,0.48405193635421423,-2.4287250596189085,57.183111051852464,0.0,0.0,keep,True,final_pass,True
289,atm511::Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz::2906242,atm511,atm511_replay,2906242,Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,511.000017,511.0,47.95884,-41.54419,-4.41389,-0.79113,0.61114,0.02484,122.80966487858717,133.35302218899884,top,top,top_phi07_315deg,308.76069656984515,right_lower,TP_L1_00122,tes,-5.205981295345367,-0.44798280675139185,-2.6917001957940636,67.21876528736703,0.0,0.0,keep,True,final_pass,True
