probe,day_mid,altitude_km,latitude_deg,longitude_deg,particle,angle_bin,direction,energy_bin,energy_MeV,flux_proxy
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,53,1115.88399251,1.0863418671650696e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,54,1389.49549437,6.91065790859504e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,55,1730.19573885,4.4390556764930104e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,56,2154.43469003,2.8475782880040418e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,57,2682.69579528,1.8087067619872055e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,58,3340.48498351,1.1437312993847539e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,59,4159.56216307,7.065930837980156e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,60,5179.47467923,4.164474515254636e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,61,6449.46677104,2.4448789179820008e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,62,8030.85722139,1.4535429720170625e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,17,up,63,10000.0,8.644515625729636e-10
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,0,0.01,0.07786894888991419
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,1,0.0124519708474,0.06546734240534306
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,2,0.0155051577983,0.05523791685108952
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,3,0.0193069772888,0.04679064258990786
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,4,0.0240409918351,0.03980694229504344
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,5,0.0299357729472,0.03402611759323842
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,6,0.0372759372031,0.029234375341729082
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,7,0.0464158883361,0.025255937227467058
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,8,0.0577969288415,0.021945879441917653
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,9,0.0719685673001,0.019184405809482413
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,10,0.0896150501947,0.016872266517412013
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,11,0.111588399251,0.014927066492985218
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,12,0.138949549437,0.013280268252237729
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,13,0.173019573885,0.01187474817485729
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,14,0.215443469003,0.010662794421597947
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,15,0.268269579528,0.009604455421704343
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,16,0.334048498351,0.008666182427796907
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,17,0.415956216307,0.007819756527394823
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,18,0.517947467923,0.007041527697967361
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,19,0.644946677104,0.006312003912124529
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,20,0.803085722139,0.00561581132824089
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,21,1.0,0.004942006959908575
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,22,1.24519708474,0.004284660093901448
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,23,1.55051577983,0.0036435189605149593
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,24,1.93069772888,0.0030244441069484577
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,25,2.40409918351,0.0024391501492407527
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,26,2.99357729472,0.0019037381648715449
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,27,3.72759372031,0.0014356658245296785
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,28,4.64158883361,0.0010493382637985092
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,29,5.77969288415,0.0007514004194638794
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,30,7.19685673001,0.0005376812513293389
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,31,8.96150501947,0.0003937637217708969
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,32,11.1588399251,0.00029961700353325877
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,33,13.8949549437,0.00023612248056977688
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,34,17.3019573885,0.00018979702381068076
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,35,21.5443469003,0.00015348938316980232
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,36,26.8269579528,0.0001241235185085871
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,37,33.4048498351,0.00010019671597062738
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,38,41.5956216307,8.05308813933576e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,39,51.7947467923,6.383531955921614e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,40,64.4946677104,4.9501638661395714e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,41,80.3085722139,3.706376613841025e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,42,100.0,2.6438333681791084e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,43,124.519708474,1.7817473033386447e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,44,155.051577983,1.1333317076231312e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,45,193.069772888,6.759748785865926e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,46,240.409918351,3.825429129602722e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,47,299.357729472,2.0881916005279516e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,48,372.759372031,1.1213955066098637e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,49,464.158883361,6.02706384269913e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,50,577.969288415,3.2745989692075074e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,51,719.685673001,1.8491013009698117e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,52,896.150501947,1.0702241791676644e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,53,1115.88399251,6.49692933811652e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,54,1389.49549437,4.159142772793392e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,55,1730.19573885,2.6913191997478855e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,56,2154.43469003,1.741980267838242e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,57,2682.69579528,1.1190615984837082e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,58,3340.48498351,7.230756437112526e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,59,4159.56216307,4.572412253314788e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,60,5179.47467923,2.7465813229916583e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,61,6449.46677104,1.6563438785045447e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,62,8030.85722139,1.0205603073051603e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,18,up,63,10000.0,6.324593302759057e-10
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,0,0.01,0.08199899527823445
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,1,0.0124519708474,0.06876795039083734
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,2,0.0155051577983,0.057876822451134236
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,3,0.0193069772888,0.04890592130792805
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,4,0.0240409918351,0.041510877235621545
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,5,0.0299357729472,0.03540885025723701
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,6,0.0372759372031,0.030367309170657594
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,7,0.0464158883361,0.026194893791974858
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,8,0.0577969288415,0.022733988916453902
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,9,0.0719685673001,0.019854683242200324
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,10,0.0896150501947,0.017449821523648455
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,11,0.111588399251,0.01543092138063202
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,12,0.138949549437,0.013724798587177747
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,13,0.173019573885,0.012270790419134966
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,14,0.215443469003,0.01101847964814673
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,15,0.268269579528,0.009925828727593228
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,16,0.334048498351,0.008957661021541961
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,17,0.415956216307,0.00808447114304879
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,18,0.517947467923,0.007281584854017738
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,19,0.644946677104,0.006528701084326629
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,20,0.803085722139,0.005809832584163619
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,21,1.0,0.005113621722682419
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,22,1.24519708474,0.004433940821866535
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,23,1.55051577983,0.003770582817277004
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,24,1.93069772888,0.0031297077745263274
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,25,2.40409918351,0.0025235663146893025
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,26,2.99357729472,0.0019689613285907284
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,27,3.72759372031,0.0014840840164519404
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,28,4.64158883361,0.0010839207434380014
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,29,5.77969288415,0.0007753615420084559
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,30,7.19685673001,0.0005540414910945378
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,31,8.96150501947,0.0004049614863459561
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,32,11.1588399251,0.00030732668563714116
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,33,13.8949549437,0.00024133172380340546
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,34,17.3019573885,0.0001930469039894029
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,35,21.5443469003,0.00015510927610175564
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,36,26.8269579528,0.00012435775722323685
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,37,33.4048498351,9.923908403573989e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,38,41.5956216307,7.853417696667501e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,39,51.7947467923,6.094539650351546e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,40,64.4946677104,4.589892447557914e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,41,80.3085722139,3.301125443333808e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,42,100.0,2.2295457242827523e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,43,124.519708474,1.3980786560146178e-05
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,44,155.051577983,8.12588870584603e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,45,193.069772888,4.366654751487831e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,46,240.409918351,2.2181683049778775e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,47,299.357729472,1.0984483181465355e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,48,372.759372031,5.469629515052929e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,49,464.158883361,2.7816863016901464e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,50,577.969288415,1.4340285502676437e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,51,719.685673001,7.824599543860576e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,52,896.150501947,4.2996970341466425e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,53,1115.88399251,2.5412586499589285e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,54,1389.49549437,1.670799203091426e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,55,1730.19573885,1.1123209180237833e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,56,2154.43469003,7.436917610950871e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,57,2682.69579528,4.965523898435825e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,58,3340.48498351,3.434403394435537e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,59,4159.56216307,2.322438385765868e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,60,5179.47467923,1.4675677376362565e-09
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,61,6449.46677104,9.450382660258023e-10
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,62,8030.85722139,6.299510693997762e-10
low_altitude,3.75,36.25,34.155872450464685,99.75,n,19,up,63,10000.0,4.2314930816389754e-10
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,0,0.01,7.859146594320862e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,1,0.0124519708474,7.411121254204166e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,2,0.0155051577983,6.992855580410025e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,3,0.0193069772888,6.604002892408582e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,4,0.0240409918351,6.244693118008543e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,5,0.0299357729472,5.915643410342461e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,6,0.0372759372031,5.618298939334259e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,7,0.0464158883361,5.355008780053408e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,8,0.0577969288415,5.129240763735794e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,9,0.0719685673001,4.945836462650744e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,10,0.0896150501947,4.811302173259324e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,11,0.111588399251,4.734122599892837e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,12,0.138949549437,4.725069579603243e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,13,0.173019573885,4.797457654834736e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,14,0.215443469003,4.967271956376064e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,15,0.268269579528,5.253064987012486e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,16,0.334048498351,5.675495724581099e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,17,0.415956216307,6.256381736563895e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,18,0.517947467923,7.017173026823016e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,19,0.644946677104,7.976854567733811e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,20,0.803085722139,9.149447622115064e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,21,1.0,1.054147987719921e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,22,1.24519708474,1.2111219536782062e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,23,1.55051577983,1.3866985427249274e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,24,1.93069772888,1.5766383612987392e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,25,2.40409918351,1.7763067288822169e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,26,2.99357729472,1.9846311373415633e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,27,3.72759372031,2.196566385431999e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,28,4.64158883361,2.40870220552089e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,29,5.77969288415,2.6094420878917e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,30,7.19685673001,2.787942638638632e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,31,8.96150501947,2.939080542706815e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,32,11.1588399251,3.0584967512063912e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,33,13.8949549437,3.144372300708542e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,34,17.3019573885,3.1856946766224502e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,35,21.5443469003,3.174962786108602e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,36,26.8269579528,3.1173639417754607e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,37,33.4048498351,3.0067869155511582e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,38,41.5956216307,2.846233407952931e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,39,51.7947467923,2.6489735601775917e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,40,64.4946677104,2.422219290137972e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,41,80.3085722139,2.170700694401447e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,42,100.0,1.9006759632676739e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,43,124.519708474,1.6219678225636304e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,44,155.051577983,1.3518897421035023e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,45,193.069772888,1.1179522366657843e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,46,240.409918351,9.38895549613686e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,47,299.357729472,7.981596829930244e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,48,372.759372031,6.59524213384895e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,49,464.158883361,4.999962967832716e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,50,577.969288415,3.955621651056712e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,51,719.685673001,4.300791399125928e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,52,896.150501947,4.307192075160299e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,53,1115.88399251,3.640008435424467e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,54,1389.49549437,2.862065782298634e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,55,1730.19573885,2.1826616041791653e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,56,2154.43469003,1.6417387575083475e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,57,2682.69579528,1.2302364601201674e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,58,3340.48498351,9.253961911064265e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,59,4159.56216307,7.041570369654887e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,60,5179.47467923,5.54310079713085e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,61,6449.46677104,4.9497806566217565e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,62,8030.85722139,6.628010779099187e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,0,down,63,10000.0,1.584708519259579e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,0,0.01,8.138575201915675e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,1,0.0124519708474,7.674620511753367e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,2,0.0155051577983,7.241483580214919e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,3,0.0193069772888,6.838805400606036e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,4,0.0240409918351,6.466720520302901e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,5,0.0299357729472,6.125971590527678e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,6,0.0372759372031,5.818055163585763e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,7,0.0464158883361,5.545403834905732e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,8,0.0577969288415,5.311608732987251e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,9,0.0719685673001,5.121683570150511e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,10,0.0896150501947,4.982365971436676e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,11,0.111588399251,4.902442311229307e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,12,0.138949549437,4.893067414666159e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,13,0.173019573885,4.968029217059637e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,14,0.215443469003,5.14388119371386e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,15,0.268269579528,5.439835473750284e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,16,0.334048498351,5.877285556150806e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,17,0.415956216307,6.478824722739691e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,18,0.517947467923,7.266665623085469e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,19,0.644946677104,8.260468232148476e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,20,0.803085722139,9.474752332821447e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,21,1.0,1.0916277701389676e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,22,1.24519708474,1.2546498952703188e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,23,1.55051577983,1.437278149865071e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,24,1.93069772888,1.635513716923664e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,25,2.40409918351,1.844705025375682e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,26,2.99357729472,2.0624560685901533e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,27,3.72759372031,2.2806768576796036e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,28,4.64158883361,2.4940959440688202e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,29,5.77969288415,2.699819679530149e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,30,7.19685673001,2.887145214294003e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,31,8.96150501947,3.048928850546713e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,32,11.1588399251,3.1828950134995606e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,33,13.8949549437,3.2850206274530973e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,34,17.3019573885,3.3462726298076283e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,35,21.5443469003,3.35870926031088e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,36,26.8269579528,3.3259333153313513e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,37,33.4048498351,3.2394285607975845e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,38,41.5956216307,3.10123978077772e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,39,51.7947467923,2.920457871789905e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,40,64.4946677104,2.702616305367545e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,41,80.3085722139,2.45203604057506e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,42,100.0,2.1747296237676546e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,43,124.519708474,1.8814665485074e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,44,155.051577983,1.5910770349481852e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,45,193.069772888,1.3319678686171777e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,46,240.409918351,1.123925170886565e-06
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,47,299.357729472,9.53692014933901e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,48,372.759372031,7.893687330494077e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,49,464.158883361,6.117238658499311e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,50,577.969288415,4.868809616742969e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,51,719.685673001,4.863284467206821e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,52,896.150501947,4.662376945192015e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,53,1115.88399251,3.912267646751511e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,54,1389.49549437,3.086031686200334e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,55,1730.19573885,2.3710077747890963e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,56,2154.43469003,1.8005194059448134e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,57,2682.69579528,1.3630265250369524e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,58,3340.48498351,1.0351885175433791e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,59,4159.56216307,7.944807345882492e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,60,5179.47467923,6.302885198487327e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,61,6449.46677104,5.6701519964789244e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,62,8030.85722139,7.649068481756714e-08
low_altitude,3.75,36.25,34.155872450464685,99.75,p,1,down,63,10000.0,1.8424415567393859e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,2,down,0,0.01,8.409734123477301e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,2,down,1,0.0124519708474,7.930321512170944e-07
low_altitude,3.75,36.25,34.155872450464685,99.75,p,2,down,2,0.0155051577983,7.482753437525153e-07
