analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
C_transient_broad_480_550_F0.003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,86400.0,0.03549842306137464,0.07783249645949245,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,3234.0208878229114,6551.844243371358,39.95407112392848,39.95407112392848,0.125,0.125,,
C_transient_broad_480_550_F0.003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.003,259200.0,0.03549842306137464,0.07783249645949245,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,9624.48674626902,19763.613775397174,68.46118303966216,68.46118303966216,0.125,0.125,,
A_point_w2_510p58_511p42_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,3e-05,,0.0003543496888187194,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,607.4833023405606,108227.76936657367,1.8465666657429394,1.8465666657429394,,,52.78888904902246,146.63580291395132
A_point_w2_510p58_511p42_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,5e-05,,0.0005905828146978657,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,1012.472170567601,108227.76936657367,3.0776111095715657,3.0776111095715657,18.80763155921732,,,52.78888904902246
A_point_w2_510p58_511p42_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,8e-05,,0.0009449325035165851,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,1619.9554729081613,108227.76936657367,4.924177775314504,4.924177775314504,7.028596577163827,,,20.62065978477441
A_point_w2_510p58_511p42_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0001,,0.0011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,2024.944341135202,108227.76936657367,6.155222219143131,6.155222219143131,4.7375820700676305,12.771766947921195,,
A_point_w2_510p58_511p42_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.00015,,0.0017717484440935968,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,3037.4165117028024,108227.76936657367,9.232833328714696,9.232833328714696,1.75574814715789,5.762006313744467,,
A_point_w2_510p58_511p42_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0002,,0.0023623312587914627,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,4049.888682270404,108227.76936657367,12.310444438286263,12.310444438286263,1.0236500216927011,2.8627211369166505,,
A_point_w2_510p58_511p42_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0003,,0.0035434968881871936,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,6074.833023405605,108227.76936657367,18.46566665742939,18.46566665742939,0.48802678947416567,1.242912416429085,,
B_diffuse_proxy_w2_510p58_511p42,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,w2_510p58_511p42,6.26238e-07,,7.39690801421524e-06,0.06246506611510684,11.811656293957313,aperture_flux_proxy_using_v3p5_selection_response_not_a_focal_spot_source,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,12.680970943038263,108227.76936657367,0.03854634052071755,0.03854634052071755,,,121145.19623803836,336514.43399455113
C_transient_w2_510p58_511p42_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,3600.0,0.0011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,4.248758815031651,222.37619607698983,0.28491671612310404,0.28491671612310404,,,2217.3622261353994,6159.339517042776
C_transient_w2_510p58_511p42_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,21600.0,0.0011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,25.913346049288855,1329.0180402599417,0.7108174103366817,0.7108174103366817,,,356.25124591758686,989.586794215519
C_transient_w2_510p58_511p42_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,86400.0,0.0011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,107.60800024383869,5255.654975641775,1.4843322971915542,1.4843322971915542,,,81.6977753217836,226.93826478273218
