VN,ZA,nuclide,old_source_activity_Bq,new_groundstate_activity_Bq,scale,action,RP_yield,nubase_half_life_s,nubase_why,nubase_line,nubase_raw_value,nubase_raw_unit
CsI_Active_Shield_Bottom03,55127,Cs-127,0.0184754093,0.018475409312060022,1.0000000006527607,kept_rescaled,10.0,22500.0,nubase_ground,2463,6.25,h
CsI_Active_Shield_Side03,55126,Cs-126,0.0184754093,0.018475409312060022,1.0000000006527607,kept_rescaled,10.0,98.39999999999999,nubase_ground,2427,1.64,m
Vacuum_Jacket_Al_Reinforcement,12027,Mg-27,0.018474999630000002,0.018474999630500005,1.0000000000270637,kept_rescaled,10.0,566.1,nubase_ground,263,9.435,m
CsI_Active_Shield_Side00,55127,Cs-127,0.018474999630000002,0.018474999630500005,1.0000000000270637,kept_rescaled,10.0,22500.0,nubase_ground,2463,6.25,h
CsI_Active_Shield_Side05,54125,Xe-125,0.0184685577,0.018468557868937467,1.0000000091473016,kept_rescaled,10.0,60732.0,nubase_ground,2389,16.87,h
CsI_Active_Shield_Top01,55130,Cs-130,0.01846774548,0.018467745464972866,0.9999999991863039,kept_rescaled,10.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side05,52127,Te-127,0.018457213830000003,0.018457213846918202,1.0000000009166172,kept_rescaled,10.0,33660.0,nubase_ground,2458,9.35,h
CsI_Active_Shield_Side00,52127,Te-127,0.0184216423,0.01842164227984948,0.9999999989061497,kept_rescaled,10.0,33660.0,nubase_ground,2458,9.35,h
Outer_Al_Mech_Shell,9020,F-20,0.0183953733,0.018395373286155182,0.999999999247375,kept_rescaled,10.0,11.0062,nubase_ground,174,11.0062,s
ActiveShield_Readout_Box_XP,12027,Mg-27,0.0183949636,0.018394963604595166,1.0000000002498055,kept_rescaled,10.0,566.1,nubase_ground,263,9.435,m
ActiveShield_Al_Backplane_Liner,11025,Na-25,0.01838607071,0.01838607071282796,1.0000000001538099,kept_rescaled,10.0,59.1,nubase_ground,238,59.1,s
Outer_Al_Mech_Shell,9021,F-21,0.0183860707,0.01838607071282796,1.0000000006977,kept_rescaled,10.0,4.158,nubase_ground,186,4.158,s
W_Collimator_Aperture_Stop,73180,Ta-180,0.018386070679999998,0.01838607071282702,1.000000001785429,kept_rescaled,10.0,29354.4,nubase_ground,4008,8.154,h
CsI_Active_Shield_Side01,52118,Te-118,0.01825153481,0.01825153481907178,1.000000000497042,kept_rescaled,12.0,518400.0,nubase_ground,2161,6.00,d
CsI_Active_Shield_Top07,53124,I-124,0.01694323503,0.016943235042587074,1.0000000007428966,kept_rescaled,10.0,360806.4,nubase_ground,2352,4.1760,d
Passive_W_Outer_Liner,74181,W-181,0.016858470208000003,0.016891037480028775,1.0019318047027372,kept_rescaled,111.0,10450598.4,nubase_ground,4039,120.956,d
CsI_Active_Shield_Top00,51116,Sb-116,0.016715730260000002,0.016715730271937488,1.0000000007141467,kept_rescaled,9.0,948.0,nubase_ground,2101,15.8,m
CsI_Active_Shield_Side00,56129,Ba-129,0.01663118679,0.016631186801490155,1.00000000069088,kept_rescaled,9.0,8028.0,nubase_ground,2539,2.23,h
CsI_Active_Shield_Side06,51120,Sb-120,0.01662913839,0.016629138393690072,1.000000000221904,kept_rescaled,9.0,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Active_Shield_Side05,51118,Sb-118,0.016628728699999998,0.016628728712130055,1.0000000007294638,kept_rescaled,9.0,216.0,nubase_ground,2158,3.6,m
CsI_Active_Shield_Side00,52119,Te-119,0.01662872577,0.01662872576916992,0.9999999999500814,kept_rescaled,9.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Bottom01,52119,Te-119,0.01662872577,0.01662872576916992,0.9999999999500814,kept_rescaled,9.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Side01,51117,Sb-117,0.016628319029999998,0.01662831903057004,1.0000000000342812,kept_rescaled,9.0,10692.0,nubase_ground,2129,2.97,h
CsI_Active_Shield_Top02,55130,Cs-130,0.016628319029999998,0.01662831903057004,1.0000000000342812,kept_rescaled,9.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side07,51120,Sb-120,0.01662790934,0.016627909349010022,1.0000000005418614,kept_rescaled,9.0,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Active_Shield_Side07,55127,Cs-127,0.01662749967,0.016627499667450005,0.9999999998466399,kept_rescaled,9.0,22500.0,nubase_ground,2463,6.25,h
Passive_Bottom_W_Shield,74177,W-177,0.01662749967,0.016627499667450005,0.9999999998466399,kept_rescaled,9.0,7944.0,nubase_ground,3915,132.4,m
CsI_Active_Shield_Bottom02,51120,Sb-120,0.01662749966,0.016627499667450005,1.0000000004480534,kept_rescaled,9.0,953.4000000000001,nubase_ground,2215,15.89,m
Passive_Top_W_Aperture_Annulus,74179,W-179,0.01662749966,0.016627499667450005,1.0000000004480534,kept_rescaled,9.0,2223.0,nubase_ground,3975,37.05,m
Thermal_1K_Al_Shield,12027,Mg-27,0.01661860676,0.0166186067756828,1.0000000009436891,kept_rescaled,9.0,566.1,nubase_ground,263,9.435,m
CsI_Active_Shield_Side02,52119,Te-119,0.01661094,0.016610939988783248,0.999999999324737,kept_rescaled,9.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Bottom00,54133,Xe-133,0.0159166382,0.015912410168451796,0.9997343640349755,kept_rescaled,10.0,453375.36,nubase_ground,2668,5.2474,d
CsI_Active_Shield_Side01,54133,Xe-133,0.015893631770000003,0.01588940983765052,0.9997343632713668,kept_rescaled,10.0,453375.36,nubase_ground,2668,5.2474,d
CsI_Active_Shield_Top03,55131,Cs-131,0.015805820550000002,0.01580582055539469,1.0000000003413103,kept_rescaled,13.0,837129.6,nubase_ground,2611,9.689,d
ADR_Magnet_Yoke_Fe,24051,Cr-51,0.015606861403999998,0.01560732566961256,1.000029747532226,kept_rescaled,27.0,2393409.6,nubase_ground,665,27.7015,d
CsI_Active_Shield_Side03,56131,Ba-131,0.01544612352,0.015429614443124968,0.9989311831636167,kept_rescaled,14.0,995328.0,nubase_ground,2612,11.52,d
CsI_Active_Shield_Bottom03,53117,I-117,0.0148682303,0.014868230308887486,1.00000000059775,kept_rescaled,8.0,133.20000000000002,nubase_ground,2134,2.22,m
CsI_Active_Shield_Side04,56126,Ba-126,0.0148682303,0.014868230308887486,1.00000000059775,kept_rescaled,8.0,6000.0,nubase_ground,2430,100,m
Outer_Al_Mech_Shell,15030,P-30,0.0148682303,0.014868230308887486,1.00000000059775,kept_rescaled,8.0,150.0,nubase_ground,304,2.5000,m
CsI_Active_Shield_Top02,54122,Xe-122,0.01486817,0.014868169958888407,0.9999999972349258,kept_rescaled,8.0,72360.0,nubase_ground,2287,20.1,h
CsI_Active_Shield_Side00,54123,Xe-123,0.01478163843,0.01478163843064007,1.0000000000433016,kept_rescaled,8.0,7488.0,nubase_ground,2321,2.08,h
CsI_Active_Shield_Side01,54122,Xe-122,0.01478157843,0.014781578432116565,1.0000000001431895,kept_rescaled,8.0,72360.0,nubase_ground,2287,20.1,h
CsI_Active_Shield_Side01,53122,I-122,0.01478122874,0.014781228749080054,1.0000000006142964,kept_rescaled,8.0,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Active_Shield_Side03,52119,Te-119,0.014781226129999998,0.014781226133091322,1.0000000002091385,kept_rescaled,8.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Side07,53121,I-121,0.014780819060000002,0.014780819067520039,1.00000000050877,kept_rescaled,8.0,7632.0,nubase_ground,2251,2.12,h
CsI_Active_Shield_Top02,53123,I-123,0.01478081896,0.014780818973289051,1.000000000899074,kept_rescaled,8.0,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Active_Shield_Top06,53123,I-123,0.01478081896,0.014780818973289051,1.000000000899074,kept_rescaled,8.0,47603.520000000004,nubase_ground,2320,13.2232,h
Vacuum_Jacket_Al,9018,F-18,0.01478040938,0.01478040938596002,1.0000000004032379,kept_rescaled,8.0,6584.04,nubase_ground,155,109.734,m
CsI_Active_Shield_Top04,55130,Cs-130,0.01478040938,0.01478040938596002,1.0000000004032379,kept_rescaled,8.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Bottom00,51118,Sb-118,0.014780409379999998,0.01478040938596002,1.0000000004032379,kept_rescaled,8.0,216.0,nubase_ground,2158,3.6,m
CsI_Active_Shield_Bottom02,51117,Sb-117,0.01477999971,0.014779999704400004,0.9999999996211099,kept_rescaled,8.0,10692.0,nubase_ground,2129,2.97,h
CsI_Active_Shield_Bottom02,51114,Sb-114,0.01477999971,0.014779999704400004,0.9999999996211099,kept_rescaled,8.0,209.4,nubase_ground,2050,3.49,m
CsI_Active_Shield_Side00,51116,Sb-116,0.014779999700000001,0.014779999704400004,1.0000000002976999,kept_rescaled,8.0,948.0,nubase_ground,2101,15.8,m
CsI_Active_Shield_Side03,53121,I-121,0.014779999700000001,0.014779999704400004,1.0000000002976999,kept_rescaled,8.0,7632.0,nubase_ground,2251,2.12,h
Thermal_50mK_Al_Shield,13028,Al-28,0.0147799997,0.014779999704400004,1.0000000002976999,kept_rescaled,8.0,134.70000000000002,nubase_ground,276,2.245,m
CsI_Active_Shield_Side07,52119,Te-119,0.01477233326,0.014772333242897985,0.9999999988422943,kept_rescaled,8.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Side04,52119,Te-119,0.014771104179999998,0.014771104198435454,1.0000000012480756,kept_rescaled,8.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Side07,51119,Sb-119,0.014758521420000002,0.014758521415372141,0.9999999996864279,kept_rescaled,8.0,137484.0,nubase_ground,2188,38.19,h
CsI_Active_Shield_Bottom01,53130,I-130,0.014744428109999999,0.014744428112168095,1.000000000147045,kept_rescaled,8.0,44496.0,nubase_ground,2570,12.36,h
CsI_Active_Shield_Side02,52121,Te-121,0.014689921732000002,0.01460380389449274,0.9941376244830723,kept_rescaled,19.0,1668384.0,nubase_ground,2249,19.31,d
CsI_Active_Shield_Side04,54133,Xe-133,0.014315771799999998,0.014311969019286106,0.9997343642545425,kept_rescaled,9.0,453375.36,nubase_ground,2668,5.2474,d
CsI_Active_Shield_Side07,54133,Xe-133,0.014315771799999998,0.014311969019286106,0.9997343642545425,kept_rescaled,9.0,453375.36,nubase_ground,2668,5.2474,d
Cryoperm_Inner_Mag_Shield,25052,Mn-52,0.014038448610000002,0.014038448622715539,1.000000000905765,kept_rescaled,9.0,483062.4,nubase_ground,682,5.591,d
CsI_Active_Shield_Top02,55131,Cs-131,0.0133732434,0.013373243391348396,0.9999999993530662,kept_rescaled,11.0,837129.6,nubase_ground,2611,9.689,d
CsI_Active_Shield_Side01,56131,Ba-131,0.013196201319999998,0.01318209703312462,0.9989311858364874,kept_rescaled,12.0,995328.0,nubase_ground,2612,11.52,d
CsI_Active_Shield_Bottom02,52121,Te-121,0.013153818683000001,0.013076706051562765,0.994137623963382,kept_rescaled,17.0,1668384.0,nubase_ground,2249,19.31,d
CsI_Active_Shield_Bottom03,52121,Te-121,0.013149922814,0.013072833019349873,0.994137623791369,kept_rescaled,17.0,1668384.0,nubase_ground,2249,19.31,d
CsI_Active_Shield_Side06,56129,Ba-129,0.01293536751,0.012935367512270118,1.000000000175497,kept_rescaled,7.0,8028.0,nubase_ground,2539,2.23,h
CsI_Active_Shield_Side07,56129,Ba-129,0.0129353675,0.012935367512270118,1.0000000009485714,kept_rescaled,7.0,8028.0,nubase_ground,2539,2.23,h
CsI_Active_Shield_Side06,54123,Xe-123,0.012934957839999999,0.012934957830710102,0.9999999992817992,kept_rescaled,7.0,7488.0,nubase_ground,2321,2.08,h
CsI_Active_Shield_Side02,55127,Cs-127,0.01293413848,0.01293413846759007,0.9999999990405292,kept_rescaled,7.0,22500.0,nubase_ground,2463,6.25,h
CsI_Active_Shield_Side02,51118,Sb-118,0.012934138469999999,0.01293413846759007,0.9999999998136769,kept_rescaled,7.0,216.0,nubase_ground,2158,3.6,m
ADR_Magnet_Yoke_Fe,26053,Fe-53,0.01293372878,0.012933728786030052,1.0000000004662268,kept_rescaled,7.0,510.59999999999997,nubase_ground,703,8.51,m
CsI_Active_Shield_Side00,55126,Cs-126,0.01293372878,0.012933728786030052,1.0000000004662268,kept_rescaled,7.0,98.39999999999999,nubase_ground,2427,1.64,m
CsI_Active_Shield_Side05,51115,Sb-115,0.01293372878,0.012933728786030052,1.0000000004662268,kept_rescaled,7.0,1926.0,nubase_ground,2075,32.1,m
CsI_Active_Shield_Bottom00,54122,Xe-122,0.01293367628,0.012933676288153433,1.0000000006304033,kept_rescaled,7.0,72360.0,nubase_ground,2287,20.1,h
CsI_Active_Shield_Bottom02,55125,Cs-125,0.0129333191,0.012933319104470037,1.0000000003456218,kept_rescaled,7.0,2661.0,nubase_ground,2392,44.35,m
CsI_Active_Shield_Side01,55127,Cs-127,0.01293331909,0.012933319104470037,1.0000000011188186,kept_rescaled,7.0,22500.0,nubase_ground,2463,6.25,h
CsI_Active_Shield_Side03,53120,I-120,0.01293331909,0.012933319104470037,1.0000000011188186,kept_rescaled,7.0,4900.2,nubase_ground,2220,81.67,m
CsI_Active_Shield_Top07,53120,I-120,0.01293331909,0.012933319104470037,1.0000000011188186,kept_rescaled,7.0,4900.2,nubase_ground,2220,81.67,m
CsI_Active_Shield_Side01,52119,Te-119,0.01293331683,0.012933316815525214,0.9999999988808141,kept_rescaled,7.0,57780.0,nubase_ground,2191,16.05,h
ColdPlate_4K,29061,Cu-61,0.01293290943,0.01293290942291002,0.9999999994517877,kept_rescaled,7.0,12034.8,nubase_ground,861,3.343,h
CsI_Active_Shield_Top03,55128,Cs-128,0.01293290943,0.01293290942291002,0.9999999994517877,kept_rescaled,7.0,218.4,nubase_ground,2503,3.640,m
ColdPlate_60K,11024,Na-24,0.012932908679999999,0.012932908688867055,1.0000000006856196,kept_rescaled,7.0,53841.6,nubase_ground,223,14.9560,h
CsI_Active_Shield_Top04,55128,Cs-128,0.012932499750000001,0.012932499741350004,0.9999999993311427,kept_rescaled,7.0,218.4,nubase_ground,2503,3.640,m
CsI_Active_Shield_Side01,51118,Sb-118,0.01293249975,0.012932499741350004,0.9999999993311428,kept_rescaled,7.0,216.0,nubase_ground,2158,3.6,m
Passive_Bottom_W_Shield,73180,Ta-180,0.01293249975,0.012932499741349341,0.9999999993310915,kept_rescaled,7.0,29354.4,nubase_ground,4008,8.154,h
ADR_Magnet_Coil_Cu,27061,Co-61,0.01293249974,0.012932499741350004,1.0000000001043885,kept_rescaled,7.0,5936.4,nubase_ground,859,1.649,h
CsI_Active_Shield_Side03,51118,Sb-118,0.012932499730000001,0.012932499741350004,1.0000000008776342,kept_rescaled,7.0,216.0,nubase_ground,2158,3.6,m
Harness_Cu_Bundle_B,29064,Cu-64,0.01293249972,0.012932499703434443,0.9999999987190753,kept_rescaled,7.0,45721.44,nubase_ground,914,12.7004,h
Thermal_1K_Al_Shield,11024,Na-24,0.01293249902,0.012932499007330291,0.9999999990203201,kept_rescaled,7.0,53841.6,nubase_ground,223,14.9560,h
CsI_Active_Shield_Top01,55129,Cs-129,0.012927521180000002,0.012927521185131727,1.0000000003969614,kept_rescaled,7.0,115416.00000000001,nubase_ground,2537,32.06,h
CsI_Active_Shield_Top04,51120,Sb-120,0.01292442621,0.012924426212702832,1.0000000002091258,kept_rescaled,7.0,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Active_Shield_Side04,52127,Te-127,0.01292360685,0.012923606849549615,0.9999999999651502,kept_rescaled,7.0,33660.0,nubase_ground,2458,9.35,h
CsI_Active_Shield_Bottom03,52127,Te-127,0.01292360685,0.012923606849549615,0.9999999999651502,kept_rescaled,7.0,33660.0,nubase_ground,2458,9.35,h
CsI_Active_Shield_Side04,51120,Sb-120,0.01291471397,0.012914713957815595,0.9999999990565487,kept_rescaled,7.0,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Active_Shield_Bottom02,51119,Sb-119,0.01291411533,0.01291411532466158,0.9999999995866212,kept_rescaled,7.0,137484.0,nubase_ground,2188,38.19,h
CsI_Active_Shield_Side00,51119,Sb-119,0.012895946299999999,0.012895946301208975,1.0000000000937486,kept_rescaled,7.0,137484.0,nubase_ground,2188,38.19,h
W_Collimator_Aperture_Stop,73176,Ta-176,0.0128702495,0.012870249498979056,0.9999999999206741,kept_rescaled,7.0,29124.0,nubase_ground,3880,8.09,h
W_Collimator_Aperture_Stop,73184,Ta-184,0.01287024949,0.012870249498975073,1.0000000006973504,kept_rescaled,7.0,31319.999999999996,nubase_ground,4124,8.7,h
CsI_Active_Shield_Side00,54127,Xe-127,0.012845073237,0.012862780676863774,1.001378539424187,kept_rescaled,28.0,3139948.8,nubase_ground,2461,36.342,d
CsI_Active_Shield_Side00,54133,Xe-133,0.012714905420000002,0.012711527870120413,0.9997343629568588,kept_rescaled,8.0,453375.36,nubase_ground,2668,5.2474,d
CsI_Active_Shield_Side02,51122,Sb-122,0.0126481148,0.012648114796791796,0.9999999997463492,kept_rescaled,7.0,235336.32,nubase_ground,2277,2.7238,d
CsI_Active_Shield_Bottom03,51122,Sb-122,0.01263941746,0.012639417459216184,0.9999999999379864,kept_rescaled,7.0,235336.32,nubase_ground,2277,2.7238,d
CsI_Active_Shield_Bottom00,51122,Sb-122,0.01263072013,0.01263072012164057,0.9999999993381669,kept_rescaled,7.0,235336.32,nubase_ground,2277,2.7238,d
CsI_Active_Shield_Side04,51122,Sb-122,0.012604628120000001,0.012604628108913732,0.9999999991204604,kept_rescaled,7.0,235336.32,nubase_ground,2277,2.7238,d
CsI_Active_Shield_Side06,56131,Ba-131,0.01209651786,0.012083588947030901,0.9989311872128217,kept_rescaled,11.0,995328.0,nubase_ground,2612,11.52,d
Passive_W_Outer_Liner,74178,W-178,0.01129363608,0.01129363608766912,1.0000000006790655,kept_rescaled,16.0,1866240.0000000002,nubase_ground,3945,21.6,d
CsI_Active_Shield_Side02,51116,Sb-116,0.01108622882,0.011086228822980052,1.0000000002688068,kept_rescaled,6.0,948.0,nubase_ground,2101,15.8,m
CsI_Active_Shield_Side02,54123,Xe-123,0.01108622882,0.011086228822980052,1.0000000002688068,kept_rescaled,6.0,7488.0,nubase_ground,2321,2.08,h
CsI_Active_Shield_Top05,53122,I-122,0.01108622882,0.011086228822980052,1.0000000002688068,kept_rescaled,6.0,217.79999999999998,nubase_ground,2282,3.63,m
CsI_Active_Shield_Bottom03,53120,I-120,0.011086228810000001,0.011086228822980052,1.0000000011708265,kept_rescaled,6.0,4900.2,nubase_ground,2220,81.67,m
CsI_Active_Shield_Side03,56129,Ba-129,0.011086228810000001,0.011086228822980052,1.0000000011708265,kept_rescaled,6.0,8028.0,nubase_ground,2539,2.23,h
CsI_Active_Shield_Top04,53123,I-123,0.01108622874,0.011086228752302894,1.0000000011097456,kept_rescaled,6.0,47603.520000000004,nubase_ground,2320,13.2232,h
Cryoperm_Inner_Mag_Shield,27055,Co-55,0.01108622154,0.011086221532358888,0.999999999310756,kept_rescaled,6.0,63108.00000000001,nubase_ground,740,17.53,h
ActiveShield_Al_Backplane_Liner,12023,Mg-23,0.01108581915,0.011085819141420036,0.9999999992260414,kept_rescaled,6.0,11.3039,nubase_ground,214,11.3039,s
Passive_Top_W_Aperture_Annulus,74174,W-174,0.01108581914,0.011085819141420036,1.0000000001280949,kept_rescaled,6.0,1992.0000000000002,nubase_ground,3819,33.2,m
Passive_W_Outer_Liner,73174,Ta-174,0.01108581914,0.011085819141420036,1.0000000001280949,kept_rescaled,6.0,4104.0,nubase_ground,3818,1.14,h
CsI_Active_Shield_Side01,55126,Cs-126,0.01108581914,0.011085819141420036,1.0000000001280949,kept_rescaled,6.0,98.39999999999999,nubase_ground,2427,1.64,m
CsI_Active_Shield_Side04,54123,Xe-123,0.01108581914,0.011085819141420036,1.0000000001280949,kept_rescaled,6.0,7488.0,nubase_ground,2321,2.08,h
CsI_Active_Shield_Side07,51117,Sb-117,0.01108581914,0.011085819141420036,1.0000000001280949,kept_rescaled,6.0,10692.0,nubase_ground,2129,2.97,h
Passive_Cu_Inner_Liner,29061,Cu-61,0.011085819129999999,0.011085819141420036,1.0000000010301482,kept_rescaled,6.0,12034.8,nubase_ground,861,3.343,h
CsI_Active_Shield_Top03,55130,Cs-130,0.011085819129999999,0.011085819141420036,1.0000000010301482,kept_rescaled,6.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side00,53121,I-121,0.011085819129999999,0.011085819141420036,1.0000000010301482,kept_rescaled,6.0,7632.0,nubase_ground,2251,2.12,h
CsI_Active_Shield_Side07,54122,Xe-122,0.01108577414,0.0110857741441903,1.0000000003779888,kept_rescaled,6.0,72360.0,nubase_ground,2287,20.1,h
CsI_Active_Shield_Side01,49110,In-110,0.01108540946,0.011085409459860019,0.9999999999873724,kept_rescaled,6.0,17712.0,nubase_ground,1958,4.92,h
CsI_Active_Shield_Bottom01,51116,Sb-116,0.01108540946,0.011085409459860019,0.9999999999873724,kept_rescaled,6.0,948.0,nubase_ground,2101,15.8,m
CsI_Active_Shield_Side02,51120,Sb-120,0.01108499978,0.011084999778300004,0.99999999984664,kept_rescaled,6.0,953.4000000000001,nubase_ground,2215,15.89,m
CsI_Active_Shield_Top05,55130,Cs-130,0.01108499978,0.011084999778300004,0.99999999984664,kept_rescaled,6.0,1752.6000000000001,nubase_ground,2576,29.21,m
Thermal_50mK_Al_Shield,12027,Mg-27,0.01108499978,0.011084999778300004,0.99999999984664,kept_rescaled,6.0,566.1,nubase_ground,263,9.435,m
ADR_Magnet_Yoke_Fe,24049,Cr-49,0.01108499978,0.011084999778300004,0.99999999984664,kept_rescaled,6.0,2538.0,nubase_ground,631,42.3,m
CsI_Active_Shield_Bottom02,51118,Sb-118,0.01108499978,0.011084999778300004,0.99999999984664,kept_rescaled,6.0,216.0,nubase_ground,2158,3.6,m
ADR_HeatSwitch_Stainless_Link,25056,Mn-56,0.01108499978,0.011084999778300004,0.99999999984664,kept_rescaled,6.0,9284.039999999999,nubase_ground,754,2.5789,h
CsI_Active_Shield_Side04,55127,Cs-127,0.01108499977,0.011084999778300004,1.00000000074876,kept_rescaled,6.0,22500.0,nubase_ground,2463,6.25,h
Harness_Cu_Bundle_A,29064,Cu-64,0.01108499976,0.01108499974580095,0.9999999987190753,kept_rescaled,6.0,45721.44,nubase_ground,914,12.7004,h
CsI_Active_Shield_Side03,51119,Sb-119,0.011068891070000001,0.011068891061529107,0.9999999992347116,kept_rescaled,6.0,137484.0,nubase_ground,2188,38.19,h
CsI_Active_Shield_Side04,51119,Sb-119,0.01106889106,0.011068891061529107,1.0000000001381446,kept_rescaled,6.0,137484.0,nubase_ground,2188,38.19,h
CsI_Active_Shield_Bottom00,51119,Sb-119,0.01106889106,0.011068891061529107,1.0000000001381446,kept_rescaled,6.0,137484.0,nubase_ground,2188,38.19,h
CsI_Active_Shield_Side02,53130,I-130,0.01106721398,0.0110672139758781,0.9999999996275575,kept_rescaled,6.0,44496.0,nubase_ground,2570,12.36,h
CsI_Active_Shield_Side02,51119,Sb-119,0.011060420170000002,0.011060420179119236,1.0000000008244927,kept_rescaled,6.0,137484.0,nubase_ground,2188,38.19,h
W_Collimator_Aperture_Stop,73175,Ta-175,0.01104053532,0.011040535318936798,0.9999999999037001,kept_rescaled,6.0,37800.0,nubase_ground,3849,10.5,h
CsI_Active_Shield_Side04,56131,Ba-131,0.01099683443,0.010985080860937184,0.998931186139281,kept_rescaled,10.0,995328.0,nubase_ground,2612,11.52,d
CsI_Active_Shield_Bottom01,51122,Sb-122,0.01084124124,0.010841241254392968,1.0000000013276125,kept_rescaled,6.0,235336.32,nubase_ground,2277,2.7238,d
CsI_Active_Shield_Bottom01,52121,Te-121,0.010828579944,0.010765098743535581,0.9941376246199676,kept_rescaled,14.0,1668384.0,nubase_ground,2249,19.31,d
CsI_Active_Shield_Top00,51122,Sb-122,0.01081595058,0.010815950587037071,1.0000000006506198,kept_rescaled,6.0,235336.32,nubase_ground,2277,2.7238,d
Passive_Bottom_W_Shield,74181,W-181,0.010782891192000002,0.01080372164416511,1.0019318058389166,kept_rescaled,71.0,10450598.4,nubase_ground,4039,120.956,d
CsI_Active_Shield_Bottom02,52118,Te-118,0.010647009689999999,0.010647009693964964,1.0000000003724019,kept_rescaled,7.0,518400.0,nubase_ground,2161,6.00,d
CsI_Active_Shield_Side07,54127,Xe-127,0.010553787488,0.010568336309247542,1.0013785402884117,kept_rescaled,23.0,3139948.8,nubase_ground,2461,36.342,d
Cryoperm_Inner_Mag_Shield,27056,Co-56,0.010239361655,0.010238618559666075,0.999927427572249,kept_rescaled,44.0,6673190.4,nubase_ground,757,77.236,d
CsI_Active_Shield_Side02,54127,Xe-127,0.010093047694999998,0.010106961360588343,1.001378539565927,kept_rescaled,22.0,3139948.8,nubase_ground,2461,36.342,d
CsI_Active_Shield_Side04,54127,Xe-127,0.010092844098,0.01010675749683582,1.0013785409445268,kept_rescaled,22.0,3139948.8,nubase_ground,2461,36.342,d
CsI_Active_Shield_Side00,52121,Te-121,0.010058923630000001,0.009999954439502825,0.9941376241965587,kept_rescaled,13.0,1668384.0,nubase_ground,2249,19.31,d
CsI_Active_Shield_Bottom02,56131,Ba-131,0.00989715098,0.009886572774843465,0.9989311868457993,kept_rescaled,9.0,995328.0,nubase_ground,2612,11.52,d
CsI_Active_Shield_Top04,55131,Cs-131,0.00972653438,0.009726534376517581,0.9999999996419671,kept_rescaled,8.0,837129.6,nubase_ground,2611,9.689,d
CsI_Active_Shield_Side05,54127,Xe-127,0.009634415670000002,0.009647697098905398,1.0013785401585642,kept_rescaled,21.0,3139948.8,nubase_ground,2461,36.342,d
CsI_Active_Shield_Bottom02,54133,Xe-133,0.00954420114,0.009541665875898967,0.9997343660235316,kept_rescaled,6.0,453375.36,nubase_ground,2668,5.2474,d
CsI_Active_Shield_Side05,54133,Xe-133,0.009536179070000001,0.00953364590259031,0.9997343624326791,kept_rescaled,6.0,453375.36,nubase_ground,2668,5.2474,d
CsI_Active_Shield_Side04,56129,Ba-129,0.0092395482,0.009239548223050086,1.00000000249472,kept_rescaled,5.0,8028.0,nubase_ground,2539,2.23,h
CsI_Active_Shield_Top05,54125,Xe-125,0.00923954465,0.009239544741488156,1.0000000099018036,kept_rescaled,5.0,60732.0,nubase_ground,2389,16.87,h
CsI_Active_Shield_Bottom01,56129,Ba-129,0.00923913855,0.009239138541490069,0.999999999078926,kept_rescaled,5.0,8028.0,nubase_ground,2539,2.23,h
CsI_Active_Shield_Side00,54122,Xe-122,0.00923910105,0.009239101039918539,0.9999999989088265,kept_rescaled,5.0,72360.0,nubase_ground,2287,20.1,h
CsI_Active_Shield_Bottom01,53120,I-120,0.009238728849999999,0.009238728859930052,1.000000001074829,kept_rescaled,5.0,4900.2,nubase_ground,2220,81.67,m
CsI_Active_Shield_Side07,51118,Sb-118,0.009238728849999999,0.009238728859930052,1.000000001074829,kept_rescaled,5.0,216.0,nubase_ground,2158,3.6,m
Vacuum_Jacket_Al,14027,Si-27,0.009238728849999999,0.009238728859930052,1.000000001074829,kept_rescaled,5.0,4.117,nubase_ground,266,4.117,s
CsI_Active_Shield_Top00,53123,I-123,0.0092387288,0.009238728801031115,1.0000000001116078,kept_rescaled,5.0,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Active_Shield_Side05,52119,Te-119,0.00923872722,0.009238727224855525,1.0000000005255623,kept_rescaled,5.0,57780.0,nubase_ground,2191,16.05,h
CsI_Active_Shield_Side02,53121,I-121,0.009238319189999998,0.009238319178370036,0.999999998741117,kept_rescaled,5.0,7632.0,nubase_ground,2251,2.12,h
